ID,英文名稱,中文名稱,圖片,更新日期
20874152,testing procedure,測試程序,,2022-09-08
20874153,testing process,測試程序,,2022-09-08
20874154,testing program,測試程式,,2022-09-08
20874155,testing refrigerators,冷凍設備測試,,2022-09-08
20874156,testing report,測試報告,,2022-09-08
20874157,testing semiconductor device,半導體測試設備,,2022-09-08
20874158,testing semiconductor laser module,測試半導體雷射模組,,2022-09-08
20874159,testing semiconductor memory device,測試半導體記憶裝置,,2022-09-08
20874160,testing semiconductor wafer,測試半導體晶圓,,2022-09-08
20874161,testing shallow trench,測試淺溝槽,,2022-09-08
20874162,testing socket,測試插座,,2022-09-08
20874163,testing speed,測試速率,,2022-09-08
20874164,testing standard,測試標準,,2022-09-08
20874165,testing statistical hypothesis,統計檢定假說,,2022-09-08
20874166,testing strip,測試試條,,2022-09-08
20874167,testing substance,測試物質,,2022-09-08
20874168,testing system,測試系統,,2022-09-08
20874169,testing system of PCI board,週邊組件互連板測試系統,,2022-09-08
20874170,testing technique,測試技術,,2022-09-08
20874171,testing technology,測試技術,,2022-09-08
20874172,testing time,測試時間,,2022-09-08
20874173,testing time setup,測試時間設定,,2022-09-08
20874174,testing tool,測試工具,,2022-09-08
20874175,testing voltage,測試電壓,,2022-09-08
20874176,tetherless access,無線接取,,2022-09-08
20874177,tetra ethyl lead,四乙基鉛,,2022-09-08
20874178,tetraalkylammonium hydroxide,四烷基銨氫氧化物,,2022-09-08
20874179,Tetrachloroethylene,四氯乙烯,,2022-09-08
20874180,tetraethoxysilane{=TEOS},正矽酸乙酯,,2022-09-08
20874181,Tetraethyl Orthosilicate{=TEOS},四乙基正矽酸鹽,,2022-09-08
20874182,tetrafluoro ethylene,四氟乙烯,,2022-09-08
20874183,tetrahedral amorphous carbon,四面體非晶碳,,2022-09-08
20874184,tetrahedral shaped recess{=TSR},四面體狀隱窩,,2022-09-08
20874185,tetrahydrofuran derivative,四氫呋喃衍生物,,2022-09-08
20874186,tetramethyl ammonium hydroxide,四甲基氫氧化銨,,2022-09-08
20874187,tetramethyl ammonium hydroxide anisotropic silicon etching,四甲基氫氧化銨各向異性矽蝕刻,,2022-09-08
20874188,Tetramethylammonium Hydroxide{=TMAH},四甲基氫氧化銨,,2022-09-08
20874189,tetravalent aromatic,四價芳基,,2022-09-08
20874190,tetravalent germanium,四價鍺,,2022-09-08
20874191,tetravalent tin,四價錫,,2022-09-08
20874192,tetrode,四極體；四極管,,2022-09-08
20874193,Tetrode FETs,四極管場效電晶體放大器,,2022-09-08
20874194,text,文字,,2022-09-08
20874195,text book,教科書；課本,,2022-09-08
20874196,text broadcasting data,文字廣播資料,,2022-09-08
20874197,Text classification,文件分類,,2022-09-08
20874198,text code,文字碼,,2022-09-08
20874199,text control signal,文字控制信號,,2022-09-08
20874200,text conversion module,文字轉換模組,,2022-09-08
20874201,text convert,文字轉換,,2022-09-08
20874202,text data,文字資料,,2022-09-08
20874203,text data packet,文字資料封包,,2022-09-08
20874204,text database,文字資料庫,,2022-09-08
20874205,text decoder,文字解碼器,,2022-09-08
20874206,Text Detection,文字偵測,,2022-09-08
20874207,text display,文字顯示,,2022-09-08
20874208,text edge,文字邊,,2022-09-08
20874209,text entry,本文登錄,,2022-09-08
20874210,text exploration,文字探勘,,2022-09-08
20874211,text feature,文字特徵,,2022-09-08
20874212,text file,文字檔案,,2022-09-08
20874213,text font,本文字體,,2022-09-08
20874214,text formatting language,文字格式化語言,,2022-09-08
20874215,text generation,文本生成,,2022-09-08
20874216,text image signal,文字影像訊號,,2022-09-08
20874217,text input field,文字輸入欄,,2022-09-08
20874218,Text Instruction,文字說明,,2022-09-08
20874219,Text Message,文字訊息,,2022-09-08
