ID,英文名稱,中文名稱,圖片,更新日期
17612699,other activity,編制外單位,,2022-07-15
17612700,other assets,其他資產,,2022-07-15
17612701,other equipment,其他裝備,,2022-07-15
17612702,other expense clearing account,其他費用清理帳戶,,2022-07-15
17612703,other forces for NATO,北約其他部隊,,2022-07-15
17612704,other forces for SEATO,東南亞公約組織其他部隊,,2022-07-15
17612705,other liabilities,其他負債,,2022-07-15
17612706,other nonwarehouse space,其他非庫房空間,,2022-07-15
17612707,other star altitude method,其他星球高度法,,2022-07-15
17612708,other than booked property,帳外財產,,2022-07-15
17612709,other unfunded cost,其他非基金成本,,2022-07-15
17612710,other war reserve materiel requirement,其他戰爭儲備軍品需求,,2022-07-15
17612711,other war reserve stock,其他戰爭儲備存品,,2022-07-15
17612712,otter,側張器，展板，浮力交通工具,,2022-07-15
17612713,otter gear,破雷衛機械,,2022-07-15
17612714,Otto cycle,鄂圖循環，汽油引擎循環,,2022-07-15
17612715,Otto cycle engine,鄂圖循環引擎，鄂圖循環發動機,,2022-07-15
17612716,out board motor,操舟機，舷外發動機,,2022-07-15
17612717,out oars,出槳,,2022-07-15
17612718,out of action,戰損假情況,,2022-07-15
17612719,out of bounds,軍人禁入,,2022-07-15
17612720,out of control (lack of control),非管制狀態，缺乏管制,,2022-07-15
17612721,out of gauge,不合規格,,2022-07-15
17612722,out of phase,異相,,2022-07-15
17612723,out of ranks,離隊，出列,,2022-07-15
17612724,out of round,失圓,,2022-07-15
17612725,out of stock,庫無存品,,2022-07-15
17612726,out of trim,吃水位置不當，不均衡(船體俯仰),,2022-07-15
17612727,outage,頂隙，中斷期推進劑，外量法，耗損，中斷，停電,,2022-07-15
17612728,outage bob,外量銅錐,,2022-07-15
17612729,outage gagging,外量計量,,2022-07-15
17612730,outage tape,外量鋼捲尺,,2022-07-15
17612731,out-and-in search,往返搜索,,2022-07-15
17612732,outboard,外端的，舷外的，外邊，翼梢安定浮筒，舷外，外側的,,2022-07-15
17612733,outboard add amidship with married falls,直吊裝置法,,2022-07-15
17612734,outboard bearing,外裝軸承，外端軸承,,2022-07-15
17612735,outboard engine,舷外引擎，外側發動機,,2022-07-15
17612736,outboard guy,外穩索，外控索,,2022-07-15
17612737,outboard motor bracket,操舟機托架，操舟機支架,,2022-07-15
17612738,outboard stabilizing float,外側安定浮筒,,2022-07-15
17612739,outboard support,外端支架,,2022-07-15
17612740,outboard wind,外翼,,2022-07-15
17612741,out-bound,出口，往外國的，外航的,,2022-07-15
17612742,outbound cargo,外運軍品，運出之軍品,,2022-07-15
17612743,outbound movement,外運,,2022-07-15
17612744,outbound traffic,出境交通，輻射式交通,,2022-07-15
17612745,outbound vessels,外航船艦,,2022-07-15
17612746,out-bound yard,出發車場,,2022-07-15
17612747,outburst,爆發，突發，突發噴火,,2022-07-15
17612748,outcome measures of performance,效能之結果量度,,2022-07-15
17612749,outcome-based trainind and education (OBT&E),成果導向教育訓練,,2022-07-15
17612750,outcrop,露頭,,2022-07-15
17612751,outdoor plant,戶外電機,,2022-07-15
17612752,outdoor tuning coil,戶外調諧線圈,,2022-07-15
17612753,outer band brake,外帶手制動,,2022-07-15
17612754,outer banquette,外垛,,2022-07-15
