ID,英文名稱,中文名稱,圖片,更新日期
17622699,self-scattering,自散,,2022-07-15
17622700,self-screening EA,自衛式電子攻擊,,2022-07-15
17622701,self-screening range,自衛距離,,2022-07-15
17622702,self-sealing,自封,,2022-07-15
17622703,self-service supply center,自助式補給中心,,2022-07-15
17622704,self-shielding,自護,,2022-07-15
17622705,self-starting synchronous motor,自啟式同步電動機,,2022-07-15
17622706,self-supporting,自援,,2022-07-15
17622707,self-sustained oscillation,自動式振盪,,2022-07-15
17622708,self-sustaining (self maintaining),自續，自給自足的,,2022-07-15
17622709,self-sustaining wave,自供波(爆炸波),,2022-07-15
17622710,self-tapping,自行旋割,,2022-07-15
17622711,sell plate,殼板，船殼板,,2022-07-15
17622712,selvagee,環索,,2022-07-15
17622713,semaphore,旗語通信，拍發旗語，號誌機，手旗信號，手旗通信,,2022-07-15
17622714,semaphore arm,號誌機臂,,2022-07-15
17622715,semaphore signal,臂形號誌，號誌機號誌,,2022-07-15
17622716,semiactive,半主動,,2022-07-15
17622717,semiactive homing,半主動歸向,,2022-07-15
17622718,semiactive homing guidance,半主動歸向導引,,2022-07-15
17622719,semiactive installation,半現役設施,,2022-07-15
17622720,semiannual,半年,,2022-07-15
17622721,semiannual tide,半年週潮,,2022-07-15
17622722,semiannually service,每半年勤務,,2022-07-15
17622723,semiarmorpiercing bomb,半穿甲彈,,2022-07-15
17622724,semiautomatic,半自動,,2022-07-15
17622725,semi-automatic command to line-of- sight,半自動視線指令(導引),,2022-07-15
17622726,semiautomatic control,半自動控制,,2022-07-15
17622727,semiautomatic exchange,半自動式電話局(交換臺),,2022-07-15
17622728,semiautomatic fire,半自動射擊,,2022-07-15
17622729,semiautomatic ground environment,半自動大地環境(控制系統),,2022-07-15
17622730,semiautomatic rate control (tracking),半自動變率控制(追蹤),,2022-07-15
17622731,semiautomatic supply,半自動補給,,2022-07-15
17622732,semiautomatic switch board,半自動式交換機,,2022-07-15
17622733,semiautomatic system,半自動制,,2022-07-15
17622734,semiautomatic weapon,半自動武器,,2022-07-15
17622735,semi-balanced rudder,半平衡舵,,2022-07-15
17622736,semi-case bonding,半壁結式,,2022-07-15
17622737,semicircular deviation,半圓自差,,2022-07-15
17622738,semicircular path,半圓路徑,,2022-07-15
17622739,semi-closed cycle gas turbine,半開放式燃氣渦輪機,,2022-07-15
17622740,semi-closed feed system,半封閉式給水系統,,2022-07-15
17622741,semi-conductor,半導體,,2022-07-15
17622742,semiconductor (partial conductor),畸性導體，半導體,,2022-07-15
17622743,semiconductor complement,完整半導體,,2022-07-15
17622744,semiconductor diffusion,半導體擴散,,2022-07-15
17622745,semiconductor integrated circuit,半導體積體電路,,2022-07-15
17622746,semiconductor reliability lab,半導體可靠度試驗所,,2022-07-15
17622747,semicontrolled map,半控制地圖,,2022-07-15
17622748,semicontrolled mosaic,半控制鑲嵌圖,,2022-07-15
17622749,semidiameter,半角直徑,,2022-07-15
17622750,semidiameter correction,半徑修正,,2022-07-15
17622751,semidiurnal current,半日潮流,,2022-07-15
17622752,semidiurnal tide,半日潮,,2022-07-15
17622753,semidried,半乾燥(氣候),,2022-07-15
17622754,semiductile,切削半延性,,2022-07-15
17622755,semiempirical mass of formula,半經驗質量公式,,2022-07-15
17622756,semierop-center rim,半落心式鋼圈,,2022-07-15
17622757,semifinished products,半成品,,2022-07-15
17622758,semifixed ammunition,半定裝彈藥,,2022-07-15
17622759,semifixed impregnating plant,半固定式浸染廠,,2022-07-15
17622760,semifloating,半浮式,,2022-07-15
17622761,semifloating axle,半浮式輪軸,,2022-07-15
17622762,semifloating load,半浮動裝載,,2022-07-15
17622763,semifloating type,半浮式,,2022-07-15
17622764,semifluid,半流質,,2022-07-15
17622765,semi-flush type,半紅色型,,2022-07-15
17622766,semigelatine dynamite,半膠狀炸藥,,2022-07-15
17622767,semigraphic method,半圖解法,,2022-07-15
17622768,semiimproved area,半改良露儲區,,2022-07-15
17622769,semiindirect illumination,半間接照明,,2022-07-15
17622770,semiinfinite,單向無窮大,,2022-07-15
17622771,semiinversion,半翻(摺傘錯誤),,2022-07-15
17622772,semilogarithmic coordinate paper,半對數座標紙,,2022-07-15
17622773,semimobile,半機動,,2022-07-15
17622774,semimobile artillery,半機動砲(兵),,2022-07-15
17622775,semimobile evacuation hospital,半機動後送醫院,,2022-07-15
17622776,semimobile unit,半機動部隊,,2022-07-15
17622777,semiofficial duty,半官方職務,,2022-07-15
17622778,semi-permanent presence,半永久駐軍,,2022-07-15
17622779,semipermeable,半滲透的,,2022-07-15
17622780,semi-permissive environment,半許可作戰環境,,2022-07-15
17622781,semiportal crane,半框式起重機,,2022-07-15
17622782,semiquartile,四分位差,,2022-07-15
17622783,semirigid airship,半硬式飛艇,,2022-07-15
17622784,semisatellite,半衛星,,2022-07-15
17622785,semiselective ringing,半選擇振鈴,,2022-07-15
17622786,semiskilled rating,半熟練資格,,2022-07-15
17622787,semispan,半翼展,,2022-07-15
17622788,semistall,半失速,,2022-07-15
17622789,semitrailer,半尾車,,2022-07-15
17622790,semitrailer bus,半尾車客車,,2022-07-15
17622791,semitrailer converter,半尾車轉換器,,2022-07-15
17622792,semitrailer converter dolly,半尾車轉換器轆車,,2022-07-15
17622793,"semitrailer, repair parts van",箱式修理零件半尾車,,2022-07-15
17622794,semiwide rang atomizer,中範圍化霧器,,2022-07-15
17622795,Senate Armed Services Committee,參議院軍事委員會,,2022-07-15
17622796,send the lines over,各纜帶出,,2022-07-15
17622797,sender,飛送器,,2022-07-15
17622798,sender decoder,發送譯碼機,,2022-07-15
17622799,sender selector,發送選擇器,,2022-07-15
17622800,sender's composition message,駐外人員託發電訊,,2022-07-15
17622801,sending,發送,,2022-07-15
17622802,sending end,發送端,,2022-07-15
17622803,sending end impedance,送端阻抗,,2022-07-15
17622804,sending filter,發送濾波器,,2022-07-15
17622805,sending key,發送電鍵,,2022-07-15
17622806,sending state,派遣國,,2022-07-15
17622807,sending station,發送臺,,2022-07-15
17622808,sending substation,送電站,,2022-07-15
17622809,senior,資深的，高級的,,2022-07-15
17622810,senior aircraft observer,高級飛機觀察員,,2022-07-15
17622811,senior airport control tower operator,機場指揮搭資深管理員,,2022-07-15
17622812,senior army aviator,高級陸軍飛行員,,2022-07-15
17622813,senior colonel,資深上校,,2022-07-15
17622814,senior meteorological and oceanographic officer,資深氣象與海洋學官員,,2022-07-15
17622815,senior military attaché,首席武官,,2022-07-15
17622816,senior officer,資深軍官，高級軍官,,2022-07-15
17622817,senior officer present afloat,海上資深軍官,,2022-07-15
17622818,senior pilot,高級飛行員,,2022-07-15
17622819,senior ship,資深艦,,2022-07-15
17622820,sennit,索辮，編索,,2022-07-15
17622821,sensation level,感覺階層,,2022-07-15
17622822,sense,無線電信號來向，辨向,,2022-07-15
17622823,sense antenna,定向壓線，感受天線,,2022-07-15
17622824,sense finder,探向器,,2022-07-15
17622825,sense indicator,(方向)指示器,,2022-07-15
17622826,sense plate,感覺板,,2022-07-15
17622827,sensed acceleration,指向加速度,,2022-07-15
17622828,sensibility,靈敏(感)力,,2022-07-15
17622829,sensibilization,感應作用,,2022-07-15
17622830,sensible atmosphere,可感大氣，敏感大氣,,2022-07-15
17622831,sensible horizon,地上(感覺)水平線，感覺地平，視地平,,2022-07-15
17622832,sensing,探向，辨向，感受的,,2022-07-15
17622833,sensing antenna,感受天線,,2022-07-15
17622834,sensing element,探向元件,,2022-07-15
17622835,sensitive,機要，機密的,,2022-07-15
17622836,sensitive altimeter,靈敏高度表,,2022-07-15
17622837,sensitive area,敏感區域,,2022-07-15
17622838,sensitive compartmented information,保密情資,,2022-07-15
17622839,sensitive item,敏感性物品，易盜賣品,,2022-07-15
17622840,sensitivity adjustment,靈敏度調整,,2022-07-15
17622841,sensitivity analysis,敏靈度分析,,2022-07-15
17622842,sensitivity and bias control,靈敏度及偏壓控制,,2022-07-15
17622843,sensitivity control,靈敏度控制器,,2022-07-15
17622844,sensitivity curve,靈敏曲線,,2022-07-15
17622845,sensitivity time control,靈敏度時間控制(器),,2022-07-15
17622846,sensitivity to initiation of explosives,火藥起爆敏感度,,2022-07-15
17622847,sensor,感測器，偵檢器，察覺器,,2022-07-15
17622848,sensor specification,感應器規格,,2022-07-15
17622849,sensor-to-shooter,偵攻一體,,2022-07-15
17622850,sensory affection,感覺病,,2022-07-15
17622851,sensory evaluation procedure,官能試驗法(臭氣),,2022-07-15
17622852,sensory illusion,偵感錯覺,,2022-07-15
17622853,sensory layer,感覺層,,2022-07-15
17622854,sensory mission,偵測任務,,2022-07-15
17622855,sensory pattern,感測場型,,2022-07-15
17622856,sentenced prisoner,判刑犯,,2022-07-15
17622857,sentinel,哨兵,,2022-07-15
17622858,sentry,衛哨兵,,2022-07-15
17622859,sentry satellite,哨兵(看守)衛星,,2022-07-15
17622860,sentry squad,班哨，衛兵班,,2022-07-15
17622861,separate,離役，獨立,,2022-07-15
17622862,separate adjustment,分別調整,,2022-07-15
17622863,separate air force,獨立空軍,,2022-07-15
17622864,separate ammunition,分裝彈藥,,2022-07-15
17622865,separate battalion,獨立營,,2022-07-15
17622866,separate battery,獨立砲兵連,,2022-07-15
17622867,separate but interdependent functional area,獨立而相互依賴之業務範疇,,2022-07-15
17622868,separate company,獨立連,,2022-07-15
