ID,英文名稱,中文名稱,圖片,更新日期
21189110,steam valve,汽閥,,2022-09-29
21189111,steam velocity,蒸汽速度,,2022-09-29
21189112,steam void,蒸汽空泡,,2022-09-29
21189113,steam void coefficient of reactivity,反應度蒸汽空泡係數,,2022-09-29
21189114,steam void section,蒸汽空間區,,2022-09-29
21189115,steam washing,蒸汽清洗,,2022-09-29
21189116,steam water flow,蒸氣水流,,2022-09-29
21189117,steam whirl,汽流渦動；蒸汽激振,,2022-09-29
21189118,steam/liquid type break,蒸汽液體式破裂,,2022-09-29
21189119,steam-air ratio,蒸汽空氣比,,2022-09-29
21189120,steam-cooled cyclone separator,汽冷旋風分離器,,2022-09-29
21189121,steam-cooled reactor,蒸汽冷卻反應器,,2022-09-29
21189122,steam-electric generating set,汽輪發電機組,,2022-09-29
21189123,steam-gas power ratio,蒸燃功率比,,2022-09-29
21189124,steaming,汽化,,2022-09-29
21189125,steaming temperature,蒸發溫度；汽化溫度,,2022-09-29
21189126,steamline break accident,蒸汽管斷裂事故,,2022-09-29
21189127,steamline drain condensate pot,蒸汽管排洩凝結罐,,2022-09-29
21189128,steam-power cycle,蒸汽動力循環,,2022-09-29
21189129,steam-production capability,蒸汽產生能力,,2022-09-29
21189130,steam-proof,不透汽的,,2022-09-29
21189131,steam-to-water preheater,蒸汽水預熱器,,2022-09-29
21189132,steam-turbine plant,蒸汽渦輪機設備,,2022-09-29
21189133,steam-turbine-driven altermator,汽輪發電機,,2022-09-29
21189134,steam-turbine-driven generator,汽輪發電機,,2022-09-29
21189135,steam-valve controller,汽閥控制器,,2022-09-29
21189136,steam-water separation,汽水分離,,2022-09-29
21189137,steam-water two phase flow,汽水兩相流,,2022-09-29
21189138,stearate,硬脂酸化合物,,2022-09-29
21189139,stearic acid,硬脂酸,,2022-09-29
21189140,stearin,硬脂酸,,2022-09-29
21189141,steatite,滑石,,2022-09-29
21189142,steel,鋼,,2022-09-29
21189143,steel anchor,鋼錨筋；鐵拉桿,,2022-09-29
21189144,steel armoured,（鋼）鎧裝的；鋼甲；鋼鎧,,2022-09-29
21189145,steel armoured cable,鋼甲電纜,,2022-09-29
21189146,steel ball,鋼珠,,2022-09-29
21189147,steel band,鋼帶,,2022-09-29
21189148,steel band stabilizing device,鋼帶穩定裝置,,2022-09-29
21189149,steel bandage,鋼絲綁扎；鋼綁線；鋼綁環,,2022-09-29
21189150,steel bar,鋼筋,,2022-09-29
21189151,steel beam,鋼梁,,2022-09-29
21189152,steel bridge,鋼橋,,2022-09-29
21189153,steel cable,鋼纜,,2022-09-29
21189154,steel canister,鋼罐,,2022-09-29
21189155,steel cap,鋼帽,,2022-09-29
21189156,steel chemistry,鋼化學,,2022-09-29
21189157,steel conduit,敷線鋼管,,2022-09-29
21189158,steel construction,鋼結構,,2022-09-29
21189159,steel continuous casting,鋼連續鑄造,,2022-09-29
21189160,steel core,鋼心,,2022-09-29
21189161,steel cylinder rectifier,鋼筒整流器,,2022-09-29
21189162,steel diaphragm,鋼膜片,,2022-09-29
21189163,steel drum,鋼桶,,2022-09-29
21189164,steel fiber,鋼纖維,,2022-09-29
21189165,steel fluid,鋼液,,2022-09-29
21189166,steel foil,鋼箔,,2022-09-29
21189167,steel for generator retaining ring,發電機護環用鋼,,2022-09-29
21189168,steel for rotor,轉子用鋼,,2022-09-29
21189169,steel for stator core,定子鐵心用鋼,,2022-09-29
21189170,steel form； sheet steel form,鋼範本；鋼片形式,,2022-09-29
21189171,steel frame,鋼架,,2022-09-29
21189172,steel frame structure,鋼架結構,,2022-09-29
21189173,steel guy wire,鋼拉線,,2022-09-29
21189174,steel house,鋼構住宅,,2022-09-29
21189175,steel industry,鋼鐵工業,,2022-09-29
21189176,steel jacket,鋼套,,2022-09-29
21189177,steel laminate,鋼疊片,,2022-09-29
21189178,steel lining,鋼襯料,,2022-09-29
21189179,steel magnet,鋼磁鐵,,2022-09-29
21189180,steel making,煉鋼,,2022-09-29
21189181,steel material,鋼材,,2022-09-29
21189182,steel mill,軋鋼廠；煉鋼廠,,2022-09-29
21189183,steel panel,鋼屏,,2022-09-29
21189184,steel pig,煉鋼生鐵,,2022-09-29
21189185,steel pillar,鋼柱,,2022-09-29
21189186,steel pipe,鋼管,,2022-09-29
21189187,steel plant,鋼廠,,2022-09-29
21189188,steel plate,鋼板,,2022-09-29
21189189,steel plate house,鋼板屋,,2022-09-29
21189190,steel plates,鋼板,,2022-09-29
21189191,steel pole,鋼（製電）桿,,2022-09-29
21189192,steel product,鋼製品,,2022-09-29
21189193,steel pylons,輸電鐵塔,,2022-09-29
21189194,steel rail,鋼軌,,2022-09-29
21189195,steel reinforced aluminium conductor,鋼芯鋁絞線,,2022-09-29
21189196,steel reinforced aluminum wire,鋼心鋁線,,2022-09-29
21189197,steel reinforced concrete,鋼骨鋼筋混凝土,,2022-09-29
21189198,steel reinforced concrete pole,鋼筋混凝土桿,,2022-09-29
21189199,steel ring,鋼環；鋼圈,,2022-09-29
21189200,steel rope,鋼索；鋼絲繩,,2022-09-29
21189201,steel rotor,鋼轉子,,2022-09-29
21189202,steel ruler,鋼尺,,2022-09-29
21189203,steel section,型鋼,,2022-09-29
21189204,steel sheath,鋼皮,,2022-09-29
21189205,steel sheet,鋼片,,2022-09-29
21189206,steel sheet assembly,鋼片組合,,2022-09-29
21189207,steel sheet pile,鋼板樁,,2022-09-29
21189208,steel sheet piling cofferdam,鋼板樁圍堰,,2022-09-29
21189209,steel sheet reach,鋼板到達,,2022-09-29
21189210,steel skeleton,鋼骨架,,2022-09-29
21189211,steel slab,扁鋼胚,,2022-09-29
21189212,steel slag,鋼熔渣,,2022-09-29
21189213,steel spacer,鋼墊圈,,2022-09-29
21189214,steel square,鋼角尺,,2022-09-29
21189215,steel stiffener,鋼加強材,,2022-09-29
21189216,steel strand wire,鋼絞線,,2022-09-29
21189217,steel strap,鋼帶；鋼板,,2022-09-29
21189218,steel strip,鋼條,,2022-09-29
21189219,steel strip casting apparatus,鋼條鑄造裝置,,2022-09-29
21189220,steel structure,鋼構,,2022-09-29
21189221,steel swarf,鋼切屑,,2022-09-29
21189222,steel tape,鋼卷尺；鋼帶,,2022-09-29
21189223,steel tape rule,鋼卷尺,,2022-09-29
21189224,steel temperature,鋼材溫度,,2022-09-29
21189225,steel tower,鋼塔,,2022-09-29
21189226,steel tube,鋼管,,2022-09-29
21189227,steel tube tower,鋼管塔,,2022-09-29
21189228,steel turnbuckle,花蘭螺絲（金具的）,,2022-09-29
21189229,steel wing anchor,鋼翼錨,,2022-09-29
21189230,steel wire,鋼線,,2022-09-29
21189231,steel wire armoured,鋼絲鎧裝的,,2022-09-29
21189232,steel wire balls woven,編織鋼絲球,,2022-09-29
21189233,steel wire brush,鋼絲刷,,2022-09-29
21189234,steel wire gage,鋼線規,,2022-09-29
21189235,steel wire rope,綱索,,2022-09-29
21189236,steel-clad,鎧裝的；鐵甲的,,2022-09-29
21189237,steel-clad switch box,鎧裝開關箱,,2022-09-29
21189238,steel-cored aluminium wire,鋼心鋁線,,2022-09-29
21189239,steel-cored copper wire,鋼心銅線,,2022-09-29
21189240,steeling,鍍鐵；鋼化作用,,2022-09-29
21189241,steelmaking,煉鋼,,2022-09-29
21189242,steelmaking furnace,煉鋼爐,,2022-09-29
21189243,steel-making plant,煉鋼廠,,2022-09-29
21189244,steel-mill motor,軋鋼電動機,,2022-09-29
21189245,steel-tank rectifier,鋼汞弧整流閥,,2022-09-29
21189246,steel-tape armouring,鋼帶鎧裝,,2022-09-29
21189247,steel-tape sheath,鋼帶外皮,,2022-09-29
21189248,steel-wire bandage,鋼絲綁扎,,2022-09-29
21189249,steel-wire sheah,鋼絲外皮,,2022-09-29
21189250,steelwork,鋼結構；金屬構件；鋼鐵工業,,2022-09-29
21189251,steelworks slags,煉鋼廠礦渣,,2022-09-29
21189252,steenstrupine,菱形緣柱石,,2022-09-29
21189253,steep,陡峭的,,2022-09-29
21189254,steep ascent,險昇坡,,2022-09-29
21189255,steep impulse current,陡波衝擊電流,,2022-09-29
21189256,steep pulse,陡峭脈衝,,2022-09-29
21189257,steep slope,陡坡,,2022-09-29
21189258,steep subthreshold slope,陡峭次臨界斜率,,2022-09-29
21189259,steep subthreshold swing,陡峭次臨界擺動,,2022-09-29
21189260,steep wave front,峻波面,,2022-09-29
21189261,steeped labyrinth seal,陡峭迷宮式密封,,2022-09-29
21189262,steepest ascent,最陡上升,,2022-09-29
21189263,steepest descent,最陡下降,,2022-09-29
21189264,steepest-decent approach,尖波試算法,,2022-09-29
21189265,steep-front,陡峭的前沿,,2022-09-29
21189266,steep-front wave,陡前沿波；前陡波；雷電波,,2022-09-29
21189267,steepness,陡度；斜度,,2022-09-29
21189268,steepness of pulse edge,脈波邊沿陡度,,2022-09-29
21189269,steepness of voltage collapse,電壓崩潰陡度,,2022-09-29
21189270,steepness of wave front,波前陡度,,2022-09-29
21189271,steep-sided pulse,陡峭邊脈衝,,2022-09-29
21189272,steer,操縱；控制,,2022-09-29
21189273,steer lock,方向盤鎖,,2022-09-29
21189274,steerable aerial,可控天線,,2022-09-29
21189275,steerable antenna,可轉天線,,2022-09-29
21189276,steering,操縱；控制；駕駛,,2022-09-29
21189277,steering angle sensor,方向盤角度感測器,,2022-09-29
21189278,steering arm,操縱臂,,2022-09-29
21189279,steering arrangement,控制排列,,2022-09-29
