ID,英文名稱,中文名稱,圖片,更新日期
20321581,FOR list,FOR 表格,,2022-08-12
20321582,FOR list element,FOR 表元素,,2022-08-12
20321583,for private use only,僅限私用,,2022-08-12
20321584,For statement,FOR敘述,,2022-08-12
20321585,for statement syntax,循環FOR敘述語法,,2022-08-12
20321586,for your information{=FYI},供參考,,2022-08-12
20321587,FORAL,FORAL 資料庫語言,,2022-08-12
20321588,for-all structure,通用結構,,2022-08-12
20321589,forbidden,禁止,,2022-08-12
20321590,forbidden channel,禁用通道,,2022-08-12
20321591,forbidden character,禁用字元,,2022-08-12
20321592,forbidden character code,禁用字元碼,,2022-08-12
20321593,forbidden code,禁用碼,,2022-08-12
20321594,forbidden combination,禁用組合,,2022-08-12
20321595,forbidden combination check,禁用組合核對,,2022-08-12
20321596,forbidden digit,禁用數位,,2022-08-12
20321597,forbidden digit check,禁用數位核對,,2022-08-12
20321598,forbidden instruction,禁用指令,,2022-08-12
20321599,forbidden pulse combination,禁用脈波組合,,
20321600,forbidding departure buttom,禁止離站按鈕,,2022-08-12
20321601,forbidding subgraph,禁用子圖,,2022-08-12
20321602,force,力；強制；強迫,,2022-08-12
20321603,force add code,強迫加碼,,2022-08-12
20321604,force administration data system{=FADS},兵員管理資料系統,,2022-08-12
20321605,force button,強制按鈕,,2022-08-12
20321606,force cone,制錐,,2022-08-12
20321607,force departure buttom,強制離站按鈕,,2022-08-12
20321608,force frame size,強制框大小,,2022-08-12
20321609,force frames per second,強制框每秒,,2022-08-12
20321610,force interrupt,強制中斷,,2022-08-12
20321611,force majeure,不可抗力,,2022-08-12
20321612,force of impression,壓力,,2022-08-12
20321613,force placement method,力布局法,,2022-08-12
20321614,Force Quit,強制退出,,2022-08-12
20321615,force safety frequency buttom,強制安全頻率按鈕,,2022-08-12
20321616,force standard machine,力標準機,,2022-08-12
20321617,force start,強制啟動,,2022-08-12
20321618,force step,力階,,2022-08-12
20321619,force touch,壓感觸控；力感觸控,,2022-08-12
20321620,forced,強制的,,2022-08-12
20321621,forced air cooling,強制空氣冷卻,,2022-08-12
20321622,forced branch,強制分支,,2022-08-12
20321623,forced checkpoint,強制檢查點,,2022-08-12
20321624,forced close,強制結束,,2022-08-12
20321625,forced coding,強制寫碼,,2022-08-12
20321626,forced control field,強制控制欄位,,2022-08-12
20321627,forced convection cooling,強制對流冷卻,,2022-08-12
20321628,forced decision rule,強制決策規則,,2022-08-12
20321629,forced delay,強迫性的延遲,,2022-08-12
20321630,forced display,強制顯示,,2022-08-12
20321631,forced draft,強制通風,,2022-08-12
20321632,forced entry,強制入口,,2022-08-12
20321633,forced job startup,強制工作起動,,2022-08-12
20321634,forced linearization,強制線性化,,2022-08-12
20321635,forced page break,強制分頁,,2022-08-12
20321636,forced path testing,強制路徑測試,,2022-08-12
20321637,forced perfect termination,強制完全終止,,2022-08-12
20321638,forced priority,強制優先級,,2022-08-12
20321639,forced release,強制釋放,,2022-08-12
20321640,forced rerouting,強迫更換路由,,2022-08-12
20321641,forced spacing,強制間距,,2022-08-12
20321642,forced termination,強制終止,,2022-08-12
20321643,forced updating,強迫更新,,2022-08-12
20321644,forced ventilation,強制通風,,2022-08-12
20321645,forced vibration,強制振動,,2022-08-12
20321646,force knife,強力刀,,
20321647,forces-combined testing machine,複合力測試機,,2022-08-12
20321648,forcibly Hamilton sequence,強制哈密爾頓序列,,2022-08-12
20321649,forcing,強制的,,2022-08-12
20321650,forcing function,強制函數,,2022-08-12
20321651,for-construct,for 結構,,2022-08-12
20321652,Ford-Fulkerson method,福特－富爾克森方法（網路最大流量演算法）,,2022-08-12
20321653,forecast,預測,,2022-08-12
20321654,forecast center{=FC},預測中心,,2022-08-12
20321655,forecast coordinator,預測協調者,,2022-08-12
20321656,forecast error,預測錯誤,,2022-08-12
20321657,forecast master synchronization,預測主檔同步,,2022-08-12
20321658,forecast model,預測模型,,2022-08-12
20321659,forecast option,預測選項,,2022-08-12
20321660,forecast period,預測期間,,2022-08-12
20321661,forecast period size,預測期間大小,,2022-08-12
20321662,forecast quantity,預測數量,,2022-08-12
20321663,forecasting,預測,,2022-08-12
20321664,forecasting inventory technique,預測庫存技術,,2022-08-12
20321665,forecasting software maintenance,預測軟體維護,,2022-08-12
20321666,forecasting theory,預測理論,,2022-08-12
20321667,forecolor,前景色彩,,2022-08-12
20321668,foredge,切口；外白邊,,2022-08-12
20321669,foreground,前景；前台,,2022-08-12
20321670,foreground and background monitor{=FBM},前台與後台監視器,,2022-08-12
20321671,foreground color,前景顏色,,2022-08-12
20321672,foreground display image,前台顯示影像,,2022-08-12
20321673,foreground image,前景影像,,2022-08-12
20321674,foreground initiated background job,前台啟動的後台工件,,2022-08-12
20321675,foreground initiated batch,前台啟動整批處理,,2022-08-12
20321676,foreground initiation,前台啟動,,2022-08-12
20321677,foreground job,前台工件,,2022-08-12
20321678,foreground job processing,前台工件處理,,2022-08-12
20321679,foreground message processing program,前台訊息處理程式,,2022-08-12
20321680,foreground mix,前景混合,,2022-08-12
20321681,foreground mode,前台模式,,2022-08-12
20321682,foreground monitor,前台監視器,,2022-08-12
20321683,foreground partition,前台分區,,2022-08-12
20321684,foreground process,前台處理,,2022-08-12
20321685,foreground process group,前台處理群組,,2022-08-12
20321686,foreground processing,前台處理,,2022-08-12
20321687,foreground program,前台程式,,2022-08-12
20321688,foreground programming,前台程式設計,,2022-08-12
20321689,foreground region,前台區域,,2022-08-12
