ID,英文名稱,中文名稱,圖片,更新日期
17592698,dissymmetrical net,不對稱網路,,2022-07-15
17592699,distance (tactics),(戰術)距離,,2022-07-15
17592700,distance angles,距離角,,2022-07-15
17592701,distance between center of tension and compression,應力中心距離,,2022-07-15
17592702,distance between ships,艦間距離,,2022-07-15
17592703,distance between vehicles,車間距離,,2022-07-15
17592704,distance block,間隔塊,,2022-07-15
17592705,distance by stadia,視距法測距,,2022-07-15
17592706,distance control,遙控,,2022-07-15
17592707,distance finding station,測距臺，測距站,,2022-07-15
17592708,distance line,距離索，距離繩,,2022-07-15
17592709,distance mark,距離標示,,2022-07-15
17592710,distance marker,距離標誌,,2022-07-15
17592711,distance marking light,距離標燈,,2022-07-15
17592712,distance measuring equipment,量距器，量距裝備,,2022-07-15
17592713,distance of relative movement,相對運動距離,,2022-07-15
17592714,distance piece,間隔件,,2022-07-15
17592715,distance relay,距離繼電器，測距電驛器,,2022-07-15
17592716,distance resolution,距離解析度,,2022-07-15
17592717,distance signals,遠距離信號,,2022-07-15
17592718,distance support operations,遠距離支援作戰,,2022-07-15
17592719,distance to the track,至航跡距離,,2022-07-15
17592720,distance wadding,彈殼襯筒,,2022-07-15
17592721,distant blockade,遠距封鎖,,2022-07-15
17592722,distant reconnaissance,遠距離搜索,,2022-07-15
17592723,distant signal,遠距離信號,,2022-07-15
17592724,distant support operations,遠距離支援作戰,,2022-07-15
17592725,distant-reading compass,遠讀羅盤,,2022-07-15
17592726,distilled mustard,純芥氣,,2022-07-15
17592727,distilling plants,淡水機,,2022-07-15
17592728,distilling ship,蒸餾船，給水船，淡水製造船,,2022-07-15
17592729,distinctive mark,辨別性標誌,,2022-07-15
17592730,distinguished marksman,優異步槍射手,,2022-07-15
17592731,distinguished military graduate,軍校(事)優秀畢業生,,2022-07-15
17592732,distinguished military student,軍校(事)優秀生,,2022-07-15
17592733,distinguished pistol shot,優異手槍射手,,2022-07-15
17592734,distorted,不齊整,,2022-07-15
17592735,distorted wave form,畸變波形，失真波形,,2022-07-15
17592736,distortion of map,地圖變形,,2022-07-15
17592737,distortion of sheet,圖紙伸縮,,2022-07-15
17592738,distortion of sound,聲音畸變,,2022-07-15
17592739,"distortion, amplitude",振(波)幅失真,,2022-07-15
17592740,"distortion, transmission impairment",傳遞損害失真,,2022-07-15
17592741,distraction,擾亂,,2022-07-15
17592742,distress,遇難，危險，遇險,,2022-07-15
17592743,distress call,遇險呼號(叫),,2022-07-15
17592744,distress frequency,遇險頻率,,2022-07-15
17592745,distress hand smoke signal,求救煙幕信號筒,,2022-07-15
17592746,distress incident,遇難事件,,2022-07-15
17592747,distress phase,遇難階段，危險階段,,2022-07-15
17592748,distress radio frequency,遇險無線電頻率,,2022-07-15
17592749,distress signal,遇險信號，遇難信號，危急信號,,2022-07-15
17592750,distributed fire,分火射擊,,2022-07-15
17592751,distributed firepower,分散式火力,,2022-07-15
17592752,distributed force,分散力,,2022-07-15
17592753,distributed load,分佈載重，分配負荷,,2022-07-15
17592754,Distributed Mission Operations,分散式任務作戰,,2022-07-15
17592755,Distributed Operations,分散式作戰,,2022-07-15
17592756,(distributed) denial-of-service attack (DoS attack; DDoS attack),(散式)阻斷服務攻擊,,2022-07-15
17592757,distributing cabinet,分線箱,,2022-07-15
17592758,distributing frame,配電架，分配架，配線架,,2022-07-15
17592759,distributing pipe,分油管，配水管,,2022-07-15
17592760,distributing point,分配點,,2022-07-15
17592761,distribution,配電，區分，散佈，火力，分佈，配佈區分，編號，分配，供應,,2022-07-15
17592762,distribution area,分配區,,2022-07-15
17592763,distribution authority (cryptomaterial),密碼器分發室,,2022-07-15
17592764,distribution box boat,雷區勤務小艇,,2022-07-15
17592765,distribution cable,配電電纜，分配電纜,,2022-07-15
17592766,distribution center,分發中心，配售中心，配電中心,,2022-07-15
17592767,distribution depot,分配倉庫,,2022-07-15
17592768,distribution formula,分發表,,2022-07-15
17592769,distribution frame,配線架,,2022-07-15
17592770,"distribution frame, intermediate",中間配線架,,2022-07-15
17592771,"distribution frame, main",總配線架,,2022-07-15
17592772,distribution function,分佈作用，分佈函數,,2022-07-15
17592773,distribution impeller,分汽葉輪,,2022-07-15
17592774,distribution line,分配線路，配電線路,,2022-07-15
17592775,distribution list,配佈表,,2022-07-15
17592776,distribution network,配電網,,2022-07-15
17592777,distribution of ballast,壓重分佈,,2022-07-15
17592778,distribution of fuel on board,艦上燃油分佈,,2022-07-15
17592779,distribution of resonance,共鳴展佈,,2022-07-15
17592780,distribution panel,配電板,,2022-07-15
17592781,distribution parts,分配零件,,2022-07-15
17592782,distribution pattern,分配形態,,2022-07-15
17592783,distribution point,分配點,,2022-07-15
17592784,distribution ratio,分佈比,,2022-07-15
17592785,distribution sub-station,配電所,,2022-07-15
17592786,distribution switchboard,配電鍵盤,,2022-07-15
17592787,distribution symbol,分發符號,,2022-07-15
17592788,distribution system,分配系統，配電系統,,2022-07-15
17592789,distributive connection design,分散式鏈結設計,,2022-07-15
17592790,district craft,管區小艇,,2022-07-15
17592791,district engineer,工程分區主任,,2022-07-15
17592792,district frame,選區機架,,2022-07-15
17592793,district motion picture officer,地區動態軍官,,2022-07-15
17592794,district telephone system,分區電話系統,,2022-07-15
17592795,district transportation office,地區運輸辦公室,,2022-07-15
17592796,district transportation officer,區域運輸軍官,,2022-07-15
17592797,"district, naval",海軍軍區,,2022-07-15
17592798,disturbance,擾動，騷動,,2022-07-15
17592799,"disturbance, magnetic",磁擾,,2022-07-15
17592800,disturbed condition,擾動狀態,,2022-07-15
17592801,disturbed ice,亂冰,,2022-07-15
17592802,disturbed orbit,擾動軌道,,2022-07-15
17592803,disturbed-sight system,偏置瞄準系統,,2022-07-15
17592804,ditch,水上迫降，排水溝，溝,,2022-07-15
17592805,ditch hatches,緊急艙口,,2022-07-15
