ID,英文名稱,中文名稱,圖片,更新日期
3488242,mains poerated instrument,交流電源儀表,,2018-03-21
3488243,mains voltage,電源電壓,,2018-03-21
3488244,mainswitch board,主開關盤，主司路盤,,2018-03-21
3488245,maintain system voltage,電壓支援,,2018-03-21
3488246,maintain-ability,可維護性,,2018-03-21
3488247,maintaining voltage,維持電壓，保持電壓,,2018-03-21
3488248,maintenacne work,維修工作,,2018-03-21
3488249,maintenance,維護，保養，檢修，保持，繼續,,2018-03-21
3488250,maintenance charge,維持費,,2018-03-21
3488251,maintenance cost,維持費用,,2018-03-21
3488252,maintenance factor (obsolete),維護因數，維持因數,,2018-03-21
3488253,maintenance free,不需維護的，不需維修的,,2018-03-21
3488254,maintenance instruction,維護守則,,2018-03-21
3488255,maintenance mode,維護模式,,2018-03-21
3488256,maintenance operation protocol (MOP),維護操作協定,,2018-03-21
3488257,maintenance program,維護程序,,2018-03-21
3488258,maintenance regulation,維護規則,,2018-03-21
3488259,maintenance switching,維修輪換,,2018-03-21
3488260,maintenance test,維護檢查,,2018-03-21
3488261,major,較大的，較長的，較多的，主要的,,2018-03-21
3488262,major accident,重大事故,,2018-03-21
3488263,major apex face,大稜面,,2018-03-21
3488264,major axis,長軸,,2018-03-21
3488265,major components,主要部分,,2018-03-21
3488266,major cycle,大循環,,2018-03-21
3488267,major diameter,外徑,,2018-03-21
3488268,major face,主面，邊,,2018-03-21
3488269,major lobe,主瓣(天線輻射圖),,2018-03-21
3488270,major overhaul,大修,,2018-03-21
3488271,majority,大多數，過半數,,2018-03-21
3488272,majority carrier,多數載流子,,2018-03-21
3488273,majority carrier admittance,多數載子導納,,2018-03-21
3488274,majority carrier contact,多數載子接觸,,2018-03-21
3488275,majority carrier emitter,多數載子發射極,,2018-03-21
3488276,majority emitter,多數載子發射極,,2018-03-21
3488277,majority gate,過半數門電路，過半數選通器,,2018-03-21
3488278,majority logic,多數邏輯，大數邏輯,,2018-03-21
3488279,majority principle,多數原理,,2018-03-21
3488280,majority-decision element,大數判定元件,,2018-03-21
3488281,majority-logic decoding,大數邏輯譯碼,,2018-03-21
3488282,majority-rule decoding algorithm,大數原則解碼算法,,2018-03-21
3488283,make,閉合，接通，做製造,,2018-03-21
3488284,make and break,斷續，啟閉，接離,,2018-03-21
3488285,make and break key,開關鍵,,2018-03-21
3488286,make before break contact,先接後離接點,,2018-03-21
3488287,make break system,先接後離[換接]方式,,2018-03-21
3488288,make busy key,閉塞電鍵,,2018-03-21
3488289,make busy relay,閉塞繼電器,,2018-03-21
3488290,make contact,閉合接點，閉路接點,,2018-03-21
3488291,make dead,切斷,,2018-03-21
3488292,make delay,閉合延遲,,2018-03-21
3488293,make impulse,閉路脈衝,,2018-03-21
3488294,make percent,接通百分比，閉合百分比,,2018-03-21
3488295,make position,閉合位置，接通位置,,2018-03-21
3488296,make spark,閉合火花,,2018-03-21
3488297,make time,閉合時間，接通時間,,2018-03-21
3488298,make-and-break current,斷續電流,,2018-03-21
3488299,make-before-break switch,先接後離開關,,2018-03-21
3488300,make-up,構成，組成，裝配，接通，閉合，補足,,2018-03-21
3488301,make-up water,補給水,,2018-03-21
3488302,maker,製造廠，製造者，接合器，接通器,,2018-03-21
3488303,maker use,接合器應用,,2018-03-21
3488304,making,製作，接通，閉合,,2018-03-21
3488305,making capacity,閉合容量,,2018-03-21
3488306,making contact,閉合接點,,2018-03-21
3488307,making current,接通電流,,2018-03-21
3488308,making time,閉合時間，接通時間,,2018-03-21
3488309,making-up,製作，製造，裝配，包裝，補償，補充，補足,,2018-03-21
3488310,maladjustment,失調，失配，不適應,,2018-03-21
3488311,malalignment,未成一直線，未調準,,2018-03-21
3488312,male,陽性，插入式配件，凸模,,2018-03-21
3488313,male contact,插塞接點,,2018-03-21
3488314,male plug,插頭，插銷,,2018-03-21
3488315,male screw,陽螺紋，外螺紋,,2018-03-21
3488316,maleic resin,馬來樹脂，順丁烯二酸，丙三醇樹脂,,2018-03-21
3488317,malein acid ester resin,馬來酸脂樹脂，順丁烯二酸樹脂,,2018-03-21
3488318,malfunction,事故，故障，動作失調,,2018-03-21
3488319,maline tie,繩索紮結(用繩把電纜固定到吊線上),,2018-03-21
3488320,malleability,可鍛性，韌性，延展性,,2018-03-21
3488321,malleable,韌性的，可鍛的，延展性的,,2018-03-21
3488322,mallet,木錘,,2018-03-21
3488323,mallet perforator,錘式穿孔機,,2018-03-21
3488324,maloperation,誤操作，不正確運行，不正確維護,,2018-03-21
3488325,Malter effect,馬耳特[反常的二次電子發射]效應,,2018-03-21
3488326,Maltese cross,十字輪機構，馬氏[間隙]機構,,2018-03-21
3488327,Malus law,馬呂斯定律,,2018-03-21
3488328,man carried,可攜帶的，輕便的,,2018-03-21
3488329,man hour,工時,,2018-03-21
3488330,man machine interface,人機聯繫，人機界面,,2018-03-21
3488331,man-machine system,人機系統,,2018-03-21
3488332,man-made,人工的，人造的，人為的,,2018-03-21
3488333,man-made earth tremor,地面震動,,2018-03-21
3488334,man-made earthquake,人為地震,,2018-03-21
3488335,man-made interference,人為干擾，工業干擾,,2018-03-21
3488336,man-made noise,人為噪音，工業噪音,,2018-03-21
3488337,man-made satellite,人造衛星,,2018-03-21
3488338,man-made statics,人為靜電干擾,,2018-03-21
3488339,man-pack television unit,便攜式電視裝置,,2018-03-21
3488340,managed object,被管物件,,2018-03-21
3488341,management,管理，操作，控制,,2018-03-21
3488342,management information base (MIB),管理訊息庫,,2018-03-21
3488343,management information system (MIS),管理資訊系統,,2018-03-21
3488344,management services,管理服務,,2018-03-21
3488345,manager,管理人，經理,,2018-03-21
3488346,Mance's method,曼斯法(電池電阻的測定),,2018-03-21
3488347,mandatory,強制的，指示的，代理人,,2018-03-21
3488348,mandatory control mode,強制性控制模式,,2018-03-21
3488349,mandatory pool,強制性電力池，強制性電力聯網,,2018-03-21
3488350,mandrel,心軸，緊軸，半導體陰極金屬心,,2018-03-21
3488351,mandril,心軸，緊軸，半導體陰極金屬心,,2018-03-21
3488352,maneuver,調運，演習，機動運用，運用，操作,,2018-03-21
3488353,manganese bronze,錳青銅,,2018-03-21
3488354,manganese dioxide,二氧化錳,,2018-03-21
3488355,manganese dry cell,錳乾電池,,2018-03-21
3488356,manganese steel,錳鋼,,2018-03-21
3488357,manganese-activated zinc phosphate,鎂激活磷酸鋅,,2018-03-21
3488358,manganese-zinc ferrite,錳鋅鐵氧體,,2018-03-21
3488359,manganin,錳[鎳]銅,,2018-03-21
3488360,manganin wire,錳銅線,,2018-03-21
3488361,mangelinvar,鈷鐵鎳錳合金,,2018-03-21
3488362,manhole,人孔，檢修孔,,2018-03-21
3488363,manhole cover,人孔蓋,,2018-03-21
3488364,manifold,歧管，集管，簇，多數的，集流腔,,2018-03-21
3488365,manilla paper,馬尼拉紙(電纜絕緣紙),,2018-03-21
3488366,manilla rope,粗麻繩,,2018-03-21
3488367,manipulate,鍵控，操作,,2018-03-21
3488368,manipulate variable,操縱變量,,2018-03-21
3488369,manipulating,操縱，操作，鍵控,,2018-03-21
3488370,manipulating key,手動鍵,,2018-03-21
3488371,manipulation,鍵控，打鍵，操作，控制，變換,,2018-03-21
3488372,manipulative,操縱的，操作的，控制的，管理的,,2018-03-21
3488373,manipulator,電鍵，發報機，鍵控機，控制器，操縱者,,2018-03-21
3488374,manned lunar outpost,載人月球飛船,,2018-03-21
3488375,Mannesman pole,曼內斯曼極,,2018-03-21
3488376,Mannesman tube,曼內斯曼管,,2018-03-21
3488377,manograph,壓力計，氣壓表,,2018-03-21
3488378,manometer,[流體]壓力計，流體壓強計,,2018-03-21
3488379,manoscope,流壓計,,2018-03-21
3488380,manostat,恒壓器,,2018-03-21
3488381,manpack microwave radio,背負式微波[電]台,,2018-03-21
3488382,mantel,罩,,2018-03-21
3488383,mantissa,尾數(對數的),,2018-03-21
3488384,mantle,套筒，外殼，機套，罩蓋,,2018-03-21
3488385,manual,手動的，人工的，手控的，手冊，指南，細測,,2018-03-21
3488386,manual adjustment,手調,,2018-03-21
3488387,manual block signal,人工阻塞信號,,2018-03-21
3488388,manual block system,人工阻塞系統,,2018-03-21
3488389,manual computation,筆算,,2018-03-21
3488390,manual control,手動控制,,2018-03-21
3488391,manual cut,人工截割,,2018-03-21
3488392,manual data relay center,人工數據中繼中心,,2018-03-21
3488393,manual desk,人工交換台,,2018-03-21
3488394,manual dispatch,人工調度,,2018-03-21
3488395,manual drive,手操作，手動,,2018-03-21
3488396,manual entry,人工輸入,,2018-03-21
3488397,manual equalizer,手動均衡器,,2018-03-21
3488398,manual exchange,人工電話交換機,,2018-03-21
3488399,manual following,手控跟蹤,,2018-03-21
3488400,manual gain control,手動增益調整，手動增益控制,,2018-03-21
3488401,manual manipulation,人工操作，人工控制,,2018-03-21
3488402,manual mode,手動方式,,2018-03-21
3488403,manual office,人工局,,2018-03-21
3488404,manual operation,手操作，手動，人工操作,,2018-03-21
3488405,manual rate-aided tracking,人工速率輔助跟蹤,,2018-03-21
3488406,manual regulation,人工調節，手調，手控,,2018-03-21
3488407,manual release,人工釋放，手動釋放,,2018-03-21
3488408,manual reset,手動復歸，手動復置，人工復歸,,2018-03-21
3488409,manual ringing,人工振鈴,,2018-03-21
3488410,manual scram,手動緊急停爐，手動急煞車,,2018-03-21
3488411,manual search,手動搜尋,,2018-03-21
3488412,manual selectivity control,手控選擇性調整,,2018-03-21
3488413,manual switch,手動開關,,2018-03-21
3488414,manual switchboard,人工交換,,2018-03-21
3488415,manual synchronization,人工同步,,2018-03-21
3488416,manual system,人工制,,2018-03-21
3488417,manual target selector,人工目標選擇裝置,,2018-03-21
3488418,manual telegraph set,人工電報機,,2018-03-21
3488419,manual telegraph transmitter,手控發報機，人工發報機,,2018-03-21
3488420,manual telephone exchange,人工電話交換機,,2018-03-21
3488421,manual telephone switchboard,人工電話交換台,,2018-03-21
3488422,manual temperature control,人工溫度控制，人工溫度調節,,2018-03-21
3488423,manual toll switchboard,長途人工接續台,,2018-03-21
3488424,manual toll switching system,長途人工電話交換機,,2018-03-21
3488425,manual tracking,手動跟蹤,,2018-03-21
3488426,manual tracking tachometer,手動跟蹤轉速計,,2018-03-21
3488427,manual tuning,人工調諧,,2018-03-21
3488428,manual voltage regulator,人工電壓調節器,,2018-03-21
3488429,manual-automatic,人工－自動的，半自動的,,2018-03-21
3488430,manual-automatic relay,手動－自動[控制]轉換繼電器,,2018-03-21
3488431,manually,手動地，人工地,,2018-03-21
3488432,manufacturing automation protocol (MAP),製造自動化協定,,2018-03-21
3488433,manufacturing resources planning (MRP),製造資源規劃,,2018-03-21
3488434,many-sided,多邊的，多方面的,,2018-03-21
3488435,many-stage,多級的,,2018-03-21
3488436,many-turn secondary,多匝副圈,,2018-03-21
3488437,many-valley model,多谷模型,,2018-03-21
3488438,many-valley semiconductor,多谷型半導體,,2018-03-21
3488439,many-valley structure,多谷結構,,2018-03-21
3488440,many-valley theory,多谷理論(半導體),,2018-03-21
3488441,many-valley valence band,多谷價帶,,2018-03-21
3488442,map,圖，地圖，測繪，標記，映象，變換，,,2018-03-21
3488443,map address,變換地址,,2018-03-21
3488444,map like radar display,地圖形雷達顯示,,2018-03-21
3488445,map tracer,航向圖描繪儀,,2018-03-21
3488446,map-marker satellite,測繪衛星,,2018-03-21
3488447,mapboard,模擬盤,,2018-03-21
3488448,mapping,映象，映射，變換，測繪，測繪地圖,,2018-03-21
3488449,mapping device,變換裝置，測繪裝置,,2018-03-21
3488450,mapping ensemble,映射集,,2018-03-21
3488451,marble panel,(大理)石屏,,2018-03-21
3488452,Marconi antenna,馬可尼天線,,2018-03-21
3488453,Marconi beam aerial,馬可尼定向天線,,2018-03-21
3488454,Marconi beam antenna,馬可尼定向天線,,2018-03-21
3488455,Marconi commutator,馬可尼換向器,,2018-03-21
3488456,Marconi magnetic detector,馬可尼磁性檢波器,,2018-03-21
3488457,Marconi steel tape recorder,馬可尼磁帶錄音機,,2018-03-21
3488458,Marconi type antenna,馬可尼天線,,2018-03-21
