ID,英文名稱,中文名稱,圖片,更新日期
21099096,gas-holder piston,活塞式儲氣槽；無水儲油槽；乾式儲氣槽,,2022-09-29
21099097,gas-holder pressure,高壓儲氣槽；壓力式儲氣槽,,2022-09-29
21099098,gas-holder pressure type,高壓儲氣槽；壓力式儲氣槽,,2022-09-29
21099099,gas-holder transportable,運輸用氣罐,,2022-09-29
21099100,gas-holder waterless,活塞式儲氣槽；無水儲氣槽；乾式儲氣槽,,2022-09-29
21099101,gasification,氣化,,2022-09-29
21099102,gasification air,空氣氣化,,2022-09-29
21099103,gasification efficiency,氣化效率,,2022-09-29
21099104,gasification in situ,現地氣化,,2022-09-29
21099105,gasification oxygen,氧氣氣化,,2022-09-29
21099106,gasification pressure,高壓氣化,,2022-09-29
21099107,gasification reaction,氣化反應,,2022-09-29
21099108,gasification underground,地下氣化,,2022-09-29
21099109,gasifier,氣化爐,,2022-09-29
21099110,gasifier central,氣化爐中央,,2022-09-29
21099111,gasify,氣化,,2022-09-29
21099112,gas-insulated circuit breaker,氣體絕緣斷路器,,2022-09-29
21099113,gas-insulated line,氣體絕緣線路,,2022-09-29
21099114,gas-insulated metal-enclosed switchgear,氣體絕緣金屬封閉開關設備,,2022-09-29
21099115,gas-insulated transformer,氣體絕緣變壓器,,2022-09-29
21099116,gas-ionization battery,氣體游離電池,,2022-09-29
21099117,gasket,墊片；墊圈；墊料；襯墊,,2022-09-29
21099118,gasket composition,墊片組成物,,2022-09-29
21099119,gasket for engine,發動機墊片,,2022-09-29
21099120,gasket for valve,閥門墊片,,2022-09-29
21099121,gasket load,襯墊負載,,2022-09-29
21099122,gasket material,填料；墊料,,2022-09-29
21099123,gasket micanite,襯墊雲母板,,2022-09-29
21099124,gasket mounting,密合墊連接,,2022-09-29
21099125,gasket sealed relay,墊片密封繼電器,,2022-09-29
21099126,gasket(hydraulic),密合墊,,2022-09-29
21099127,gasket(pneumatic),密合墊,,2022-09-29
21099128,gas-lift pump,排氣泵,,2022-09-29
21099129,gas-liquid bubble chamber,氣液氣泡室,,2022-09-29
21099130,gas-liquid separation conduit,氣液分離導管,,2022-09-29
21099131,gasohol,汽醇,,2022-09-29
21099132,gasoline,汽油,,2022-09-29
21099133,gasoline consumption,油耗,,2022-09-29
21099134,gasoline direct injection,汽油直噴,,2022-09-29
21099135,gasoline engine,汽油機,,2022-09-29
21099136,gasoline engine generator,汽油發電機,,2022-09-29
21099137,gasoline engine ignition system,汽油引擎點火系統,,2022-09-29
21099138,gasoline filter,汽油過濾器,,2022-09-29
21099139,gasoline station,加油站,,2022-09-29
21099140,gasoline stripping,汽油脫除,,2022-09-29
21099141,gasoline torch,汽油噴燈,,2022-09-29
21099142,gasometer,貯氣器；氣量計,,2022-09-29
21099143,gas-phase mass transfer coefficient,氣相質量轉移係數；氣相傳質係數,,2022-09-29
21099144,gas-phase oxidation,氣相氧化,,2022-09-29
21099145,gas-phase radioassay,氣相放射測量；氣相放射化驗,,2022-09-29
21099146,gas-pressure relay,氣壓繼電器,,2022-09-29
21099147,gas-proof,防氣體的,,2022-09-29
21099148,gas-proof machine,防瓦斯型電機,,2022-09-29
21099149,gas-proof sealing,不透氣的密封,,2022-09-29
21099150,gas-sample analysis,氣體取樣分析,,2022-09-29
21099151,gas-separating shield,擋風板,,2022-09-29
21099152,gassing,氣化；充氣；出氣,,2022-09-29
21099153,gassing of a cell,電池析氣,,2022-09-29
21099154,gassing of oils,油氣處理,,2022-09-29
21099155,gassing properties of insulating oil,絕緣油氣化性質,,2022-09-29
21099156,gas-solid reaction,氣固反應,,2022-09-29
21099157,gas-solid two phase flow,氣固二相流,,2022-09-29
21099158,gas-steam combined cycle,燃氣-蒸汽複合循環,,2022-09-29
21099159,gas-steam combined cycle power plant,燃氣-蒸汽複循環電廠,,2022-09-29
21099160,gas-steam combined cycle unit,燃氣-蒸汽複循環機組,,2022-09-29
21099161,gas-supplying apparatus,供氣裝備,,2022-09-29
21099162,gassy mine,沼氣礦井,,2022-09-29
21099163,gas-tight,氣密的；不漏氣的,,2022-09-29
21099164,gas-tight casing,氣密外殼；氣密機座,,2022-09-29
21099165,gas-tight end shield,氣密端蓋；氣密端罩,,2022-09-29
21099166,gas-tight housing,氣密機座,,2022-09-29
21099167,gastric acid,胃酸,,2022-09-29
21099168,gastric cancer,胃癌,,2022-09-29
21099169,gastric emptying,胃排空,,2022-09-29
21099170,gastrodiae rhizoma,天麻,,2022-09-29
21099171,gastroesophageal reflux,胃食道逆流,,2022-09-29
21099172,gastrointestinal bypass,實施胃腸分流術,,2022-09-29
21099173,gastrointestinal death,腸型死亡,,2022-09-29
21099174,gastrointestinal radiation effects,胃腸輻射效應,,2022-09-29
21099175,gastrointestinal tract,胃腸道,,2022-09-29
21099176,gastunite,水矽飽]鈾礦,,2022-09-29
21099177,gas-turbine driven generator,燃氣輪發電機,,2022-09-29
21099178,gas-turbine generator,燃氣輪發電機,,2022-09-29
21099179,gate,門；閘門；閘門電路；選通電路,,2022-09-29
21099180,gate [electrode],閘極,,2022-09-29
21099181,gate apparatus,閘門設備,,2022-09-29
21099182,gate array,閘陣列,,2022-09-29
21099183,gate array method,閘陣列法,,2022-09-29
21099184,gate bias,控制極偏置,,2022-09-29
21099185,gate chamber,門庫,,2022-09-29
21099186,gate circuit,閘電路,,2022-09-29
21099187,gate compensation,閘極補償,,2022-09-29
21099188,gate conductor layer,閘導電層,,2022-09-29
21099189,gate conductor level,閘導體層,,2022-09-29
21099190,gate conductor material,閘極導體材料,,2022-09-29
21099191,gate contact,柵極接點；閘觸點,,2022-09-29
21099192,gate control,閘極控制,,2022-09-29
21099193,gate controlled delay time,閘極控制延遲時間,,2022-09-29
21099194,gate controlled diode,閘控二極體,,2022-09-29
21099195,gate controlled rise time,閘極控制上升時間,,2022-09-29
21099196,gate controlled switch{=GCS},閘控開關（四層三極體之一種）,,2022-09-29
21099197,gate controlled turn off time,閘極控制關閉時間,,2022-09-29
21099198,gate controlled turn on time,閘控開啟時間,,2022-09-29
21099199,gate current,閘極電流,,2022-09-29
21099200,gate dam,閘壩,,2022-09-29
21099201,gate damascene,閘極鑲嵌,,2022-09-29
21099202,gate delay,閘極延遲,,2022-09-29
21099203,gate depletion,閘極空乏,,2022-09-29
21099204,gate device,閘裝置,,2022-09-29
21099205,gate dielectric,閘極電介質,,2022-09-29
21099206,gate dielectric film,閘極介電薄膜,,2022-09-29
21099207,gate dielectric layer,閘極介電質層,,2022-09-29
21099208,gate dielectric material,閘極介電材料,,2022-09-29
21099209,gate drive,閘極驅動,,2022-09-29
21099210,gate drive circuit,閘極驅動電路,,2022-09-29
21099211,gate drive voltage,閘極驅動電壓,,2022-09-29
21099212,gate driver,閘驅動器,,2022-09-29
21099213,gate driver circuit,閘極驅動器電路,,2022-09-29
21099214,gate driver on array,閘極驅動器作在陣列,,2022-09-29
21099215,gate electrode,閘電極,,2022-09-29
21099216,gate electrode coupled,閘極電極耦合,,2022-09-29
