ID,英文名稱,中文名稱,圖片,更新日期
21119100,land disposal,地下處置；埋入地下,,2022-09-29
21119101,land disposal and burial,陸地處置和埋葬,,2022-09-29
21119102,land disturbance,惡化,,2022-09-29
21119103,land expropriation,土地徵收,,2022-09-29
21119104,land grid array,地柵陣列,,2022-09-29
21119105,land keep assist,車道偏離警示輔助系統,,2022-09-29
21119106,land mine,地雷,,2022-09-29
21119107,land minefield,陸地布雷區,,2022-09-29
21119108,land mobile communication,陸地行動通訊,,2022-09-29
21119109,Land Mobile Satellite Channel,陸地衛星行動通道,,2022-09-29
21119110,land mobile service,陸地行動業務,,2022-09-29
21119111,land mobile station,陸地行動電台,,2022-09-29
21119112,land mobile-satellite service,衛星陸地行動業務,,2022-09-29
21119113,land pollutants,土地污染物,,2022-09-29
21119114,land pollution,土地污染,,2022-09-29
21119115,land resource,土地資源,,2022-09-29
21119116,land return,地面反射,,2022-09-29
21119117,land rights,士地所有權,,2022-09-29
21119118,land slide,滑坡,,2022-09-29
21119119,land slide surge,滑坡湧浪,,2022-09-29
21119120,land station,陸地電台,,2022-09-29
21119121,land transportation,陸運,,2022-09-29
21119122,land utilization,土地利用,,2022-09-29
21119123,land utilization factor,場地利用係數,,2022-09-29
21119124,land vehicle,陸上車輛,,2022-09-29
21119125,Landau damping,藍道阻尼,,2022-09-29
21119126,Lande g factor,藍德g 因數,,2022-09-29
21119127,Lande g-factor,蘭德 g 因數,,2022-09-29
21119128,Lande interval rule,藍德間隔定則,,2022-09-29
21119129,landfall light,海岸光信號,,2022-09-29
21119130,landfill site,掩埋場,,2022-09-29
21119131,landfill yard,垃圾掩埋場,,2022-09-29
21119132,landform parameter,地形參數,,2022-09-29
21119133,landing,到達（電梯的）；升降平台；樓梯平台（電梯的）；降落；著陸；上陸（水線用）,,2022-09-29
21119134,landing area floodlight,著陸區投光燈,,2022-09-29
21119135,landing beacon,降落指示標；降落指示燈,,2022-09-29
21119136,landing beam,著陸波束,,2022-09-29
21119137,landing charge,降落費；卸貨費；起貨費,,2022-09-29
21119138,landing gear,起落架,,2022-09-29
21119139,landing light,著陸燈；跑道燈,,2022-09-29
21119140,landing pad hole,連接墊孔,,2022-09-29
21119141,landing pad poly silicon,著陸墊多晶矽,,2022-09-29
21119142,landline,陸上通訊線；陸上運輸線,,2022-09-29
21119143,landline facilities,內陸通訊設備,,2022-09-29
21119144,landmark detection,特徵點檢測,,2022-09-29
21119145,landmark image object,地標影像物件,,2022-09-29
21119146,Landmark selection,地標選擇,,2022-09-29
21119147,landscape lighting,景觀照明,,2022-09-29
21119148,landslide,山崩,,2022-09-29
21119149,landslide monitoring,滑坡監測,,2022-09-29
21119150,lane,車道；通道；航線,,2022-09-29
21119151,lane change,變換車道,,2022-09-29
21119152,lane control signal,車道管制號誌,,2022-09-29
21119153,Lane departure,車道偏移,,2022-09-29
21119154,lane departure warning,車道偏移警告,,2022-09-29
21119155,lane detection,車道檢測,,2022-09-29
21119156,lane keeping,車道保持,,2022-09-29
21119157,lane marking,車道線,,2022-09-29
21119158,lane stripe,車道線,,2022-09-29
21119159,Lane-Mark Detection,車道線偵測,,2022-09-29
21119160,Langevin function,藍哥文函數,,2022-09-29
