ID,英文名稱,中文名稱,圖片,更新日期
20351805,Morse recorder,摩斯記錄器,,2022-08-12
20351806,Morse simplex,摩斯單工機,,2022-08-12
20351807,mortgage,抵押權,,2022-08-12
20351808,MOS dynamic random access memory,金氧半導體動態隨機存取記憶體,,2022-08-12
20351809,MOS power transistors,金氧半導體功率電晶體,,2022-08-12
20351810,MOS process technology,MOS 製程技術；金氧半導體製程技術,,2022-08-12
20351811,MOS transistor{=MOS T},金氧半導體電晶體,,2022-08-12
20351812,Mosaic,Mosaic 瀏覽器,,2022-08-12
20351813,mosaic character set,鑲嵌字元集,,2022-08-12
20351814,Mosaic Communications Corporation{=MCC},馬賽克通信公司,,2022-08-12
20351815,mosaic filter,鑲嵌濾波器,,2022-08-12
20351816,mosaic mapping,鑲嵌映像,,2022-08-12
20351817,mosaic printer,鑲嵌列印機,,2022-08-12
20351818,mosaic printing,鑲嵌列印,,2022-08-12
20351819,mosaic set,鑲嵌集,,2022-08-12
20351820,mosaic structure,鑲嵌結構,,2022-08-12
20351821,MOSFET shift register cell,金氧半導體場效應晶體管移位暫存器單元,,2022-08-12
20351822,most derived class,最末層衍生類別,,2022-08-12
20351823,most digit significant,最高有效數位,,2022-08-12
20351824,most general unifier,最通用合一器,,2022-08-12
20351825,most positive,最正,,2022-08-12
20351826,most possibility criterion,最可能發生準則,,2022-08-12
20351827,most probable distribution,最大可能分布,,2022-08-12
20351828,most signifcant digit [bit],最大有效數位〔位元〕；最高有效數位,,2022-08-12
20351829,most significant bit/byte,最高有效位元／位元組,,2022-08-12
20351830,most significant bit{=MSB},最有效位元,,2022-08-12
20351831,most significant byte,最高有效位元組,,2022-08-12
20351832,most significant character{=MSC},最高有效字符；最高有效字元,,2022-08-12
20351833,most significant digit [bit],最大有效數位〔位元〕；最高有效數位,,2022-08-12
20351834,most significant digit{=MSD},最高有效數位,,2022-08-12
20351835,most significant package,最大有效程序包,,2022-08-12
20351836,most significant{=MS},最高有效；最高有效（位）,,2022-08-12
20351837,most closely nested rule,最近巢套規則,,
20351838,most frequently used index,最常使用索引,,
20351839,MOTEL bus,MOTEL匯流排,,2022-08-12
20351840,moth bite test,蟲蛀試驗,,2022-08-12
20351841,mother,母,,2022-08-12
20351842,mother block,母塊,,2022-08-12
20351843,mother glass,素玻璃,,2022-08-12
20351844,mother unit,主部件；主單元,,2022-08-12
20351845,motherboard,母板,,2022-08-12
20351846,motherboard hybrids,母板式併合電路,,2022-08-12
20351847,Mother's Identifier,母親身分證號,,2022-08-12
20351848,Mother's Maiden Name,母親之本姓(母姓),,2022-08-12
20351849,Motif,Motif 介面,,2022-08-12
20351850,motion,運動,,2022-08-12
20351851,motion analysis,運動分析,,2022-08-12
20351852,motion button,動態按鈕,,2022-08-12
20351853,motion compensated coding,移動補償編碼,,2022-08-12
20351854,motion compensation,運動補償,,2022-08-12
20351855,motion control,運轉控制；傳動控制,,2022-08-12
20351856,motion control system,運動控制系統,,2022-08-12
