ID,英文名稱,中文名稱,圖片,更新日期
21159106,proper field,固有場,,2022-09-29
21159107,proper noun,專有名詞,,2022-09-29
21159108,proper subset,真子集,,2022-09-29
21159109,proper subspace,正常副空間,,2022-09-29
21159110,proper time,原時,,2022-09-29
21159111,proper value,固有值；特性值,,2022-09-29
21159112,proper vibration,固有振動,,2022-09-29
21159113,properties,性質,,2022-09-29
21159114,properties of test and measurement results,試驗與量測結果之性質,,2022-09-29
21159115,"properties, diffusion",擴散特性,,2022-09-29
21159116,"properties, emulsification",乳化特性,,2022-09-29
21159117,"properties, heat-tran-sfer",傳熱特性,,2022-09-29
21159118,"properties, neutron-deflecting",中子反射性能,,2022-09-29
21159119,"properties, neutron-diffusion",中子擴散性能,,2022-09-29
21159120,"properties, neutron-transport",中子遷移性能,,2022-09-29
21159121,"properties, outgassing",去氣性能,,2022-09-29
21159122,"properties, radiometric",放射測量特性,,2022-09-29
21159123,"properties, reproduction",再生性能,,2022-09-29
21159124,"properties, wave",波性,,2022-09-29
21159125,property,性質；特性,,2022-09-29
21159126,property analysis,性質分析,,2022-09-29
21159127,property of measuring device,量測裝置之特性,,2022-09-29
21159128,property sort,特性分類,,2022-09-29
21159129,prophase,前期,,2022-09-29
21159130,proportion,比例,,2022-09-29
21159131,proportion categorized units control chart,p 管制圖；比例分類單位控制圖,,2022-09-29
21159132,proportion valve,比例閥門,,2022-09-29
21159133,proportional,比例,,2022-09-29
21159134,proportional action,比例動作,,2022-09-29
21159135,proportional action coefficient,比例作用係數,,2022-09-29
21159136,proportional amplifier,比例放大器,,2022-09-29
21159137,proportional band,比例帶,,2022-09-29
21159138,proportional band of a controller,控制器的比例帶,,2022-09-29
21159139,proportional command,比例指令,,2022-09-29
21159140,proportional control,比例控制,,2022-09-29
21159141,proportional counter,比例計數器,,2022-09-29
21159142,proportional counter tube,比例計數管,,2022-09-29
21159143,proportional cylinder,比例汽缸；比例油缸,,2022-09-29
21159144,proportional device,比例元件,,2022-09-29
21159145,proportional element,比例元件,,2022-09-29
21159146,proportional error,比例誤差,,2022-09-29
21159147,proportional error control,比例誤差控制,,2022-09-29
21159148,proportional gain,比例增益,,2022-09-29
21159149,proportional gamma spectrometer,比例 γ 譜儀；比例伽馬譜儀,,2022-09-29
21159150,proportional ionization chamber,比例游離腔,,2022-09-29
21159151,proportional mode,比例模式,,2022-09-29
21159152,proportional navigation guidance,比例導航導引,,2022-09-29
21159153,proportional piston,比例活塞,,2022-09-29
21159154,proportional plus derivative element,比例微分元件,,2022-09-29
21159155,proportional plus integral element,比例積分元件,,2022-09-29
21159156,proportional plus integral plus derivative element,比例積分微分元件,,2022-09-29
21159157,proportional plus reset control,比例加復歸控制,,2022-09-29
21159158,proportional pressure reducing valve,定閉減壓閥,,2022-09-29
21159159,proportional pressure relief valve,定比洩壓閥,,2022-09-29
21159160,proportional probe,比例式探針,,2022-09-29
21159161,proportional pump,比例泵,,2022-09-29
21159162,proportional range,比例範圍,,2022-09-29
21159163,proportional region,比例區,,2022-09-29
21159164,proportional resolver,比例式旋轉變壓器,,2022-09-29
21159165,proportional revolver,比例旋轉器,,2022-09-29
21159166,proportional sampler,比例取樣器,,2022-09-29
21159167,proportional solenoid,比例螺線管,,2022-09-29
21159168,proportional valve,比例閥,,2022-09-29
21159169,proportional weighing method,比例衡量法,,2022-09-29
21159170,Proportional-integral control,比例積分控制,,2022-09-29
21159171,proportional-integral controller,比例-積分控制器,,2022-09-29
21159172,proportional-integral-derivative controller{=PID controller},比例-積分-微分控制器,,2022-09-29
21159173,proportional-integral-derivative{=PID},比例-積分-微分,,2022-09-29
21159174,proportionality,正比性,,2022-09-29
21159175,proportionality constant,比例常數,,2022-09-29
21159176,proportionality factor,比例因數,,2022-09-29
21159177,proportionality law,比例定律,,2022-09-29
