ID,英文名稱,中文名稱,圖片,更新日期
3448240,(actinic) erythema,紅斑(紫外放射光),,2018-03-21
3448241,(hemispherical)emissivity (of a thermal radiator),(半球)放射率,,2018-03-21
3448242,(lamp)connector,燈連接器,,2018-03-21
3448243,(luminescence) emission spectrum,(冷光)放射光譜,,2018-03-21
3448244,(psychophysical) colour,色，色彩,,2018-03-21
3448245,(radiation) thermocouple,(輻射測定用)熱電偶,,2018-03-21
3448246,(radiation) thermopile,(輻射測定用)熱電器，溫差電器,,2018-03-21
3448247,(total) luminous flux standard lamp,總光束標準燈泡,,2018-03-21
3448248,(traffic) bollard,(交通)障礙物標識,,2018-03-21
3448249,(von Kries') persistence law,等色不變定律,,2018-03-21
3448250,a data interchange system (ADIS),數據交換系統,,2018-03-21
3448251,a hardware programming language (AHPL),硬體程式設計語言,,2018-03-21
3448252,A key,A鍵(電報),,2018-03-21
3448253,A operator,A值班員，A調度員,,2018-03-21
3448254,a portfolio bid,資產組合式標單,,2018-03-21
3448255,a posterior error bounds,後驗誤差界限,,2018-03-21
3448256,a posterior estimate,後驗估計,,2018-03-21
3448257,a posteriori entropy,後定熵,,2018-03-21
3448258,a posteriori probability,後驗機率,,2018-03-21
3448259,A power supply,A電源,,2018-03-21
3448260,a priori distribution,先驗分布，事前分布,,2018-03-21
3448261,a priori entropy,前定熵,,2018-03-21
3448262,a priori estimate,先驗估計，事前估計,,2018-03-21
3448263,a priori information,先驗資訊，先驗信息,,2018-03-21
3448264,a priori phase,先驗相，演繹相,,2018-03-21
3448265,a priori probability,先驗機率,,2018-03-21
3448266,a programming language (APL),APL程式設計語言,,2018-03-21
3448267,A scope,A示波器，A掃瞄器,,2018-03-21
3448268,"A, a",三相系統的第一相,,2018-03-21
3448269,A-amplifier,A放大器,,2018-03-21
3448270,A-AND-NOT-B gate,A及非B閘,,2018-03-21
3448271,A-B toll system,A-B長途系統,,2018-03-21
3448272,A-B toll trunk,A-B長途中繼線,,2018-03-21
3448273,A-band,A波段，A頻帶,,2018-03-21
3448274,A-battery,A電池，燈絲電池,,2018-03-21
3448275,A-class insulation,A級絕緣 (耐溫105℃),,2018-03-21
3448276,A-digit selector,第一數位選擇器，A字選擇器,,2018-03-21
3448277,A-display,A顯示器,,2018-03-21
3448278,A-EXCEPT-B gate,A與非B閘,,2018-03-21
3448279,A-frame,Ａ框架,,2018-03-21
3448280,A-IGNORE-B gate,與B無關的A閘,,2018-03-21
3448281,A-IMPLIES-B gate,A蘊含B閘,,2018-03-21
3448282,A-OR-NOT-B gate,A或非B閘,,2018-03-21
3448283,A-permutation,A排列,,2018-03-21
3448284,A-pole,A桿,,2018-03-21
3448285,A-position,A台，發話台,,2018-03-21
3448286,A-position key sending,A端鍵控發送,,2018-03-21
3448287,A-power,原子能，核能,,2018-03-21
3448288,A-register,A暫存器，運算暫存器,,2018-03-21
3448289,A-scan,A掃瞄,,2018-03-21
3448290,A-shaped pole,Ａ形桿,,2018-03-21
3448291,A-stage resin,A階樹脂，可熔階段樹脂,,2018-03-21
3448292,A-switchboard,A配電盤，A交換台,,2018-03-21
3448293,A-type facsimile,A型傳真,,2018-03-21
3448294,A-wire,A線(電話)，正線，位址線(計算機的),,2018-03-21
3448295,A/D converter,類比/數位轉換器,,2018-03-21
3448296,A/R scope,A/R示波器,,2018-03-21
3448297,ab-ampere,絕對安培，電磁制安培,,2018-03-21
3448298,ab-coulomb,絕對庫侖，電磁制庫侖,,2018-03-21
3448299,ab-farad,絕對法拉，電磁制法拉,,2018-03-21
3448300,ab-ohm,絕對歐姆，電磁制歐姆,,2018-03-21
3448301,ab-volt,絕對伏特，電磁制伏特,,2018-03-21
3448302,abacus,算盤,,2018-03-21
3448303,abbertite,黑瀝青,,2018-03-21
3448304,abbreviated call letters,簡縮呼號,,2018-03-21
3448305,abbreviated equation,簡化方程,,2018-03-21
3448306,abbreviated signal code,縮寫訊號碼,,2018-03-21
3448307,abbreviation,縮寫,,2018-03-21
3448308,abelian group,阿貝耳群，交換群,,2018-03-21
3448309,aberration,像差，色差，偏差，光行差,,2018-03-21
3448310,aberration curve,像差曲線,,2018-03-21
3448311,abhenry,電磁制亨利，絕對亨利,,2018-03-21
3448312,abietic resin,松香樹脂,,2018-03-21
3448313,abietin,松香脂,,2018-03-21
3448314,abjoule,電磁制焦耳，絕對焦耳,,2018-03-21
3448315,Able,通信中用以代表字母A的詞,,2018-03-21
3448316,abmho,電磁制姆歐，絕對姆歐,,2018-03-21
3448317,Abney level,測角儀,,2018-03-21
3448318,abnormal bridging,異常橋接,,2018-03-21
3448319,abnormal cathode fall,異常陰極降落,,2018-03-21
3448320,abnormal condition,異常狀態， 異常情況,,2018-03-21
3448321,abnormal current,異常電流,,2018-03-21
3448322,abnormal end,異常結束,,2018-03-21
3448323,abnormal glow discharge,異常輝光放電,,2018-03-21
3448324,abnormal heating,異常發熱,,2018-03-21
3448325,abnormal overload,異常過載,,2018-03-21
3448326,abnormal overvoltage,異常過電壓,,2018-03-21
3448327,abnormal polarization,異常極化,,2018-03-21
3448328,abnormal refraction,異常折射,,2018-03-21
3448329,abnormal stress,異常應力,,2018-03-21
3448330,abnormal voltage,異常電壓,,2018-03-21
3448331,abonement,電話用戶,,2018-03-21
3448332,abort,故障，中斷，異常中止,,2018-03-21
3448333,abort light,故障信號燈,,2018-03-21
