ID,英文名稱,中文名稱,圖片,更新日期
20371991,punched card machine{=PCM},打孔卡機,,2022-08-12
20371992,punched card system{=PCS},打孔卡系統,,2022-08-12
20371993,punched card utility{=PCU},打孔卡公用程式,,2022-08-12
20371994,punched card{=PC},打孔卡；孔卡；打孔卡片,,2022-08-12
20371995,punched paper tape,打孔紙帶,,2022-08-12
20371996,punched paper tape channels,打孔紙帶孔道,,2022-08-12
20371997,punched tape,打孔帶,,2022-08-12
20371998,punched tape code,孔帶碼,,2022-08-12
20371999,punched tape machine,孔帶機,,2022-08-12
20372000,punched tape reader,孔帶閱讀機,,2022-08-12
20372001,punched tape to magnetic tape,孔帶至磁帶,,2022-08-12
20372002,punched tape to magnetic tape converter,打孔帶至磁帶轉換器,,2022-08-12
20372003,puncher,打孔機,,2022-08-12
20372004,punch-in assemble edit,打入式組合編輯,,2022-08-12
20372005,punching position,打孔部位,,2022-08-12
20372006,punching rate,打孔率,,2022-08-12
20372007,punching station,打孔站,,2022-08-12
20372008,PunchOut,PunchOut 軟體,,2022-08-12
20372009,punch-print editor,打孔列印編輯器,,2022-08-12
20372010,punctuality rate,準點率,,2022-08-12
20372011,punctuation,標示；標點,,2022-08-12
20372012,punctuation bit,標示長度位元,,2022-08-12
20372013,punctuation capability,標點能力,,2022-08-12
20372014,punctuation character,標示字元,,2022-08-12
20372015,punctuation mark,準時標示,,2022-08-12
20372016,punctuator,標點符號,,2022-08-12
20372017,puncture,崩潰,,2022-08-12
20372018,punishment,刑,,2022-08-12
20372019,punt,踢下線,,2022-08-12
20372020,purchase,採購,,2022-08-12
20372021,purchase blanket release detail,採購綜合核發明細,,2022-08-12
20372022,purchase content lower levels,低階之採購內容,,2022-08-12
20372023,purchase content this level,本階採購內容,,2022-08-12
20372024,purchase control system,採購控制系統,,2022-08-12
20372025,purchase entry,採購登錄,,2022-08-12
20372026,purchase intention,購買意願,,2022-08-12
20372027,purchase on order quantity,採購已訂數量,,2022-08-12
20372028,purchase on order summary,採購已訂彙總,,2022-08-12
20372029,purchase on order summary records,採購已訂彙總記錄,,2022-08-12
20372030,purchase option,採購選項,,2022-08-12
20372031,purchase order,採購訂單,,2022-08-12
20372032,purchase order control system,採購訂單控制系統,,2022-08-12
20372033,purchase order costs,採購訂單成本,,2022-08-12
20372034,purchase order number,採購訂單號碼,,2022-08-12
20372035,purchase order scrap transaction,採購訂單報廢異動,,2022-08-12
20372036,purchase order status,採購訂單狀態,,2022-08-12
20372037,purchase order summary maintenance edit list,採購訂單摘要維護編輯清冊,,2022-08-12
20372038,purchase order turnaround file,採購訂單傳閱檔,,2022-08-12
20372039,purchase orders approved for release,核准發放之採購訂單,,2022-08-12
20372040,purchase orders closed,已結案之採購訂單,,2022-08-12
20372041,purchase orders closed/released,已結案／已發放之採購訂單,,2022-08-12
20372042,purchase orders completed ready for close report,已完成待結案之採購訂單,,2022-08-12
20372043,purchase orders released,已發放之採購訂單,,2022-08-12
20372044,purchase orders summary,採購訂單摘要,,2022-08-12
20372045,purchase orders with blanket detail,附綜合明細之採購訂單,,2022-08-12
20372046,purchase orders with chain errors,有鏈接錯誤之採購訂單,,2022-08-12
20372047,purchase planning report,採購規劃報表,,2022-08-12
20372048,purchase receipt to dock transaction,採購至碼頭之收料異動,,2022-08-12
20372049,purchase receipt to inspection transaction,採購至檢驗之收料異動,,2022-08-12
20372050,purchase receipt to stock transaction,採購至倉庫之收料異動,,2022-08-12
20372051,purchase requisition,請購,,2022-08-12
20372052,purchase U/M and conversion factor,採購計量單位及轉換因數,,2022-08-12
20372053,purchase unit of measure,採購計量單位,,2022-08-12
20372054,purchase/mfg on-order chain validation,採購／製造已訂鏈接驗認,,2022-08-12
20372055,purchase/mfg order detail chain validation,採購訂單／製造命令明細鏈接確認,,2022-08-12
20372056,purchased item,採購項目,,2022-08-12
20372057,purchasing,採購,,2022-08-12
20372058,purchasing adjustment lead time,採購調整前置時間,,2022-08-12
20372059,purchasing constant master,採購常數主檔,,2022-08-12
20372060,purchasing lead time,採購前置時間,,2022-08-12
20372061,purchasing lead time adjustment,採購前置時間調整,,2022-08-12
20372062,purchasing routing file,採購途程檔,,2022-08-12
20372063,purchasing U/M conversion factor,採購計量單位轉換因數,,2022-08-12
20372064,purchasing unit of measure,採購計量單位,,2022-08-12
20372065,pure,純色,,2022-08-12
20372066,pure binary,純二進制,,2022-08-12
20372067,pure binary number,純二進制號碼,,2022-08-12
