ID,英文名稱,中文名稱,圖片,更新日期
20844122,overheating protection,過熱保護,,2022-09-08
20844123,overlap,重疊,,2022-09-08
20844124,overlap address information,重疊位址資訊,,2022-09-08
20844125,overlap factor,重疊因子；重疊因數,,2022-09-08
20844126,overlap integral,重疊積分,,2022-09-08
20844127,overlap interval,重疊區間,,2022-09-08
20844128,overlap of operation,作業重疊,,2022-09-08
20844129,overlap processing,重疊處理,,2022-09-08
20844130,overlap region calculating,重疊區域計算,,2022-09-08
20844131,overlapping accuracy,重疊準確度,,2022-09-08
20844132,overlapping data analysis,重疊資料分析,,2022-09-08
20844133,overlapping graphical user interface,重疊圖形使用者介面,,2022-09-08
20844134,overlapping pulse position modulation{=OPPM},重疊脈波位置調變,,2022-09-08
20844135,overlapping shadow,重疊陰影,,2022-09-08
20844136,overlapping small cells,重疊小型細胞,,2022-09-08
20844137,overlapping transition period,重疊過渡期,,2022-09-08
20844138,Overlapping Window,重疊視窗,,2022-09-08
20844139,overlay alignment,覆蓋對準,,2022-09-08
20844140,overlay controller,覆蓋控制器,,2022-09-08
20844141,overlay display control,重疊顯示控制,,2022-09-08
20844142,overlay error,覆蓋誤差,,2022-09-08
20844143,overlay mark,疊合標記,,2022-09-08
20844144,overlay measurement,疊對量測；覆蓋測量,,2022-09-08
20844145,overlay metalization,疊鍍,,2022-09-08
20844146,overlay segment,覆蓋區段,,2022-09-08
20844147,overlay solder,重疊焊,,2022-09-08
20844148,overlay supervisor,覆蓋監督,,2022-09-08
20844149,overlay target,疊合標靶,,2022-09-08
20844150,overlay transistor,重疊電晶體,,2022-09-08
20844151,overlay welding,堆銲,,2022-09-08
20844152,overload,過負荷；超載,,2022-09-08
20844153,overload capacity,過負載能力；超載能力,,2022-09-08
20844154,overload condition,過載條件,,2022-09-08
20844155,overload factor,過載因素；超載因素,,2022-09-08
20844156,overload factor (of a receiver),過載因素；超載因素,,2022-09-08
20844157,overload indicator,過載指示器,,2022-09-08
20844158,overload protect,過載保護,,2022-09-08
20844159,overload protection,過載保護,,2022-09-08
20844160,over-load protection,過載保護,,2022-09-08
20844161,overload protection control mechanism,過載保護控制機制,,2022-09-08
20844162,overload relay,過載繼電器,,2022-09-08
20844163,overload tolerance,過載容許差額,,2022-09-08
20844164,overloading,超載,,2022-09-08
20844165,overloading rate,過載率,,2022-09-08
20844166,overlock sewing machine,鎖縫縫紉機,,2022-09-08
20844167,overlying interconnect,重疊互連,,2022-09-08
20844168,overlying support structure,上覆支撐結構,,2022-09-08
20844169,overmodulation,過調變,,2022-09-08
20844170,overmolded article,超模壓物件；包覆成型物件,,2022-09-08
20844171,overpass,天橋,,2022-09-08
20844172,overpressure device,過壓裝置,,2022-09-08
20844173,overpressure relief valve,過壓釋放閥,,2022-09-08
20844174,overpunch,超額打孔,,2022-09-08
20844175,override,篡越；置換,,2022-09-08
20844176,oversampled converter,過取樣轉換器；超取樣轉換器,,
20844177,oversampled data conversion,過取樣數據轉換；超取樣數據轉換,,2022-09-08
20844178,oversampled modulator,過取樣調變器；超取樣調變器,,
20844179,oversampling,過取樣；超取樣,,2022-09-08
20844180,oversampling ADC,過取樣類比至數位轉換器；過取樣 ADC,,
20844181,oversampling converter,過取樣轉換器；超取樣轉換器,,
20844182,oversampling data converter,過取樣數據轉換器；過取樣資料轉換器,,
20844183,oversampling ratio,過取樣率；超取樣率,,2022-09-08
20844184,overshoot,超越量,,2022-09-08
20844185,overshoot position,越限位置；過衝位置,,2022-09-08
20844186,overshoot rising up time,過衝上升時間,,2022-09-08
20844187,overshoot suppression,越限抑制,,2022-09-08
20844188,oversize piston,加大尺寸活塞,,2022-09-08
20844189,oversteer,轉向過度,,2022-09-08
20844190,overtaking,超車,,2022-09-08
20844191,overtemperature protection,過溫度保護,,2022-09-08
20844192,over-the-air testing,空中測試,,2022-09-08
20844193,overview,概述,,2022-09-08
20844194,overvoltage,過電壓,,2022-09-08
20844195,overvoltage clamp,過電壓箝制,,2022-09-08
20844196,overvoltage event,過電壓事件,,2022-09-08
20844197,overvoltage limiting,過電壓限制,,2022-09-08
20844198,overvoltage protection circuit,過壓保護電路,,2022-09-08
20844199,overvoltage protection{=OVP},過電壓保護,,2022-09-08
20844200,overvoltage relay,過電壓電驛,,2022-09-08
20844201,overvoltage sensing,過電壓感測,,2022-09-08
20844202,over-voltage suppressor,過電壓抑制器,,2022-09-08
20844203,overvoltage tolerance,過電壓容差,,2022-09-08
20844204,overvoltage-protection device,過電壓保護裝置,,2022-09-08
20844205,overwrite,重寫,,2022-09-08
20844206,overwritten,覆寫,,2022-09-08
20844207,ovulation cycle,排卵週期,,2022-09-08
20844208,own reprocessed material,自有再製料,,2022-09-08
20844209,owner,擁有者,,2022-09-08
20844210,owner record (in network model),(網路式模型之)擁有者紀錄,,2022-09-08
20844211,owner's manual,車主手冊,,2022-09-08
20844212,ownership status,所有權狀態,,2022-09-08
20844213,oxaloacetate salt,草醯乙酸鹽,,2022-09-08
20844214,oxalyl bis,草醯基雙,,2022-09-08
20844215,oxamido bis,草酰胺雙,,2022-09-08
20844216,Oxazolidinone antibacterial agents,唑啶酮抗細菌劑,,2022-09-08
20844217,oxidant catalyst,氧化性觸媒轉換器,,2022-09-08
20844218,oxidant consumption,氧化劑消耗量,,2022-09-08
20844219,oxidant mixture,氧化劑混合物,,2022-09-08
20844220,oxidant processing system,氧化劑處理系統,,2022-09-08
20844221,oxidation,氧化,,2022-09-08
20844222,oxidation - reduction indicator,氧化還原指示器,,2022-09-08
20844223,oxidation catalyst,氧化觸媒；氧化催化劑,,2022-09-08
20844224,oxidation catalyst precursor,氧化觸媒前導物,,2022-09-08
20844225,oxidation catalysts,氧化反應催化劑,,2022-09-08
20844226,oxidation corrosion,氧化腐蝕,,2022-09-08
20844227,oxidation current,氧化電流,,2022-09-08
20844228,oxidation depth,氧化深度,,2022-09-08
20844229,oxidation dye intermediate,氧化染料中間體,,2022-09-08
20844230,oxidation enhanced diffusion,氧化增強擴散,,2022-09-08
20844231,oxidation film on the polysilicon,複晶矽上的氧化膜,,2022-09-08
20844232,oxidation induced defect,氧化誘發缺陷,,2022-09-08
20844233,oxidation induced stacking fault,氧化誘發堆疊錯誤,,2022-09-08
20844234,oxidation inhibitor,氧化抑制劑,,2022-09-08
20844235,oxidation layer,氧化層,,2022-09-08
20844236,oxidation mask,氧化遮罩,,2022-09-08
20844237,oxidation number,氧化數,,2022-09-08
20844238,oxidation of cyclohexane,環己烷氧化,,2022-09-08
20844239,oxidation of N implanted silicon substrate,植入 N 矽基板氧化,,2022-09-08
20844240,oxidation process,氧化製程,,2022-09-08
20844241,oxidation rate,氧化速率,,2022-09-08
20844242,oxidation reaction chamber,氧化反應室,,2022-09-08
20844243,oxidation reduction,氧化還原,,2022-09-08
20844244,oxidation reduction potential,氧化還原電位,,2022-09-08
20844245,oxidation reduction reaction,氧化還原反應,,2022-09-08
20844246,Oxidation resistance,氧化阻力；氧化抗拒,,2022-09-08
20844247,Oxidation retardation,氧化減緩,,2022-09-08
20844248,oxidation state,氧化態,,2022-09-08
20844249,oxidation stress,氧化壓力,,2022-09-08
20844250,oxidation treatment,氧化處理,,2022-09-08
20844251,oxidation-reduction potential,氧化還原電位,,2022-09-08
20844252,oxidation-reduction reaction,氧化還原反應,,2022-09-08
20844253,oxidative decomposition,氧化分解,,2022-09-08
20844254,oxidative dehydrogenation,氧化去氫作用,,2022-09-08
20844255,oxidative polymerization,氧化聚合,,2022-09-08
20844256,oxidative stability,氧化安定性,,2022-09-08
20844257,oxidative stress,氧化壓力,,2022-09-08
20844258,oxide aluminum,氧化鋁,,2022-09-08
20844259,oxide apertures,氧化物孔徑,,2022-09-08
20844260,oxide breakdown,氧化物崩潰,,2022-09-08
20844261,oxide capping,氧化物覆蓋,,2022-09-08
20844262,oxide catalyst precursor,氧化物觸媒前導物,,2022-09-08
20844263,oxide charge,氧化物電荷,,2022-09-08
20844264,oxide charge density,氧化層電荷密度,,2022-09-08
20844265,oxide charge trapping,氧化物電荷設陷,,2022-09-08
20844266,oxide coated cathode,氧化物陰極,,2022-09-08
20844267,oxide coating,氧化物被膜,,2022-09-08
20844268,oxide confinement,氧化物侷限,,2022-09-08
20844269,oxide degradation,氧化物退化,,2022-09-08
20844270,oxide diffusion barrier,氧化物擴散屏障,,2022-09-08
20844271,oxide electrode,氧化物電極,,2022-09-08
20844272,Oxide film,氧化膜,,2022-09-08
20844273,oxide film deposit,氧化膜沉積,,2022-09-08
20844274,oxide film growth,氧化物薄膜生長,,2022-09-08
20844275,oxide film mask,氧化膜光罩,,2022-09-08
20844276,oxide film pattern,氧化膜型樣,,2022-09-08
20844277,oxide film thick,氧化膜厚,,2022-09-08
20844278,oxide film thickness,氧化物膜厚度,,2022-09-08
20844279,oxide fuel,氧化物燃料,,2022-09-08
20844280,oxide fuel cell electrolyte,氧化物燃料電池電解質,,2022-09-08
20844281,oxide fuel cell system,氧化物燃料電池系統,,2022-09-08
20844282,oxide glass,氧化物玻璃,,2022-09-08
20844283,oxide integral,氧化物整體,,2022-09-08
20844284,oxide integrity,氧化物完整性,,2022-09-08
20844285,oxide layer,氧化層,,2022-09-08
20844286,oxide layer MOS,氧化物層金氧半導體,,2022-09-08
20844287,oxide layer thickness,氧化層厚度,,2022-09-08
20844288,oxide mask,氧化罩幕,,2022-09-08
20844289,oxide material,氧化物材料,,2022-09-08
20844290,oxide matrix,氧化物基質,,2022-09-08
20844291,oxide matrix material,氧化物基體材料,,2022-09-08
20844292,oxide mirrors,氧化物鏡,,2022-09-08
20844293,oxide nano,氧化物奈米,,2022-09-08
20844294,oxide particle,氧化物粒子,,2022-09-08
20844295,oxide polymerization,氧化物聚合反應,,2022-09-08
20844296,oxide quality,氧化物品質,,2022-09-08
20844297,oxide ramp profile,氧化物斜坡輪廓,,2022-09-08
20844298,oxide reliability,氧化物可靠度,,2022-09-08
20844299,oxide sealing,氧化物密封,,2022-09-08
20844300,oxide semiconductor,氧化物半導體,,2022-09-08
20844301,oxide semiconductor capacitor structure,氧化物半導體電容結構,,2022-09-08
20844302,oxide semiconductor field,氧化物半導體場,,2022-09-08
20844303,oxide semiconductor field effect transistor,氧化物半導體場效電晶體,,2022-09-08
20844304,oxide semiconductor integrated,氧化物半導體整合,,2022-09-08
20844305,oxide semiconductor manufacturing process,氧半導體製程,,2022-09-08
20844306,oxide semiconductor metal gate,氧化物半導體金屬閘極,,2022-09-08
20844307,oxide semiconductor metal gate transistor,氧化物半導體金屬閘極電晶體,,2022-09-08
20844308,oxide semiconductor thin film layer,氧化物半導體薄膜層,,2022-09-08
20844309,oxide semiconductor transistor layout,氧化物半導體電晶體布局,,2022-09-08
20844310,oxide semiconductors,氧化物半導體,,2022-09-08
20844311,oxide sidewall,氧化物邊緣,,2022-09-08
20844312,oxide silicon,氧化矽,,2022-09-08
20844313,oxide single-crystal,氧化物單晶,,2022-09-08
20844314,oxide sintered body,氧化物燒結體,,2022-09-08
20844315,oxide sintered compact sputtering target assembly,氧化物燒結體,,2022-09-08
20844316,oxide superconductive wire,氧化物超導電線材,,2022-09-08
20844317,oxide superconductor,氧化物超導體,,2022-09-08
20844318,oxide thickness,氧化物厚度,,2022-09-08
20844319,oxide thickness fluctuation,氧化物厚度波動,,2022-09-08
20844320,oxide thin film,氧化薄膜,,2022-09-08
20844321,oxide thin film layer,氧化物薄膜層,,2022-09-08
20844322,oxide thrombin,氧化物凝血酶,,2022-09-08
20844323,oxide transparent conductive film,氧化物透明導電膜,,2022-09-08
20844324,oxide trap density,氧化物陷阱密度,,2022-09-08
20844325,oxide trapped charge,氧化物陷入電荷,,2022-09-08
20844326,oxide traps,氧化物陷阱,,2022-09-08
20844327,Oxide/Si interface,氧化物矽介面,,2022-09-08
20844328,oxide/silicon interface,氧化物矽介面,,2022-09-08
20844329,oxide-nitride-oxide{=ONO},氧化物－氮化物－氧化物,,2022-09-08
20844330,oxide-relief,氧化掏離,,2022-09-08
20844331,oxides,氧化物,,2022-09-08
20844332,oxide-silicon-oxide,氧化物－矽－氧化物,,2022-09-08
20844333,oxidising agent,氧化劑,,2022-09-08
