ID,英文名稱,中文名稱,圖片,更新日期
21058637,communication science,通信科學,,2022-09-29
21058638,communication security,通信安全,,2022-09-29
21058639,communication security equipment,通信安全設備,,2022-09-29
21058640,communication service,通訊服務,,2022-09-29
21058641,communication signal analyzer,通訊信號分析儀,,2022-09-29
21058642,communication software,通訊軟體,,2022-09-29
21058643,communication stack,通訊堆疊,,2022-09-29
21058644,communication station device,通信站裝置,,2022-09-29
21058645,communication subsystem,通訊子系統,,2022-09-29
21058646,communication support board,溝通輔助板,,2022-09-29
21058647,communication switching,通信交換,,2022-09-29
21058648,communication system,通信系統,,2022-09-29
21058649,communication system base station,通信系統基地台,,2022-09-29
21058650,communication system engineering,通信系統工程,,2022-09-29
21058651,communication system for natural hazardous environment,天然危害環境通信系統,,2022-09-29
21058652,communication system receiver,通訊系統接收器,,2022-09-29
21058653,communication system support,通訊系統支援,,2022-09-29
21058654,communication tag memory,通信標籤記憶,,2022-09-29
21058655,communication team,通信小組,,2022-09-29
21058656,Communication technology,通信技術,,2022-09-29
21058657,communication terminal apparatus,通信終端裝置,,2022-09-29
21058658,communication test,通訊測試,,2022-09-29
21058659,communication theory,通信理論,,2022-09-29
21058660,communication tool,溝通工具,,2022-09-29
21058661,communication transfer,通訊傳輸,,2022-09-29
21058662,communication tube,通信管,,2022-09-29
21058663,communication zone,通信區域,,2022-09-29
21058664,communication-based train control{=CBTC},通訊式列車控制；通信為基列車控制；依通信之列車控制,,2022-09-29
21058665,communications channel coding gain,通信通道編碼增益,,2022-09-29
21058666,communications device architecture,通信裝置架構,,2022-09-29
21058667,communications device graphical user,通信裝置圖形使用者,,2022-09-29
21058668,communications handset,通信手機,,2022-09-29
21058669,communications link,通訊鏈,,2022-09-29
21058670,communications network terminal,通訊網路終端,,2022-09-29
21058671,communications protocol,通信協定,,2022-09-29
21058672,communications system,通信系統,,2022-09-29
21058673,communication-satellite earth station,衛星通信地面電台；衛星通訊地面站,,2022-09-29
21058674,communication-satellite space station,衛星通信太空電台；衛星通訊太空站,,2022-09-29
21058675,communitative ring,換向環,,2022-09-29
21058676,community,團體；界；共有；共同,,2022-09-29
21058677,community activity,社區活動,,2022-09-29
21058678,community antenna television,公用天線電視,,2022-09-29
21058679,community automatic exchange,區內自動電話局,,2022-09-29
21058680,community care,社區照護,,2022-09-29
21058681,community detection,社群偵測,,2022-09-29
21058682,community dialing,共用撥號,,2022-09-29
21058683,community environment,社區環境,,2022-09-29
21058684,community Ethernet,社區乙太網路,,2022-09-29
21058685,community management,社區管理,,2022-09-29
21058686,community membership data,社區成員資料,,2022-09-29
21058687,community platform,社群平台,,2022-09-29
21058688,community reception,社區收視；社區收聽；社區接收,,2022-09-29
21058689,community relay node,社群中繼節點,,2022-09-29
21058690,community resident,社區居民,,2022-09-29
21058691,community television system,社區電視系統,,2022-09-29
21058692,commutability of a reference material,參考物質的可互換性,,2022-09-29
21058693,commutable,可以變換的；可換算的；可換向的；可整流的,,2022-09-29
21058694,commutants,換位,,2022-09-29
21058695,commutate,換向；整流；轉換；交換,,2022-09-29
21058696,commutated coil,換向線圈,,2022-09-29
21058697,commutating brush,換向電刷,,2022-09-29
21058698,commutating capacitor,整流電容器；換向電容器,,2022-09-29
21058699,commutating characteristics,換向特性,,2022-09-29
21058700,commutating circuit,換向回路；整流回路,,2022-09-29
21058701,commutating coil,換向線圈,,2022-09-29
21058702,commutating condenser,整流電容器；換向電容器,,2022-09-29
21058703,commutating current,換向電流；整流電流,,2022-09-29
21058704,commutating device,換向裝置；整流裝置,,2022-09-29
21058705,commutating electromotive force,換向電動勢；整流電動勢,,2022-09-29
21058706,commutating field,整流磁場；換向磁場,,2022-09-29
21058707,commutating field winding,換向磁場繞組,,2022-09-29
21058708,commutating field winding resistance,換向磁場繞組電阻,,2022-09-29
21058709,commutating flux,換向磁通,,2022-09-29
21058710,commutating group,換向組,,2022-09-29
21058711,commutating impedance,換向阻抗,,2022-09-29
21058712,commutating inductance,換向電感,,2022-09-29
21058713,commutating machine,換向式電機；整流式電機,,2022-09-29
21058714,commutating motor,整流（式）電動機,,2022-09-29
