ID,英文名稱,中文名稱,圖片,更新日期
21129102,master synchronization pulse,主同步脈衝,,2022-09-29
21129103,master synchronizer,主同步器,,2022-09-29
21129104,master tape,主帶,,2022-09-29
21129105,master template,主模板,,2022-09-29
21129106,master timer,主定時器,,2022-09-29
21129107,master timing frequency,主定時頻率,,2022-09-29
21129108,master valve,主閥,,2022-09-29
21129109,master worm,主蝸桿,,2022-09-29
21129110,master/slave processing circuit,主從處理電路,,2022-09-29
21129111,master-control program,主控程式,,2022-09-29
21129112,master-slave,主從,,2022-09-29
21129113,master-slave control,主從式控制,,2022-09-29
21129114,master-slave control architecture,主從控制架構,,2022-09-29
21129115,master-slave manipulator,主從操作器,,2022-09-29
21129116,master-slave operation,主從運轉,,2022-09-29
21129117,mast-head light,桅桿上頭燈,,2022-09-29
21129118,mastic,膏膠；樹脂,,2022-09-29
21129119,mastication,素煉；捏和,,2022-09-29
21129120,masurium,鎝（舊名為鎷）,,2022-09-29
21129121,masuyite,氧化瀝青鈾礦,,2022-09-29
21129122,mat,墊塊；墊子；底板,,2022-09-29
21129123,mat type artificial antenna,編繞式仿真天線,,2022-09-29
21129124,match,匹配,,2022-09-29
21129125,match admittance,匹配導納,,2022-09-29
21129126,match bit,匹配位元,,2022-09-29
21129127,match circuit,匹配電路,,2022-09-29
21129128,match dispenser,火柴分配器,,2022-09-29
21129129,match filter,匹配濾波器,,2022-09-29
21129130,match gate,匹配閘,,2022-09-29
21129131,match techniques,匹配技術,,2022-09-29
21129132,match threshold,匹配臨界,,2022-09-29
21129133,matched attenuator,匹配衰減器,,2022-09-29
21129134,matched bolometer detector,匹配輻熱檢波器,,2022-09-29
21129135,matched coil,匹配線圈,,2022-09-29
21129136,matched condition,匹配條件；匹配情況,,2022-09-29
21129137,matched data,匹配數據,,2022-09-29
21129138,matched filter,匹配濾波器,,2022-09-29
21129139,matched filter type,匹配濾波器型式,,2022-09-29
21129140,matched filtering,匹配濾波,,2022-09-29
21129141,matched generator,匹配振盪器；匹配發生器,,2022-09-29
21129142,matched impedance,匹配阻抗,,2022-09-29
21129143,matched impedance antenna,匹配阻抗天線,,2022-09-29
21129144,matched load,匹配負載,,2022-09-29
21129145,matched nonlinear,匹配非線性,,2022-09-29
21129146,matched output,匹配輸出,,2022-09-29
21129147,matched output voltage,匹配輸出電壓,,2022-09-29
21129148,matched pair,配對,,2022-09-29
21129149,matched pair transistor,配對電晶體,,2022-09-29
21129150,matched pulse intercepting,匹配脈衝攔截,,2022-09-29
21129151,matched receiving antenna,匹配接收天線,,2022-09-29
21129152,matched termination,匹配端接,,2022-09-29
21129153,matched wave guide,匹配導波管,,2022-09-29
21129154,matching,匹配,,2022-09-29
21129155,matching box,匹配箱,,2022-09-29
21129156,matching circrit employing transformer,變壓器型匹配電路,,2022-09-29
21129157,matching circuit,匹配電路,,2022-09-29
21129158,matching circuit between balanced and unbalanced lines,平衡線對不平衡線匹配電路,,2022-09-29
21129159,matching coil holder,匹配線圈座,,2022-09-29
21129160,matching condition,匹配條件,,2022-09-29
