ID,英文名稱,中文名稱,圖片,更新日期
3108423,earth shell,地球層圈，地球圈層,,2017-07-19
3108424,earth shock,地震,,2017-07-19
3108425,earth slide,滑坡，土滑,,2017-07-19
3108426,earth spin vector,地球自轉向量,,2017-07-19
3108427,earth strain,地應變,,2017-07-19
3108428,earth stress,地應力,,2017-07-19
3108429,earth temperature,地溫,,2017-07-19
3108430,earth thermometer,地溫計,,2017-07-19
3108431,Earth tide,地潮，固體潮,,2017-07-19
3108432,earth tremor,地顫，地震,,2017-07-19
3108433,earth tripolite,矽藻土,,2017-07-19
3108434,earth-resistivity method,地電阻率法,,2017-07-19
3108435,earthenware clay,陶土,,2017-07-19
3108436,earthflow,土流,,2017-07-19
3108437,earthquake,地震,,2017-07-19
3108438,earthquake acceleration,地震加速度,,2017-07-19
3108439,earthquake depth,震源深度,,2017-07-19
3108440,earthquake energy,地震能量,,2017-07-19
3108441,earthquake engineering geology,地震工程地質學,,2017-07-19
3108442,earthquake epicenter,地震震央，震央,,2017-07-19
3108443,earthquake fault,地震斷層,,2017-07-19
3108444,earthquake focus,震源，地震震源,,2017-07-19
3108445,earthquake geology,地震地質學,,2017-07-19
3108446,earthquake intensity,地震震度,,2017-07-19
3108447,earthquake liquefaction,地震液化,,2017-07-19
3108448,earthquake magnitude,地震規模,,2017-07-19
3108449,earthquake mechanism,地震機制,,2017-07-19
3108450,earthquake period,地震週期,,2017-07-19
3108451,earthquake periodicity,地震週期性,,2017-07-19
3108452,earthquake phase,震相,,2017-07-19
3108453,earthquake precursor,地震前兆,,2017-07-19
3108454,earthquake prediction,地震預報,,2017-07-19
3108455,earthquake record,地震紀錄,,2017-07-19
3108456,earthquake region,震區,,2017-07-19
3108457,earthquake scale,地震震級,,2017-07-19
3108458,earthquake seismology,地震學,,2017-07-19
3108459,earthquake series,地震序列,,2017-07-19
3108460,earthquake shadow,無震區，震影,,2017-07-19
3108461,earthquake sliding,地震滑移,,2017-07-19
3108462,earthquake sound,地鳴,,2017-07-19
3108463,earthquake statistics,地震統計,,2017-07-19
3108464,earthquake strength,地震強度,,2017-07-19
3108465,earthquake swarm,地震群,,2017-07-19
3108466,earthquake wave,地震波,,2017-07-19
3108467,earthquake zone,地震帶,,2017-07-19
3108468,earthy,土狀,,2017-07-19
3108469,earthy bauxite,土狀鋁土礦,,2017-07-19
3108470,earthy calamine,土狀鋅華，水鋅礦,,2017-07-19
