ID,英文名稱,中文名稱,圖片,更新日期
20854129,quality yield,品質良率,,2022-09-08
20854130,quantify,量化,,2022-09-08
20854131,quantile regression forest,分位數迴歸森林,,2022-09-08
20854132,quantitative data,計量資料；數據,,2022-09-08
20854133,quantitative detection,計量檢測,,2022-09-08
20854134,quantitative expression,量化表示式,,2022-09-08
20854135,quantitative mark,量化標記,,2022-09-08
20854136,quantitative measure,定量量測,,2022-09-08
20854137,quantity,數量,,2022-09-08
20854138,quantity adjust,數量調整,,2022-09-08
20854139,quantity calculus,數量計算,,2022-09-08
20854140,quantity comparison,數量比對,,2022-09-08
20854141,quantity control,數量控制,,2022-09-08
20854142,quantity dimension,數量尺度,,2022-09-08
20854143,Quantity Distributed,分配數量,,2022-09-08
20854144,Quantity Distributed Comment,分配數量註解,,2022-09-08
20854145,Quantity Distributed Method,分配數量方法,,2022-09-08
20854146,quantity equation,數量方程式,,2022-09-08
20854147,quantity filling system,定量裝填系統,,2022-09-08
20854148,Quantity in Use,使用量,,2022-09-08
20854149,Quantity in Use Comment,使用註解量,,2022-09-08
20854150,Quantity in Use Method,使用方法量,,2022-09-08
20854151,Quantity Limited Request,限制請求量,,2022-09-08
20854152,Quantity Manufactured,製造數量,,2022-09-08
20854153,quantity monitor,量監測,,2022-09-08
20854154,quantity of dimension one,一維度數量,,2022-09-08
20854155,quantity of energy,電能量,,2022-09-08
20854156,quantity of fuel,燃油量；燃料數量,,2022-09-08
20854157,quantity of gas,氣體量,,2022-09-08
20854158,quantity of heat,熱量,,2022-09-08
20854159,quantity of light,光度量,,2022-09-08
20854160,quantity production,量產,,2022-09-08
20854161,Quantity Units,數量單位,,2022-09-08
20854162,quantity value,數量值,,2022-09-08
20854163,quantity value scale,量值標度,,2022-09-08
20854164,quantity values,量化值,,2022-09-08
20854165,Quantity/Timing,數量／時序,,2022-09-08
20854166,Quantization,量子化,,2022-09-08
20854167,quantization calculation,量化計算,,2022-09-08
20854168,quantization characteristic value,量子化特性值,,2022-09-08
20854169,quantization conversion coefficient,量子化轉換係數,,2022-09-08
20854170,Quantization effects,量子化效應,,2022-09-08
20854171,quantization error,量化誤差,,2022-09-08
20854172,quantization error correction,量化誤差修正,,2022-09-08
20854173,quantization error feedback circuit,量化誤差回授電路,,2022-09-08
20854174,quantization error sequence,量化誤差序列,,2022-09-08
20854175,Quantization errors,量子化誤差,,2022-09-08
20854176,quantization filter,量化濾波器,,2022-09-08
20854177,quantization level,量化位準,,2022-09-08
20854178,quantization noise,量化雜訊,,2022-09-08
20854179,quantization parameter,量化參數,,2022-09-08
20854180,quantization reference voltage,量化參考電壓,,2022-09-08
20854181,Quantization signal,量子化信號,,2022-09-08
20854182,quantization table,量化表,,2022-09-08
20854183,quantized coefficient,量化係數,,2022-09-08
20854184,quantized periodic signal,量化週期信號,,2022-09-08
20854185,quantized split,量化分裂,,2022-09-08
20854186,Quantized states,量子化狀態,,2022-09-08
20854187,Quantizers,量化器,,2022-09-08
20854188,quantizing resolution,量化解析度,,2022-09-08
20854189,quantizing split,量化分離,,2022-09-08
20854190,quantizing voice,量化聲音,,2022-09-08
20854191,Quantum,量子,,2022-09-08
20854192,Quantum barrier,量子屏障；量子障蔽,,2022-09-08
20854193,quantum barrier layer,量子障蔽層,,2022-09-08
20854194,Quantum beats,量子拍,,2022-09-08
20854195,quantum billiard,量子彈子球檯,,2022-09-08
20854196,Quantum box,量子盒,,2022-09-08
20854197,Quantum boxes,量子盒,,2022-09-08
20854198,Quantum capacitance,量子電容,,2022-09-08
20854199,Quantum capture,量子擷取,,2022-09-08
20854200,Quantum cascade (QC) laser,量子串接雷射,,2022-09-08
20854201,quantum chaos,量子混沌,,2022-09-08
20854202,Quantum chemical calculations,量子化學計算,,2022-09-08
20854203,Quantum communication,量子通信,,2022-09-08
20854204,quantum computation,量子計算,,2022-09-08
20854205,Quantum computing,量子計算,,2022-09-08
20854206,quantum computing and low power digital technology,量子計算與低功率數位技術,,2022-09-08
20854207,quantum confined Stark devices,量子限制 Stark 元件,,2022-09-08
20854208,quantum confined Stark effect{=QCSE},量子侷限斯塔克效應,,2022-09-08
20854209,quantum confined structure,量子侷限結構,,2022-09-08
20854210,Quantum confinement,量子侷限,,2022-09-08
20854211,quantum confinement effect,量子限制效應,,2022-09-08
20854212,Quantum confinement of inversion charge,倒轉電荷的量子侷限,,2022-09-08
20854213,quantum confinement Stark effect,量子侷限斯塔克效應,,2022-09-08
20854214,quantum confinement structure,量子侷限結構,,2022-09-08
20854215,quantum conversion efficiency,量子轉換效率,,2022-09-08
20854216,Quantum corrections,量子校正,,2022-09-08
20854217,quantum counter,量子計器,,2022-09-08
20854218,Quantum cryptography,量子密碼學,,2022-09-08
20854219,quantum C-V analysis,量子 C-V 分析,,2022-09-08
20854220,quantum dash,量子短跑,,2022-09-08
20854221,quantum design,量子設計,,2022-09-08
20854222,quantum device,量子元件；量子裝置,,2022-09-08
20854223,quantum dot amplifier,量子點放大器,,2022-09-08
20854224,quantum dot cellular automata{=QCA},量子點細胞式自動機,,2022-09-08
20854225,quantum dot color conversion layer,量子點色彩轉換層,,2022-09-08
20854226,quantum dot display,量子點顯示,,2022-09-08
20854227,quantum dot gain,量子點增益,,2022-09-08
20854228,quantum dot infrared photodetector,量子點紅外光偵測器,,2022-09-08
20854229,quantum dot intermediate band solar cell,量子點中間能帶太陽能電池,,2022-09-08
20854230,quantum dot laser,量子點雷射,,2022-09-08
20854231,quantum dot laser system,量子點雷射系統,,2022-09-08
20854232,quantum dot lasers,量子點雷射,,2022-09-08
20854233,quantum dot light emitting diode,量子點發光二極體,,2022-09-08
20854234,quantum dot molecules,量子點分子,,2022-09-08
20854235,quantum dot photodetector,量子點光檢測器,,2022-09-08
20854236,quantum dot solar cell,量子點太陽電池,,2022-09-08
20854237,quantum dot{=QD},量子點,,2022-09-08
20854238,quantum dots,量子點,,2022-09-08
20854239,quantum dots nucleation,矽量子點成核,,2022-09-08
20854240,quantum dots solar cell,量子點太陽能電池,,2022-09-08
20854241,quantum dots thin film,量子點薄膜,,2022-09-08
20854242,quantum effect,量子效應,,2022-09-08
20854243,quantum effect in semiconductors,半導體量子效應,,2022-09-08
20854244,quantum effect semiconductor analysis,量子效應半導體分析,,2022-09-08
20854245,quantum effect semiconductor devices,量子效應半導體元件,,2022-09-08
20854246,quantum effect structure,量子效應結構,,2022-09-08
20854247,quantum effects,量子效應,,2022-09-08
20854248,quantum efficiency,量子效率,,2022-09-08
20854249,quantum electrodynamics,量子電動力學,,2022-09-08
20854250,quantum electronics,量子電子學,,2022-09-08
20854251,quantum encryption,量子加密,,2022-09-08
20854252,quantum energy,量子能,,2022-09-08
20854253,quantum entanglement,量子糾纒；量子纏結,,2022-09-08
20854254,Quantum escape,量子逸出,,2022-09-08
20854255,Quantum field theory,量子場理論,,2022-09-08
20854256,quantum fluctuations,量子波動；量子脈動,,2022-09-08
20854257,quantum fluorescent material,量子螢光材料,,2022-09-08
20854258,Quantum frequency standards,量子頻率標準,,2022-09-08
20854259,quantum gates,量子閘級,,2022-09-08
20854260,quantum genetic algorithm,量子基因演算法,,2022-09-08
20854261,quantum heterostructures,量子異質結構,,2022-09-08
20854262,quantum hydrodynamic,量子流體力學,,2022-09-08
20854263,quantum inductance,量子電感,,2022-09-08
20854264,quantum information,量子資訊,,2022-09-08
20854265,quantum interference,量子干擾,,2022-09-08
20854266,Quantum interference devices,量子干擾元件,,2022-09-08
20854267,quantum interference phenomena,量子干擾現象,,2022-09-08
