ID,英文名稱,中文名稱,圖片,更新日期
20997744,separating apparatus,分離器材,,2022-09-29
20997745,separating barrel,分離桶,,2022-09-29
20997746,separating calorimeter,分離式蒸汽乾度計,,2022-09-29
20997747,separating curve of seed,種子分離曲線,,2022-09-29
20997748,separating cylinder,分離滾筒,,2022-09-29
20997749,separating cylinder diameter,分離滾筒直徑,,2022-09-29
20997750,separating cylinder length,分離滾筒長度,,2022-09-29
20997751,separating device,分離裝置,,2022-09-29
20997752,separating devices,分離裝置,,2022-09-29
20997753,separating drum,分離汽鼓,,2022-09-29
20997754,separating film,分離膜,,2022-09-29
20997755,separating finger,分離爪,,2022-09-29
20997756,separating force,推拒力,,2022-09-29
20997757,separating frequency,分離頻率,,2022-09-29
20997758,separating funnel,分離漏斗,,2022-09-29
20997759,separating grate arc length,分離柵條弧長,,2022-09-29
20997760,separating grate area,分離柵條面積,,2022-09-29
20997761,separating grate length,分離柵條長度,,2022-09-29
20997762,separating hypocotyl,分離下胚軸,,2022-09-29
20997763,separating inclination,分離角,,2022-09-29
20997764,separating plate,分離板,,2022-09-29
20997765,separating process,分離過程,,2022-09-29
20997766,separating rate of awns,除芒率,,2022-09-29
20997767,separating rate of impurity,除雜率,,2022-09-29
20997768,separating rate of noxious weed seed,有害雜草籽清除率,,2022-09-29
20997769,separating rotor,分離滾筒,,2022-09-29
20997770,separating rotor diameter,分離滾筒直徑,,2022-09-29
20997771,separating rotor length,分離滾筒長度,,2022-09-29
20997772,separating solder,分離軟銲料,,2022-09-29
20997773,separating-planting mechanism,分插機構,,2022-09-29
20997774,separation,分離；分流,,2022-09-29
20997775,separation  surface,分離面,,2022-09-29
20997776,separation agent,離膜劑,,2022-09-29
20997777,separation angle,分離角,,2022-09-29
20997778,separation column,分離管柱,,2022-09-29
20997779,separation device,分離裝置,,2022-09-29
20997780,separation distance,分開距離,,2022-09-29
20997781,separation drag,流離阻力,,2022-09-29
20997782,separation efficiency,分離效率,,2022-09-29
20997783,separation failure,分離損壞,,2022-09-29
20997784,separation flow,分離流,,2022-09-29
20997785,separation line,分離線,,2022-09-29
20997786,separation machinery,分離機械,,2022-09-29
20997787,separation manoeuver,分離動作,,2022-09-29
