ID,英文名稱,中文名稱,圖片,更新日期
20957363,leading edge maneuver flap{=LEMF},前緣操縱襟翼,,2022-09-29
20957364,leading edge of mean aerodynamic chord{=Lemac},平均氣動弦前緣,,2022-09-29
20957365,leading edge radius,前緣半徑,,2022-09-29
20957366,leading edge root extension{=LERX},前緣根延伸面,,2022-09-29
20957367,leading edge separation,前緣氣流分離,,2022-09-29
20957368,leading edge slat,前緣縫翼,,2022-09-29
20957369,leading edge sweep,前緣後掠,,2022-09-29
20957370,leading edge up{=LEU},收起前緣,,2022-09-29
20957371,leading edge ventilation,導緣充氣,,2022-09-29
20957372,leading edge vortex,導緣渦,,2022-09-29
20957373,leading edge vortex lift{=LEVL},前緣渦旋升力,,2022-09-29
20957374,leading end,前端,,2022-09-29
20957375,leading flank,前進齒腹,,2022-09-29
20957376,leading hand,領班,,2022-09-29
20957377,leading industry,領導工業,,2022-09-29
20957378,leading light,導燈,,2022-09-29
20957379,leading line,疊標倒航線；引航線；導線,,2022-09-29
20957380,leading particulars,主要特點,,2022-09-29
20957381,leading pulley,導滑輪,,2022-09-29
20957382,leading shoe,前靴；前制動靴,,2022-09-29
20957383,leading shoe brake,前靴制動器,,2022-09-29
20957384,leading skirt,前部氣裙,,2022-09-29
20957385,leading tap,頭道螺絲攻,,2022-09-29
20957386,leading truck,引導轉向車架,,2022-09-29
20957387,leading wave,前導波,,2022-09-29
20957388,leading wheel,導輪,,2022-09-29
20957389,leading wind,側橫風,,2022-09-29
20957390,leading wire,導線,,2022-09-29
20957391,lead-lag,搖曳方向；超前滯後,,2022-09-29
20957392,lead-lag compensator,領先落後補償器；超前滯後補償器,,2022-09-29
20957393,leadless package,無外引腳封裝,,2022-09-29
20957394,leadless semiconductor,無鉛半導體,,2022-09-29
20957395,lead-sealing plier,鉛封鉗；打標鉗,,2022-09-29
20957396,leadsheathed and armoured cable,鉛包鎧裝電纜,,2022-09-29
20957397,lead-sheathed cable,鉛包電纜,,2022-09-29
20957398,lead-sheathed wire,鉛包線,,2022-09-29
20957399,lead-sheathing,鉛包皮；鉛覆套,,2022-09-29
20957400,leadthrough,真空引入線,,2022-09-29
20957401,leaf,葉,,2022-09-29
20957402,leaf brake,捲邊機,,2022-09-29
20957403,leaf chain,板式鏈,,2022-09-29
20957404,leaf chopper(mulberry),切[桑]葉機,,2022-09-29
20957405,leaf electrometer,金箔靜電計,,2022-09-29
20957406,leaf fiber,葉纖維,,2022-09-29
20957407,leaf filter,葉片式過濾器,,2022-09-29
20957408,leaf gold,金箔,,2022-09-29
20957409,leaf press filter,葉片式壓濾器,,2022-09-29
20957410,leaf spring,板片彈簧,,2022-09-29
20957411,leaf spring type suspension,簧葉型懸吊,,2022-09-29
20957412,leaf turner,活板轉動器,,2022-09-29
20957413,leaf valve,翼閥,,2022-09-29
20957414,leaflet bomb,紙彈,,2022-09-29
20957415,leaf-unifying wheel,勻葉輪,,2022-09-29
20957416,leak,漏洩,,2022-09-29
20957417,leak alarm,洩漏警報,,2022-09-29
20957418,leak chamber,漏汽室,,2022-09-29
20957419,leak detection,洩漏偵測,,2022-09-29
20957420,leak detection system,漏洩檢測系統；洩漏偵測系統,,2022-09-29
20957421,leak detector,偵漏器；測漏氣,,2022-09-29
20957422,leak loss,漏損,,2022-09-29
20957423,leak off,漏出,,2022-09-29
20957424,leak preventives,防漏劑,,2022-09-29
20957425,leak proof gasket,防漏墊,,2022-09-29
20957426,leak rate,漏率,,2022-09-29
20957427,leak stoppage,漏水防止,,2022-09-29
20957428,leak stopper,堵漏器材,,2022-09-29
20957429,leak test,洩漏測試,,2022-09-29
20957430,leak throughput of vacuum system,真空系統漏氣速率,,2022-09-29
20957431,leak tight,密封,,2022-09-29
20957432,leakage,洩漏,,2022-09-29
20957433,Leakage Cable,漏波電纜,,2022-09-29
20957434,leakage coefficient,漏洩係數,,2022-09-29
20957435,leakage current,漏洩電流,,2022-09-29
20957436,leakage current density,漏電流密度,,2022-09-29
20957437,leakage current detection apparatus,漏電流檢測裝備；漏電流檢測器材,,2022-09-29
20957438,leakage factor,洩漏係數,,2022-09-29
20957439,leakage flux,漏洩磁束,,2022-09-29
20957440,leakage heat loss,漏熱損失,,2022-09-29
20957441,leakage inductance,洩漏電感,,2022-09-29
20957442,leakage inspection apparatus,洩漏檢查裝備；洩漏檢查器具,,2022-09-29
20957443,leakage loss,漏洩損失；漏電損失,,2022-09-29
20957444,leakage path,洩漏路徑,,2022-09-29
20957445,leakage proof,防漏,,2022-09-29
20957446,leakage rate,洩漏率,,2022-09-29
20957447,leakage reactance,漏洩電抗,,2022-09-29
20957448,leakage test,漏洩試驗,,2022-09-29
20957449,leakage water,滲漏水；漏水,,2022-09-29
20957450,leakage-proof ring,防漏環,,2022-09-29
20957451,leakance,電漏；磁漏,,2022-09-29
20957452,leakoff,洩漏,,2022-09-29
20957453,leakoff fuel,回流燃油,,2022-09-29
20957454,leakoff pipe line,洩漏管路,,2022-09-29
20957455,leakoff valve,洩除閥,,2022-09-29
20957456,leakproofness,防漏性；密封性；密閉度,,2022-09-29
20957457,leaky coaxial cable{=LCX},洩波同軸電纜,,2022-09-29
20957458,leaky pipe antenna,漏管式天線,,2022-09-29
20957459,leaky piston,帶漏口活塞,,2022-09-29
20957460,leaky turbojet,超低旁通比渦噴發動機,,2022-09-29
20957461,leaky valve,漏口閥,,2022-09-29
20957462,lean best power mixture,最佳馬力貧油混合氣,,2022-09-29
20957463,lean bow,尖瘦型艏,,2022-09-29
20957464,lean fuel,貧燃料,,2022-09-29
20957465,lean fuel mixture,混合汽過稀,,2022-09-29
20957466,lean gas,貧乏氣,,2022-09-29
20957467,lean meat,瘦肉,,2022-09-29
20957468,lean mix,低成分混合；減質混合,,2022-09-29
20957469,lean mixture,貧油混合氣,,2022-09-29
20957470,lean mixture combustion,稀混合燃燒,,2022-09-29
20957471,lean NOx trap{=LNT},稀油氮氧化物捕集器,,2022-09-29
20957472,lean phase zone,稀相區,,2022-09-29
20957473,lean reactor,稀混合氣反應器,,2022-09-29
20957474,lean sand,乾低黏性砂,,2022-09-29
20957475,leans,傾斜錯覺,,2022-09-29
20957476,leap year,閏年,,2022-09-29
20957477,leaper,飛濺浪花；艏濺沫；小浪花,,2022-09-29
20957478,leapfrog test,跳位測試,,2022-09-29
20957479,leapfrogging,跳位；躍進,,2022-09-29
20957480,learning,學習,,2022-09-29
20957481,learning ability,學習能力,,2022-09-29
20957482,learning algorithm,學習演算法,,2022-09-29
20957483,learning component,學習元件,,2022-09-29
20957484,learning condition,學習情況,,2022-09-29
20957485,learning content,學習內容,,2022-09-29
20957486,learning control,學習控制,,2022-09-29
20957487,learning curve,學習曲線,,2022-09-29
20957488,learning disorder,學習障礙,,2022-09-29
20957489,learning effect,學習效果,,2022-09-29
20957490,learning interest,學習興趣,,2022-09-29
20957491,learning machine,學習機,,2022-09-29
20957492,learning management,學習管理,,2022-09-29
20957493,learning material,學習教材,,2022-09-29
20957494,learning method,學習方法,,2022-09-29
20957495,Learning motive,學習動機,,2022-09-29
20957496,learning objective,學習目標,,2022-09-29
20957497,learning path,學習路徑,,2022-09-29
20957498,learning permit,學習駕照,,2022-09-29
20957499,learning platform,學習平台,,2022-09-29
20957500,Learning procedure,學習程序,,2022-09-29
20957501,learning process,學習程式,,2022-09-29
20957502,learning rate,學習率,,2022-09-29
20957503,learning record,學習記錄,,2022-09-29
20957504,learning region,學習區域,,2022-09-29
20957505,learning reinforcement,學習增強,,2022-09-29
20957506,Learning Sequence,學習序列,,2022-09-29
20957507,learning status,學習狀態,,2022-09-29
20957508,learning transfer,學習傳承,,2022-09-29
20957509,lease,借出；租賃,,2022-09-29
20957510,lease of an employee,職員借出,,2022-09-29
20957511,lease rod,分絞棒,,2022-09-29
20957512,leased line,專線；租用線,,2022-09-29
20957513,least absolute residuals estimate,最小絕對殘差估計,,2022-09-29
20957514,least absolute residuals fit,最小絕對殘差擬合；最小絕對殘差配適,,2022-09-29
20957515,least absolute residuals line,最小絕對殘差線,,2022-09-29
20957516,least common multiple{=L.C.M.},最小公倍數；最低公倍式,,2022-09-29
20957517,least drag body,最小曳力物體；最小阻力物體,,2022-09-29
20957518,least favorable configuration,最不利組態,,2022-09-29
20957519,least favorable distribution,最不利的分配,,2022-09-29
20957520,least material con dition,最小實體狀態,,2022-09-29
20957521,least material size,最小實體尺寸,,2022-09-29
20957522,least replaceable unit{=LRU},最低可替換單位,,2022-09-29
20957523,least resistance body,最小阻力物體,,2022-09-29
20957524,least significant bit{=LSB},最小有效位元,,2022-09-29
20957525,least significant difference,最小顯著差異法,,2022-09-29
20957526,least square,最小二乘法,,2022-09-29
20957527,least square method,最小二乘法；最小平方法,,2022-09-29
20957528,least squared criterion,最小平方法準則,,2022-09-29
20957529,Least squares,最小二乘法,,2022-09-29
20957530,least squares algorithm,最小平方演算法,,2022-09-29
20957531,least squares circle,最小平方圓,,2022-09-29
20957532,least squares line,最小平方線,,2022-09-29
20957533,least squares reference straight line,最小平方參考直線,,2022-09-29
20957534,least squares zone reference plane,最小平方區域參考平面,,2022-09-29
20957535,Leastsquares AMBiguity Decorrelation Adjustment method{=LAMBDA},最小平方模糊去相關調整方法,,2022-09-29
20957536,leather,皮革；槳頸包皮,,2022-09-29
20957537,leather belt,皮帶,,2022-09-29
20957538,leather belt coupling,皮帶聯結器,,2022-09-29
20957539,leather cement,皮革膠,,2022-09-29
20957540,leather collar,皮封圈,,2022-09-29
20957541,leather coupling,皮革聯結器,,2022-09-29
20957542,leather cup,皮碗,,2022-09-29
20957543,leather cup washer,皮碗墊圈,,2022-09-29
20957544,leather fillet,皮革內圓角,,2022-09-29
20957545,leather flesh-side,皮革肉面,,2022-09-29
20957546,leather for car interior,汽車內裝用皮革,,2022-09-29
20957547,leather for motorcycle seat,機車座墊用皮革,,2022-09-29
20957548,leather gasket,皮革墊,,2022-09-29
20957549,leather glue,皮革膠,,2022-09-29
20957550,leather hollows,包角皮條,,2022-09-29
20957551,leather hose,皮革軟管,,2022-09-29
20957552,leather laced belt,穿條皮帶,,2022-09-29
20957553,leather link coupling,皮圈聯軸器,,2022-09-29
20957554,leather packing,皮填襯；皮迫緊,,2022-09-29
20957555,leather packing collar,皮封圈,,2022-09-29
20957556,leather packing ring,皮封圈,,2022-09-29
20957557,leather ring,皮圈,,2022-09-29
20957558,leather rope,皮繩,,2022-09-29
20957559,leather seat,皮革座,,2022-09-29
20957560,leather sheet material,皮革片材料,,2022-09-29
20957561,leather shreds,皮屑,,2022-09-29
20957562,leather slitting machine,皮革裁片機,,2022-09-29
20957563,leather splitting machine,皮革剝層機,,2022-09-29
20957564,leather upholstering,真皮內裝,,2022-09-29
20957565,leather upholstery,真皮內裝,,2022-09-29
20957566,leather-like sheet,類皮革片狀物；擬皮革樣片狀物,,2022-09-29
20957567,leave with pay,留薪休假,,2022-09-29
20957568,leaving blade,出水輪葉,,2022-09-29
20957569,leaving loss,排出損失,,2022-09-29
20957570,leaving signal,出發號誌,,2022-09-29
20957571,leaving velocity,離去速度,,2022-09-29
20957572,leaving velocity loss,餘速損失,,2022-09-29
20957573,lecture of road safety,道路安全講習,,2022-09-29
20957574,Lecture of Road Safety classroom,道安講習教室,,2022-09-29
20957575,LED array,發光二極體陣列,,2022-09-29
20957576,LED chip,發光二極體晶片,,2022-09-29
20957577,LED collimator,發光二極體準直器,,2022-09-29
20957578,led control circuit,發光二極體控制電路,,2022-09-29
20957579,led displayer,二極體顯示器,,2022-09-29
20957580,LED Engineering Printer,光電繪圖機,,2022-09-29
20957581,LED flat panel luminaire,LED 平板燈具,,2022-09-29
20957582,LED floodlight,LED 泛光燈具,,2022-09-29
20957583,LED floodlight of adjustable color point,可調色點 LED 泛光燈具,,2022-09-29
20957584,LED floodlight of adjustable color-temperature,可調色溫 LED 泛光燈具,,2022-09-29
20957585,LED floodlight of adjustable full-color point,可調全彩 LED 泛光燈具,,2022-09-29
20957586,LED illumination apparatus,發光二極體照明裝置；發光二極體照明器具,,2022-09-29
20957587,LED lamp,LED 燈,,2022-09-29
20957588,led light,led 燈；發光二極體燈,,2022-09-29
20957589,LED light source,發光二極體光源,,2022-09-29
20957590,LED luminary,發光二極體照明器,,2022-09-29
20957591,LED module,LED 模組,,2022-09-29
20957592,LED mounted,發光二極體固裝,,2022-09-29
20957593,LED packaging,發光二極體封裝,,2022-09-29
20957594,led positioning structure,發光二極體定位結構,,2022-09-29
20957595,led repaired lamp,發光二極體維修燈；LED 維修燈,,2022-09-29
20957596,ledeburite,粒滴斑鐵,,2022-09-29
20957597,ledge,副樑材；端圍緣；艙口橫樑,,2022-09-29
20957598,ledger,總賬,,2022-09-29
20957599,ledger for track maintenance,軌道養護台帳,,2022-09-29
20957600,ledger plate,下刀片,,2022-09-29
20957601,ledger plate bar,定刀片桿,,2022-09-29
20957602,lee,下風,,2022-09-29
20957603,lee board,下風板,,2022-09-29
20957604,lee eddies,背風渦流,,2022-09-29
20957605,lee helm,下風舵,,2022-09-29
20957606,lee side,下風側,,2022-09-29
20957607,lee ward,下風邊,,2022-09-29
20957608,lee wave,背風波,,2022-09-29
20957609,lee way,風壓偏航,,2022-09-29
20957610,Leeb hardness,里氏硬度,,2022-09-29
20957611,Leeb hardness test,里氏硬度試驗,,2022-09-29
20957612,leeboard,下風板,,2022-09-29
20957613,leech,橫帆側緣；縱帆後緣,,2022-09-29
20957614,leech block,桅頂吊索滑車,,2022-09-29
20957615,leech line,帆端上拉索,,2022-09-29
20957616,leech lining,帆緣貼邊,,2022-09-29
20957617,leech rope,帆緣索；天篷邊索,,2022-09-29
20957618,leefange,甲板門形帆架,,2022-09-29
20957619,leeward,下風方向,,2022-09-29
20957620,leeward line,向下風偏航性,,2022-09-29
20957621,leeway,風壓偏航,,2022-09-29
20957622,left,左（跑道識別；轉彎方向）,,2022-09-29
20957623,left aft service door,左後服務艙門,,2022-09-29
20957624,left cut,左切,,2022-09-29
20957625,left digital display indicator,左數位顯示器,,2022-09-29
20957626,left direction indicator,左方向燈,,2022-09-29
20957627,left door frame,左門框,,2022-09-29
20957628,left ejection mechanism,左彈射機構,,2022-09-29
20957629,left elevation,左側視圖,,2022-09-29
20957630,left engine,左發動機,,2022-09-29
20957631,left eyes,左眼,,2022-09-29
20957632,left flank,左側齒面,,2022-09-29
20957633,left front,左前,,2022-09-29
20957634,left fuel station,左油箱,,2022-09-29
20957635,left hand,左側；左手,,2022-09-29
20957636,left hand drive,左駕,,2022-09-29
20957637,left hand engine,左轉發動機,,2022-09-29
20957638,left-hand helix,左手螺旋,,2022-09-29
20957639,left hand lay,左撚,,2022-09-29
20957640,left hand magneto,左轉磁電機,,2022-09-29
20957641,left hand model,左開式,,2022-09-29
20957642,left hand propeller,左旋螺槳,,2022-09-29
20957643,left hand revolving engine unit,左旋機組,,2022-09-29
20957644,left hand rule,左手定則,,2022-09-29
20957645,left hand screw,左旋螺槳,,2022-09-29
20957646,left hand side,左手側,,2022-09-29
20957647,left hand side tool,左向車刀；左向刀具,,2022-09-29
20957648,left hand spiral bevel gear,左旋螺線斜齒輪,,2022-09-29
20957649,left hand tap,左旋紋螺絲攻,,2022-09-29
20957650,left hand teeth,左旋齒,,2022-09-29
20957651,left hand thread,左旋螺紋,,2022-09-29
20957652,left hand tool,左向車刀,,2022-09-29
20957653,left hand turning,左旋,,2022-09-29
20957654,left hand turnout,左開道岔,,2022-09-29
20957655,left hand turnout on similar frexive curve,左內方分岔,,2022-09-29
20957656,left hand twist,左扭轉,,2022-09-29
20957657,left-handed helix,左手螺旋,,2022-09-29
20957658,left handed rotation,左向旋轉,,2022-09-29
20957659,left handed screw,左旋螺釘,,2022-09-29
20957660,left handed screw thread,左旋螺紋,,2022-09-29
20957661,left handed thread,左旋螺紋,,2022-09-29
20957662,left handed turning tool,左旋車刀,,2022-09-29
20957663,left horizontal stabilizer,左水平安定面,,2022-09-29
20957664,left inboard wing,左翼內側,,2022-09-29
20957665,left landing gear extended,左起落架放下,,2022-09-29
20957666,left landing gear retracted,左起落架收起,,2022-09-29
20957667,left lay rope,左撚繩索,,2022-09-29
20957668,left lens,左鏡頭,,2022-09-29
20957669,left lid,左蓋,,2022-09-29
20957670,left missile station,左飛彈掛載站,,2022-09-29
20957671,left outboard,左翼外側,,2022-09-29
20957672,left panel (wind shield),左風檔,,2022-09-29
20957673,left pitot static probe,左皮托管,,2022-09-29
20957674,left rear,左後,,2022-09-29
20957675,left rudder,左舵,,2022-09-29
20957676,left seater,機長,,2022-09-29
20957677,left side view,左側視圖,,2022-09-29
20957678,left thread,左螺紋,,2022-09-29
20957679,left turn waiting zone,左轉待轉區,,2022-09-29
20957680,left ventricular,左心室,,2022-09-29
20957681,left view,左視圖,,2022-09-29
20957682,left wheel well looking outboard,向外側看去的左輪艙,,2022-09-29
20957683,left wing,左翼,,2022-09-29
20957684,left wing inboard trailing edge,左翼內側後緣,,2022-09-29
20957685,left wing tip,左翼尖,,2022-09-29
20957686,left wing tip tank,左翼尖油箱,,2022-09-29
20957687,Left/Right,左側 / 右側,,2022-09-29
20957688,left/right needle,左右偏離指針,,2022-09-29
20957689,leftward heeling,左傾,,2022-09-29
20957690,leg,腳；腿,,2022-09-29
20957691,leg chain bridle,聯接支鏈,,2022-09-29
20957692,leg clearance,門架淨空寬度,,2022-09-29
20957693,leg guard,腿護板,,2022-09-29
20957694,leg joint,支腳連接,,2022-09-29
20957695,leg length,銲腳長度；腿長,,2022-09-29
20957696,leg of angle,角材邊,,2022-09-29
20957697,leg of fillet weld,填角熔接腳,,2022-09-29
20957698,leg of trouser,褲腿,,2022-09-29
20957699,leg pipe,支管,,2022-09-29
20957700,leg restraint,束腳帶,,2022-09-29
20957701,leg section,腳部段,,2022-09-29
20957702,leg support,支腿,,2022-09-29
20957703,leg support electric rock drill,支腿式電動鑿岩機,,2022-09-29
20957704,leg vice,長腳虎鉗,,2022-09-29
20957705,leg vise,長腳虎鉗,,2022-09-29
20957706,legal ampere,法定安培,,2022-09-29
20957707,legal assess,法律審,,2022-09-29
20957708,legal capacity,權利能力,,2022-09-29
20957709,Legal Conditions for Authorizing Investors,審定條件,,2022-09-29
20957710,legal control of measuring instrument,量測儀器法定管制,,2022-09-29
20957711,legal fruit,法定孳息,,2022-09-29
20957712,legal internet,合法網際網路,,2022-09-29
20957713,legal metrological control,法定計量管制,,2022-09-29
20957714,legal metrology,法定計量學,,2022-09-29
20957715,legal ohm,法定歐姆,,2022-09-29
20957716,legal proceedings,訴訟程序,,2022-09-29
20957717,legal rate,法定利率,,2022-09-29
20957718,legal unit,法定單位,,2022-09-29
20957719,legal unit of measurement,法定量測單位,,2022-09-29
20957720,legal volt,法定伏特,,2022-09-29
20957721,legally controlled measuring instrument,法定管制量測儀器,,2022-09-29
