ID,英文名稱,中文名稱,圖片,更新日期
21007826,stern tube bushing,艉軸管襯套,,2022-09-29
21007827,stern tube end plate,艉軸套迫緊端板,,2022-09-29
21007828,stern tube gland,艉管壓蓋,,2022-09-29
21007829,stern tube nut,艉軸管環首螺帽,,2022-09-29
21007830,stern tube packing gland,艉軸套壓蓋,,2022-09-29
21007831,stern tube sealing,艉軸管軸封,,2022-09-29
21007832,stern tube shaft,艉管軸,,2022-09-29
21007833,stern tube stuffing box,艉軸管填料涵,,2022-09-29
21007834,stern tunnel,艉隧,,2022-09-29
21007835,stern vibration and noise,艉振動及噪音,,2022-09-29
21007836,stern wake,艉跡流,,2022-09-29
21007837,stern walk,艉望台；艉遊廊,,2022-09-29
21007838,stern wave,艉波；尾浪,,2022-09-29
21007839,stern wheel,船艉明輪,,2022-09-29
21007840,stern wheel steamer,艉外明輪船,,2022-09-29
21007842,stern droop,艉部下垂,,
21007843,stern drop,艉墜,,
21007844,stern drop stall,艉墜失速,,
21007845,stern end bulb,球形艉端,,
21007846,stern engined ship,艉機型船,,
21007847,stern fast,艉纜,,
21007848,sternpost,艉柱；尾柱,,2022-09-29
21007849,sternpost angle,尾柱角,,2022-09-29
21007850,sternpost knee,艉柱肘材,,2022-09-29
21007851,sternson,艉柱上肘材,,2022-09-29
21007852,stern trawler,艉拖網漁船,,
21007853,sterntrawler stern,滑道型艉,,2022-09-29
21007854,stern tube bulkhead,艉軸管艙壁,,
21007855,steroid hormone receptor,類固醇荷爾蒙受體,,2022-09-29
21007856,Steve diagram,史提夫圖,,2022-09-29
21007857,Stevenson screen,斯蒂芬生百葉箱,,2022-09-29
21007858,stew pan,燉鍋,,2022-09-29
21007859,steward,男空服員；服務生,,2022-09-29
21007860,stewardess,女空服員,,2022-09-29
21007861,stewardess dysmenorrhea,女空服員月經失調,,2022-09-29
21007862,SThM probe,掃描溫度顯微術探針,,2022-09-29
21007863,stibium catalyst,銻觸媒,,2022-09-29
21007864,stibium{=Sb},銻,,2022-09-29
21007865,stick,駕駛桿；桿,,2022-09-29
21007866,stick and string construction,桿索構造,,2022-09-29
21007867,stick commander,跳傘長,,2022-09-29
21007868,stick control,桿操縱,,2022-09-29
21007869,stick for umbrella,傘棍,,2022-09-29
21007870,stick force,桿刀,,2022-09-29
21007871,stick force per g,單位g值桿力,,2022-09-29
21007872,stick gage,油尺,,2022-09-29
21007873,stick grip,駕駛桿握柄,,2022-09-29
21007874,stick knocker,自動敲桿器（失速警告）,,2022-09-29
21007875,stick mast,圓木桅,,2022-09-29
21007876,stick movement per g,單位g值桿移量,,2022-09-29
21007877,stick pusher,自動推桿器（失速警告）,,2022-09-29
21007878,stick relay,保持繼動器,,2022-09-29
21007879,stick seat,桿座,,2022-09-29
21007880,stick shaker,自動震桿器（失速警告）；駕駛桿抖振器,,2022-09-29
21007881,stick spacing,連投間隔,,2022-09-29
21007882,stick travel,駕駛桿行程,,2022-09-29
21007883,stick travel per g,單位g值桿移量,,2022-09-29
21007884,stick wall,桿壁,,2022-09-29
21007885,sticker,黏附；膠著；貼紙；貼籤,,2022-09-29
21007886,stick-fixed,固定駕駛桿,,2022-09-29
21007887,stick-fixed static stability,固定駕駛桿靜態穩定度,,2022-09-29
21007888,stick free,自由駕駛桿,,
21007889,stick-held dip net fishing boat,棒受網漁船；磺火捕漁船,,2022-09-29
21007890,sticking of valve,閥膠著,,2022-09-29
21007891,stick shaker speed{=SSS},震桿器速率,,
21007892,sticky limit,黏著限,,2022-09-29
21007893,stiff leg derrick,定肢起重桿,,2022-09-29
21007894,stiff nut,緊鎖螺帽,,2022-09-29
21007895,stiff pavement,剛性舖面,,2022-09-29
21007896,stiff ship,高穩渡船,,2022-09-29
21007897,stiff vessel,高穩度船,,2022-09-29
21007898,stiff wing,固定翼,,2022-09-29
21007899,stiffened arch bridge,加勁拱橋,,2022-09-29
21007900,stiffened bulkhead,加防撓材艙壁,,2022-09-29
21007901,stiffener,加強條；加強件；防撓材,,2022-09-29
21007902,stiffener angle,加強角鋼,,2022-09-29
21007903,stiffening,加強；補強,,2022-09-29
