ID,英文名稱,中文名稱,圖片,更新日期
348860,isomorphous elements,類質同形元素,,2012-11-26
348861,isomorph,類質同形體,,2012-11-26
348862,isomorphism,類質同形現象；類質同形性,,2012-11-26
348863,isometric system,等軸晶系,,2012-11-26
348864,isomerized rubber,異構化橡膠,,2012-11-26
348865,isomerized drying oil,異構化乾性油,,2012-11-26
348866,isomerization process,異構化程序,,2012-11-26
348867,isomeride,異構物,,2012-11-26
348868,isomerism,異構現象；異構性,,2012-11-26
348869,isomerization,異構化；異構作用,,2012-11-26
348870,isomeric transition,異構素躍遷,,2012-11-26
348871,isomeric compound,異構化合物,,2012-11-26
348872,isomeric change,異構變化,,2012-11-26
348873,isomeric catalysis,異構催化[作用],,2012-11-26
348874,isomerase,異構酶,,2012-11-26
348875,isomeranzin,異橙皮內酯,,2012-11-26
348876,isomer,異構物；異能素；異構素,,2012-11-26
348877,isologous series,同構異素物系,,2012-11-26
348878,isologue,同構異素物,,2012-11-26
348879,isolation method,單離法,,2012-11-26
348880,isolation,單離；隔離；分離,,2012-11-26
348881,isolated system,隔離系統,,2012-11-26
348882,isolated reaction,隔離反應,,2012-11-26
348883,isolated double bond,隔離雙鍵,,2012-11-26
348884,isokinetic relation,等速關係,,2012-11-26
348885,isokinetic temperature,等速溫度,,2012-11-26
348886,isoionic point,等離子點；等電點,,2012-11-26
348887,isohydric solution,等質子溶液,,2012-11-26
348888,isohydric indicator solution,等質子指示劑溶液,,2012-11-26
348889,isogel,同分異凝膠,,2012-11-26
348890,isoflavon; isoflavone,異黃酮,,2012-11-26
348891,isoforming process,異構重組法,,2012-11-26
348892,isoentropic process,等熵程序,,2012-11-26
348893,isoelectronic species,等電子物種,,2012-11-26
348894,isoelectronic ions,等電子[數]離子,,2012-11-26
348895,isoelectronic atom,等電子原子,,2012-11-26
348896,isoelectric zone,等電區,,2012-11-26
348897,isoelectric point,等電點,,2012-11-26
348898,isoelectric precipitation,等電沈澱[作用],,2012-11-26
348899,isodose chart,等劑量圖,,2012-11-26
348900,isodynamic law,等力定律,,2012-11-26
348901,isodimorphism,異質同二形現象；異質同二形性,,2012-11-26
348902,isodiaphere,等差核,,2012-11-26
348903,isocyclic compound,同[素]環化合物；碳環化合物,,2012-11-26
348904,isocyanine,異花青素,,2012-11-26
348905,isocolloid,異膠體,,2012-11-26
348906,isocyanate resin,異氰酸[酯]樹脂,,2015-04-30
348907,isocitritase,異檸檬酸酶,,2012-11-26
348908,isochronism,等時性,,2012-11-26
348909,isochrone,等時線,,2012-11-26
348910,isochore,等容線,,2012-11-26
348911,isochoric process,等容程序；等容過程,,2012-11-26
348912,isobutene,異丁烯,,2012-11-26
348913,isobath,等深線,,2012-11-26
348914,isobaric process,等壓程序；等壓過程,,2012-11-26
348915,isobaric atom,同重原子,,2012-11-26
348916,isobar,同重素；等壓線,,2012-11-26
348917,isoarsinoline,異砷啉,,2012-11-26
348918,isoarsindole,異砷哚,,2012-11-26
348919,isoantibody,同種抗體,,2012-11-26
348920,isoamylase,異澱粉酶,,2012-11-26
348921,isoalkene,異烯烴,,2012-11-26
348922,isoalkane; isoparaffin,異烷烴,,2012-11-26
348923,island structure,島狀結構,,2012-11-26
348924,isinglass,魚膠,,2012-11-26
348925,isentropism,等熵{熱力學},,2012-11-26
348926,isentropic change,等熵變化,,2012-11-26
348927,isenthalpy,等焓{熱力學},,2012-11-26
348928,Irvine phosphorous process,爾文製磷法,,2012-11-26
348929,irrotational motion,無旋運動,,2012-11-26
348930,irrotational flow,無旋轉流,,2012-11-26
348931,irritant gas,刺激性毒氣,,2012-11-26
348932,irritant refrigerant,刺激冷凍劑,,2012-11-26
348933,irritant agent,刺激劑,,2012-11-26
348934,irreversible swelling,不可逆浸脹,,2012-11-26
348935,irreversible separation process,不可逆分離法,,2012-11-26
348936,irreversible reaction; non-reversible reaction,不可逆反應,,2012-11-26
348937,irreversible process,不可逆程序；不可逆過程,,2012-11-26
348938,irreversible potential,不可逆電位,,2012-11-26
348939,irreversible paths,不可逆途徑,,2012-11-26
348940,irreversible oxidation reduction,不可逆氧化還原,,2012-11-26
348941,irreversible inhibition,不可逆抑制[作用],,2012-11-26
348942,irreversible gel,不可逆凝膠,,2012-11-26
348943,irreversible electrode reaction,不可逆電極反應,,2012-11-26
348944,irreversible diffusion,不可逆擴散,,2012-11-26
348945,irreversible electrode,不可逆電極,,2012-11-26
348946,irreversible colloid,不可逆膠體,,2012-11-26
348947,irreversible cell,不可逆電池,,2012-11-26
348948,irregular series,不規則系列,,2012-11-26
348949,irreversible adiabatic process,不可逆絕熱過程{熱力學},,2012-11-26
348950,irreducible representation,不可約對稱性表示{群論},,2012-11-26
348951,irradiation,照射,,2012-11-26
348952,irradiation chamber,照射室,,2012-11-26
348953,irradiated polymer,照射聚合物,,2012-11-26
348954,irradiated unit,照射單位,,2012-11-26
348955,irradiance,輻射照度,,2012-11-26
348956,irradiated milk,照射[牛]乳,,2012-11-26
348957,ironstone; limonite,褐鐵礦,,2012-11-26
348958,ironstone china,硬質陶器,,2012-11-26
348959,iron-nickel accumulator,鐵鎳蓄電池；愛迪生蓄電池,,2012-11-26
348960,iron vitriol,綠礬；鐵礬,,2012-11-26
348961,ironing,熨[平],,2012-11-26
348962,iron toning,鐵調色,,2012-11-26
348963,iron storage battery,鐵極蓄電池,,2012-11-26
348964,iron tanning,鐵鞣,,2012-11-26
348965,iron springs,鐵泉,,2012-11-26
348966,iron sand,鐵砂,,2012-11-26
348967,iron soap,鐵皂,,2012-11-26
348968,iron reduction process,鐵還原法,,2012-11-26
348969,iron pyrite,黃鐵礦；硫鐵礦,,2012-11-26
348970,iron plating,鍍鐵,,2012-11-26
348971,iron portland cement,高鐵[卜特蘭]水泥,,2012-11-26
348972,iron number,鐵值,,2012-11-26
348973,iron oxide process,氧化鐵法,,2012-11-26
348974,iron mordant,鐵媒染料,,2012-11-26
348975,iron making industry,製鐵工業,,2012-11-26
348976,iron minerals,鐵礦物,,2012-11-26
348977,iron loss,鐵損,,2012-11-26
348978,iron halogenide,鐵鹵化物,,2012-11-26
348979,iron halide,鐵鹵化物；鹵化鐵,,2012-11-26
348980,iron glance; specular iron,鏡鐵礦,,2012-11-26
348981,iron crucible,鐵坩堝,,2012-11-26
348982,iron compound,鐵化合物,,2012-11-26
348983,iron catalyst,鐵觸媒；鐵催化劑,,2012-11-26
348984,iron cement,高鐵水泥,,2012-11-26
348985,iridium alum,銥礬,,2012-11-26
348986,iridium compound,銥化合物,,2012-11-26
348987,iron alum,鐵礬,,2012-11-26
348988,iridescent layer,虹彩層,,2012-11-26
348989,iridescence,虹彩,,2012-11-26
348990,iridescent glass,虹彩玻璃,,2012-11-26
348991,iptycenes,荑類,,2012-11-26
348992,ion-selective electrode { = ISE },離子選擇[性]電極,,2012-11-26
348993,ionosphere,游離層,,2012-11-26
348994,ionotropy,離子互變[異構],,2012-11-26
348995,ionophoresis,離子電泳,,2012-11-26
348996,ionophore,親離子基；親離子團,,2012-11-26
348997,ionogen,可游離化質,,2012-11-26
348998,ionodialysis,離子滲析,,2012-11-26
348999,ionocolorimeter,離子比色計,,2012-11-26
349000,ionizing solvent,游離溶劑,,2012-11-26
349001,ion-molecular reaction,離子分子反應,,2012-11-26
349002,ionized state,游離態,,2012-11-26
349003,ionization power,游離能力,,2012-11-26
349004,ionization potential,游離電位；游離能,,2012-11-26
349005,ionization isomerism,游離異構性；游離異構現象,,2012-11-26
349006,ionization energy,游離能,,2012-11-26
349007,ionization efficiency curve,游離效率曲線,,2012-11-26
349008,ionization density,游離密度,,2012-11-26
349009,ionization current,游離電流,,2012-11-26
349010,ionization cross section,游離截面積,,2012-11-26
349011,ionization chamber,游離室,,2012-11-26
349012,ionization constant,游離常數,,2012-11-26
349013,ionization cell,游離電池,,2012-11-26
349014,ionium dating method,釷-230定年法,,2012-11-26
349015,ionization,游離；離子化,,2012-11-26
349016,ionic strength,離子強度,,2012-11-26
349017,ionium,釷-230{釷同位素},,2012-11-26
349018,ionic solid,離子固體,,2012-11-26
349019,ionic reaction,離子反應,,2012-11-26
349020,ionic polymerization,離子聚合[作用],,2012-11-26
349021,ionic radius,離子半徑,,2012-11-26
349022,ionic molecule,離子分子,,2012-11-26
349023,ionic micelle,離子微膠粒；離子微胞,,2012-11-26
349024,ionic mobility,離子移動率,,2012-11-26
349025,ionic mechanism,離子[反應]機構；離子[反應]機制,,2012-11-26
349026,ionic liquid,離子液體,,2012-11-26
349027,ionic linkage,離子鍵聯,,2012-11-26
349028,ionic interaction,離子相互作用,,2012-11-26
349029,ionic force,離子力,,2012-11-26
349030,ionic equation,離子[反應]方程式,,2019-10-29
349031,ionic equilibrium,離子平衡,,2012-11-26
349032,ionic double layer,離子雙層,,2012-11-26
349033,ionic crystal lattice; ionic lattice,離子晶格,,2012-11-26
349034,ionic crystal lattice energy,離子晶格能,,2012-11-26
349035,ionic crystal,離子晶體,,2012-11-26
349036,ionic copolymerization,離子共聚合[作用],,2012-11-26
349037,ionic conductivity,離子導電性,,2012-11-26
349038,ionic concentration cell,離子濃差電池,,2012-11-26
349039,ionic complex,離子錯合物,,2012-11-26
349040,ionic compound,離子化合物,,2012-11-26
349041,ionic catalyst,離子觸媒,,2012-11-26
349042,ionic atmosphere,離子氤；離子雲,,2012-11-26
349043,ionic bond,離子鍵；離子結合,,2012-11-26
349044,ionic association,離子締合[作用],,2012-11-26
349045,ionic activity,離子活性度,,2012-11-26
349046,ionic addition reaction,離子加合反應,,2012-11-26
349047,ionic acidity,離子酸度,,2012-11-26
349048,ion-exchange spot test,離子交換斑點試驗,,2012-11-26
349049,ion-exchange softening,離子交換軟化,,2012-11-26
349050,ion-exchange separation,離子交換分離,,2012-11-26
349051,ion-exchange resin,離子交換樹脂,,2012-11-26
349052,ion-exchange reaction,離子交換反應,,2012-11-26
349053,ion-exchange purification,離子交換純化,,2012-11-26
349054,ion-exchange potential,離子交換電位,,2012-11-26
349055,ion-exchange paper,離子交換紙,,2012-11-26
349056,ion-exchange method,離子交換法,,2012-11-26
349057,ion-exchange membrane,離子交換膜,,2012-11-26
349058,ion-exchange kinetics,離子交換動力學,,2012-11-26
349059,ion-exchange equilibrium,離子交換平衡,,2012-11-26
349060,ion-exchange fiber,離子交換纖維,,2012-11-26
349061,ion-exchange demineralization,離子交換去礦[物]質作用,,2012-11-26
349062,ion-exchange column; resin column,離子交換管柱,,2012-11-26
349063,ion-exchange chromatography,離子交換層析術,,2012-11-26
349064,ion-exchange catalysis,離子[交換]催化[作用],,2012-11-26
349065,ion-exchange capacity,離子交換能力,,2012-11-26
349066,ion-exchange bed,離子交換床,,2012-11-26
349067,ion-dipole moment,離子偶極矩,,2012-11-26
349068,ion-exchange analysis,離子交換分析,,2012-11-26
349069,ion transport,離子輸運,,2012-11-26
349070,ion-dipole bond,離子偶極鍵,,2012-11-26
349071,ion source,離子源,,2012-11-26
349072,ion sieve,離子篩,,2012-11-26
349073,ion product,離子積,,2012-11-26
349074,ion permeability,離子滲透性,,2012-11-26
349075,ion pair,離子對,,2012-11-26
349076,ion line,離子線,,2012-11-26
349077,ion exchanger,離子交換劑；離子交換器,,2012-11-26
349078,ion exchange technique,離子交換技術,,2012-11-26
349079,ion cluster,離子簇,,2012-11-26
349080,ion exchange,離子交換,,2012-11-26
349081,ion chamber,氣體游離腔,,2012-11-26
349082,ion,離子,,2012-11-26
349083,ion antagonism,離子對抗作用,,2012-11-26
349084,iolite,堇青石,,2012-11-26
349085,iodyrite,碘銀礦,,2012-11-26
349086,iodyl salt,碘醯鹽,,2012-11-26
349087,iodo-zinc-complex,碘鋅錯合物,,2012-11-26
349088,iodosyl salt,氧碘鹽,,2012-11-26
349089,iodo-starch paper,碘[化物]澱粉試紙,,2014-05-14
349090,iodonium salt,錪鹽,,2012-11-26
349091,iodoprotein,碘蛋白,,2012-11-26
349092,iodonium compound,二氫錪基化合物；錪鎓化合物,,2012-11-26
349093,iodonium,錪鎓,,2012-11-26
349094,iodonium base,錪鎓基,,2012-11-26
349095,iodoform reaction,碘仿反應,,2012-11-26
349096,iodometric titration,碘離子滴定[法],,2013-04-30
349097,iodine water,碘水；碘酒,,2012-11-26
349098,iodine number; iodine value,碘值,,2012-11-26
349099,iodine coulometer,碘極電量計,,2012-11-26
349100,iodine flask,碘瓶,,2012-11-26
349101,iodine compound,碘化合物,,2012-11-26
349102,iodimetric titration,碘滴定[法],,2013-04-30
349103,iodide process,碘法,,2012-11-26
349104,iodatimetric titration; iodatimetry,碘酸鹽滴定[法],,2012-11-26
349105,invisible ray,不可見光線,,2012-11-26
349106,invisible ink,隱形墨水,,2012-11-26
349107,inviscid fluid,非黏性流體,,2012-11-26
349108,invisibility,不可見性,,2012-11-26
349109,inverted configuration,反轉組態,,2012-11-26
349110,invertase,轉化酶,,2012-11-26
349111,inverted chromatography,逆式層析術,,2012-11-26
349112,invert sugar; revertose,轉化糖,,2012-11-26
349113,invert soap,轉化皂,,2012-11-26
349114,inversion vibration,翻轉振動,,2012-11-26
349115,inversion tunneling,反演[翻轉]穿隧,,2012-11-26
349116,inversion point,轉化點；轉換點,,2012-11-26
349117,inversion temperature,轉化溫度；轉換溫度,,2012-11-26
349118,inversion operation,反演[翻轉]運算,,2012-11-26
349119,inversion of configuration,組態反轉,,2012-11-26
349120,inversion isomer; inversional isomer,逆轉異構物,,2012-11-26
349121,inversion doubling,反演[翻轉]分叉{光譜譜條},,2012-11-26
349122,inversion center,反轉中心,,2012-11-26
349123,inversion axis,逆轉軸,,2012-11-26
349124,inversion,轉化；反演[變換]；翻轉,,2012-11-26
349125,inverse-spinel type structure,逆紡錘形結構,,2012-11-26
349126,inversed population,群數密度翻轉,,2012-11-26
349127,inverse spinel,反尖晶石,,2012-11-26
349128,inverse segregation,逆偏析；倒分凝,,2012-11-26
349129,inverse operation,反演運算,,2012-11-26
349130,inverse Lamb dip,反蘭姆凹點,,2012-11-26
349131,inverse hour,逆時間,,2012-11-26
349132,invariant system,無變系,,2012-11-26
349133,invariant equilibrium,無變平衡,,2012-11-26
349134,invariable interference interval,不變干涉區,,2012-11-26
349135,invar steel,不變鋼；恒範鋼,,2012-11-26
349136,inulin,菊糖,,2012-11-26
349137,inulase; inulobiose,菊糖酶,,2012-11-26
349138,intrusion,侵入作用,,2012-11-26
349139,intrinsic stability,固有穩度；固有安定性,,2012-11-26
349140,intrinsic semiconductor,本質[性]半導體；固有半導體,,2012-11-26
349141,intrinsic sedimentation constant,固有沈降常數,,2012-11-26
349142,intrinsic pressure,蘊壓,,2013-11-20
349143,intrinsic heat,蘊熱,,2012-11-26
349144,intrinsic fluoroionophore,本質性親離子螢光團,,2012-11-26
349145,intrinsic coercive force,本質性矯頑磁力,,2012-11-26
349146,intrinsic factor,固有因素,,2012-11-26
349147,intrinsic birefringence,固有雙折射,,2012-11-26
349148,intranuclear tautomerism,核內互變異構性；核內互變異構現象,,2012-11-26
349149,intramolecular rearrangement,分子內重排,,2012-11-26
349150,intramolecular potential,分子內位能,,2012-11-26
349151,intramolecular nucleophilic substitution,分子內親核取代[作用],,2012-11-26
349152,intramolecular migration,分子內移動,,2012-11-26
349153,intramolecular hydrogen bond,分子內氫鍵,,2012-11-26
349154,intramolecular esterification,分子內酯化[作用],,2012-11-26
349155,intramolecular condensation,分子內縮合[作用],,2012-11-26
349156,intramolecular alkylation,分子內烷化[作用],,2012-11-26
349157,intramolecular charge transfer {= ICT},分子內電荷轉移,,2012-11-26
349158,intramicellar swelling,微膠粒內潤脹；微胞內潤脹,,2012-11-26
349159,intramicellar reaction,微膠粒內反應；微胞內反應,,2012-11-26
349160,intragranular,粒內,,2012-11-26
349161,intra-atomic energy,原子內能,,2012-11-26
349162,intra-annular tautomerism,環內互變異構現象；環內互變異構性,,2012-11-26
349163,intoxication; poisoning,中毒,,2012-11-26
349164,intoxicant,毒物,,2012-11-26
349165,intolerance,不耐量,,2012-11-26
349166,intolerable limit,不可耐限度,,2012-11-26
349167,intimate ion pair,緊密離子對,,2015-04-29
349168,intertelomerization; telo-copolymerization,短鏈共聚[作用],,2012-11-26
349169,intersystem crossing,系間轉換；系間穿越,,2012-11-26
349170,interstitial water,填隙水；間隙水,,2012-11-26
349171,interstitial solid solution,填隙固溶體,,2012-11-26
349172,interstitial position,填隙位置；間隙位置,,2012-11-26
349173,interstitial nitride,填隙氮化物,,2012-11-26
349174,interstitial impurity,填隙雜物；填隙雜質,,2012-11-26
349175,interstitial ion,填隙離子,,2012-11-26
349176,interstitial hydride,填隙氫化物,,2012-11-26
349177,interstitial compound,填隙化合物,,2012-11-26
349178,interstitial atom,填隙原子,,2012-11-26
349179,interstellar molecules,星際間分子,,2012-11-26
349180,interstellar dust,星際間塵埃,,2012-11-26
349181,intersecting point method,交點法,,2012-11-26
349182,intersection chart,共點圖表,,2012-11-26
349183,interruptor,斷續器,,2012-11-26
349184,interrupted-arc,間斷弧光,,2012-11-26
349185,interrupted-arc method,間斷弧光法,,2012-11-26
349186,interpolation,內插法,,2012-11-26
349187,interrupted quenching,間歇驟冷；間斷淬火,,2012-11-26
349188,internuclear distance,核間距離,,2012-11-26
