ID,英文名稱,中文名稱,圖片,更新日期
20927362,electrolytic machine tool,電解加工機床,,2022-09-29
20927363,electrolytic machining,電解加工,,2022-09-29
20927364,electrolytic marking,電解刻印,,2022-09-29
20927365,electrolytic marking machine,電解刻印機,,2022-09-29
20927366,electrolytic oxidation,電解氧化,,2022-09-29
20927367,electrolytic plate,電解板,,2022-09-29
20927368,electrolytic polishing,電解拋光,,2022-09-29
20927369,electrolytic powder,電解粉,,2022-09-29
20927370,electrolytic process,電解法；電解過程,,2022-09-29
20927371,electrolytic production,電解生產,,2022-09-29
20927372,electrolytic reaction,電解反應,,2022-09-29
20927373,electrolytic rectifier,電解整流器,,2022-09-29
20927374,electrolytic reduction,電解還原,,2022-09-29
20927375,electrolytic refining,電解精煉,,2022-09-29
20927376,electrolytic resistance,電解電阻,,2022-09-29
20927377,electrolytic scouring,電解洗滌；電解精煉,,2022-09-29
20927378,electrolytic sinking,電解成形,,2022-09-29
20927379,electrolytic sinking machine,電解成形機,,2022-09-29
20927380,electrolytic soda,電解鈉鹼,,2022-09-29
20927381,electrolytic solution,電解液,,2022-09-29
20927382,electrolytic solution pressure,電溶壓,,2022-09-29
20927383,electrolytic solution tension,電溶壓,,2022-09-29
20927384,electrolytic tinning line,電鍍錫線,,2022-09-29
20927385,electrolytic tool grinder,電解刀具磨床,,2022-09-29
20927386,electrolytic turning tool grinder,電解車刀磨床；電解車削工具磨床,,2022-09-29
20927387,electrolytic water,電解水,,2022-09-29
20927388,electrolytic zinc,電鍍鋅,,2022-09-29
20927389,electrolytically deposited,電解沉積,,2022-09-29
20927390,electrolyzed water,電解水,,2022-09-29
20927391,electrolyzer,電解槽,,2022-09-29
20927392,electrolyzing,電離,,2022-09-29
20927393,electromachanical contact system,機電接觸系統；機電聯繫系統,,2022-09-29
20927394,electromagnet,電磁體；電磁鐵,,2022-09-29
20927395,Electromagnet Unlocking Solenoid{=KHO},解鎖電磁閥,,2022-09-29
20927396,electromagnetic absorber,電磁波吸收體,,2022-09-29
20927397,electromagnetic accelerator efficiency,電磁加速器效率,,2022-09-29
