ID,英文名稱,中文名稱,圖片,更新日期
20947363,honing device,搪磨裝置,,2022-09-29
20947364,honing head,搪光頭,,2022-09-29
20947365,honing machine,搪光機,,2022-09-29
20947366,honing stone,搪磨石,,2022-09-29
20947367,hood,座艙罩,,2022-09-29
20947368,hood cover,車輛引擎蓋,,2022-09-29
20947369,hood failure,座艙罩失效；頂篷失效,,2022-09-29
20947370,hood ventilator,帽形通風筒,,2022-09-29
20947371,hooding end,艏艉列端板,,2022-09-29
20947372,hoof trimming machine,削蹄機,,2022-09-29
20947373,hook,鉤,,2022-09-29
20947374,hook assembly,吊鉤滑輪組,,2022-09-29
20947375,hook belt fastener,皮帶鉤扣,,2022-09-29
20947376,hook block,有鉤滑車,,2022-09-29
20947377,hook bolt,鉤頭螺栓,,2022-09-29
20947378,hook chain,鉤鏈,,2022-09-29
20947379,hook crane,吊鉤起重機,,2022-09-29
20947380,hook effect,鉤狀效應,,2022-09-29
20947381,hook fastening,緊固物,,2022-09-29
20947382,hook fixing,鉤固定,,2022-09-29
20947383,hook floating crane,吊鉤浮式起重機,,2022-09-29
20947384,hook for hanging,掛鉤,,2022-09-29
20947385,hook gage,鉤尺；鉤形測標,,2022-09-29
20947386,hook hoisting,鉤式弔掛,,2022-09-29
20947387,hook joint,鉤接頭；鉤接合；鉤形接合,,2022-09-29
20947388,hook joint chain,鉤節鏈,,2022-09-29
20947389,hook lever,鉤桿,,2022-09-29
20947390,hook link chain,鉤節鏈,,2022-09-29
20947391,hook load,超吊負荷,,2022-09-29
20947392,hook nail,鉤釘,,2022-09-29
20947393,hook pin,鋼軸銷,,2022-09-29
20947394,hook poker,火鉤,,2022-09-29
20947395,hook release device,掛鉤釋放裝置,,2022-09-29
20947396,hook rod,鉤桿,,2022-09-29
20947397,hook rope,引鏈索,,2022-09-29
20947398,hook rule,帶鉤尺,,2022-09-29
20947399,hook scale,帶鉤尺,,2022-09-29
20947400,hook scarf,鉤形嵌接,,2022-09-29
20947401,hook scarph,鉤形嵌接,,2022-09-29
20947402,hook scraper,鉤形刮刀,,2022-09-29
20947403,hook screw,帶鉤螺釘,,2022-09-29
20947404,hook spanner,鉤形扳手,,2022-09-29
20947405,hook spring,鉤頭彈簧,,2022-09-29
20947406,hook switch,鉤形電建；鉤頭轉轍器,,2022-09-29
20947407,hook up,安裝；接線,,2022-09-29
20947408,hook with safety tong,安全鉤,,2022-09-29
20947409,hook with several tongues,多舌鈎,,2022-09-29
20947410,hook wrench,鉤形扳手,,2022-09-29
20947411,Hooke,虎克定律,,2022-09-29
20947412,hooked bead rim,鉤珠型輪圈,,2022-09-29
20947413,hooked tool,鉤形工具,,2022-09-29
20947414,Hooke's constant,虎克常數,,2022-09-29
