ID,英文名稱,中文名稱,圖片,更新日期
21109099,image developing,影像顯影,,2022-09-29
21109100,image device,攝像裝置,,2022-09-29
21109101,image diaphragm,圖像屏,,2022-09-29
21109102,Image difference,像差,,2022-09-29
21109103,image diffusion,影像擴散,,2022-09-29
21109104,image digitization,影像數位化,,2022-09-29
21109105,Image Dilation,影像擴張,,2022-09-29
21109106,image display,影像顯示,,2022-09-29
21109107,image display apparatus,影像顯示設備,,2022-09-29
21109108,image display control apparatus,影像顯示控制裝備；影像顯示控制裝置,,2022-09-29
21109109,image display controller,圖像顯示控制裝置,,2022-09-29
21109110,image display correcting apparatus,影像顯示修正裝置,,2022-09-29
21109111,image display device,影像顯示裝置,,2022-09-29
21109112,image display equipment,影像顯示設備,,2022-09-29
21109113,image display medium,像顯示媒體,,2022-09-29
21109114,image display module,影像顯示模組,,2022-09-29
21109115,image display panel,圖像顯示面板,,2022-09-29
21109116,image display space,影像顯示空間,,2022-09-29
21109117,image display system,影像顯示系統,,2022-09-29
21109118,image display unit,影像顯示單元,,2022-09-29
21109119,image displaying system,影像顯示系統,,2022-09-29
21109120,image displays,影像顯示器,,2022-09-29
21109121,image dissector,析像管,,2022-09-29
21109122,image distortion,影像失真,,2022-09-29
21109123,image drawing apparatus,影像繪製裝備,,2022-09-29
21109124,image edge detection,影像邊緣偵測,,2022-09-29
21109125,image edge orientation detection,影像邊緣方向偵測,,2022-09-29
21109126,image editing,影像編輯,,2022-09-29
21109127,image effect,像效應,,2022-09-29
21109128,image encode,影像編碼,,2022-09-29
21109129,image encoding,影像編碼,,2022-09-29
21109130,image encoding file,圖像編碼檔案,,2022-09-29
21109131,image encryption and decryption,影像加密和解密,,2022-09-29
21109132,image enhancement,影像增強,,2022-09-29
21109133,image enlargement,影像放大,,2022-09-29
21109134,image evaluation device,影像評估裝置,,2022-09-29
21109135,image false,影像假,,2022-09-29
21109136,image feature,影像特徵,,2022-09-29
21109137,image feedback,影像回授,,2022-09-29
21109138,image field,像場,,2022-09-29
21109139,image field curvature,影像場曲率,,2022-09-29
21109140,image file,影像檔案,,2022-09-29
21109141,image file data,圖檔資料,,2022-09-29
21109142,image file format,影像檔案格式,,2022-09-29
21109143,image filter,影像濾波,,2022-09-29
21109144,image floating gate,影像浮動閘,,2022-09-29
21109145,image force,像力,,2022-09-29
21109146,image formation,成像,,2022-09-29
21109147,image forming apparatus,影像形成儀器,,2022-09-29
21109148,image frame,影像框,,2022-09-29
21109149,image frequency,對像頻率；影像頻率,,2022-09-29
21109150,image frequency interference,鏡頻干擾；像頻干擾,,2022-09-29
