ID,英文名稱,中文名稱,圖片,更新日期
17582696,abandon ship food packets,棄船食品包,,2022-07-15
17582697,abandoned aircraft,廢棄飛機,,2022-07-15
17582698,abandoned minefield,廢雷區,,2022-07-15
17582699,abandonment,停運，退貨,,2022-07-15
17582700,abatis,鹿砦，拒馬,,2022-07-15
17582701,Abbot,方丈型(加農砲),,2022-07-15
17582702,ABC-Air-standards,美英加空軍標準,,2022-07-15
17582703,ABC-Army-standards,美英加陸軍標準,,2022-07-15
17582704,ABC-Navy-standards,美英加海軍標準,,2022-07-15
17582705,abeam replenishment,併航整補,,2022-07-15
17582706,ability of information warfare protection,資訊戰防護功能,,2022-07-15
17582707,ability to stay at sea,海上停留能力,,2022-07-15
17582708,able seaman,熟練水手,,2022-07-15
17582709,abort,中途失效，中途折返，放棄起飛，任務失敗,,2022-07-15
17582710,abort command,中止命令,,2022-07-15
17582711,abort rate,無效出擊率,,2022-07-15
17582712,abortive,中途折返飛機，無效任務，無效架次，無效飛行,,2022-07-15
17582713,abortive sortie,無效出擊架次,,2022-07-15
17582714,about face,向後轉,,2022-07-15
17582715,abridged arrival report,簡式到達報告,,2022-07-15
17582716,absence indicator,離艦指示旗,,2022-07-15
17582717,absent without leave,擅離職守，不假外出,,2022-07-15
17582718,absentee,不假外出者，無故不到者,,2022-07-15
17582719,absolute accuracy,絕對準確度,,2022-07-15
17582720,absolute air superiority,絕對空中優勢,,2022-07-15
17582721,absolute altitude,絕對高度,,2022-07-15
17582722,absolute angle of attack,絕對衝角,,2022-07-15
17582723,absolute ceiling,絕對航高，絕對升限,,2022-07-15
17582724,absolute command of the air,絕對制空權,,2022-07-15
17582725,absolute coordinate system,絕對座標系統,,2022-07-15
17582726,absolute delay,絕對延遲,,2022-07-15
17582727,absolute dud,無效核彈，未爆核彈,,2022-07-15
17582728,absolute error,絕對誤差,,2022-07-15
17582729,absolute forest land,絕對林地,,2022-07-15
17582730,absolute height,絕對高度,,2022-07-15
17582731,absolute motion,絕對運動,,2022-07-15
17582732,absolute war,絕對戰爭,,2022-07-15
17582733,absolute weapon,絕對武器,,2022-07-15
17582734,absorbed dose,吸收劑量,,2022-07-15
17582735,abuse of equipment,濫用裝備,,2022-07-15
17582736,abysm,海灣，深淵,,2022-07-15
17582737,abyssal-benthic zone,深淵海區,,2022-07-15
17582738,academy,軍事院校,,2022-07-15
17582739,academy memorial hall,校史館,,2022-07-15
17582740,acceptable dose,可受劑量,,2022-07-15
17582741,acceptable materials list,堪用物資表,,2022-07-15
17582742,acceptance band,可用頻段,,2022-07-15
17582743,accepting authority,接收(船艦)當局,,2022-07-15
17582744,access,接近，人員機密等級,,2022-07-15
17582745,access authority,存取權限,,2022-07-15
17582746,access control,存取控制,,2022-07-15
17582747,access procedure,接近程序,,2022-07-15
17582748,access road,進出道路,,2022-07-15
17582749,access taxiway,出入滑行道,,2022-07-15
17582750,access time,發生作用時間，接近時間,,2022-07-15
17582751,access to classified information,存取機密資料,,2022-07-15
17582752,accessibility,可接近性，可達性,,2022-07-15
17582753,accessorial services,附屬勤務,,2022-07-15
17582754,accessorial supply charge,採購用雜費,,2022-07-15
17582755,accessories,武器車輛等裝備之附屬料件之總稱，附件,,2022-07-15
17582756,accessories and spares,附件和備份,,2022-07-15
17582757,accessory,附件,,2022-07-15
17582758,accessory case,附件箱,,2022-07-15
17582759,accessory constituents,附件成分,,2022-07-15
17582760,accessory defense,附屬防禦物,,2022-07-15
17582761,accessory equipment,附件裝備,,2022-07-15
17582762,accessory structure,附屬結構物,,2022-07-15
17582763,accessory substance,副產物,,2022-07-15
17582764,accident,失事，意外事件,,2022-07-15
17582765,accident identification card,事故鑑定卡,,2022-07-15
17582766,accident investigating officer,肇(失)事調查軍官,,2022-07-15
17582767,accident investigation report,肇(失)事調查報告,,2022-07-15
17582768,accident prevention,肇(失)事預防,,2022-07-15
17582769,accident report,肇(失)事報告,,2022-07-15
17582770,accident reporting,肇(失)事報告法,,2022-07-15
17582771,accidental attack,誤失攻擊,,2022-07-15
17582772,accidental discharge,武器走火,,2022-07-15
17582773,accidental jamming,意外干擾，偶發干擾,,2022-07-15
17582774,accidental war,意外戰爭,,2022-07-15
17582775,accolade,忠烈狀，旌忠狀,,2022-07-15
17582776,accommodating command,接待司令部,,2022-07-15
17582777,accommodation ladder,舷梯,,2022-07-15
17582778,accompanying cargo,隨行軍品,,2022-07-15
17582779,accompanying equipage,附屬器材,,2022-07-15
17582780,accompanying gun,隨行砲,,2022-07-15
17582781,accompanying supplies,隨行補給品,,2022-07-15
17582782,account administrative,行政用帳,,2022-07-15
17582783,account and condition reservation code,帳目與狀況保存代號,,2022-07-15
17582784,account audit,帳目審查,,2022-07-15
17582785,account balance,帳戶餘額,,2022-07-15
17582786,account code,帳戶代號,,2022-07-15
17582787,account current,會計定期報告,,2022-07-15
17582788,account of advances,預付款帳戶,,2022-07-15
17582789,account structure,帳籍組織,,2022-07-15
17582790,account title,科目名稱，帳簿名稱,,2022-07-15
17582791,"account, outer-agency",外部住來帳,,2022-07-15
17582792,"account, outstanding liabilities",未清負債帳戶,,2022-07-15
17582793,accountability,會計責任,,2022-07-15
17582794,accountability account,會計責任帳戶,,2022-07-15
17582795,accountability unit,會計責任單位,,2022-07-15
17582796,accountable,會計責任的,,2022-07-15
17582797,accountable cryptomaterial,會計責任密碼器材,,2022-07-15
17582798,accountable depot,會計責任倉庫,,2022-07-15
17582799,accountable disbursing officer,會計責任收支官,,2022-07-15
17582800,accountable mail,會計責任郵件,,2022-07-15
17582801,accountable officer,會計責任軍官，財務官,,2022-07-15
17582802,accountable property officer bond,會計責任財產官保證,,2022-07-15
17582803,accountable strength,會計責任員額,,2022-07-15
17582804,accountable supply distribution activity,會計責任補給分配機構,,2022-07-15
17582805,accounting,會計學,,2022-07-15
17582806,accounting and audit office,帳務審核處,,2022-07-15
17582807,accounting and auditing installation,會計與審計設施，帳審機構,,2022-07-15
17582808,accounting and disbursing,會計及收支,,2022-07-15
17582809,accounting branch,會計科,,2022-07-15
17582810,accounting classification,會計科目分類,,2022-07-15
17582811,accounting document,會計文件,,2022-07-15
17582812,accounting equation,會計方程式,,2022-07-15
17582813,accounting law,會計法,,2022-07-15
17582814,accounting legislation,會計法案,,2022-07-15
17582815,accounting machine,計算機,,2022-07-15
17582816,accounting period,會計期間,,2022-07-15
17582817,accounting policy,會計政策,,2022-07-15
17582818,accounting procedure,會計作業程序,,2022-07-15
17582819,accounting record,會計紀綠,,2022-07-15
17582820,accounting report,會計報告,,2022-07-15
17582821,accounting section,帳務組,,2022-07-15
17582822,accounting statutes,會計法令,,2022-07-15
17582823,accounting symbol,會計符號,,2022-07-15
17582824,accounting terms,會計術語,,2022-07-15
17582825,accounts payable ledger,應付帳款分類帳,,2022-07-15
17582826,accounts receivable charged off,已註銷之應收帳款,,2022-07-15
17582827,accounts receivable file,應收帳款檔(案),,2022-07-15
17582828,"accounts receivable, Air Force",空軍應收帳款,,2022-07-15
17582829,"accounts receivable, Army",陸軍應收帳款,,2022-07-15
17582830,"accounts receivable, MAP",軍援計畫應收帳款,,2022-07-15
17582831,"accounts receivable, Navy",海軍應收帳款,,2022-07-15
17582832,"accounts receivable, other government agencies",其他政府機構應收帳款,,2022-07-15
17582833,accouter,供給裝備,,2022-07-15
17582834,accreditation service,學分申請勤務,,2022-07-15
17582835,accredited correspondent,隨軍記者,,2022-07-15
17582836,accredited officer,外國政府特派軍官,,2022-07-15
17582837,accrual accounting,權責發生制會計,,2022-07-15
17582838,accrual basis,權責發生制基礎,,2022-07-15
17582839,accrued expenditure file,經費檔(案),,2022-07-15
17582840,accrued interest,應付利息,,2022-07-15
17582841,accrued leave,累積休假,,2022-07-15
17582842,accrued payroll,應付薪給,,2022-07-15
17582843,accrued payroll-military,軍職應付薪給,,2022-07-15
17582844,accumulated leave,積存休假,,2022-07-15
17582845,accumulation,(補給品)屯積,,2022-07-15
17582846,accumulation of water,集水,,2022-07-15
17582847,accumulation terrace,堆積臺,,2022-07-15
17582848,accumulation time,蓄積時間,,2022-07-15
17582849,accumulative dosage,累積劑量,,2022-07-15
17582850,accuracy landing,準確著陸，定點著陸,,2022-07-15
17582851,accuracy life,武器壽期,,2022-07-15
17582852,accuracy of fire,射擊精度,,2022-07-15
17582853,accuracy of information,情報資料之精確性,,2022-07-15
17582854,accuracy of practice,實驗精度,,2022-07-15
17582855,"accuracy trial, weapons system",武器系統之精確度試驗,,2022-07-15
17582856,ace,空戰英雄,,2022-07-15
17582857,acid vapor canister,酸性煙霧濾毒罐,,2022-07-15
17582858,ack-ack,防空砲火(俗稱),,2022-07-15
17582859,acknowledgment,收悉回報,,2022-07-15
17582860,ACORN,海軍前進航空基地任務組,,2022-07-15
17582861,Acorn base,海軍前進航空基地，愛康基地,,2022-07-15
