ID,英文名稱,中文名稱,圖片,更新日期
3478241,hammer breaker,鎚擊斷路器,,2018-03-21
3478242,hamming,加重平均,,2018-03-21
3478243,Hamming bound,漢明限,,2018-03-21
3478244,Hamming code,漢明碼(一種誤差檢測及校正碼),,2018-03-21
3478245,Hamming distance,漢明距離，漢明碼距,,2018-03-21
3478246,Hamming weighting,漢明權衡,,2018-03-21
3478247,hand,針，指針，轉向，方向，側，工人，手,,2018-03-21
3478248,hand adjustment,手調整，手調節,,2018-03-21
3478249,hand brake,手制動器，手剎(車),,2018-03-21
3478250,hand capacity effect,手電容效應，手容量效應,,2018-03-21
3478251,hand control,手動控制，人工控制,,2018-03-21
3478252,hand crane,手搖起重機,,2018-03-21
3478253,hand driven,手動，以手帶動，人工驅動,,2018-03-21
3478254,hand driven generator,手搖發電機,,2018-03-21
3478255,hand feed punch,人工饋卡打孔機,,2018-03-21
3478256,hand generator,手搖發電機,,2018-03-21
3478257,hand hoist,手搖捲揚機,,2018-03-21
3478258,hand hole,手孔，手洞,,2018-03-21
3478259,hand insertion,手工嵌線，手工下線,,2018-03-21
3478260,hand lamp,手燈，行燈，手提燈,,2018-03-21
3478261,hand lamp transformer,手提燈變壓器，行燈變壓器,,2018-03-21
3478262,hand line,手繩,,2018-03-21
3478263,hand microphone,手持麥克風,,2018-03-21
3478264,hand microtelephone,手持微型電話機,,2018-03-21
3478265,hand operated regulator,手動調節器,,2018-03-21
3478266,hand operated starter,手動起動器,,2018-03-21
3478267,hand operation,人工操作，手動,,2018-03-21
3478268,hand over hand,雙手交互的,,2018-03-21
3478269,hand pump,手動泵,,2018-03-21
3478270,hand rail,扶手,,2018-03-21
3478271,hand receiver,手持收話器，手機,,2018-03-21
3478272,hand regulation,手動調整，手調,,2018-03-21
3478273,hand release,手動解鎖，人工釋放,,2018-03-21
3478274,hand reset,手動復歸，手動重置,,2018-03-21
3478275,hand reset relay,手動復歸繼電器，手動重置繼電器,,2018-03-21
3478276,hand resetting,手動復歸，手動重置,,2018-03-21
3478277,hand revolution counter,手持式轉速表,,2018-03-21
3478278,hand rule,手定則(右手或左手定則),,2018-03-21
3478279,hand screw release,手旋釋放,,2018-03-21
3478280,hand set,手持話機,,2018-03-21
3478281,hand shake cycle,信號交換週期，交換處理週期,,2018-03-21
3478282,hand shaking,信號交換，交換處理,,2018-03-21
3478283,hand signal,手信號,,2018-03-21
3478284,hand starter,手動起動器,,2018-03-21
3478285,hand tachometer,手持轉速計,,2018-03-21
3478286,hand tracking,手動追蹤,,2018-03-21
3478287,hand transposition,手動換位,,2018-03-21
