ID,英文名稱,中文名稱,圖片,更新日期
20804090,electrical circuit trace,電路軌跡,,2022-09-08
20804091,electrical code,電氣碼,,2022-09-08
20804092,electrical communication,電訊；電氣通信,,2022-09-08
20804093,electrical component,電組件,,2022-09-08
20804094,Electrical conductance,電導；電導率,,2022-09-08
20804095,electrical conducting structure,導電結構,,2022-09-08
20804096,Electrical conductivity,電導率,,2022-09-08
20804097,Electrical conductivity of solids,固體的電導率,,2022-09-08
20804098,Electrical conductivity phenomena in semiconductors and insulators,半導體的電導率現象,,2022-09-08
20804099,Electrical conductivity transitions,電導率轉變,,2022-09-08
20804100,electrical conductor,電導體,,2022-09-08
20804101,electrical conductor segment,導電體段,,2022-09-08
20804102,electrical connecting system,電氣連接系統,,2022-09-08
20804103,electrical connection,電氣連接,,2022-09-08
20804104,electrical connection device,電氣連接裝置,,2022-09-08
20804105,electrical connection layout structure,電性連接布局結構,,2022-09-08
20804106,electrical connection mode,電氣連接模式,,2022-09-08
20804107,electrical connection structure,電氣連接構造,,2022-09-08
20804108,electrical connection system,電氣連接系統,,2022-09-08
20804109,electrical connector contact,電連接器接點,,2022-09-08
20804110,electrical connector manufacturing quality,電連接器製造品質,,2022-09-08
20804111,electrical connector module,電氣連接器模組,,2022-09-08
20804112,electrical contact material,電接觸材料,,2022-09-08
20804113,electrical contact point,電子接觸點,,2022-09-08
20804114,electrical contact resistance,接觸電阻；電氣接觸電阻,,2022-09-08
20804115,electrical contacting,電接觸,,2022-09-08
20804116,electrical contacting system,電氣接觸系統,,2022-09-08
20804117,Electrical contacts,電接觸,,2022-09-08
20804118,electrical control,電氣控制,,2022-09-08
20804119,electrical control pulse,電控制脈波,,2022-09-08
20804120,electrical control system,電氣控制系統,,2022-09-08
20804121,electrical coupling,電氣耦合,,2022-09-08
20804122,Electrical crosstalk,串音,,2022-09-08
20804123,electrical current,電流,,2022-09-08
20804124,electrical current density modifier,電流密度改良器,,2022-09-08
20804125,Electrical degradation,電損耗,,2022-09-08
20804126,electrical detectors,電檢測器,,2022-09-08
20804127,electrical device,電裝置,,2022-09-08
20804128,electrical diagram,電路圖,,2022-09-08
20804129,electrical dipole,電偶極,,2022-09-08
20804130,electrical discharge damage,放電損壞,,2022-09-08
20804131,electrical discharge machining,放電加工機,,2022-09-08
20804132,electrical discharge surface treatment,放電表面處理,,2022-09-08
20804133,electrical discharge time constant (of a detector){=EDTC},放電時間常數（對檢波器而言）,,2022-09-08
20804134,electrical document printing,電子文件列印,,2022-09-08
20804135,electrical double layer,電雙層,,2022-09-08
20804136,electrical driving motor,電驅動馬達,,2022-09-08
