ID,英文名稱,中文名稱,圖片,更新日期
2713993,aa-lava,渣狀熔岩,,2016-10-24
2713994,aarite,砷銻鎳礦；砒鎳礦,,2016-10-24
2713995,abacus-bead stone,算珠石,,2016-10-24
2713996,Abbe refractometer,阿貝折射計,,2016-10-24
2713997,aberration,光行差{光學}；變體畸變[體]{生物},,2016-10-24
2713998,abichite,光線礦；斜水砷銅礦,,2016-10-24
2713999,abietinean,松杉的,,2016-10-24
2714000,abime,直立溶岩洞,,2016-10-24
2714001,ablation,冰融,,2016-10-24
2714002,ablatograph,冰融儀,,2016-10-24
2714003,Abney hand-level,亞伯尼手持水準儀,,2016-10-24
2714004,abraded platform,海浪蝕台,,2016-10-24
2714005,abrasion,磨蝕,,2016-10-24
2714006,abrasion platform,海蝕平台,,2016-10-24
2714007,abrazite,水鈣沸石,,2016-10-24
2714008,absarokite,白榴基玄武岩,,2016-10-24
2714009,absolute age,絕對年齡；絕對年代,,2016-10-24
2714010,absorbing well,吸水井,,2016-10-24
2714011,abstraction,抽取；抽除,,2016-10-24
2714012,abukumalite,釔矽磷灰石；阿武隈石,,2016-10-24
2714013,abysmal,深海的；深成的,,2016-10-24
2714014,abyssal,深海的；深成的,,2016-10-24
2714015,abyssolith,深岩基,,2016-10-24
2714016,abyssopelagic,深海浮游的,,2016-10-24
2714017,acadialite,紅菱沸石,,2016-10-24
2714018,Acadian,阿克殿期,,2016-10-24
2714019,Acadian orogeny,阿克殿造山運動,,2016-10-24
2714020,acanthite,螺狀硫銀礦,,2016-10-24
2714021,Acanthoceras,剌菊石屬,,2016-10-24
2714022,Acanthograptus,剌筆石屬,,2016-10-24
2714023,Acanthophyllum,針珊瑚屬,,2016-10-24
2714024,Acanthopterygii,刺鰭目,,2016-10-24
2714025,acaustobiolith,非燃性生物岩,,2016-10-24
2714026,acausto-phytogenic rock,非燃性植物岩,,2016-10-24
2714027,accelerometer,加速度計,,2016-10-24
2714028,accessory constituent,副成份,,2016-10-24
2714029,accessory denticle,副鉸齒,,2016-10-24
