ID,英文名稱,中文名稱,圖片,更新日期
21068750,dark adaptation,黑暗適應,,2022-09-29
21068751,dark blue,深藍,,2022-09-29
21068752,dark brown,茶褐色,,2022-09-29
21068753,dark burn,螢光質衰退,,2022-09-29
21068754,dark channel prior,暗通道先驗,,2022-09-29
21068755,dark conduction,無照導電,,2022-09-29
21068756,dark conductivity,無光導電性,,2022-09-29
21068757,Dark Count Probability{=DCP},暗記數機率,,2022-09-29
21068758,dark current,無光電流；暗流,,2022-09-29
21068759,dark current density,暗電流密度,,2022-09-29
21068760,dark discharge,無光收電；無光放電,,2022-09-29
21068761,dark field,暗場,,2022-09-29
21068762,dark heat,暗紅熱,,2022-09-29
21068763,Dark Night,黑夜,,2022-09-29
21068764,dark radiation,暗輻射,,2022-09-29
21068765,dark resistance,暗光電阻；無照電阻,,2022-09-29
21068766,dark signal,暗信號,,2022-09-29
21068767,dark space,暗區,,2022-09-29
21068768,dark space(cathode spot),暗區（陰極暗區）,,2022-09-29
21068769,dark spot,黑點；暗點,,2022-09-29
21068770,dark state scale number,暗態標度號碼,,2022-09-29
21068771,dark tint valve,深彩色管,,2022-09-29
21068772,dark trace,暗行掃描；暗跡,,2022-09-29
21068773,dark trace screen,暗跡屏幕,,2022-09-29
21068774,dark trace tube,暗跡電子射線管,,2022-09-29
21068775,dark current noise,暗電流雜訊,,
21068776,dark current pulse,暗電流脈波,,
21068777,darkened rear windows,深色後車門玻璃,,2022-09-29
21068778,darkening,黑色氧化膜,,2022-09-29
21068779,darkest state scale number,最暗態標度號碼,,2022-09-29
21068780,dark field imaging,暗場成像,,
21068781,darkroom lamp,暗室燈,,2022-09-29
21068782,Darlington,複合晶體管；達林頓,,2022-09-29
21068783,Darlington amplifier driver,達靈頓放大器驅動器,,
21068784,Darlington circuit,大令吞電路,,2022-09-29
21068785,Darlington combination,達靈頓結合,,2022-09-29
21068786,Darlington configuration,達靈頓組態,,2022-09-29
21068787,darlington connection,達靈頓連接,,2022-09-29
21068788,Darlington power transistor,達靈頓功率電晶體,,2022-09-29
21068789,Darlington synthesis,達靈頓綜合,,2022-09-29
21068790,Darlington synthesis of RLC network,達靈頓綜合的阻感容網路,,2022-09-29
21068791,Darlington transistor,達靈頓電晶體,,2022-09-29
21068792,Darlistor,複合可控矽,,2022-09-29
21068793,darrieus,打蛋形,,2022-09-29
21068794,darrieus rotor,打蛋形轉子,,2022-09-29
21068795,darrieus wind turbine,打蛋形風力機,,2022-09-29
21068796,d'Arsonval galvanometer,達松伐爾電流計,,2022-09-29
21068797,d'Arsonval movement,達松伐爾運動,,2022-09-29
21068798,dart leader,鏢形前導放電,,2022-09-29
21068799,dartboard wiring,鏢靶接線,,2022-09-29
21068800,dash,碰撞，沖衝，長劃，破折號，控制板，操縱板，擋板,,2022-09-29
21068801,dash and dot line,點劃線,,2022-09-29
21068802,dash control,按鈕控制,,2022-09-29
21068803,dash current,衝擊電流；突出電流,,2022-09-29
21068804,dash pot,緩衝筒,,2022-09-29
21068805,dashboard,擋板；遮水板；擋泥板；控制盤；操縱板（儀表的）,,2022-09-29
21068806,dashboard bracket,儀錶板支架,,2022-09-29
21068807,dashcam,行車紀錄器,,2022-09-29
21068808,dashed line,虛線；短劃線,,2022-09-29
21068809,dasher,擋水板；擋風板；衝擊物,,2022-09-29
21068810,dashlight,儀表板燈,,2022-09-29
21068811,dashpot,緩衝筒；減振器；減震器；阻尼器,,2022-09-29
21068813,dashpot air,阻尼空氣,,2022-09-29
21068814,dashpot relay,緩衝壼電驛；阻尼電驛,,2022-09-29
21068815,dashpot time delay relay,緩衝壼延時電驛,,2022-09-29
21068816,data,資料；數據,,2022-09-29
21068817,Data  Transmission,資料傳輸,,2022-09-29
21068818,data access,資料存取,,2022-09-29
21068819,data access control facility,資料存取控制設施,,2022-09-29
21068820,data access device,資料存取裝置,,2022-09-29
21068821,data access format,資料存取格式,,2022-09-29
21068822,data access model,資料存取模型,,2022-09-29
21068823,data access speed,資料存取速度,,2022-09-29
21068824,data access time,資料存取時間,,2022-09-29
21068825,data access unit,數據存取單元,,2022-09-29
21068826,data accessing,資料存取,,2022-09-29
21068827,data acquisition,資料收集；資料獲得,,2022-09-29
21068828,data acquisition and control system,數據採集和控制系統,,2022-09-29
21068829,data acquisition and recording system,數據採集和記錄系統,,2022-09-29
21068830,data acquisition control node{=DAC Node},資料收集及控制節點,,2022-09-29
21068831,data acquisition device,資料獲取裝置,,2022-09-29
21068832,data acquisition procedure,資料取得步驟,,2022-09-29
21068833,data acquisition strategy,資料取得策略,,2022-09-29
21068834,data acquisition system,資料擷取系統,,2022-09-29
21068835,data address,數據位址,,2022-09-29
21068836,data aggregation,資料聚集,,2022-09-29
21068837,data analysis,資料分析,,2022-09-29
21068838,data analysis Massachusetts Insititute of Technology{=DAMIT},達密資料分析程式；（麻工資料分析）程式,,2022-09-29
21068839,data analysis Massachusetts Institute of Technology{=DAMIT},達密（麻工資料分析）程式,,2022-09-29
21068840,data analysis module,資料分析模組,,2022-09-29
21068841,data analyzer,資料分析器,,2022-09-29
21068842,data and address bus,資料與位址匯流排,,2022-09-29
21068843,data arrangement structure,資料配置結構,,2022-09-29
21068844,data array,資料行列,,2022-09-29
21068845,data assemble,資料組合；數據組合,,2022-09-29
21068846,data association,資料關聯,,2022-09-29
21068847,data attribute,資料屬性,,2022-09-29
21068848,Data Augmentation,數據增強,,2022-09-29
21068849,data authentication,資料認證,,2022-09-29
21068850,data aware,資料警覺,,2022-09-29
21068851,data bank,資料庫,,2022-09-29
21068852,data base,資料庫,,2022-09-29
21068853,data base administrator,資料庫管理師,,2022-09-29
21068854,data base generation{=DBGen},資料庫建立,,2022-09-29
21068855,data base popular{=DBPop},資料庫大眾化,,2022-09-29
21068856,data base save{=DBS},資料庫儲存,,2022-09-29
21068857,data base security,資料庫保安,,2022-09-29
21068858,data base sharing,資料庫共用；資料庫共享,,2022-09-29
21068859,data bit,資料位元,,2022-09-29
21068860,data bit stream,資料位元流,,2022-09-29
21068861,data block,資料塊,,2022-09-29
21068862,data block count,資料塊計數,,2022-09-29
21068863,data block region,資料塊區域,,2022-09-29
