ID,英文名稱,中文名稱,圖片,更新日期
21179109,shift register addressing,移位暫存器定址,,2022-09-29
21179110,shift register array,移位暫存器陣列,,2022-09-29
21179111,shift register boundary,移位暫存器邊界,,2022-09-29
21179112,shift register cell,位移暫存器單元,,2022-09-29
21179113,shift register circuit,移位暫存器電路,,2022-09-29
21179114,shift register code,移位記發碼,,2022-09-29
21179115,shift register page,移位暫存器頁,,2022-09-29
21179116,shift register stage,移位暫存器級,,2022-09-29
21179117,shift register unit,移位暫存器單元,,2022-09-29
21179118,shift sequence,移位序列,,2022-09-29
21179119,shift start,移位起動,,2022-09-29
21179120,shift supervisor,值班負責人,,2022-09-29
21179121,"shift supervisor, stainless steel or selection switch{=SS}",值班負責人；不銹鋼；或選擇開關,,2022-09-29
21179122,shift theorem,移位定理,,2022-09-29
21179123,shift unit,移位單元,,2022-09-29
21179124,"shift,mesonic",介子移動,,2022-09-29
21179125,"shift,nuclear-resonance",核共振移動,,2022-09-29
21179126,"shift,pressure",壓致移動,,2022-09-29
21179127,"shift,recoil",回跳位移,,2022-09-29
21179128,"shift,spectroscopic isotope",同位素光譜線位移,,2022-09-29
21179129,"shift,target potential",靶電位變化,,2022-09-29
21179130,shifter,位移器,,2022-09-29
21179131,"shifter,pulse",脈衝定相裝置,,2022-09-29
21179132,"shifter,wave-length",色移補充物,,2022-09-29
21179133,shift-in character,移入字元,,2022-09-29
21179134,shifting,位移；移動,,2022-09-29
21179135,shifting capability,移位能力,,2022-09-29
21179136,shifting charge,碼頭搬運卸貨費；移泊費,,2022-09-29
21179137,shifting control apparatus,移動控制裝置,,2022-09-29
21179138,shifting field,移動場；移動磁場,,2022-09-29
21179139,shifting fork,換擋撥叉,,2022-09-29
21179140,shifting lever,排檔桿,,2022-09-29
21179141,shifting magnetic field,移動磁場,,2022-09-29
21179142,shifting pass gate,移動通道閘,,2022-09-29
21179143,shifting projection lens,移動投影鏡,,2022-09-29
21179144,shifting theorem,移動定理,,2022-09-29
21179145,shift-lock keyboard,移鎖鍵盤,,2022-09-29
21179146,shift-out character,移出字元,,2022-09-29
21179147,shim,抑制；墊片；填片,,2022-09-29
21179148,shim action,墊補作用；填隙作用；粗略調整；粗調作用,,2022-09-29
21179149,shim control,抑制控制,,2022-09-29
21179150,shim control rod,補償控制棒,,2022-09-29
21179151,shim element,抑制元件；補償元件,,2022-09-29
21179152,shim follow-up rod,抑制緊隨棒；初控追隨棒,,2022-09-29
21179153,shim mechanism,抑制機構,,2022-09-29
21179154,shim member,抑制成件,,2022-09-29
21179155,shim range,抑制範圍,,2022-09-29
21179156,shim rod,粗控制棒,,2022-09-29
21179157,shim rod actuator,初控棒引動器,,2022-09-29
21179158,shim rod bank,初控棒排列,,2022-09-29
21179159,shim safety mechanism,初控安全機構,,2022-09-29
21179160,shim speed,抑制速率,,2022-09-29
21179161,shimmer,閃光；發光；輝光,,2022-09-29
21179162,shimming,抑制,,2022-09-29
21179163,shimming(in cyclotron),墊補法﹝迴旋加速﹞,,2022-09-29
21179164,shimmy,擺動；跳動,,2022-09-29
21179165,shim-safety rod,初控安全棒,,2022-09-29
21179166,shine,照射,,2022-09-29
21179167,shingle,蓄板；木瓦；光電轉換部件,,2022-09-29
21179168,shining,照射,,2022-09-29
21179169,shining illumination,照射照明,,2022-09-29
21179170,shining kite,發光風箏,,2022-09-29
21179171,Shinko,神鋼（日本的一個公司）,,2022-09-29
21179172,shinkolobwite,矽鎂鈾礦,,2022-09-29
21179173,ship,船,,2022-09-29
21179174,ship based outboard gangway,船外的舷梯,,2022-09-29
21179175,ship based outboard ramp,艦載舷外坡道,,2022-09-29
21179176,ship body,船體,,2022-09-29
21179177,ship bottom,船底,,2022-09-29
21179178,ship condition,船用條件,,2022-09-29
21179179,ship course keeping control,船舶航向控制,,2022-09-29
21179180,ship detection,船舶偵測,,2022-09-29
21179181,ship fire control radar{=SFC},艦射控制雷達,,2022-09-29
21179182,ship hull,船體,,2022-09-29
21179183,ship identification,船舶識別,,2022-09-29
21179184,ship lift,升船機,,2022-09-29
21179185,ship load,船舶負載,,2022-09-29
21179186,ship model test,船模試驗,,2022-09-29
21179187,ship motion,船舶運動,,2022-09-29
21179188,ship reactor,船舶反應器,,2022-09-29
21179189,ship station,船舶電臺,,2022-09-29
21179190,ship to-surface vessel{=SSV},海面偵測雷達,,2022-09-29
