ID,英文名稱,中文名稱,圖片,更新日期
3118427,pattern recognition,圖形識別，模式辨識,,2017-07-19
3118428,pattern shooting,陣列炸測,,2017-07-19
3118429,pauci-,微，少〔詞頭〕,,2017-07-19
3118430,paulingite,鮠林沸石，方複沸石,,2017-07-19
3118431,paulkellerite,水磷鉍鐵礦,,2017-07-19
3118432,paulkerrite,水磷鐵鉍礦,,2017-07-19
3118433,pavonite,塊硫鉍銀礦,,2017-07-19
3118434,paxite,斜砷銅礦,,2017-07-19
3118435,pay,油氣層，產油層,,2017-07-19
3118436,pay zone,生產層,,2017-07-19
3118437,PDB (Peedee belemnite) standard,芝加哥箭石標準,,2017-07-19
3118438,pearceite,硫砷銅銀礦,,2017-07-19
3118439,Pearl River Delta,珠江三角洲,,2017-07-19
3118440,pearls,珠鍊型微脈動,,2017-07-19
3118441,peat bed,泥炭層,,2017-07-19
3118442,peat bog,泥炭沼，泥炭沼澤,,2017-07-19
3118443,pebble,小礫,,2017-07-19
3118444,Peckichara,培克輪藻屬〔K3-N〕,,2017-07-19
3118445,pecoraite,鎳纖蛇紋石,,2017-07-19
3118446,Pecten,扇蛤，海扇,,2017-07-19
3118447,pectolite,針鈉鈣石,,2017-07-19
3118448,pedestal effect,吸收時延效應,,2017-07-19
3118449,Pedicularis,馬先蒿粉屬〔孢粉，E-Q〕,,2017-07-19
3118450,pediment,麓原，岩原,,2017-07-19
3118451,peel-off time,剝去時間,,2017-07-19
3118452,peg-leg multiple reflection,跛腳複反射，短程層間複反射,,2017-07-19
3118453,pegmatite,偉晶岩,,2017-07-19
3118454,pehrmanite,鈹鋁鐵石,,2017-07-19
3118455,peisleyite,磷鋁鈉礬,,2017-07-19
3118456,pekoite,硒鉍銅鉛礦,,2017-07-19
3118457,pelagian,深海的,,2017-07-19
3118458,pelagic,遠洋的,,2017-07-19
3118459,pelagic deposits,遠洋堆積物,,2017-07-19
3118460,pelagic facies,遠洋相，深海相,,2017-07-19
3118461,pelagic sediment,遠洋沉積物，深海沉積物,,2017-07-19
3118462,pelitic texture,泥質組織,,2017-07-19
3118463,pellet,糞球粒，糞粒,,2017-07-19
3118464,pellucidity,透明度,,2017-07-19
3118465,pellyite,矽鐵鈣鋇石,,2017-07-19
3118466,Peltandripites,擬樟粉屬〔孢粉，K-Q〕,,2017-07-19
3118467,pen plotter,筆式繪圖儀,,2017-07-19
3118468,pendulum,擺,,2017-07-19
3118469,penecontemporaneous,準同時的,,2017-07-19
3118470,peneplain,準平原,,2017-07-19
3118471,penetrability,透光性,,2017-07-19
3118472,penetration,穿透,,2017-07-19
3118473,penetration coefficient,穿透係數,,2017-07-19
3118474,penetration wave survey,穿透波探測法，透過波法,,2017-07-19
3118475,penfieldite,六方氯鉛礦,,2017-07-19
3118476,penginite,硒金銅銀礦,,2017-07-19
3118477,penikisite,磷鋁鎂鋇石,,2017-07-19
3118478,peninsula,半島,,2017-07-19
3118479,penkvilksite,水短柱石,,2017-07-19
3118480,pennantite,錳鋁綠泥石,,2017-07-19
3118481,Pennebaker plot,潘氏圖示,,2017-07-19
3118482,pennine,葉綠泥石，斜綠泥石,,2017-07-19
3118483,penninite,葉綠泥石，斜綠泥石,,2017-07-19
3118484,penroseite,硒銅鎳礦,,2017-07-19
3118485,Pentadinium,五邊藻屬〔溝鞭藻類，K-E〕,,2017-07-19
3118486,pentagonite,五角石，水矽釩鈣石,,2017-07-19
3118487,Pentagonum,五邊藻屬〔甲藻類，E3〕,,2017-07-19
3118488,pentahydrite,五水瀉鹽,,2017-07-19
3118489,pentahydroborite,五水硼鈣石,,2017-07-19
3118490,pentlandite,鎳黃鐵礦，硫鎳礦,,2017-07-19
3118491,Penutian,佩努特〔E2〕,,2017-07-19
3118492,penzhinite,硒金銅銀礦,,2017-07-19
3118493,per-,遍，極，過〔詞頭〕,,2017-07-19
3118494,percent distortion,畸變百分比,,2017-07-19
3118495,percent isogram of single mineral,單礦物含量分布圖，單礦物百分含量等值線圖,,2017-07-19
3118496,percent mineralization,成礦百分比,,2017-07-19
3118497,Perchoerus,始猯屬〔E3〕,,2017-07-19
3118498,Percivalia,鱸腳盤棒石屬〔鈣質超微化石，K2〕,,2017-07-19
3118499,percolate,滲透,,2017-07-19
3118500,percussion,撞擊,,2017-07-19
3118501,percussion drill,頓鑽,,2017-07-19
3118502,percussion scar,擊痕，撞痕,,2017-07-19
3118503,percylite,氯銅鉛礦,,2017-07-19
3118504,perennial frost,永凍土,,2017-07-19
3118505,perennial river,常流河,,2017-07-19
3118506,peretaite,銻鈣礬,,2017-07-19
3118507,perforate,穿孔,,2017-07-19
3118508,perforated interval,射孔（層）段,,2017-07-19
3118509,perforator,穿孔器,,2017-07-19
3118510,perhamite,磷矽鋁鈣石,,2017-07-19
3118511,peri-,環，近〔詞頭〕,,2017-07-19
3118512,perianticline,緣背斜,,2017-07-19
3118513,periclase,方鎂石,,2017-07-19
3118514,pericontinental sea,邊緣海,,2017-07-19
3118515,pericratonic basin,古陸邊緣盆地,,2017-07-19
3118516,peridotite,橄欖岩,,2017-07-19
3118517,peridotoid,橄欖岩類,,2017-07-19
3118518,perigee,近地點,,2017-07-19
3118519,Perinopollenites,周壁粉屬〔孢粉，J2〕,,2017-07-19
3118520,period,1.週期；2.紀〔地質年代〕,,2017-07-19
3118521,period spectrum,週期譜,,2017-07-19
3118522,periodic motion,週期運動,,2017-07-19
3118523,periodic sampling,週期採樣,,2017-07-19
3118524,periodicity,週期性,,2017-07-19
3118525,Periptychus,圈獸屬〔E1〕,,2017-07-19
3118526,perite,氯氧鉍鉛礦,,2017-07-19
3118527,Peritrachelina,似喉頸石屬〔鈣質超微化石，E2〕,,2017-07-19
3118528,perlialite,鍶鹼沸石,,2017-07-19
3118529,perlite,珍珠岩,,2017-07-19
3118530,perloffite,磷鐵錳鋇石,,2017-07-19
3118531,permafrost,永凍土,,2017-07-19
3118532,permanent magnet,永久磁鐵,,2017-07-19
3118533,permeability,1.導磁率；2.滲透率,,2017-07-19
3118534,permeability barrier,滲透阻隔,,2017-07-19
3118535,permeability of free space,自由空間導磁率,,2017-07-19
3118536,permeable rock,可滲透岩,,2017-07-19
3118537,permeance,磁導,,2017-07-19
3118538,Permian,1.二疊紀；2.二疊系,,2017-07-19
3118539,Permian-Triassic mixed polarity superchron,二疊–三疊混合極性超期，二疊–三疊混合極性超時,,2017-07-19
3118540,permingeatite,硒銻銅礦,,2017-07-19
3118541,permit,測勘許可,,2017-07-19
3118542,permittivity,電容率,,2017-07-19
3118543,Peromonolites,周壁單縫孢屬〔孢粉，K〕,,2017-07-19
3118544,perovskite,鈣鈦礦,,2017-07-19
3118545,peroxy-,過氧的〔詞頭〕,,2017-07-19
3118546,perpendicular heave,垂直平差,,2017-07-19
3118547,perpendicular offset,垂直支距，垂直偏移距,,2017-07-19
3118548,perpendicular slip,垂直滑距,,2017-07-19
3118549,perpendicular throw,垂直落差,,2017-07-19
3118550,perrierite,矽鈦鈰鐵石,,2017-07-19
3118551,perroudite,溴硫銀汞礦,,2017-07-19
3118552,perryite,磷鎳鐵礦,,2017-07-19
3118553,Persicarioipollis,蓼粉屬〔E3〕,,2017-07-19
3118554,perspective view,透視觀,,2017-07-19
3118555,perturbation,擾動,,2017-07-19
3118556,Peru Basin,秘魯海盆,,2017-07-19
3118557,Peru Trench,秘魯海溝,,2017-07-19
3118558,petalite,透鋰長石,,2017-07-19
3118559,petarasite,氯矽鋯鈉石，鋯鈉異性石,,2017-07-19
3118560,Petasus,瓣石屬〔鈣質超微化石，E2〕,,2017-07-19
3118561,petedunnite,鋅錳透輝石,,2017-07-19
3118562,petersite-(Y),磷釔銅石,,2017-07-19
3118563,Peters’ interpretation method,彼得斯解釋法,,2017-07-19
3118564,Peters’ length,彼得斯長度,,2017-07-19
3118565,Peters’ method,彼得斯法,,2017-07-19
3118566,Peters’ rule,彼得斯定則,,2017-07-19
3118567,Peters’ slope method,彼得斯斜率法,,2017-07-19
3118568,petrifaction,石化作用,,2017-07-19
3118569,petrifactology,古生物學,,2017-07-19
3118570,petro-,石〔詞頭〕,,2017-07-19
