ID,英文名稱,中文名稱,圖片,更新日期
20987689,rain day,雨日,,2022-09-29
20987690,rain drop,雨滴,,2022-09-29
20987691,rain fall,降雨量,,2022-09-29
20987692,rain flow counting method,雨流計數法,,2022-09-29
20987693,rain forest,雨林,,2022-09-29
20987694,rain gage,雨量計,,2022-09-29
20987695,rain removal system,除雨系統,,2022-09-29
20987696,rain repellent,排雨劑,,2022-09-29
20987697,rain repellent fluid,驅雨劑流體,,2022-09-29
20987698,rain sensor,雨滴感知器,,2022-09-29
20987699,rain sensor failure,雨滴感知器故障,,2022-09-29
20987700,rain shadow,雨蔭,,2022-09-29
20987701,rain shower{=RASH},陣雨,,2022-09-29
20987702,rain stage,雨階段,,2022-09-29
20987703,rain test,淋雨試驗,,2022-09-29
20987704,rain water,雨水,,2022-09-29
20987705,raincrust,雨雪殼,,2022-09-29
20987706,rainer,降雨裝置,,2022-09-29
20987707,rainfall,下雨；雨量,,2022-09-29
20987708,rainfall distribution characteristics,雨量分布特性,,2022-09-29
20987709,rainfall distribution uniformity,雨量分布均勻性,,2022-09-29
20987710,rainfall erosivity factor,降雨沖蝕指數,,2022-09-29
20987711,Rainfall Intensity,降雨強度,,2022-09-29
20987712,raininess,雨量強度；雨量特性,,2022-09-29
20987713,rainwater collection system,雨水收集系統,,2022-09-29
20987714,rainy season,雨季,,2022-09-29
20987715,raised and sunken system,內外疊接法,,2022-09-29
20987716,raised aperture,突起物,,2022-09-29
20987717,raised deck,低艉甲板；階式甲板,,2022-09-29
20987718,raised face flange,突面法蘭,,2022-09-29
20987719,raised face joint,凸面接頭,,2022-09-29
20987720,raised face tool,凸面車刀,,2022-09-29
20987721,raised head screw,扁圓頂螺釘,,2022-09-29
20987722,raised manhole,升高人孔,,2022-09-29
20987723,raised quarter deck,高艉主甲板,,2022-09-29
20987724,raised quarterdeck vessel,高艉甲板船,,
20987725,raised deck boat,高甲板船,,
20987726,raise-up chain,扶起鏈,,2022-09-29
20987727,raise-up frame,扶起架,,2022-09-29
20987728,raise-up tine,扶起爪,,2022-09-29
20987729,raising,浮泡,,2022-09-29
20987730,raising block,加高墊,,2022-09-29
20987731,raising hammer,浮雕鎚,,2022-09-29
20987732,raising machine,提升機；起毛機（紡織）,,2022-09-29
20987733,raising of embankment,路堤填高,,2022-09-29
20987734,raising pipe,提升管,,2022-09-29
20987735,raising pressure,升壓,,2022-09-29
20987736,raising seedling,育苗,,2022-09-29
20987737,rake,斜度；粑,,2022-09-29
20987738,rake angle,斜角；傾角,,2022-09-29
20987739,rake of blade,槳葉斜度,,2022-09-29
20987740,rake of cutting tool,刀口斜度,,2022-09-29
20987741,rake of tube,管斜度,,2022-09-29
20987742,rake of wingtip,翼尖斜削,,2022-09-29
20987743,rake ratio,斜度率；後傾率,,2022-09-29
20987744,raked blade,後傾槳葉,,2022-09-29
20987745,raked bow,斜艏,,2022-09-29
20987746,raked stem,斜艏柱,,2022-09-29
20987747,raked tip,斜角端,,2022-09-29
20987748,raked type manifold,粑型歧管,,
20987749,rake-up finger,耙草爪,,2022-09-29
20987750,rake-up wheel,耙草輪,,2022-09-29
20987751,raking stem,斜艏柱,,2022-09-29
20987752,raking transom,傾斜艉板,,2022-09-29
20987753,rally,拉力賽,,2022-09-29
20987754,rally point,返航集合點,,2022-09-29
20987755,ram,撞鎚；衝壓管；衝壓,,2022-09-29
20987756,ram action,衝擊作用,,2022-09-29
20987757,ram air turbine{=RAT},衝壓氣渦輪,,2022-09-29
20987758,ram block,艦艏撞角,,2022-09-29
20987759,ram bow,內彎艏；衝擊艏,,2022-09-29
20987760,ram bulb,撞角球鼻,,2022-09-29
20987761,ram drag,衝壓阻力,,2022-09-29
20987762,ram force,衝擊力,,2022-09-29
20987763,ram head,溜板頭,,2022-09-29
20987764,ram impact testing machine,撞鎚衝擊試驗機,,2022-09-29
20987765,ram jet,衝擊噴射,,2022-09-29
20987766,ram lift,衝擊升降機,,2022-09-29
20987767,ram pressure,衝壓力,,2022-09-29
20987768,ram pressure ratio,衝壓比,,2022-09-29
20987769,ram ratio,衝擊比,,2022-09-29
20987770,ram rocket,衝壓火箭,,2022-09-29
20987771,ram slide,滑台,,2022-09-29
20987772,ram stem,衝擊艏柱,,2022-09-29
20987773,ram stroke,撞鎚衝程；溜塊行程,,2022-09-29
20987774,ram tensioner,柱塞張力機,,2022-09-29
20987775,ram type milling machine,衝壓式銑床,,2022-09-29
20987776,ram type turret lathe,溜板式六角車床,,2022-09-29
20987777,ram wing,衝翼（氣墊船）,,2022-09-29
20987778,ram wing boat,氣翼艇,,2022-09-29
20987779,"ram, hydraulic",衝擊升水器,,2022-09-29
20987780,Raman effect,拉曼效應,,2022-09-29
20987781,Raman laser,拉曼雷射,,2022-09-29
20987782,Raman scattering,拉曼散射,,2022-09-29
20987783,Raman scattering spectrum,拉曼散射光譜,,2022-09-29
20987784,Raman shift,拉曼位移,,2022-09-29
20987785,Raman spectra,拉曼光譜,,2022-09-29
20987786,Raman spectrophotometer,拉曼分光光度計,,2022-09-29
20987787,Raman spectrum,拉曼光譜,,2022-09-29
20987788,Raman-Nath diffraction,拉曼－奈斯繞射,,2022-09-29
20987789,ram away,搗砂走樣,,
20987790,ramie fiber,苧麻纖維,,2022-09-29
20987791,ramie free beater,苧麻剝皮機,,2022-09-29
20987792,ramie spinning machine,苧麻紡紗機,,2022-09-29
20987793,ramification point,分歧點,,2022-09-29
20987794,ramjet,衝擊噴射；衝壓引擎,,2022-09-29
20987796,ramjet inlet,沖壓式噴氣發動機進氣道,,2022-09-29
20987797,ramjet missile,衝壓噴射飛彈,,2022-09-29
20987798,ramjet powered missile,衝壓式引擎飛彈,,2022-09-29
20987799,ramjet propulsion,衝擊噴射推進；衝壓推進,,
20987800,ramjet speed,沖壓噴氣發動機打開時之速率,,2022-09-29
20987801,rammer,撞鎚；掏具,,2022-09-29
20987802,ramming,衝壓效應；鎚擊,,2022-09-29
20987803,ramming arrangement,壓彈裝置,,2022-09-29
20987804,ramming material,搪料,,2022-09-29
20987805,ramming plate,造模板,,2022-09-29
20987806,ramming stay,衝擊牽條 ；衝擊扣,,2022-09-29
20987807,ramp,斜坡；進氣道；斜台；停機坪；跳板,,2022-09-29
20987808,ramp angle,縱向通過角,,2022-09-29
20987809,ramp bow,坡道艏,,2022-09-29
20987810,ramp closure,匝道封閉,,2022-09-29
20987811,ramp extension,逃生門斜板之延伸板,,2022-09-29
20987812,ramp generator,斜坡產生器,,2022-09-29
