ID,英文名稱,中文名稱,圖片,更新日期
21149104,pan detector,盤探測器,,2022-09-29
21149105,"pan, sample",樣品皿,,2022-09-29
21149106,pancake coil,盤餅形線圈,,2022-09-29
21149107,pancake fast breeder,盤餅形快中子滋生（反應）器,,2022-09-29
21149108,pancake inductor,扁平感應器,,2022-09-29
21149109,pancake reactor,薄餅式反應器,,2022-09-29
21149110,Pancharatnam-Berry phase,盤查拉特納姆－貝瑞相位；盤貝相位；PB 相位,,2022-09-29
21149111,panel,板；屏；盤,,2022-09-29
21149112,panel (automatic)system,升降自動制,,2022-09-29
21149113,panel antenna,平板天線,,2022-09-29
21149114,panel attachment,面板附件,,2022-09-29
21149115,panel automatic system,面盤自動系統；升降自動系統；分組安裝自動系統,,2022-09-29
21149116,panel board,分線屏,,2022-09-29
21149117,panel box,分線箱,,2022-09-29
21149118,panel cleaning,板清潔,,2022-09-29
21149119,panel color image,面板彩色影像,,2022-09-29
21149120,panel comprising,鑲板包括,,2022-09-29
21149121,panel display apparatus,平板顯示器裝備,,2022-09-29
21149122,panel display device,面板顯示裝置,,2022-09-29
21149123,panel driving apparatus,面板驅動設備,,2022-09-29
21149124,panel form bias-cut fabric,面板式斜切布,,2022-09-29
21149125,panel heater,板式加熱器,,2022-09-29
21149126,panel inspecting device,面板檢查裝置,,2022-09-29
21149127,panel interlocking means,面板互鎖工具,,2022-09-29
21149128,panel lamp,錶盤燈,,2022-09-29
21149129,panel lighting,板光照明,,2022-09-29
21149130,panel ripple,飾板波紋,,2022-09-29
21149131,panel sound,面板聲音,,2022-09-29
21149132,panel substrate,板基材,,2022-09-29
21149133,panel system,升降制,,2022-09-29
21149134,panel TV,平板電視,,2022-09-29
21149135,panel type,屏式,,2022-09-29
21149136,panel type voltmeter,盤式電壓表；壁用電壓計,,2022-09-29
21149137,"panel, instrumentation",儀表應用盤,,2022-09-29
21149138,"panel, remote-control",操作盤,,2022-09-29
21149139,paneltype voltmeter,配電盤型電壓表,,2022-09-29
21149140,pangolagrass,盤固草,,2022-09-29
21149141,panic braking,緊急煞車,,2022-09-29
21149142,panic button,防毀按鈕,,2022-09-29
21149143,panorama image,全景影像,,2022-09-29
21149144,panoramic,全景,,2022-09-29
21149145,panoramic camera,環景攝影機；全景攝影機,,2022-09-29
21149146,panoramic image,全景影像；環景影像,,2022-09-29
21149147,panoramic indicator,全景顯示器,,2022-09-29
21149148,panoramic projector,廣角投射器；全景投射器,,2022-09-29
21149149,panoramic receiver,全景接收機,,2022-09-29
21149150,panoramic spectrum analyzer,全景頻譜分析儀,,2022-09-29
21149151,panoramic vision system,全景視覺系統,,2022-09-29
21149152,panoramic-video,全景影像,,2022-09-29
21149153,panoramoscope,汛頻示波器,,2022-09-29
21149154,pan-tilt-zoom camera,平移傾斜變焦攝影機；PTZ 攝影機,,2022-09-29
21149155,pantograph,比例繪圖儀；縮放儀,,2022-09-29
21149156,pantograph bounce,導電弓反彈,,2022-09-29
21149157,pantograph clearance gauge,導電弓安全間隙限界,,2022-09-29
21149158,pantograph contact pressure,受電弓接觸壓力,,2022-09-29
21149159,pantograph cylinder,導電弓氣缸,,2022-09-29
21149160,pantograph damper,受電弓減振器,,2022-09-29
21149161,pantograph disconnector,剪刀式隔離開關；雙臂伸縮式隔離開關,,2022-09-29
21149162,pantograph dropping device,受電弓降落裝置,,2022-09-29
21149163,pantograph electric thickness,集電弓電氣厚度,,2022-09-29
21149164,"pantograph head, pantograph pan",弓頭,,2022-09-29
21149165,pantograph optical projection system{=POPS},光學縮圖投影系統,,2022-09-29
21149166,pantograph sway,擺弓,,2022-09-29
21149167,pantography arm,縮放儀手柄,,2022-09-29
21149168,pantry compartment,食品室,,2022-09-29
21149169,paper,紙,,2022-09-29
21149170,paper box,紙箱,,2022-09-29
