ID,英文名稱,中文名稱,圖片,更新日期
20381993,self-clocking,自計時,,2022-08-12
20381994,self-clocking ability,自計時能力,,2022-08-12
20381995,self-clustering,自叢集,,2022-08-12
20381996,self-compatibility,自相容性,,2022-08-12
20381997,self-compensating,自補償,,2022-08-12
20381998,self-compiling compiler,自編譯編譯程式,,2022-08-12
20381999,self-compiling language,自編語言,,2022-08-12
20382000,self-complement,自補,,2022-08-12
20382001,self-complement digraph,自補有向圖,,2022-08-12
20382002,self-complementary graph,自補圖,,2022-08-12
20382003,self-complementing code,自補碼,,2022-08-12
20382004,self-complementing counter,自補計數器,,2022-08-12
20382005,self-complementing graph,自補圖,,2022-08-12
20382006,self-configurating operating system,自組態作業系統,,2022-08-12
20382007,self-conjugate,自共軛,,2022-08-12
20382008,self-consciousness,自我意識,,2022-08-12
20382009,self-consistent,自相容；自相一致,,2022-08-12
20382010,self-contained control,自足式控制,,2022-08-12
20382011,self-contained data language,自足資料語言,,2022-08-12
20382012,self-contained database,自足資料庫,,2022-08-12
20382013,self-contained database language,自足式資料庫語言,,2022-08-12
20382014,self-contained DBMS,自含型資料庫管理系統,,2022-08-12
20382015,self-contained digraph,自含有向圖,,2022-08-12
20382016,self-contained facility{=SCF},自含設施,,2022-08-12
20382017,self-contained generated data,自含產生資料,,2022-08-12
20382018,self-contained hardware unit,自含硬體裝置,,2022-08-12
20382019,self-contained language system,自含語言系統,,2022-08-12
20382020,self-contained loop,自含迴路,,2022-08-12
20382021,self-contained navigation,自主導航,,2022-08-12
20382022,self-contained program loader,自含程式載入器,,2022-08-12
20382023,self-contained system,自含系統,,2022-08-12
20382024,self-contained{=SCNTN},自足式；自含式,,2022-08-12
20382025,self-control access,自控存取,,2022-08-12
20382026,self-converse digraph,自逆有向圖,,2022-08-12
20382027,self-cooling,自冷卻,,2022-08-12
20382028,self-correcting,自校正,,2022-08-12
20382029,self-correcting code,自校正碼,,2022-08-12
20382030,self-correcting link,自校正鏈接,,2022-08-12
20382031,self-correcting technique,自校正技術,,2022-08-12
20382032,self-correlation,自相關,,2022-08-12
20382033,self-debugger,自除錯器,,2022-08-12
20382034,self-decode,自解碼,,2022-08-12
20382035,self-decode delimiter,自解碼定界符,,2022-08-12
20382036,self-decoding readout{=SDR},自解碼讀出,,2022-08-12
20382037,self-defined parameter,自定義參數,,2022-08-12
