ID,英文名稱,中文名稱,圖片,更新日期
20834108,micromolding,微塑型,,2022-09-08
20834109,micromotor,微電動機；微型馬達,,2022-09-08
20834110,micron emulsion,微米乳化液,,2022-09-08
20834111,micron gate stack,微米閘極堆疊,,2022-09-08
20834112,micron integrated,微米積體化,,2022-09-08
20834113,micron integrated circuit,微米積體電路,,2022-09-08
20834114,micron integrated circuit structure,微米積體電路結構,,2022-09-08
20834115,micron line width,微米線寬,,2022-09-08
20834116,micron semiconductor device,微米半導體元件,,2022-09-08
20834117,micron trench,微米溝渠,,2022-09-08
20834118,micron void,微孔洞,,2022-09-08
20834119,micro-nano filler,微奈米填料,,2022-09-08
20834120,micro-nano structure,微奈米結構,,2022-09-08
20834121,micro-nanometer transfer printer,微奈米轉移印表機,,2022-09-08
20834122,microns grain,微米晶粒,,2022-09-08
20834123,Micronucleus test,微核試驗,,2022-09-08
20834124,microoperation,微運算,,2022-09-08
20834125,microoptic cell,微光電單元,,2022-09-08
20834126,micro-optical device,微光學裝置,,2022-09-08
20834127,microorganism cell,微生物細胞,,2022-09-08
20834128,microorganism matter,微生物物質,,2022-09-08
20834129,microorganism strain,微生物菌株,,2022-09-08
20834130,Microorganisms,微有機體,,2022-09-08
20834131,micropackaging,微封裝；微組裝,,2022-09-08
20834132,microparticle,微粒子；微質點,,2022-09-08
20834133,micropatterning,微型樣；微圖型化,,2022-09-08
20834134,microphase separation,微相分離,,2022-09-08
20834135,micro-phase separation pattern,微相分離型樣,,2022-09-08
20834136,microphone,擴音器；麥克風,,2022-09-08
20834137,microphone array,麥克風陣列,,2022-09-08
20834138,microphone array signal processing,麥克風陣列信號處理,,2022-09-08
20834139,microphone device,麥克風裝置,,2022-09-08
20834140,microphone emitter,麥克風發射器,,2022-09-08
20834141,microphone peripheral,麥克風週邊,,2022-09-08
20834142,microphone pin,麥克風接腳,,2022-09-08
20834143,microphonic,微振,,2022-09-08
20834144,micro-pillar cavity,微米柱共振腔,,2022-09-08
20834145,micropipe,微管；微型管,,2022-09-08
20834146,microplasma,微游離氣,,2022-09-08
20834147,micropore volume,微孔體積,,2022-09-08
