ID,英文名稱,中文名稱,圖片,更新日期
20391994,systematic inaccuracies,系統不準確性,,2022-08-12
20391995,systematic methodology,系統化方法論,,2022-08-12
20391996,systematic noise,系統的雜訊,,2022-08-12
20391997,systematic programming,系統化程式設計,,2022-08-12
20391998,systematic sampling,系統抽樣,,2022-08-12
20391999,system-dependent,系統相依；依系統而定,,2022-08-12
20392000,systemic grammar,系統文法,,2022-08-12
20392001,system-identifier,系統識別符,,2022-08-12
20392002,system-level font resource,系統層字型資源,,2022-08-12
20392003,system-management,系統管理,,2022-08-12
20392004,system-on-a-chip testing,晶片系統測試,,2022-08-12
20392005,system-resident,系統駐存,,2022-08-12
20392006,Systems Administrators Guild,系統管理員互助會,,2022-08-12
20392007,systems analysis,系統分析,,2022-08-12
20392008,systems analysis definition{=SAD},系統分析定義,,2022-08-12
20392009,systems analysis manager,系統分析經理,,2022-08-12
20392010,systems analyst{=SA},系統分析員,,2022-08-12
20392011,systems and procedure,系統與程序,,2022-08-12
20392012,systems and support software,系統與支持軟體,,2022-08-12
20392013,systems and terminal equipment,系統和終端機設備,,2022-08-12
20392014,systems application architecture{=SAA},系統應用架構,,2022-08-12
20392015,systems compatibility,系統相容性,,2022-08-12
20392016,systems flowchart,系統流程圖,,2022-08-12
20392017,systems generation,系統產生,,2022-08-12
20392018,systems jock,系統騎師,,2022-08-12
20392019,systems management server,系統管理伺服器,,2022-08-12
20392020,Systems Network Architecture network,SNA 網路,,2022-08-12
20392021,systems network architecture{=SNA},系統網路架構,,2022-08-12
20392022,systems operator,系統操作員,,2022-08-12
20392023,systems program,系統程式,,2022-08-12
20392024,systems security steering group,系統保全指導群組,,2022-08-12
20392025,systems test,系統測試,,2022-08-12
20392026,systems thinking,系統思考方法,,2022-08-12
20392027,"systems, applications, and products",資料處理系統，應用程式，及產品,,2022-08-12
20392028,system-specific architecture,系統特定架構,,2022-08-12
20392029,system-wide,全系統,,2022-08-12
20392030,systolic algorithm,脈動演算法,,2022-08-12
20392031,systolic array,脈動陣列,,2022-08-12
20392032,systolic array architecture,脈動陣列架構,,2022-08-12
20392033,systray,系統匣,,2022-08-12
20392034,T antenna,T型天線,,2022-08-12
20392035,T Car,T 無動力拖車,,2022-08-12
20392036,T connector,T 連接器,,2022-08-12
20392037,T interface,T 介面,,2022-08-12
20392038,T junction,T 型接面；T 型接合點,,2022-08-12
20392039,t test,t測試,,2022-08-12
20392040,T type joint,T 型接頭,,2022-08-12
20392041,T.H.E,T.H.E 作業系統,,2022-08-12
20392042,T/2 way merging,T/2路合併,,2022-08-12
20392043,T1,T1 傳輸線路,,2022-08-12
20392044,T1 carrier,T1載子,,2022-08-12
20392045,T1 Carrier System,T1通信線路載波系統,,2022-08-12
20392046,T1 line,T1線路,,2022-08-12
20392047,T1 rate,T1速率,,2022-08-12
20392048,T1 Repeated Line,Tl重複線,,2022-08-12
20392049,T1 Repeater,T1增音器,,2022-08-12
20392050,T-120,T-120 尺寸,,2022-08-12
20392051,T1c,T1c 高速連接,,2022-08-12
20392052,T2,T2線路,,2022-08-12
20392053,T2 Carrier System,T2通信線路載波系統,,2022-08-12
20392054,T3,T3數位線路,,2022-08-12
20392055,T3 carrier,T3 線路載體,,2022-08-12
20392056,T3 Carrier System,T3通信線路載波系統,,2022-08-12
20392057,T3 line,T3線路,,2022-08-12
20392058,T4,T4 通信線路,,2022-08-12
20392059,T5,T5 通信線路,,2022-08-12
20392060,tab,欄標,,2022-08-12
20392061,tab ball grid array,欄標球柵陣列,,2022-08-12
20392062,tab character,欄標字元,,2022-08-12
20392063,tab command,標號命令,,2022-08-12
20392064,tab control,頁籤控制項；欄標控制,,2022-08-12
20392065,tab delimited,欄標定界,,2022-08-12
20392066,tab file,欄標檔案,,2022-08-12
20392067,tab gang clear key,製表器同軸清除鍵,,2022-08-12
20392068,tab index,標籤索引,,2022-08-12
