ID,英文名稱,中文名稱,圖片,更新日期
20291437,check procedure,核對程序,,2022-08-12
20291438,check program,核對程式,,2022-08-12
20291439,check protect,核對保護,,2022-08-12
20291440,check range,檢查範圍；核對範圍,,2022-08-12
20291441,check register,核對暫存器,,2022-08-12
20291442,check reset,核對重設,,2022-08-12
20291443,check reset key,核對重設鍵,,2022-08-12
20291444,check residue,檢查殘餘,,2022-08-12
20291445,check routine,核對常式,,2022-08-12
20291446,check routine test,核對常式測試,,2022-08-12
20291447,check row,核對列,,2022-08-12
20291448,check sign indicator,檢查指示符,,2022-08-12
20291449,check solution,核對解答,,2022-08-12
20291450,check stop,檢錯停機,,2022-08-12
20291451,check subroutine,核對次常式,,2022-08-12
20291452,check sum,核對和,,2022-08-12
20291453,check sum code,核對和碼,,2022-08-12
20291454,check sum digit,核對和數位,,2022-08-12
20291455,check symbol,核對符號,,2022-08-12
20291456,check syntax,核對語法,,2022-08-12
20291457,check system,核對系統,,2022-08-12
20291458,check table,核對表,,2022-08-12
20291459,check tag,核對標籤,,2022-08-12
20291460,check total,核對總計,,2022-08-12
20291461,check track,核對軌,,2022-08-12
20291462,check trunk,核對中繼線,,2022-08-12
20291463,check user name,檢查使用者名稱,,2022-08-12
20291464,check valve,止回閥,,2022-08-12
20291465,check word,核對字,,2022-08-12
20291466,checkboard test,檢驗板測試,,2022-08-12
20291467,checkbox,核取方塊,,2022-08-12
20291468,checked,已選取,,2022-08-12
20291469,checked device,核對裝置,,2022-08-12
20291470,checker,核對器,,2022-08-12
20291471,checker board,核對器板,,2022-08-12
20291472,checker board effect,核對器板效應,,2022-08-12
20291473,checker playing program,跳棋比賽程式,,2022-08-12
20291474,checkerboard Across,橫向棋盤式,,2022-08-12
20291475,checkerboard Down,縱向棋盤式,,2022-08-12
20291476,checking and recovery error,核對與改錯,,2022-08-12
20291477,checking bit,檢查位元,,2022-08-12
20291478,checking by resubstitution,重新代入檢查,,2022-08-12
20291479,checking calculation,檢查計算,,2022-08-12
20291480,checking card,檢查卡,,2022-08-12
20291481,checking circuit,檢查電路,,2022-08-12
20291482,checking code,檢查碼,,2022-08-12
20291483,checking code time,代碼檢查時間,,2022-08-12
20291484,checking command,校驗指令,,2022-08-12
20291485,checking computation,檢查計算,,2022-08-12
20291486,checking credit limits,檢查信用額度,,2022-08-12
20291487,checking digit,檢查數位,,2022-08-12
20291488,checking feature,檢查特徵,,2022-08-12
20291489,checking file program address,檢查檔案程式位址,,2022-08-12
20291490,checking information,檢查資訊,,2022-08-12
20291491,checking loop,檢查迴路,,2022-08-12
20291492,checking machine,檢查機,,2022-08-12
20291493,checking of access right,存取權檢查,,2022-08-12
20291494,checking off symbol,查訖符號,,2022-08-12
20291495,checking procedure,檢查程序,,2022-08-12
20291496,checking program,核對程式；查驗程式,,2022-08-12
20291497,checking routine,檢查常式,,2022-08-12
20291498,checking sequence,檢查順序,,2022-08-12
20291499,checking subroutine,檢查次常式,,2022-08-12
20291500,checking symbol,檢查符號,,2022-08-12
20291501,checklist,查核表,,2022-08-12
20291502,checkout,檢測；檢驗；結賬,,2022-08-12
20291503,checkout compiler,檢測編譯程式,,2022-08-12
20291504,checkout console,檢測控制台,,2022-08-12
20291505,checkout equipment,檢測設備,,2022-08-12
20291506,checkout local version,簽出本機版本,,2022-08-12
20291507,checkout program,檢測程式,,2022-08-12
20291508,checkout routine,檢測常式,,2022-08-12
20291509,checkout system,檢測系統,,2022-08-12
20291510,checkout test language,檢驗測試語言,,2022-08-12
20291511,checkpoint,核對點；檢查點；查驗點,,2022-08-12
20291512,checkpoint and restart procedure,檢查點與再啟動程序,,2022-08-12
20291513,checkpoint based software tool,檢查點為本的軟體工具,,2022-08-12
20291514,Checkpoint certified security administrator,Checkpoint 認證安全管理師,,2022-08-12
20291515,Checkpoint certified security expert,Checkpoint 認證安全專家,,2022-08-12
20291516,Checkpoint certified security instructor,Checkpoint 認證安全講師,,2022-08-12
20291517,checkpoint control,檢查點控制,,2022-08-12
20291518,checkpoint data set,核對點資料集,,2022-08-12
