ID,英文名稱,中文名稱,圖片,更新日期
9377262,emergency power source,應急電源；應急動力源,,2020-08-25
9377263,emergency propulsion control board,緊急推進[裝置]控制板,,2020-08-25
9377264,emergency ration storeroom,緊急備用品儲藏室；軍用乾糧儲存室,,2020-08-25
9377265,emergency repair,應急修理,,2020-08-25
9377266,emergency shut down test,緊急關閉試驗,,2020-08-25
9377267,emergency shut-down mechanism,緊急停機機構,,2020-08-25
9377268,emergency source,應急電源,,2020-08-25
9377269,emergency steering gear,應急舵機；應急操舵裝置,,2020-08-25
9377270,emergency supply circuit,應急供電電路,,2020-08-25
9377271,emergency switch,應急開關；緊急開關,,2020-08-25
9377272,emergency tank,應急安全水櫃(潛艇),,2020-08-25
9377273,emergency tiller,應急舵柄,,2020-08-25
9377274,emergency towing arrangement,應急拖曳裝置,,2020-08-25
9377275,emergency turn,緊急迴轉；急轉彎,,2020-08-25
9377276,emergency unit,應急裝置,,2020-08-25
9377277,emergency valve,應急閥,,2020-08-25
9377278,emergency vent,應急通氣口,,2020-08-25
9377279,emergency weight,應急拋棄重量(潛艇),,2020-08-25
9377280,emerging,上浮；浮起(潛艇),,2020-08-25
9377281,emersion,上浮；浮起(潛艇),,2020-08-25
9377282,emery cloth,剛砂布,,2020-08-25
9377283,emery paper,剛砂紙,,2020-08-25
9377284,emery wheel,剛砂輪,,2020-08-25
9377285,EMI,電磁干擾{=electro-magnetic interference},,2020-08-25
9377286,EMI,電磁干擾{=electro-magnetic interference},,2020-08-25
9377287,emigrant ship,移民船,,2020-08-25
9377288,emission trading scheme,排放交易計畫(ETS),,2020-08-25
9377289,emitter,射極,,2020-08-25
9377290,empirical value,經驗值,,2020-08-25
9377291,emplacement,安置；定位,,2020-08-25
9377292,empty weight,空重；皮重,,2020-08-25
9377293,emptying valve,排洩閥；排氣閥,,2020-08-25
9377294,emulsification,乳化,,2020-08-25
9377295,emulsified fuel,乳化燃料,,2020-08-25
9377296,emulsion paint,乳化油漆,,2020-08-25
9377297,enamel finish,瓷面(漆),,2020-08-25
9377298,enameled wire,漆包線,,2020-08-25
9377299,enamelled wire,漆包線,,2020-08-25
9377300,enclosed berth,室內船台；遮蔽式船台,,2020-08-25
9377301,enclosed bridge,圍蔽式駕駛台,,2020-08-25
9377302,enclosed control cabin,圍蔽控制室,,2020-08-25
9377303,enclosed deckhouse,圍蔽甲板室,,2020-08-25
9377304,enclosed fire-protected life boat,圍蔽式防火救生艇,,2020-08-25
9377305,enclosed lifeboat,圍蔽式救生艇,,2020-08-25
9377306,enclosed space,圍蔽空間,,2020-08-25
9377307,enclosed superstructure,圍蔽式船艛,,2020-08-25
9377308,enclosed switch,封閉式開關,,2020-08-25
9377309,enclosed volume,圍閉體積；圍閉容積,,2020-08-25
9377310,enclosure,圍蔽；封閉,,2020-08-25
9377311,enclosure bulkhead,隔間圍壁,,2020-08-25
9377312,encounter frequency,遭遇頻率,,2020-08-25
9377313,encounter period,遇波週期；遭遇週期,,2020-08-25
9377314,encounter wave,遭遇波,,2020-08-25
9377315,encumbrance,障礙物,,2020-08-25
9377316,end beam,端樑,,2020-08-25
9377317,end bracket,端腋板,,2020-08-25
9377318,end bulkhead,端艙壁,,2020-08-25
9377319,end coaming,端緣圍；緣圍端板,,2020-08-25
9377320,end gap,端隙,,2020-08-25
9377321,end grain balsa,橫切巴沙木,,2020-08-25
9377322,end lap,端搭板,,2020-08-25
9377323,end launching,艉向下水,,2020-08-25
9377324,end link,[鏈]端環；[鏈]尾環,,2020-08-25
9377325,end plate,端板,,2020-08-25
9377326,end rolling hatch cover,前後向滾動[式]艙口蓋,,2020-08-25
9377327,end shackle,端接環；端卸扣,,2020-08-25
9377328,end slipway,縱向滑道,,2020-08-25
9377329,end tab,[銲]引弧板,,2020-08-25
9377330,end tank,艏艉浮力櫃(救生艇),,2020-08-25
9377331,end thrust,軸端推力,,2020-08-25
9377332,end velocity,末速度,,2020-08-25
9377333,end view,端視圖,,2020-08-25
9377334,endless chain,環鏈；循環輸送鏈,,2020-08-25
9377335,endless drive chain,傳動循環鏈,,2020-08-25
9377336,end-tightened blading,端部密封葉系,,2020-08-25
9377337,endurance,續航力；持久,,2020-08-25
9377338,endurance fuel capacity,續航燃油裝載量,,2020-08-25
9377339,endurance life,耐久性壽命；疲勞壽命,,2020-08-25
9377340,endurance limit,持久極限；疲勞極限,,2020-08-25
9377341,endurance strength,耐久強度,,2020-08-25
9377342,endurance test,持久試驗；續航試驗；耐航試驗,,2020-08-25
9377343,endurance trial,續航力試驗,,2020-08-25
9377344,energy,能量；能,,2020-08-25
9377345,energy diagram,能量圖,,2020-08-25
9377346,energy dissipation,能量消散,,2020-08-25
9377347,energy dissipation mechanism,能量消散機制,,2020-08-25
9377348,energy dissipator,能量消散器,,2020-08-25
9377349,energy efficiency design index,能耗效率設計指數(EEDI),,2020-08-25
9377350,energy efficiency operation index,能耗效率操作指數(EEOI),,2020-08-25
9377351,energy level,能階,,2020-08-25
9377352,energy thickness,能量厚度(邊界層),,2020-08-25
9377353,engine,動力機；發動機；引擎,,2020-08-25
9377354,engine aft,艉機艙船,,2020-08-25
9377355,engine aft vessel,艉機艙船,,2020-08-25
9377356,engine alarm panel,引擎警報盤,,2020-08-25
9377357,engine bearer bracket,機座腋板,,2020-08-25
9377358,engine bed,機床,,2020-08-25
9377359,engine bed bracket,機床腋板,,2020-08-25
9377360,engine block,引擎體；機體,,2020-08-25
9377361,engine body,引擎[機]體,,2020-08-25
9377362,engine bonnet,引擎罩,,2020-08-25
9377363,engine builder,製機廠,,2020-08-25
9377364,engine building,製機；製機業,,2020-08-25
9377365,engine case,機罩,,2020-08-25
9377366,engine casing,機殼；機罩；機艙圍壁；機艙棚,,2020-08-25
9377367,engine characteristics,引擎性能,,2020-08-25
9377368,engine column,機柱,,2020-08-25
9377369,engine compartment coating,機艙塗料,,2020-08-25
9377370,engine control room,機艙控制室,,2020-08-25
9377371,engine cut off test,停機試驗,,2020-08-25
9377372,engine department,輪機部門；機艙部門,,2020-08-25
9377373,engine efficiency,引擎效率,,2020-08-25
9377374,engine fittings,引擎裝具,,2020-08-25
9377375,engine foundation,引擎基座；引擎底座,,2020-08-25
9377376,engine frame,機架,,2020-08-25
9377377,engine girder,機座縱梁,,2020-08-25
9377378,engine grating,機器踏格,,2020-08-25
9377379,engine hatch way,機艙艙口通道,,2020-08-25
9377380,engine hold-down bolt,引擎壓緊螺栓,,2020-08-25
9377381,engine induction and ship’s supply outboard valve,引擎及全艇通風主吸氣閥(潛艇),,2020-08-25
