ID,英文名稱,中文名稱,圖片,更新日期
21017921,transmission channel,傳輸通道,,2022-09-29
21017922,transmission characteristic,傳輸特性,,2022-09-29
21017923,transmission clutch,側方傳動離合器；傳動離合器,,2022-09-29
21017924,transmission component,傳動構件,,2022-09-29
21017925,transmission control,傳輸控制,,2022-09-29
21017926,transmission control portion,發送控制部,,2022-09-29
21017927,transmission control protocol{=TCP},傳輸控制協定,,2022-09-29
21017928,transmission control unit,發送控制部；發送控制單元,,2022-09-29
21017929,transmission coupling,傳動聯軸器,,2022-09-29
21017930,transmission delay,傳輸延遲,,2022-09-29
21017931,transmission device,傳動裝置,,2022-09-29
21017932,transmission device control,傳送裝置控制,,2022-09-29
21017933,transmission diameter,傳輸直徑,,2022-09-29
21017934,transmission driven power take-off,變速驅動動力分導裝置,,2022-09-29
21017935,transmission dynamometer,傳動測力計,,2022-09-29
21017936,transmission efficiency,傳動效率,,2022-09-29
21017937,transmission electron microscope{=TEM},透過電子顯微鏡,,2022-09-29
21017938,transmission element,傳動元件,,2022-09-29
21017939,transmission error,傳動誤差,,2022-09-29
21017940,transmission fault,傳輸故障,,2022-09-29
21017941,transmission for hybrid motorcycle,混合型摩托車傳動裝置,,2022-09-29
21017942,transmission fork,變速叉,,2022-09-29
21017943,transmission function,傳動函數,,2022-09-29
21017944,transmission gate,傳輸閘,,2022-09-29
21017945,transmission gear,傳動齒輪；變速齒輪,,2022-09-29
21017946,transmission gear oil,傳動齒輪油,,2022-09-29
21017947,transmission gear ratio,傳動齒輪比；變速齒輪比,,2022-09-29
21017948,transmission grating,透射格柵,,2022-09-29
21017949,transmission index,傳動指數；傳力指數,,2022-09-29
21017950,transmission interface,傳輸介面,,2022-09-29
21017951,transmission level,傳輸位準,,2022-09-29
21017952,transmission line,輸電線,,2022-09-29
21017953,Transmission Line Assembly{=TLA},傳輸線路組,,2022-09-29
21017954,transmission link,傳輸鏈路,,2022-09-29
21017955,transmission loss,輸送損失；傳動損失,,2022-09-29
21017956,transmission management computer{=TMC},傳輸管理電腦,,2022-09-29
21017957,transmission management system{=TMS},傳輸管理系統,,2022-09-29
21017958,transmission matrix,傳輸矩陣,,2022-09-29
21017959,transmission mechanism,傳動機構,,2022-09-29
21017960,transmission medium,傳遞介質,,2022-09-29
21017961,transmission member,傳動件,,2022-09-29
21017962,transmission network,傳輸網路,,2022-09-29
21017963,transmission of energy,能之傳遞,,2022-09-29
21017964,transmission of heat,熱傳遞,,2022-09-29
21017965,transmission of power,動力傳遞,,2022-09-29
21017966,transmission oil,變速箱油,,2022-09-29
21017967,transmission parameter,傳輸參數,,2022-09-29
