ID,英文名稱,中文名稱,圖片,更新日期
20814096,gases,氣體,,2022-09-08
20814097,gases flow,氣體流量,,2022-09-08
20814098,gases test sample,氣態試驗樣品,,2022-09-08
20814099,gas-filled cylinders,充氣氣瓶,,2022-09-08
20814100,gas-filled tube,充氣管,,2022-09-08
20814101,gasification reaction,氣化反應,,2022-09-08
20814102,gas‑inflated lifejacket,充氣救生衣,,2022-09-08
20814103,gas-insulated,氣體絕緣,,2022-09-08
20814104,gas-insulated circuit breaker,氣體絕緣斷路器,,2022-09-08
20814105,gasket ring,墊圈,,2022-09-08
20814106,gaskets for engine,引擎墊片,,2022-09-08
20814107,gaskets for valve,閥墊片,,2022-09-08
20814108,gasoline direct injection,汽油缸內直噴,,2022-09-08
20814109,gasoline engine,汽油引擎,,2022-09-08
20814110,gasoline filter,汽油濾清器,,2022-09-08
20814111,gas-supplying apparatus,供氣裝置,,2022-09-08
20814112,gastric and duodenal ulcer,胃及十二指腸潰瘍,,2022-09-08
20814113,gastric cancer,胃癌,,2022-09-08
20814114,gastric conditions,胃症狀,,2022-09-08
20814115,gastric fluid,胃液,,2022-09-08
20814116,gastroenteritis virus,胃腸炎病毒,,2022-09-08
20814117,gastrointestinal tract,消化道,,2022-09-08
20814118,gastroscope,胃鏡,,2022-09-08
20814119,gate,閘[極],,2022-09-08
20814120,gate all around,環繞式閘極,,2022-09-08
20814121,gate all around transistor{=GAT},環繞式閘極電晶體,,2022-09-08
20814122,gate and programmable logic array,閘與可程式邏輯陣列,,2022-09-08
20814123,gate apparatus,閘口裝備,,2022-09-08
20814124,gate application,閘極施加；閘極應用,,2022-09-08
20814125,gate array,閘陣列,,2022-09-08
20814126,gate array method,閘陣列法,,2022-09-08
20814127,gate bias,閘極偏壓,,2022-09-08
20814128,gate capacitance,閘電容,,2022-09-08
20814129,gate capacitance variation,閘電容變動,,2022-09-08
20814130,gate channel capacitance,閘極通道電容,,2022-09-08
20814131,gate channel distance,閘極通道距離,,2022-09-08
20814132,gate charge,閘電荷,,2022-09-08
20814133,gate charging,閘充電,,2022-09-08
20814134,gate circuit,閘極電路,,2022-09-08
20814135,gate compensation,閘極補償,,2022-09-08
20814136,gate conductor layer,閘極導電層,,2022-09-08
20814137,gate conductor level,閘極導體層,,2022-09-08
20814138,gate conductor material,閘極導體材料,,2022-09-08
20814139,gate contact,閘極接觸點,,2022-09-08
20814140,gate controlled diode,閘控二極體,,2022-09-08
20814141,gate couple technique,閘極耦合技術,,2022-09-08
20814142,gate coupling,閘極耦合,,2022-09-08
20814143,gate current,閘電流,,2022-09-08
20814144,gate current degradation,閘電流退化,,2022-09-08
20814145,gate damascene,閘極鑲嵌,,2022-09-08
20814146,gate delay,閘延遲,,2022-09-08
20814147,gate delay variation,閘延遲變動,,2022-09-08
20814148,gate depletion,閘空乏,,2022-09-08
20814149,gate depletion effect,閘極空乏效應,,2022-09-08
20814150,gate device,閘裝置,,2022-09-08
20814151,gate dielectric,閘極介電質,,2022-09-08
20814152,gate dielectric direct tunneling,閘極介電直接穿隧,,2022-09-08
20814153,gate dielectric film,閘極介電薄膜,,2022-09-08
20814154,gate dielectric layer,閘極介電質層,,2022-09-08
20814155,gate dielectric material,閘極介電材料,,2022-09-08
20814156,gate dielectric portion,閘極介電質部分,,2022-09-08
20814157,gate direct tunneling,閘極直接穿隧,,2022-09-08
20814158,gate disturb,閘極擾動,,2022-09-08
20814159,gate drain charge,閘汲極電荷,,2022-09-08
20814160,gate drain resistance,閘汲極電阻,,2022-09-08
20814161,gate drive circuitry,閘極驅動電路,,2022-09-08
20814162,gate drive voltage,閘極驅動電壓,,2022-09-08
20814163,gate driven technique,閘極驅動技術,,2022-09-08
20814164,gate driver,閘極驅動器,,2022-09-08
20814165,gate driver circuit,閘驅動電路,,2022-09-08
20814166,gate driver on array,閘極驅動器陣列,,2022-09-08
20814167,gate driving signal,閘極驅動信號,,2022-09-08
20814168,gate edge structure,閘極邊緣結構,,2022-09-08
20814169,gate electrode,閘電極,,2022-09-08
20814170,gate electrode coupled,閘電極耦合,,2022-09-08
20814171,gate electrode degradation,閘極電極退化,,2022-09-08
20814172,gate electrode layer,閘極電極層,,2022-09-08
20814173,gate electrode material layer,閘極材料層,,2022-09-08
20814174,gate electrode pad,閘極墊片,,2022-09-08
20814175,gate electrode pattern,閘極圖樣,,2022-09-08
20814176,gate electrode structure medium,閘極結構媒體,,2022-09-08
20814177,gate electrode surface region,閘極表面區域,,2022-09-08
20814178,gate electrode track,閘極軌道,,2022-09-08
20814179,gate electrode wiring,閘極布線,,2022-09-08
20814180,gate electrodes,閘極電極,,2022-09-08
20814181,gate engineering,閘極工程,,2022-09-08
20814182,gate field plate,閘極場板,,2022-09-08
20814183,Gate field-plate,閘極場板,,2022-09-08
20814184,gate flash memory,閘極快閃記憶體,,2022-09-08
20814185,gate fluid main circuit,閘流體主電路,,2022-09-08
20814186,gate implantation,閘極植入,,2022-09-08
20814187,gate induced drain leakage current,閘極誘導汲極漏電流,,2022-09-08
20814188,gate induced drain leakage{=GIDL},閘極誘導汲極漏電流,,2022-09-08
20814189,gate injection,閘極注入,,2022-09-08
20814190,gate insulator,閘極絕緣體,,2022-09-08
20814191,gate junction field effect,閘接面場效,,2022-09-08
20814192,gate keeper,把關者,,2022-09-08
20814193,gate lag,閘極滯後,,2022-09-08
20814194,gate leakage,閘極漏流,,2022-09-08
20814195,gate leakage current,閘極漏電流,,2022-09-08
20814196,gate length,閘極長度,,2022-09-08
20814197,gate length effect,閘極長度效應,,2022-09-08
20814198,gate line driving circuit,閘極線驅動電路,,2022-09-08
20814199,gate line edge roughness,緣平整度,,2022-09-08
20814200,gate line scan,閘極線掃瞄,,2022-09-08
20814201,gate line shift circuit,閘線位移電路,,2022-09-08
20814202,gate logic,閘邏輯,,2022-09-08
20814203,gate mark,閘極標記,,2022-09-08
20814204,gate material engineering,閘極物質工程,,2022-09-08
20814205,gate memory,閘極記憶體,,2022-09-08
20814206,gate memory architecture,閘記憶體架構,,2022-09-08
20814207,gate misalignment,閘極誤置,,2022-09-08
20814208,gate nitridation,閘極氮化,,2022-09-08
20814209,gate non-volatile memory,閘非揮發性記憶體,,2022-09-08
20814210,gate notching,閘極沖口加工,,2022-09-08
20814211,gate overlapped lightly doped drain{=GOLDD},閘覆淡摻雜汲極,,2022-09-08
20814212,gate oxidation film,閘極氧化膜,,2022-09-08
20814213,gate oxide,閘極氧化物,,2022-09-08
20814214,gate oxide breakdown,閘極氧化物崩潰,,2022-09-08
