ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
2440758,gravity gradient stabilized satellite,重力梯度穩定衛星,,重力梯度稳定卫星,2015-09-16
2440759,gravity gradient measurement by satellite,衛星重力梯度測量,,卫星重力梯度测量,2015-09-16
2440760,ground clutter,地面雜波,,地面杂波,2015-09-16
2440761,ground integrated test,地面整合測試,,地面联试,2015-09-16
2440762,ground resolution,地表解析度,,地面分辨率,2015-09-16
2440763,guidance computer,導引電腦,,制导计算机,2015-09-16
2440764,guidance method,導引方法,,导引方法,2015-09-16
2440765,guidance plane,導引平面,,导引平面,2015-09-16
2440766,"guidance, navigation and control",導引，導航與控制,,制导、导航与控制,2015-09-16
2440767,gyro north finder,陀螺尋北儀,,陀螺寻北仪,2015-09-16
2440768,gyroscope drift,陀螺儀漂移,,陀螺漂移,2015-09-16
2440769,halo orbit,暈軌道,,晕轨道,2015-09-16
2440770,hard landing,硬著陸,,硬着陆,2015-09-16
2440771,hatch door,艙門,,舱门,2015-09-16
2440772,heliocentric ecliptic coordinate system,日心黃道坐標系,,日心黄道坐标系,2015-09-16
2440773,high vacuum,高真空,,高真空,2015-09-16
2440774,Hohmann trajectory,霍曼軌跡,,霍曼轨道,2015-09-16
2440775,hoisting basket,吊籃,,吊篮,2015-09-16
2440776,homing guidance,歸向導引,,寻的制导,2015-09-16
2440777,homing seeker,歸向尋標器,,导引头,2015-09-16
2440778,horizontal coordinate system,水平坐標系,,地平坐标系,2015-09-16
2440779,horizontal loading,水平裝填,,水平填装,2015-09-16
2440780,horizontal mating,水平對接,,水平对接,2015-09-16
2440781,hot launch,熱發射,,热发射,2015-09-16
2440782,hybrid  propellant  rocket,混合(推進劑)火箭,,混合推进剂火箭,2015-09-16
2440783,hybrid propellant rocket engine,混合(推進劑)火箭發動機,,混合推进剂火箭发动机,2015-09-16
2440784,hydrogen/oxygen rocket engine,氫/氧火箭發動機,,氢氧火箭发动机,2015-09-16
2440785,ignition,點火,,点火,2015-09-16
2440786,ignition temperature,燃點,,点火温度,2015-09-16
2440787,image feature,影像特徵,,图像特征,2015-09-16
2440788,image matching,影像比對,,图像匹配,2015-09-16
2440789,image matching guidance,影像比對導引,,图像匹配制导,2015-09-16
2440790,image processing,影像處理,,图像处理,2015-09-16
2440791,image recognition,影像識別,,图像识别,2015-09-16
2440792,imaging guidance,成像導引,,成像制导,2015-09-16
2440793,imaging spectrometer,影像頻譜器,,成像光谱仪,2015-09-16
2440794,impact area,撞擊區,,落区,2015-09-16
2440795,incremental computer,增量計算機,,增量计算机,2015-09-16
2440796,inertial guidance,慣性導引,,惯性制导,2015-09-16
2440797,inertial guidance system,慣性導引系統,,惯性制导系统,2015-09-16
2440798,inertial measurement unit（IMU）,慣性量測元件,,惯性测量装置,2015-09-16
2440799,inertial platform,慣性平台,,惯性平台,2015-09-16
2440800,inertial sensor,慣性感測器,,惯性敏感器,2015-09-16
2440801,infrared detector array,紅外線偵測陣列,,红外探测器阵列,2015-09-16
2440802,infrared earth sensor,紅外線地球感測器,,红外地球敏感器,2015-09-16
2440803,infrared guidance,紅外線導引,,红外制导,2015-09-16
2440804,infrared imaging guidance,紅外線成像導引,,红外成像制导,2015-09-16
2440805,infrared radiometer,紅外線輻射計,,红外辐射计,2015-09-16
2440806,infrared remote sensor,紅外線遙測器,,红外遥感器,2015-09-16
2440807,infrared seeker,紅外線尋標器,,红外导引头,2015-09-16
2440808,infrared temperature resolution,紅外線溫度解析度,,热红外温度分辨率,2015-09-16
2440809,infrared tracking technique,紅外追蹤技術,,红外跟踪技术,2015-09-16
2440810,initial guidance of interplanetary flight,行星際飛行初始導引,,星际航行初制导,2015-09-16
2440811,initial orbit,初始軌道,,初始轨道,2015-09-16
2440812,injection point distance,入軌點距離,,入轨点距离,2015-09-16
2440813,in-silo aiming equipment,發射筒倉瞄準設備,,井下瞄准设备,2015-09-16
2440814,instantaneous field of view（IFOV）,瞬時視角,,瞬时视场,2015-09-16
2440815,integrated guidance system,整合導引系統,,组合制导系统,2015-09-16
2440816,Intelsat,國際通訊衛星組織,,国际通讯卫星,2015-09-16
2440817,International Space Year,國際太空年,,国际空间年,2015-09-16
2440818,International Space Station（ISS）,國際太空站,,国际空间站,2015-09-16
2440819,inter-orbit link,軌道間鏈接,,轨道间链路,2015-09-16
2440820,intersatellite communication,衛星間通訊,,星间通讯,2015-09-16
2440821,intravehicular space suit,艙內太空衣,,舱内航天服,2015-09-16
2440822,ion engine,離子發動機,,离子发动机,2015-09-16
2440823,jet actuator,噴流制動器,,喷气执行机构,2015-09-16
2440824,jet control,噴氣控制,,喷气控制,2015-09-16
2440825,Jupiter exploration,木星探索；木星探測,,木星探测,2015-09-16
2440826,Jupiter probe,木星探測器,,木星探测器,2015-09-16
2440827,laser,雷射,,激光器,2015-09-16
2440828,laser altimeter,雷射高度計,,激光高度计,2015-09-16
2440829,laser guidance,雷射導引,,激光制导,2015-09-16
2440830,laser gyroscope,雷射陀螺儀,,激光陀螺仪,2015-09-16
2440831,launch and flight environment,發射和飛行環境,,发射与飞行环境,2015-09-16
2440832,launch command and control center,發射指揮控管中心,,发射指挥控制中心,2015-09-16
2440833,launch conditions,發射條件,,发射条件,2015-09-16
2440834,launch control console,發射控制台,,发射控制台,2015-09-16
2440835,launch control vehicle,發射控制載具,,发射控制车,2015-09-16
2440836,launch success rate,發射成功率,,发射成功率,2015-09-16
2440837,launch technique,發射技術,,发射技术,2015-09-16
2440838,launch vehicle,發射載具,,运载火箭,2015-09-16
2440839,launch window,發射窗期,,发射窗口,2015-09-16
2440840,launch zone,發射區,,发射区,2015-09-16
2440841,launch（take-off）coordinate system,發射（起飛）坐標系,,发射(起飞)坐标系,2015-09-16
2440842,launcher,發射器,,发射架,2015-09-16
2440843,launching,發射,,发射,2015-09-16
2440844,launching pad,發射坪,,发射场坪,2015-09-16
2440845,launching reliability,發射可靠度,,发射可靠性,2015-09-16
2440846,launching service support,發射勤務支援,,发射勤务保障,2015-09-16
2440847,launching site,發射場,,发射阵地l,2015-09-16
2440848,level landing,水平著陸,,水平着陆,2015-09-16
2440849,life support system,維生系統,,生命保障系统,2015-09-16
2440850,life-searching out of earth,地外生命搜尋,,地外生命探索,2015-09-16
2440851,linear accelerometer,線性加速計,,线加速度计,2015-09-16
2440852,liquid fluorine,液態氟,,液氟,2015-09-16
2440853,liquid hydrogen,液態氫,,液氢,2015-09-16
2440854,liquid oxygen,液態氧,,液氧,2015-09-16
2440855,liquid oxygen/kerosene rocket engine,液態氧/煤油火箭發動機,,液氧/煤油火箭发动机,2015-09-16
2440856,liquid propellant,液態推進劑,,液体推进剂,2015-09-16
2440857,liquid propellant rocket engine,液態(推進劑)火箭發動機,,液体推进剂火箭发动机,2015-09-16
2440858,liquid rocket booster,液態火箭助推器,,液体火箭助推器,2015-09-16
2440859,loading density,裝填密度,,装填密度,2015-09-16
2440860,long-term management of spacecraft,太空船長期管理,,航天器长期管理,2015-09-16
2440861,low orbit environment,低軌道環境,,低轨道环境,2015-09-16
2440862,low-earth-orbit satellite,低軌衛星,,低轨卫星运载火箭,2015-09-16
2440863,lunar exploration,月球探索；月球探測,,月球探测,2015-09-16
2440864,lunar landing,月球登陸,,月球着陆,2015-09-16
2440865,lunar probe,月球探測器,,月球探测器,2015-09-16
2440866,lunar roving vechicle,月球漫遊車,,月球车,2015-09-16
2440867,magnetic storm,磁暴,,磁层暴,2015-09-16
2440868,magnetic tape recorder,磁帶機,,磁带记录器,2015-09-16
2440869,magnetic torquer,磁力矩儀,,磁力矩器,2015-09-16
2440870,magnetometer,磁量計,,磁强计,2015-09-16
2440871,magnetosphere,磁層,,磁层,2015-09-16
2440872,maneuver flight of spacecraft,太空船機動飛行,,航天器机动飞行,2015-09-16
2440873,maneuverable reentry vechicle,可操縱重返載具,,机动再入飞行器,2015-09-16
2440874,man-made moon,人造月亮,,人造月亮,2015-09-16
2440875,manned  spaceflight,載人太空飛航,,载人航天,2015-09-16
2440876,manned maneuvering unit（MMU）,載人機動飛行器,,载人机动飞行器,2015-09-16
2440877,manned return vehicle reentry,載人返回艙回航,,载人返回器再入,2015-09-16
2440878,manned spacecraft,載人太空船,,载人飞船,2015-09-16
2440879,manned spacecraft,載人太空船,,载人航天器,2015-09-16
2440880,manned spacecraft backup landing site,載人太空船備用登陸位置,,载人飞船副着陆场,2015-09-16
2440881,manned spacecraft main landing site,載人太空船主要登陸位置,,载人飞船主着陆场,2015-09-16
2440882,manned spaceflight reconnaissance,載人太空飛行偵察,,载人航天侦察,2015-09-16
2440883,map matching computer,地圖比對電腦,,地图匹配计算机,2015-09-16
2440884,maritime satellite,海事衛星,,海事卫星,2015-09-16
2440885,Mars exploration,火星探索；火星探測,,火星探测,2015-09-16
2440886,Mars landing,火星登陸,,火星着陆,2015-09-16
2440887,Mars probe,火星探測器,,火星探测器,2015-09-16
2440888,Mars roving vechicle,火星漫遊車,,火星车,2015-09-16
2440889,mass-center motion of spacecraft,太空船質心運動,,航天器质心运动,2015-09-16
2440890,maximum thrust,最大推力,,最大推力,2015-09-16
2440891,measurement of reentry phase,重返階段測量,,再入段测量,2015-09-16
2440892,mechanical environment test for spacecraft,太空船力學環境測試,,航天器力学环境试验,2015-09-16
2440893,Mercury exploration,水星探索；水星探測,,水星探测,2015-09-16
2440894,mesosphere,中氣層,,中间层,2015-09-16
2440895,meteor shower,流星雨,,流星雨,2015-09-16
2440896,meteoroid,流星,,流星体,2015-09-16
2440897,meteorological rocket,氣象火箭,,气象火箭,2015-09-16
2440898,meteorological satellite,氣象衛星,,气象卫星,2015-09-16
2440899,micro- accelerometer,微加速計,,微加速度计,2015-09-16
2440900,micro gyroscopoe,微陀螺儀,,微陀螺仪,2015-09-16
2440901,microgravity environment,微重力環境,,微重力环境,2015-09-16
2440902,microgravity experiment satellite,微重力實驗衛星,,微重力试验卫星,2015-09-16
2440903,microgravity rocket,微重力火箭,,微重力火箭,2015-09-16
2440904,micro-mechanical accelerometer,微機械加速計,,微机械加速度计,2015-09-16
2440905,microsat;microsatellite,微衛星,,微型卫星,2015-09-16
2440906,micro-silicon accelerometer,微矽加速計,,微硅加速度计,2015-09-16
2440907,micro-silicon gyroscope,微矽陀螺儀,,微硅陀螺仪,2015-09-16
2440908,midcourse guidance of interplanetary flight,行星際飛行中途導引,,星级航行中制导,2015-09-16
2440909,military  space  activities,軍事太空活動,,军事航天,2015-09-16
2440910,military application of space,太空軍事應用,,外层空间的军事应用,2015-09-16
2440911,military communication satellite,軍事通訊衛星,,军用通讯卫星,2015-09-16
2440912,military meteorological satellite,軍用氣象衛星,,军用气象卫星,2015-09-16
2440913,military ruggedized computer,軍用加固電腦,,加固计算机,2015-09-16
2440914,military satellite,軍事衛星,,军用卫星,2015-09-16
2440915,millimeter-wave seeker,毫米波尋標器,,毫米波导引头,2015-09-16
2440916,mission training,任務訓練,,飞行任务训练,2015-09-16
2440917,mobile communication satellite,移動通訊衛星,,移动通讯卫星,2015-09-16
2440918,mobile launch,移動式發射,,机动发射,2015-09-16
2440919,momentum exchange device,動量交換裝置,,动量交换装置,2015-09-16
2440920,monitoring earthquake by remote sensing,遙感地震監測,,遥感地震监测,2015-09-16
2440921,moon agreement,月球協定,,《月球协定》,2015-09-16
2440922,moonquake,月震,,月震,2015-09-16
2440923,motor thrust,發動機推力,,发动机推力,2015-09-16
2440924,multiple-satellite launch,一箭多星,,一箭多星,2015-09-16
2440925,multi-purpose launching vehicle,多功能發射載具,,多功能发射车,2015-09-16
2440926,multi-purpose satellite,多用途衛星,,多用途卫星,2015-09-16
2440927,multispectral remote sensor,多光譜遙測器,,多光谱遥感器,2015-09-16
2440928,multi-spectrum photographic reconnaissance,多光譜偵照,,多光谱照相侦察,2015-09-16
2440929,multi-stage rocket,多階火箭,,多级火箭,2015-09-16
2440930,nadir,對地方向,,天底,2015-09-16
2440931,nanosatellite,奈衛星,,纳卫星,2015-09-16
2440932,natural disaster monitoring by satellite,衛星自然災害監測,,卫星自然灾害监测,2015-09-16
2440933,navigation and control of interplanetary flight,行星際飛行導航和控制,,星际航行导航和控制,2015-09-16
2440934,navigation and positioning satellite,導航定位衛星,,导航定位卫星,2015-09-16
2440935,navigation metric parameters and their accuracy,導航度量參數與精確度,,导航测量参数及其精度,2015-09-16
2440936,nozzle ablation,噴嘴燒蝕,,喷管烧蚀,2015-09-16
2440937,nuclear hardening,抗核加固,,抗核加固,2015-09-16
2440938,nuclear rocket,核能火箭,,核能火箭,2015-09-16
2440939,ocean observation satellite,海洋觀測衛星,,海洋观测卫星,2015-09-16
2440940,ocean surveillance satellite,海洋監視衛星,,海洋监视卫星,2015-09-16
2440941,on-orbit operation,在軌操作,,在轨操作,2015-09-16
2440942,operation lifetime of satellite,衛星操作壽命,,卫星工作寿命,2015-09-16
2440943,optical remote sensor,光學遙測器,,光学遥感器,2015-09-16
2440944,orbit acquisition and track rendezous,軌道獲得和軌道會合,,轨道捕获和轨迹交会,2015-09-16
2440945,orbit determination,軌道確定,,轨道确定,2015-09-16
2440946,orbit eccentricity,軌道離心率,,轨道偏心率,2015-09-16
2440947,orbit element,軌道元素,,轨道要素,2015-09-16
2440948,orbit inclination,軌道傾角,,轨道倾角,2015-09-16
2440949,orbit injection,入軌,,入轨,2015-09-16
2440950,orbit injection error,入軌點誤差,,入轨误差,2015-09-16
2440951,orbit keeping,軌道維持,,轨道保持,2015-09-16
2440952,orbit lifetime of satellite,衛星軌道壽命,,卫星轨道寿命,2015-09-16
2440953,orbit maneuver vehicle,軌道機動載具,,轨道机动飞行器,2015-09-16
2440954,orbit measurement,軌道量測,,轨道测量,2015-09-16
2440955,orbit of satellite,衛星軌道,,卫星轨道,2015-09-16
2440956,orbit period,軌道周期,,轨道周期,2015-09-16
2440957,orbit perturbation,軌道攝動,,轨道摄动,2015-09-16
2440958,orbit rendezvous,軌道會合,,轨道交会,2015-09-16
2440959,orbit transfer engine,軌道轉換發動機,,变轨发动机,2015-09-16
2440960,orbit transfer vehicle,軌道轉換載具,,轨道转移飞行器,2015-09-16
2440961,outer space treaty,外太空條約,,《外空条约》,2015-09-16
2440962,ozon layer monitoring,臭氧層監測,,臭氧层监测,2015-09-16
2440963,parallel rocket engine,並聯火箭發動機,,并联火箭发动机,2015-09-16
2440964,parking,停駐,,停泊,2015-09-16
2440965,parking orbit,停駐軌道,,停泊轨道,2015-09-16
2440966,passive homing guidance,被動歸向導引,,被动寻的制导,2015-09-16
2440967,payload capsule,酬載艙,,有效载荷舱,2015-09-16
2440968,payload mass,酬載質量,,有效载荷质量,2015-09-16
2440969,peaceful application of space,太空和平應用,,外层空间和平应用,2015-09-16
2440970,pendulous integrating gyro accelerometer（PIGA）,擺式積分陀螺加速計,,摆式积分陀螺加速度计,2015-09-16
2440971,personal survival equipment for astronauts,太空人個人求生設備,,航天员个人救生装备,2015-09-16
2440972,phase plane method,相平面法,,相平面法,2015-09-16
2440973,photo reconnaissance satellite,照相偵察衛星,,照相侦察卫星,2015-09-16
2440974,photoelectric guidance,光電導引,,光电制导,2015-09-16
2440975,photographic reconnaissance by satellite,衛星偵照,,卫星照相侦察,2015-09-16
2440976,physiological stress in spaceflight,太空飛行生理緊力,,航天生理应激,2015-09-16
2440977,picosatellite,皮衛星,,皮卫星,2015-09-16
2440978,piezoelectric accelerometer,壓電式加速計,,压电式加速度计,2015-09-16
2440979,pitch control,俯仰控制,,俯仰控制,2015-09-16
2440980,pixel resolution,像素解析度,,像元分辨率,2015-09-16
2440981,planetarium,天象儀;星象儀,,天象仪,2015-09-16
2440982,planetary exploration,行星探索；行星探測,,行星探测,2015-09-16
2440983,planetary probe,行星探測器,,行星探测器,2015-09-16
2440984,pointing control of payload,酬載指向控制,,有效载荷指向控制,2015-09-16
2440985,polar orbit,繞極軌道,,极轨道,2015-09-16
2440986,polar orbit satellite,繞極衛星,,极轨卫星运载火箭,2015-09-16
2440987,polar orbit satellite meteorological observation,繞極衛星氣象觀測,,极轨卫星气象观测,2015-09-16
2440988,power supply,電源供應器,,电源,2015-09-16
2440989,power take-off driven generator,傳動發電裝置,,牵引取力发电装置,2015-09-16
2440990,powered phase,動力階段,,主动段,2015-09-16
2440991,precise code,精確碼,,精确码,2015-09-16
2440992,precision guidance technology,精密導引技術,,精确制导技术,2015-09-16
2440993,prediction of impact point,撞擊點預報,,落点预报,2015-09-16
2440994,prelaunch survivability,發射前存活力,,射前生存能力,2015-09-16
2440995,pulse rocket engine,脈衝火箭發動機,,脉冲式火箭发动机,2015-09-16
2440996,pulsed Doppler radar seeker,脈衝都卜勒雷達尋標器,,脉冲多普勒雷达导引头,2015-09-16
2440997,quantum computer,量子電腦,,量子计算机,2015-09-16
2440998,quick erecting and leveling system,快速豎立調平系統,,快速起竖调平系统,2015-09-16
2440999,radar altimeter,雷達高度計,,雷达高度计,2015-09-16
2441000,radar guidance,雷達導引,,雷达制导,2015-09-16
2441001,radar imaging satellite,雷達成像衛星,,雷达侦察卫星,2015-09-16
2441002,radar seeker,雷達尋標器,,雷达导引头,2015-09-16
2441003,radiation hardening,抗輻射強化,,抗辐射加固,2015-09-16
2441004,radiation resolution,輻射解析度,,辐射分辨率,2015-09-16
2441005,radio guidance,無線電導引,,无线电制导,2015-09-16
2441006,rate strapdown inertial navigation system,速率固樁慣性導航系統,,速率捷联惯导系统,2015-09-16
2441007,rated specific impulse,額定比衝值,,额定比冲,2015-09-16
2441008,real-time link,即時鏈接,,实时链路,2015-09-16
2441009,reconnaissance satellite,偵察衛星,,侦察卫星,2015-09-16
2441010,recoverable booster,可回收助推器,,可回收助推器,2015-09-16
2441011,recovery area,回收區,,回收区域,2015-09-16
2441012,recovery on the sea,海上回收,,海上回收,2015-09-16
2441013,recovery parachute,回收降落傘,,回收降落伞,2015-09-16
2441014,recovery trajectory,回收軌跡,,回收轨道,2015-09-16
2441015,recursive orbit,遞迴軌道,,回归轨道,2015-09-16
2441016,reentry control,返回控制,,再入控制,2015-09-16
2441017,reentry thermal protection structure,返回熱防護結構,,再入防热结构,2015-09-16
2441018,registration convention,註冊公約;登記公約,,《登记公约》,2015-09-16
2441019,remote sensing satellite,遙測衛星,,遥感卫星,2015-09-16
2441020,rendezvous and docking（RVD）,會合對接,,交会对接,2015-09-16
2441021,rendezvous remote guidance,遠程會合導引,,交会远程导引,2015-09-16
2441022,rescue agreement,營救協定,,《营救协定》,2015-09-16
2441023,rescue in spaceflight,太空飛行救援,,航天救生,2015-09-16
2441024,resolution,解析度,,分辨率,2015-09-16
2441025,resource of moon,月球資源,,月球资源,2015-09-16
2441026,resource of space,太空資源,,空间资源,2015-09-16
2441027,return mode,返回模式,,返回方式,2015-09-16
2441028,return trajectory,返回軌跡,,返回轨道,2015-09-16
2441029,return vehicle,返回載具,,返回器,2015-09-16
2441030,return-type satellite,回式衛星,,返回式卫星,2015-09-16
2441031,return-type spacecraft,返回式太空船,,返回式航天器,2015-09-16
2441032,reverse thrust engine,可反向推力發動機,,反推发动机,2015-09-16
2441034,rocket,火箭；液態(推進劑)火箭,,液体推进剂火箭,2017-07-19
2441035,rocket attitude control,火箭姿態控制,,火箭姿态控制,2015-09-16
2441036,rocket dynamic test,火箭動態測試,,火箭动态试验,2015-09-16
2441037,rocket propellant,火箭推進劑,,火箭推进剂,2015-09-16
2441038,safety self-destruction system,安全自毀系統,,安全自毁系统,2015-09-16
2441039,safty margin,安全容許量,,安全裕量,2015-09-16
2441040,Sagnac effect,Sagnac效應,,萨格纳克效应,2015-09-16
2441041,satellite antenna,衛星天線,,卫星天线,2015-09-16
2441042,satellite constellation,衛星星系,,卫星星座,2015-09-16
2441043,satellite data acquisition,衛星資料擷取；衛星數據獲取,,卫星数据采集,2015-09-16
2441044,satellite eclipse,衛星食,,卫星食,2015-09-16
2441045,satellite guidance,衛星導引,,卫星制导,2015-09-16
2441046,satellite mapping of marine map,衛星海圖測繪,,卫星海图测绘,2015-09-16
2441047,satellite navigation,衛星導航,,卫星导航,2015-09-16
2441048,satellite networking,衛星網路,,卫星组网,2015-09-16
2441049,satellite ocean remote sensing,衛星海洋遙測,,卫星海洋遥感,2015-09-16
2441050,satellite oceanic surveillance,衛星海洋監視,,卫星海洋监视,2015-09-16
2441051,satellite onboard computer,衛星上電腦,,星载计算机,2015-09-16
2441052,satellite payload,衛星酬載,,卫星有效载荷,2015-09-16
2441053,satellite platform,衛星平台,,卫星平台,2015-09-16
2441054,satellite ranging,衛星測距,,卫星测距,2015-09-16
2441055,satellite reconnaissance,衛星偵察,,卫星侦察,2015-09-16
2441056,satellite search and rescue,衛星搜尋救援,,卫星救援,2015-09-16
2441057,satellite technology,衛星技術,,卫星技术,2015-09-16
2441058,satellite-rocket separation,衛星火箭分離,,星箭分离,2015-09-16
2441059,Saturn exploration,土星探索；土星探測,,土星探测,2015-09-16
2441060,Saturn probe,土星探測器,,土星探测器,2015-09-16
2441061,scanning imaging,掃描成像,,扫描成像,2015-09-16
2441062,scanning width,掃描寬度,,扫描宽度,2015-09-16
2441063,scene matching system,場景比對系統,,景象匹配系统,2015-09-16
2441064,scientific satellite,科學衛星,,科学卫星,2015-09-16
2441065,sea level thrust,海平面推力,,海平面推力,2015-09-16
2441066,sealad module,密封艙,,密封舱,2015-09-16
2441067,sealed structure of spacecraft,太空船密封結構,,航天器密封结构,2015-09-16
2441068,"search, rescue and recovery",搜索、救援和回收,,搜索救援和回收,2015-09-16
2441069,second cosmic velocity,第二宇宙速度,,第二宇宙速度,2015-09-16
2441070,secondary injection,二次噴射,,二次喷射,2015-09-16
2441071,self-destruction device,自毀裝置,,自毁装置,2015-09-16
