ID,英文名稱,中文名稱,圖片,更新日期
20281432,automatic zero-setting device,自動歸零裝置,,2022-08-12
20281433,automatically activated battery,自動激活電池,,2022-08-12
20281434,automatically assign,自動指定,,2022-08-12
20281435,automatically cleared failure,已自動清除故障,,2022-08-12
20281436,automatically connect,自動連接,,2022-08-12
20281437,automatically corrected error,已自動校正錯誤,,2022-08-12
20281438,automatically execute,自動執行,,2022-08-12
20281439,automatically executed batch file,自動執行批次檔,,2022-08-12
20281440,automatically executing batch file,自動執行批次檔,,2022-08-12
20281441,automatically generating program,自動產生程式,,2022-08-12
20281442,automatically guided vehicle{=AGV},自導車輛,,2022-08-12
20281443,automatically processed wire list{=APWL},已自動處理接線表,,2022-08-12
20281444,automatically programmed tool{=APT},自動程控工具,,2022-08-12
20281445,automatically programmed tools language,自動程控工具語言,,2022-08-12
20281446,automatically repaired computer{=ARC},自動修復計算機,,2022-08-12
20281447,automatically switching{=AS},自動交換,,2022-08-12
20281448,automatically tuned shortwave transmitter,自動調諧短波發射機,,2022-08-12
20281449,automatics,自動學,,2022-08-12
20281450,automation,自動化；自動作業,,2022-08-12
20281451,automation based software paradigm,基於自動化的軟體範例,,2022-08-12
20281452,automation cell,自動化單元,,2022-08-12
20281453,automation client,自動化用戶端,,2022-08-12
20281454,automation command,自動化命令,,2022-08-12
20281455,automation control definition,自動化控制定義,,2022-08-12
20281456,automation controller,自動化控制器,,2022-08-12
20281457,automation design aid,自動化設計輔助,,2022-08-12
20281458,automation language,自動化語言,,2022-08-12
20281459,automation of enterprise management,企業管理自動化,,2022-08-12
20281460,automation of field operations and services{=AFOS},現場作業與維修自動化,,2022-08-12
20281461,automation one association,自動一次相聯,,2022-08-12
20281462,automation product,自動化產品,,2022-08-12
20281463,automation programming language,自動化程式設計語言,,2022-08-12
20281464,automation readiness index{=ARI},自動化就緒指數；自動化就緒指標,,2022-08-12
20281465,automation server,自動化伺服器,,2022-08-12
20281466,automation size,自動化規模,,2022-08-12
20281467,automation system,自動化系統,,2022-08-12
20281468,Automatische Rechenplanfertigung,Rutishauser 語言,,2022-08-12
20281469,automatization,自動化,,2022-08-12
20281470,automaton,自動機,,2022-08-12
20281471,automaton classification,自動機分類,,2022-08-12
20281472,automaton language,自動機語言,,2022-08-12
20281473,automaton model,自動機模型,,2022-08-12
20281474,automaton theory,自動機理論,,2022-08-12
20281475,automator,自動機,,2022-08-12
20281476,automobile,汽車,,2022-08-12
20281477,automobile safety system,汽車安全系統,,2022-08-12
20281478,automobile system,汽車系統,,2022-08-12
20281479,automonitor,自動監視器,,2022-08-12
20281480,automonitor routine,自動監視器常式,,2022-08-12
20281481,automorphism,自同構,,2022-08-12
20281482,automorphism group,自同構群,,2022-08-12
20281483,automotive computer,汽車用電腦,,2022-08-12
20281484,automotive Ethernet,汽車乙太網,,2022-08-12
20281485,automotive microprocessor,汽車用微處理機,,2022-08-12
20281486,automotive network,汽車網路,,2022-08-12
20281487,automotive safety system,汽車安全系統,,2022-08-12
20281488,automotive system,汽車系統,,2022-08-12
20281489,automounting,自動掛載,,2022-08-12
20281490,autonomic computing,自律計算,,2022-08-12
20281491,autonomous,自律,,2022-08-12
20281492,autonomous administrative area{=AAA},自律行政區域,,2022-08-12
20281493,autonomous automation,自律自動化,,2022-08-12
20281494,autonomous automaton,自律自動機,,2022-08-12
20281495,autonomous block,自律塊,,2022-08-12
20281496,autonomous built-in self test{=ABIST},自律內建自試驗,,2022-08-12
20281497,autonomous car,自駕車,,2022-08-12
20281498,autonomous channel,自律通道,,2022-08-12
20281499,autonomous channel operation,自律通道操作,,2022-08-12
20281500,autonomous circuit,自律電路,,2022-08-12
20281501,autonomous computer system,自律計算機系統,,2022-08-12
20281502,autonomous data transfer{=ADT},自律資料傳送,,2022-08-12
20281503,autonomous decentralized computer control system,自律分散式計算機控制系統,,2022-08-12
20281504,autonomous decentralized system,自律分散式系統,,2022-08-12
20281505,autonomous delivery vehicle,自動送貨車,,2022-08-12
20281506,autonomous development system{=ADS},自律發展系統,,2022-08-12
20281507,autonomous device,自律裝置,,2022-08-12
20281508,autonomous driving,自動駕駛,,2022-08-12
20281509,autonomous fault,自律故障,,2022-08-12
20281510,autonomous functional unit{=AFU},自律功能裝置,,2022-08-12
20281511,autonomous intelligence,自律智慧,,2022-08-12
20281512,autonomous machine,自動機,,2022-08-12
20281513,autonomous multiplexer channel{=AMC},自律多工器通道,,2022-08-12
20281514,autonomous multiprocessor,自律多處理機,,2022-08-12
20281515,autonomous operation,自律操作,,2022-08-12
20281516,autonomous robot,自主機器人,,2022-08-12
20281517,autonomous sequential circuit,自律順序電路,,2022-08-12
20281518,autonomous system,自律系統,,2022-08-12
20281519,autonomous system boundary / border router,自律系統邊界 / 邊選路器,,2022-08-12
20281520,autonomous system number{=ASN},自律系統號碼,,2022-08-12
20281521,autonomous test,自律測試,,2022-08-12
20281522,autonomous testable programmable logic array,自律可測可程式邏輯陣列,,2022-08-12
20281523,autonomous testing,自律測試,,2022-08-12
20281524,autonomous transaction,自律交易,,2022-08-12
20281525,autonomous transportation,自主運輸,,2022-08-12
20281526,autonomous trucking,自動運輸,,2022-08-12
20281527,autonomous vehicle,自駕車,,2022-08-12
20281528,autonomous vehicle levels,自動車輛級別,,2022-08-12
20281529,autonomous weapon,自動化武器；自主武器,,2022-08-12
20281530,autonomous working,自律工作,,2022-08-12
20281531,autonomous-signaling sequence,自律信號序列,,2022-08-12
20281532,autonomy,自律性,,2022-08-12
20281533,auto-paster,自動接紙裝置,,2022-08-12
20281534,autopay,自動付款,,2022-08-12
20281535,autopiler,自動堆積器,,2022-08-12
20281536,autopiler compiler,自動堆積器編譯器,,2022-08-12
20281537,autopilot,自動駕駛,,2022-08-12
20281538,autoplacement,自動布局,,2022-08-12
20281539,autoplate,自動鑄版機,,2022-08-12
20281540,autoplay video,自動播放視訊,,2022-08-12
20281541,autoplaying ads,自動播放廣告,,2022-08-12
20281542,autoplotter,自動繪圖機,,2022-08-12
20281543,autopoiesis,自生系統,,2022-08-12
20281544,autopoietic machine,自生式機器,,2022-08-12
20281545,autopoietic space,自生式空間,,2022-08-12
20281546,autopoll,自動輪詢,,2022-08-12
20281547,autopolling,自動輪詢,,2022-08-12
20281548,autopositive,直接正片,,2022-08-12
20281549,autoprojector,自動投影求值器,,2022-08-12
20281550,auto-PROMPT,自動 PROMPT 語言,,2022-08-12
20281551,Autopsy Indicator,驗屍指示符,,2022-08-12
20281552,Autopsy Performed By,執行驗屍者,,2022-08-12
20281553,Autopsy Start and End Date/Time,驗屍起始及終止日期／時間,,2022-08-12
20281554,autoradiography,自動放射攝影術,,2022-08-12
20281555,auto-redial,自動重撥,,2022-08-12
20281556,autoregressive process,自回歸過程,,2022-08-12
20281557,autoregressive{=AR},自迴歸,,2022-08-12
20281558,auto-responder,自動回應器,,2022-08-12
20281559,autorestart,自動再起動,,2022-08-12
20281560,autorollback,自動轉返,,2022-08-12
20281561,autorouting,自動路由,,2022-08-12
20281562,autorun,自動執行,,2022-08-12
20281563,autoscreen film,帶網菲林,,2022-08-12
20281564,autosense,自覺；自動感應,,2022-08-12
20281565,autosizing,自動定大小,,2022-08-12
20281566,AutoSketch,AutoSketch 繪圖軟體,,2022-08-12
20281567,autostart,自動起動,,2022-08-12
20281568,autostart routine,自動起動常式,,2022-08-12
20281569,Autostat,Autostat 程式語言,,2022-08-12
20281570,autostereo,汽車音響,,2022-08-12
20281571,autostereoscopic,自動立體,,2022-08-12
20281572,autostereoscopy,自動立體；裸視,,2022-08-12
20281573,autosum,自動加總,,2022-08-12
20281574,autosyn,自動同步器,,2022-08-12
20281575,autosyn system,自動同步系統,,2022-08-12
20281576,autosync,自動同步,,2022-08-12
20281577,autotab attribute,自動跳欄屬性,,2022-08-12
20281578,autotasking,自動付予任務,,2022-08-12
20281579,autotext,自動圖文集,,2022-08-12
20281580,autotrace,自動跟蹤,,2022-08-12
20281581,autotracing,自動追蹤,,2022-08-12
20281582,autotracking,自動追蹤,,2022-08-12
20281583,autotransformer,自耦變壓器,,2022-08-12
20281584,autotune,自動調諧,,2022-08-12
20281585,autotype,複寫,,2022-08-12
20281586,autoupdate,自動更新,,2022-08-12
20281587,autoupgrade,自動升級,,2022-08-12
20281588,autovon,自動電話網,,2022-08-12
20281589,autovon user,自動電話網用戶,,2022-08-12
20281590,auto-zero,自動歸零,,2022-08-12
20281591,aux send/return,輔助送收,,2022-08-12
20281592,auxiliaries,輔助設備,,2022-08-12
20281593,auxiliaries circuit breaker,輔助電源斷路器；輔助電路斷路器,,2022-08-12
20281594,auxiliaries off,對車電源關閉按鈕；輔助設備關閉,,2022-08-12
20281595,auxiliaries on,對車電源啟動按鈕；輔助設備啟動,,2022-08-12
20281596,auxiliaries on annunciator,輔助電源開啟指示燈；輔助設備開啟指示燈,,2022-08-12
20281597,auxiliary,輔助,,2022-08-12
20281598,auxiliary annunciator circuit breaker,輔助電源指示燈斷路器；輔助指示燈電路斷路器,,2022-08-12
20281599,auxiliary carry bit,輔助進位位元,,2022-08-12
20281600,auxiliary carry flag,輔助進位旗標,,2022-08-12
20281601,auxiliary cavity,輔助腔,,2022-08-12
20281602,auxiliary channel,輔助通道；輔助頻道,,2022-08-12
20281603,auxiliary chilled water pump{=A/CHP},輔助冰水幫浦,,2022-08-12
20281604,auxiliary computing system,輔助計算系統,,2022-08-12
20281605,auxiliary condition,輔助條件,,2022-08-12
20281606,auxiliary conditioning unit{=ACU},輔助調節裝置,,2022-08-12
20281607,auxiliary conductor,輔助導體,,2022-08-12
20281608,auxiliary console{=AC},輔助控制台,,2022-08-12
20281609,auxiliary control relay,輔助控制電驛,,2022-08-12
20281610,auxiliary control unit,輔助控制裝置,,2022-08-12
20281611,auxiliary counter,輔助計數器,,2022-08-12
20281612,auxiliary data,輔助資料,,2022-08-12
20281613,auxiliary data processing equipment{=ADPE},輔助資料處理設備,,2022-08-12
20281614,auxiliary data processing system{=ADPS},輔助資料處理系統,,2022-08-12
20281615,auxiliary data set,輔助資料集,,2022-08-12
20281616,auxiliary data translator unit{=ADTU},輔助資料翻譯器裝置,,2022-08-12
20281617,auxiliary definition,輔助定義,,2022-08-12
20281618,auxiliary device,輔助裝置,,2022-08-12
20281619,auxiliary encoder system{=AES},輔助編碼器系統,,2022-08-12
20281620,auxiliary engineering signal processor{=AESP},輔助工程信號處理機,,2022-08-12
20281621,auxiliary equalizer{=AUXEQU},輔助等化器,,2022-08-12
20281622,auxiliary equipment,輔助設備,,2022-08-12
20281623,auxiliary file,輔助檔案,,2022-08-12
20281624,auxiliary file format,輔助檔案格式,,2022-08-12
20281625,auxiliary file processing,輔助檔案處理,,2022-08-12
20281626,auxiliary function word,輔助功能字,,2022-08-12
20281627,auxiliary functional unit{=AFU},輔助功能裝置,,2022-08-12
20281628,auxiliary fuse,輔助保險絲,,2022-08-12
20281629,auxiliary generator,輔助產生器,,2022-08-12
20281630,auxiliary grove,輔助樹叢,,2022-08-12
20281631,auxiliary head,輔助磁頭,,2022-08-12
20281632,auxiliary identifier,輔助識別符,,2022-08-12
20281633,auxiliary indicating devices of a weighing instrument,衡器輔助指示裝置,,2022-08-12
20281634,auxiliary input,輔助輸入,,2022-08-12
20281635,auxiliary input device aid-to-navigation,輔助輸入導航裝置,,2022-08-12
