ID,英文名稱,中文名稱,圖片,更新日期
20311451,electric field force,電場力,,2022-08-12
20311452,electric field strength,電場強度,,2022-08-12
20311453,electric flux,電通量,,2022-08-12
20311454,electric flux density,電通量密度,,2022-08-12
20311455,electric locomotive,電力機車頭,,2022-08-12
20311456,electric machine CAD,電機的計算機輔助設計,,2022-08-12
20311457,electric magnetic dipole,電磁偶極,,2022-08-12
20311458,electric magnetic dipole broadband antenna,電磁偶極寬頻天線,,2022-08-12
20311459,electric magnetic interference{=EMI},電磁干擾,,2022-08-12
20311460,electric mail,電子郵件,,2022-08-12
20311461,electric moment,電矩,,2022-08-12
20311462,electric motor{=EM},電動馬達,,2022-08-12
20311463,electric permittivity,電容率,,2022-08-12
20311464,electric polarization,電極化（作用）,,2022-08-12
20311465,electric potential,電位,,2022-08-12
20311466,electric potential function,電位函數,,2022-08-12
20311467,electric potential gradient,電位梯度,,2022-08-12
20311468,electric power,電力；功率,,2022-08-12
20311469,electric power research institute{=EPRI},電力研究學會,,2022-08-12
20311470,electric power supply{=EPS},電源供應,,2022-08-12
20311471,electric primer,電導火線,,2022-08-12
20311472,electric propulsion thruster,電氣推進器,,2022-08-12
20311473,electric quantity,電量,,2022-08-12
20311474,electric robot,電子機器人,,2022-08-12
20311475,electric spark,電子火花,,2022-08-12
20311476,electric squib,電導火管,,2022-08-12
20311477,electric strainer,電磁過濾器,,2022-08-12
20311478,electric susceptibility,電極化率,,2022-08-12
20311479,electric test bench{=ETB},電子測試平台,,2022-08-12
20311480,electric transducer,變電器,,2022-08-12
20311481,electric typewriter,電動打字機,,2022-08-12
20311482,electric utility,電力公用事業,,2022-08-12
20311483,electric vector potential,向量電位能,,2022-08-12
20311484,electric vehicle,電動車,,2022-08-12
20311485,electric video signal technique,電子視訊信號處理技術,,2022-08-12
20311486,electric wall,電牆,,2022-08-12
20311487,electric zone,電力區,,2022-08-12
20311488,electric zoom,電動變焦,,2022-08-12
20311489,electrical accounting machine{=EAM},電子記帳機,,2022-08-12
20311490,electrical adder,電子加法器,,2022-08-12
20311491,electrical analog,電子類比,,2022-08-12
20311492,electrical analogy,電子類比,,2022-08-12
20311493,electrical and optical containment of semiconductor laser,半導體雷射電光容納度,,2022-08-12
20311494,electrical boresight,電軸；電子瞄準,,2022-08-12
20311495,electrical brake,電力煞車,,2022-08-12
20311496,electrical brush,電刷,,2022-08-12
20311497,electrical charge,電荷,,2022-08-12
20311498,electrical charge time constant,充電時間常數,,2022-08-12
20311499,electrical circuit,電路,,2022-08-12
20311500,electrical communication,電子通訊,,2022-08-12
20311501,electrical computer,電子計算機,,2022-08-12
20311502,electrical conductivity,導電性,,2022-08-12
20311503,electrical conductor,電導體,,2022-08-12
20311504,electrical connector,電連接器,,2022-08-12
