ID,英文名稱,中文名稱,圖片,更新日期
21139103,near-thermal (neutron) spectrum,近熱中子譜,,2022-09-29
21139104,near-thermal reactor,近熱中子反應器,,2022-09-29
21139105,Near-threshold voltage,近臨界電壓,,2022-09-29
21139106,near-time-optimum,近似最佳時間,,2022-09-29
21139107,near-to generator short-circuit,近發電機短路,,2022-09-29
21139108,nebula,星雲,,2022-09-29
21139109,nebulizer,噴霧器,,2022-09-29
21139110,necessary bandwidth,必須頻帶寬度；必要帶寬,,2022-09-29
21139111,neck diameter,頸部直徑,,2022-09-29
21139112,neck of tube,管頸,,2022-09-29
21139113,neck shadow,管頸陰影,,2022-09-29
21139114,neck telephone,喉頭送話器,,2022-09-29
21139115,neck tube,頸管,,2022-09-29
21139116,"necking down, notch",凹口,,2022-09-29
21139117,necrosis,壞死,,2022-09-29
21139118,necrosis factor,壞死因子,,2022-09-29
21139119,needle,針，指針,,2022-09-29
21139120,Needle angle,縫針角度,,2022-09-29
21139121,needle bearing,滾針軸承,,2022-09-29
21139122,needle channel,針槽,,2022-09-29
21139123,needle chatter,唱針噪音,,2022-09-29
21139124,needle counter,針狀計數器,,2022-09-29
21139125,needle effect,針尖作用,,2022-09-29
21139126,needle electrode,針極；針狀電極,,2022-09-29
21139127,needle etching,針刻,,2022-09-29
21139128,needle flame test,針焰試驗,,2022-09-29
21139129,needle galvanometer,指針檢流計；指針電流計,,2022-09-29
21139130,needle gap,針隙,,2022-09-29
21139131,needle gap (lightning) arrester,針隙避雷針,,2022-09-29
21139132,needle gap arrester,針隙避雷器,,2022-09-29
21139133,needle gauge,針規,,2022-09-29
21139134,needle holder,指針夾持器；針托,,2022-09-29
21139135,needle implant,針值入,,2022-09-29
21139136,needle indicator,指針式指示器,,2022-09-29
21139137,needle instrument,針示電報機；指針型儀器,,2022-09-29
21139138,needle lac,針狀蟲膠,,2022-09-29
21139139,needle load,針負載,,2022-09-29
21139140,needle lubricator,針孔潤滑器,,2022-09-29
21139141,needle magnet,針形磁鐵,,2022-09-29
21139142,needle material transfer,針狀材料轉移,,2022-09-29
21139143,needle member,針構件,,2022-09-29
21139144,needle pattern,針形圖案；針尖狀,,2022-09-29
21139145,needle penetrate,針穿透,,2022-09-29
21139146,needle pressure,針端壓力,,2022-09-29
21139147,needle roller,滾針,,2022-09-29
21139148,needle roller bearing,滾針軸承,,2022-09-29
21139149,needle scratch,針尖雜音,,2022-09-29
21139150,needle selection device,選針裝置,,2022-09-29
21139151,needle shaped source,針狀源,,2022-09-29
21139152,needle spark gap,針火花隙,,2022-09-29
21139153,needle talk,唱針顫聲,,2022-09-29
21139154,needle telegraph,針示電報,,2022-09-29
21139155,needle valve,針閥,,2022-09-29
21139156,needle weirs,柵條堰,,2022-09-29
21139157,needle-point spark gap,針尖電花隙,,2022-09-29
21139158,needles driving mechanism,針頭驅動機制,,2022-09-29
21139159,Neel point,奈爾點,,2022-09-29
21139160,Neel temperature,奈耳溫度,,2022-09-29
21139161,Neel wall,奈耳壁,,2022-09-29
21139162,negacyclic code,負循環碼,,2022-09-29
21139163,negaorm,一種負溫度係數的金屬電阻材料（氧化鉻與氧化銅的混合物）,,2022-09-29
21139164,negater spring,反旋彈簧,,2022-09-29
21139165,negation,反,,2022-09-29
21139166,negation gate,負閘,,2022-09-29
21139167,negative,陰性的；負的；負數；底片；負片,,2022-09-29
21139168,negative (negative transmission) modulation,負調變,,2022-09-29
21139169,negative [electric] charge,負電荷,,2022-09-29
21139170,negative absorption,負吸收,,2022-09-29
21139171,negative acknowledge character{=NAK},不認可字元,,2022-09-29
21139172,negative acknowledgement,否定認可,,2022-09-29
21139173,negative acoustical reactance,負聲抗,,2022-09-29
21139174,negative after image,負餘像；負殘像,,2022-09-29
21139175,negative AGC,反向自動增益控制,,2022-09-29
21139176,negative air ion{=NAI},空氣負離子,,2022-09-29
21139177,negative AND gate,負「及」閘,,2022-09-29
21139178,negative attenuation,負衰減,,2022-09-29
21139179,negative balance,負平衡,,2022-09-29
21139180,negative bath,底片浴,,2022-09-29
21139181,negative battery,負電池,,2022-09-29
21139182,negative beam,負電粒子射柱,,2022-09-29
21139183,negative bias,負偏壓,,2022-09-29
21139184,negative bias stress,負偏壓應力,,2022-09-29
21139185,negative bias temperature instability,負偏壓溫度不穩定性,,2022-09-29
21139186,negative bias voltage,負偏壓,,2022-09-29
21139187,negative biasing,負偏壓,,2022-09-29
21139188,negative booster,逆升壓器；降壓器,,2022-09-29
21139189,negative brush lead,負電刷引線,,2022-09-29
21139190,Negative capacitance,負電容,,2022-09-29
21139191,negative capacitance amplifier,負輸入電容放大器,,2022-09-29
21139192,negative capacitance FET{=NCFET},負電容場效電晶體,,2022-09-29
21139193,negative capacity,負容量,,2022-09-29
21139194,negative carrier,負載波,,2022-09-29
21139195,negative carry,負進位,,2022-09-29
21139196,negative catalysis,緩化作用；負催化作用,,2022-09-29
21139197,negative characteristic,負特性,,2022-09-29
21139198,negative characteristic distortion,負特性失真,,2022-09-29
21139199,negative charge,陰電荷；負電荷,,2022-09-29
21139200,negative charge carrier,負電荷載子,,2022-09-29
21139201,negative clamping,負向箝位,,2022-09-29
21139202,negative clock,負同步脈衝；負時鐘脈衝,,2022-09-29
21139203,negative coefficient,負係數,,2022-09-29
21139204,negative conductance,負電導,,2022-09-29
21139205,negative conductor,負導體；負導線,,2022-09-29
21139206,negative contact agent,負接觸劑,,2022-09-29
21139207,negative contribution,負面貢獻；負貢獻,,2022-09-29
21139208,negative control thyratron,負壓控制閘流管,,2022-09-29
21139209,negative corona,負電暈,,2022-09-29
21139210,Negative Correlation,負相關,,2022-09-29
21139211,negative crankcase ventilation,消極式曲軸箱通風系統,,2022-09-29
21139212,negative crystal,負晶體,,2022-09-29
21139213,negative current,負電流；反向電流；負序電流,,2022-09-29
21139214,negative current collector,負電流集電器,,2022-09-29
21139215,negative cut off grid voltage,負截止柵壓,,2022-09-29
21139216,negative definiteness,負定性；負值確定性,,2022-09-29
21139217,negative delay,負延遲,,2022-09-29
21139218,negative dielectric anisotropy,負介電異方性,,2022-09-29
21139219,negative differential mobility,負微分遷移率,,2022-09-29
21139220,negative differential resistance,負微分電阻,,2022-09-29
21139221,negative differential resistance region,負微分電阻區,,2022-09-29
21139222,negative direct current,負直流,,2022-09-29
21139223,negative direction,逆向；反方向,,2022-09-29
21139224,negative distortion,負畸變；負失真,,2022-09-29
21139225,negative edge,負緣,,2022-09-29
21139226,negative effective mass amplifier and generator (Nemag),負有效質量放大器與振盪器；奈邁,,2022-09-29
21139227,negative electricity,負電,,2022-09-29
21139228,negative electrification,陰性帶電；帶負電,,2022-09-29
21139229,negative electrode,陰極；負極,,2022-09-29
21139230,negative electrode active,負電極活性,,2022-09-29
21139231,negative electrode bonding pad,負極接線墊,,2022-09-29
21139232,negative electrode capacity,負電極載量,,2022-09-29
21139233,negative electrode clamp,負極夾具,,2022-09-29
21139234,negative electrode current collector,負極電流收集器,,2022-09-29
21139235,negative electrode layers,負電極層,,2022-09-29
21139236,negative electrode metal foil,負極金屬箔,,2022-09-29
21139237,negative electrode reed,負極簧,,2022-09-29
21139238,negative electrode section,負電極區,,2022-09-29
21139239,negative electrode terminal,負電極端子,,2022-09-29
21139240,negative electron,負電子；陰電子,,2022-09-29
21139241,negative electron affinity cathode{=NEA cathode},負電子親和性陰極,,2022-09-29
21139242,negative electron affinity{=NEA},負電子親和力,,2022-09-29
21139243,negative energy level,負能階,,2022-09-29
21139244,negative energy resonance,負能共掁,,2022-09-29
21139245,negative envelope feedback,包絡負回饋,,2022-09-29
21139246,negative error,負誤差,,2022-09-29
21139247,negative excess,不足,,2022-09-29
21139248,negative feedback,負反饋；負回授,,2022-09-29
21139249,negative feedback amplifier,負反饋放大器,,2022-09-29
21139250,negative feedback circuit,負反饋電路,,2022-09-29
21139251,negative feedback closed loop,負回授閉合回路,,2022-09-29
21139252,negative feedback differential,負回授差動,,2022-09-29
21139253,negative feedback filter,負反饋濾波器,,2022-09-29
21139254,negative feedback in FM,調頻負反饋；調頻負回授,,2022-09-29
21139255,negative feedback loop,負回饋迴路,,2022-09-29
21139256,negative feedback modulation,負反饋調變法,,2022-09-29
21139257,negative feedback oscillation circuit,負回授振盪電路,,2022-09-29
21139258,negative feedback resistance,負反饋電阻系統,,2022-09-29
21139259,"negative feedback, reverse feedback",負反饋,,2022-09-29
21139260,negative feeder,負饋線,,2022-09-29
21139261,negative film,底片,,2022-09-29
21139262,negative force{=Fneg},負作用力,,2022-09-29
21139263,negative frequency,負頻率,,2022-09-29
21139264,negative function,負函數,,2022-09-29
21139265,negative gain factor,負增益因數,,2022-09-29
21139266,negative gate voltage,負柵極電壓,,2022-09-29
21139267,negative ghost,負幻影,,2022-09-29
21139268,negative glow,陰極輝光；負輝光；陰極電輝,,2022-09-29
21139269,negative glow lamp,陰極輝光燈；負輝光燈,,2022-09-29
21139270,negative going,負向；負極性,,2022-09-29
21139271,negative going pulse,負脈衝,,2022-09-29
21139272,negative grid,負柵,,2022-09-29
21139273,negative grid bias,負柵偏壓,,2022-09-29
