ID,英文名稱,中文名稱,圖片,更新日期
21209118,voice encoding,語音編碼,,2022-09-29
21209119,voice feature vector,語音特徵向量,,2022-09-29
21209120,voice frequency,音頻；聲頻,,2022-09-29
21209121,voice frequency multi-channel telegraphy,聲頻多路電報術,,2022-09-29
21209122,voice frequency telegraph,音頻電報,,2022-09-29
21209123,voice generation rule,聲音產生規則,,2022-09-29
21209124,voice hardware,語音硬體,,2022-09-29
21209125,voice identification,聲音辨識,,2022-09-29
21209126,voice information,聲音訊息,,2022-09-29
21209127,voice input,語音輸入,,2022-09-29
21209128,voice input unit,語音輸入單元,,2022-09-29
21209129,voice input/output,聲音輸入／輸出,,2022-09-29
21209130,voice interaction,語音互動,,2022-09-29
21209131,voice mail,語音郵件,,2022-09-29
21209132,voice mailbox,語音信箱,,2022-09-29
21209133,voice message capability,聲音訊息能力,,2022-09-29
21209134,voice modulation,話頻調變,,2022-09-29
21209135,voice operated device anti-singing vodas,語控防鳴器,,2022-09-29
21209136,voice operated device anti-singing{=Vodas},音控防鳴器,,2022-09-29
21209137,voice operated gain adjusting device{=Vogad},語控增益器,,2022-09-29
21209138,voice operation demonstrator{=Voder},語音操作器；語音合成器,,2022-09-29
21209139,voice output,語音輸出,,2022-09-29
21209140,voice output unit,語音輸出單元,,2022-09-29
21209141,voice packet,語音封包,,2022-09-29
21209142,voice packet generating device,語音封包產生裝置,,2022-09-29
21209143,voice power,通話功率；語音功率,,2022-09-29
21209144,voice print,聲紋,,2022-09-29
21209145,voice pulse,語音脈波,,2022-09-29
21209146,voice quality,語音品質,,2022-09-29
21209147,voice receiving device,聲音接收裝置,,2022-09-29
21209148,voice recognition,語音識別,,2022-09-29
21209149,voice recognition capability,語音辨識能力,,2022-09-29
21209150,voice recognition dialogue system,聲音辨識對話系統,,2022-09-29
21209151,voice recognition method,語音辨識方法,,2022-09-29
21209152,voice recognizer,語音辨識器,,2022-09-29
21209153,voice recording station,語音記錄站,,2022-09-29
21209154,Voice samples,聲音樣本,,2022-09-29
21209155,voice service,語音服務,,2022-09-29
21209156,voice signal,語音信號,,2022-09-29
21209157,voice signal output,聲音信號輸出,,2022-09-29
21209158,voice spectrum,音譜,,2022-09-29
21209159,voice system,語音系統,,2022-09-29
21209160,voice tag,語音標籤,,2022-09-29
21209161,Voice therapy,音聲治療,,2022-09-29
21209162,voice transmission,語音傳輸,,2022-09-29
21209163,voice unit{=VU},音量單位,,2022-09-29
21209164,voice value added service,語音加值服務,,2022-09-29
21209165,voice warning,語音警告,,2022-09-29
21209166,voice-frequency band,話頻帶,,2022-09-29
21209167,voice-frequency carrier telegraphy,音頻載波電報術,,2022-09-29
21209168,voice-frequency repeater,話頻增音機,,2022-09-29
21209169,voice-frequency-multichannel system,音頻多路系統,,2022-09-29
21209170,voice-frequency-multichannel telegraphy,音頻多路電報術,,2022-09-29
21209171,voice-grade channel,話頻（級）通道；音頻道,,2022-09-29
21209172,voice-operated,音控制的；語控的,,2022-09-29
21209173,voice-operated device,聲音操作裝置,,2022-09-29
21209174,voice-operated device anti-singing{=VODAS},聲音操作防鳴器,,2022-09-29
21209175,voice-operated gain adjusting device{=VOGAD},聲音操作增益調整裝置,,2022-09-29
21209176,voice-operated relay,語控繼電器；話頻控制繼電器,,2022-09-29
21209177,voice-recording tape machine,磁帶錄音機,,2022-09-29
21209178,void,空白；空穴；空隙,,2022-09-29
21209179,void effect,空穴效應,,2022-09-29
21209180,void fraction,空隙率,,2022-09-29
21209181,void ratio,孔隙率,,2022-09-29
21209182,void transposition,空換位；虛換位,,2022-09-29
21209183,voidc oefficient,空泡係數,,2022-09-29
21209184,void-free coil insulation,無空隙線圈絕緣,,2022-09-29
