ID,英文名稱,中文名稱,圖片,更新日期
21169108,resistance dryer,電阻乾燥器,,2022-09-29
21169109,resistance element,電阻元件,,2022-09-29
21169110,resistance frame,電阻架,,2022-09-29
21169111,resistance furnace,電阻式電爐,,2022-09-29
21169112,resistance furnace installation,電阻式電爐設備,,2022-09-29
21169113,resistance furnace transformer,電阻爐變壓器；電阻式電爐變壓器,,2022-09-29
21169114,resistance gate electrode,電阻閘極電極,,2022-09-29
21169115,resistance grading,電阻梯度平滑法,,2022-09-29
21169116,resistance grading of corona shielding,電阻防暈層,,2022-09-29
21169117,resistance ground,電阻接地,,2022-09-29
21169118,resistance grounded,電阻接地,,2022-09-29
21169119,resistance grounded system,電阻接地系統,,2022-09-29
21169120,"resistance grounded transformer, resistance earthed transformer",電阻接地變壓器,,2022-09-29
21169121,resistance grounder system,電阻接地系統,,2022-09-29
21169122,resistance heated boiler,電阻加熱鍋爐,,2022-09-29
21169123,resistance heater,電阻加熱器,,2022-09-29
21169124,resistance heating,電阻加熱,,2022-09-29
21169125,resistance heating evaporation source,電阻加熱蒸發源,,2022-09-29
21169126,resistance hysteresis characterisic,電阻滯後特性,,2022-09-29
21169127,resistance hysteresis characteristic,電阻滯後特性,,2022-09-29
21169128,resistance in parallel,並聯電阻,,2022-09-29
21169129,resistance in series,串聯電阻,,2022-09-29
21169130,resistance insulation,電阻絕緣,,2022-09-29
21169131,resistance lamp,電阻燈,,2022-09-29
21169132,resistance load characteristic,電阻負載特性,,2022-09-29
21169133,resistance load system,電阻負載系統,,2022-09-29
21169134,resistance loss,電阻損失；電阻損耗,,2022-09-29
21169135,resistance material,電阻材料,,2022-09-29
21169136,resistance measurement,電阻測量,,2022-09-29
21169137,resistance measurement apparatus,電阻量測裝備,,2022-09-29
21169138,resistance measuring method,電阻量測方法,,2022-09-29
21169139,resistance method of temperature determination,電阻式溫度測定法,,2022-09-29
21169140,resistance network,電阻網路,,2022-09-29
21169141,resistance noise,電阻雜訊,,2022-09-29
21169142,resistance of arc furnace installation electric line,電弧爐裝置供電線路電阻,,2022-09-29
21169143,resistance of ground connection,接地電阻,,2022-09-29
21169144,resistance of high-current line of an arc furnace,電弧爐大電流線路電阻,,2022-09-29
21169145,resistance ohmic,阻抗歐姆,,2022-09-29
21169146,resistance paper analogy,電阻紙類比,,2022-09-29
21169147,resistance path,阻抗路徑；電阻路徑,,2022-09-29
21169148,resistance pattern,阻抗圖樣；電阻圖樣,,2022-09-29
21169149,resistance per unit length,單位長度電阻,,2022-09-29
21169150,resistance potential divider,電阻分壓器,,2022-09-29
21169151,resistance probe,電阻探針,,2022-09-29
21169152,resistance property,抗拒特性,,2022-09-29
21169153,resistance protection,電阻保護裝置,,2022-09-29
21169154,resistance pyrometer,電阻高溫計,,2022-09-29
21169155,resistance random access memory{=RRAM},電阻式隨機存取記憶體,,2022-09-29
21169156,resistance rate,電阻率,,2022-09-29
21169157,resistance ratio,電阻比,,2022-09-29
21169158,resistance reducing agent,降阻劑,,2022-09-29
21169159,resistance relay,電阻繼電器,,2022-09-29
21169160,resistance ring,端環；短路環,,2022-09-29
21169161,resistance rooling,滾動阻力,,2022-09-29
21169162,resistance sea,電阻海,,2022-09-29
21169163,resistance shift,阻抗偏移,,2022-09-29
21169164,resistance shunt method,電阻分路法,,2022-09-29
21169165,resistance spot,電阻點,,2022-09-29
21169166,resistance spot welding electrodes,電阻點銲電極,,2022-09-29
21169167,resistance standard,電阻標準,,2022-09-29
21169168,resistance start split phase motor,電阻起動分相電動機,,2022-09-29
21169169,resistance state,電阻值狀態,,2022-09-29
21169170,resistance switchgroup,電阻開關,,2022-09-29
21169171,resistance temperature coefficient,電阻溫度係數,,2022-09-29
21169172,resistance temperature detector,電阻測溫計,,2022-09-29
21169173,resistance test,電阻試驗,,2022-09-29
21169174,resistance thermal,U值；熱傳送；傳送係數,,2022-09-29
21169175,resistance thermometer,電阻溫度計,,2022-09-29
21169176,resistance to abrasion,耐磨性,,2022-09-29
21169177,resistance to abrasion [of enameled wire],（漆包線）耐磨性,,2022-09-29
21169178,resistance to breakdown by discharge,耐放電擊穿性,,2022-09-29
21169179,resistance to case,對機殼電阻,,2022-09-29
21169180,resistance to corona,耐電暈性,,2022-09-29
21169181,resistance to cost loss,抵抗成本損失,,2022-09-29
21169182,"resistance to earth, resistance to ground",對地電阻,,2022-09-29
21169183,resistance to ground,對地電阻,,2022-09-29
21169184,resistance to heat,耐熱性；耐熱度,,2022-09-29
21169185,resistance to moisture,耐潮；防潮,,2022-09-29
21169186,resistance to oil,耐油性,,2022-09-29
21169187,resistance to ozone,耐臭氧性,,2022-09-29
21169188,resistance to pressure,耐壓性,,2022-09-29
21169189,resistance to radiation,輻射抵抗,,2022-09-29
21169190,resistance to shock,耐震；耐衝擊；衝擊阻力,,2022-09-29
21169191,resistance to sparking,耐擊穿性；擊穿電阻,,2022-09-29
21169192,resistance to tearing,抗撕裂性,,2022-09-29
21169193,resistance to tracking,表面洩漏電阻,,2022-09-29
21169194,resistance to wear,耐磨性,,2022-09-29
21169195,resistance tolerance,電阻值容許公差,,2022-09-29
21169196,resistance transistor logic,電阻電晶體管邏輯,,2022-09-29
21169197,resistance trimming,阻值微調,,2022-09-29
21169198,resistance tube,電阻管；管形電阻,,2022-09-29
21169199,resistance type gap,電阻式間隙,,2022-09-29
21169200,resistance type thermo bimetal,電阻型熱雙金屬,,2022-09-29
21169201,resistance uniform,電阻均勻,,2022-09-29
21169202,resistance valve,阻流閥,,2022-09-29
21169203,resistance variable material,電阻可變材料,,2022-09-29
21169204,resistance voltage,電阻電壓,,2022-09-29
21169205,resistance voltage divider,電阻分壓器,,2022-09-29
21169206,resistance welding,電阻熔接,,2022-09-29
21169207,resistance welding electrode,電阻銲電極,,2022-09-29
21169208,resistance welding machine,電阻銲機,,2022-09-29
21169209,resistance winding,電阻繞線；歐姆線圈,,2022-09-29
21169210,resistance wire,電阻線；電阻絲,,2022-09-29
21169211,resistance with double sliding contact,雙滑動接點變阻器,,2022-09-29
21169212,resistance with sliding contact,滑動變阻器；滑觸變阻器,,2022-09-29
21169213,"resistance,dark",暗電阻,,2022-09-29
21169214,resistance-capacitance coupling,電阻電容耦合,,2022-09-29
21169215,resistance-capacitance divider,電阻電容分壓器,,2022-09-29
21169216,resistance-capacitance oscillator,電阻電容振盪器,,2022-09-29
21169217,resistance-capacitance transistor logic,電阻電容電晶體邏輯,,2022-09-29
21169218,resistance-capacitance voltage divider,電阻 - 電容分壓器,,2022-09-29
21169219,resistance-capacitor coupled transistor logic,電阻電容耦合電晶體邏輯,,2022-09-29
21169220,resistance-capacity filter,電阻電容瀘波器,,2022-09-29
21169221,resistance-coupled,電阻耦合的,,2022-09-29
21169222,resistance-coupled amplifier,電阻耦合放大器,,2022-09-29
21169223,resistance-drop compensation,電阻壓降補償；有功電位降補償,,2022-09-29
21169224,resistance-grounded neutral system,中性點電阻接地系統,,2022-09-29
21169225,resistance-heating device,電阻加熱元件,,2022-09-29
21169226,resistanceless,無電阻的,,2022-09-29
21169227,resistance-reactance-ratio,電阻電抗比,,2022-09-29
21169228,resistance-shunt method,電阻分流法,,2022-09-29
21169229,resistance-stabilized oscillator,電阻穩頻振盪器,,2022-09-29
21169230,resistance-start motor,電阻起動電動機,,2022-09-29
21169231,resistant,耐久的；堅固的；防腐劑,,2022-09-29
21169232,resistant metal,耐蝕金屬,,2022-09-29
21169233,resistant spring,耐久彈簧；長壽命彈簧,,2022-09-29
21169234,resistant to oxidation,抗氧化,,2022-09-29
21169235,resistence type gap,電阻式間隙,,2022-09-29
21169236,resisticon,高速電視攝影管,,2022-09-29
21169237,resistin,一種錳銅電阻合金,,2022-09-29
21169238,resisting,穩定的；堅固的；耐久的,,2022-09-29
21169239,resisting force,抵抗力,,2022-09-29
21169240,resisting torque,抵抗轉矩,,2022-09-29
21169241,resistive,電阻的；有阻力的,,2022-09-29
21169242,resistive  random access memory{=RRAM},電阻式隨機存取記憶體,,2022-09-29
21169243,resistive component,電阻性分量有功部分；實數部分,,2022-09-29
21169244,resistive conductor,電阻性的導體；電阻導線,,2022-09-29
21169245,resistive cutoff frequency,電阻性截止頻率,,2022-09-29
21169246,resistive DC voltage drop,電阻性直流電壓降,,2022-09-29
21169247,resistive direct voltage regulation,電阻性直流電壓調整,,2022-09-29
21169248,resistive divider,電阻分壓器,,2022-09-29
21169249,"resistive divider, response time of",電阻分壓器響應時間,,2022-09-29
21169250,resistive ground,電阻性接地,,2022-09-29
21169251,resistive heating,電阻加熱,,2022-09-29
21169252,resistive instability,電阻不穩定性,,2022-09-29
21169253,resistive interconnect,電阻性互連,,2022-09-29
21169254,resistive ladder circuit,電阻階梯電路,,2022-09-29
21169255,resistive leakage current,電阻性洩漏電流,,2022-09-29
21169256,resistive load,電阻性負載；有效負載,,2022-09-29
21169257,resistive material,電阻材料,,2022-09-29
21169258,resistive memory,電阻式記憶體,,2022-09-29
21169259,resistive memory cell,電阻性記憶體元件,,2022-09-29
21169260,resistive module,電阻性模組,,2022-09-29
21169261,resistive network,電阻性網路,,2022-09-29
21169262,resistive n-terminal element,電阻性n端元件,,2022-09-29
21169263,resistive phase change,電阻性相變,,2022-09-29
21169264,resistive PIS,阻抗性潛在起火源,,2022-09-29
21169265,resistive random-access memory{=RRAM ；ReRAM},電阻式隨機存取記憶體,,2022-09-29
21169266,resistive stress grader,電阻式應力控制件,,2022-09-29
21169267,resistive switching,電阻式轉換,,2022-09-29
21169268,resistive switching layer,電阻轉換層,,2022-09-29
21169269,resistive switching memory,電阻切換記憶體,,2022-09-29
21169270,resistive switching RAM{=RRAM},電阻切換式隨機存取記憶體,,2022-09-29
21169271,resistive thermal detector,電阻式熱探測器,,2022-09-29
21169272,resistive touch,電阻觸碰,,2022-09-29
21169273,resistive touch sensor,電阻性觸摸感測器,,2022-09-29
21169274,resistive transducer,電阻式轉換器,,2022-09-29
21169275,resistive two-terminal element,電阻性二端元件,,2022-09-29
21169276,resistive welding,電阻法銲接；電阻法熔接,,2022-09-29
21169277,resistive-capacitive,電阻電容的,,2022-09-29
21169278,resistivity,電阻率；電阻係數；抵抗性；抵抗力,,2022-09-29
21169279,resistivity against water,耐水性,,2022-09-29
21169280,resistivity zone,電阻率區,,2022-09-29
21169281,"resistivity, specific resistance",電阻率；電阻係數,,2022-09-29
21169282,resisto,一種鎳鐵鉻合金（電阻線合金）,,2022-09-29
21169283,resistojet,電阻加熱電離式發動機,,2022-09-29
21169284,resistor,電阻器,,2022-09-29
21169285,resistor attenuator,電阻式衰減器,,2022-09-29
21169286,resistor block,電阻塊,,2022-09-29
21169287,resistor case,電阻櫃,,2022-09-29
21169288,resistor color code,電阻色碼,,2022-09-29
21169289,resistor divider,電阻分壓器,,2022-09-29
21169290,resistor element,電阻器元件,,2022-09-29
21169291,resistor link,電阻鏈,,2022-09-29
21169292,resistor matrix,電阻矩陣,,2022-09-29
21169293,resistor measurement,電阻器量測,,2022-09-29
21169294,resistor network,電阻網路,,2022-09-29
21169295,resistor section,分段電阻器,,2022-09-29
21169296,resistor sections,電阻區段,,2022-09-29
21169297,resistor string,電阻串,,2022-09-29
21169298,resistor structure,電阻器結構,,2022-09-29
21169299,resistor tap-change method,電阻器分接頭切換法,,2022-09-29
21169300,resistor type spark plug,電阻型火星塞,,2022-09-29
21169301,resistor value,電阻值,,2022-09-29
21169302,resistor-based temperature sensor,電阻型溫度感測器,,2022-09-29
21169303,resistor-capacitor-transistor logic{=RCTL},電阻-電容-電晶體邏輯,,2022-09-29
21169304,resistor-quenched counter circuit,電阻淬熄計數器電路,,2022-09-29
21169305,resistor-transistor logic{=RTL},電阻－電晶體邏輯,,2022-09-29
21169306,resistron,光阻攝影管,,2022-09-29
21169307,resist-valve arrester,閥型避雷器,,2022-09-29
21169308,resit,丙階酚醛樹脂；不熔酚醛樹脂,,2022-09-29
21169309,resite,丙階酚醛樹脂；不熔酚醛樹脂,,2022-09-29
21169310,resnatron,分米波超高功率四極管；諧腔四極管,,2022-09-29
21169311,resojet,脈動式噴氣發動機,,2022-09-29
21169312,resol,甲階酚醛樹脂；可熔酚醛樹脂,,2022-09-29
21169313,resolution,解析度，解像度,,2022-09-29
21169314,resolution assign,解析度指定,,2022-09-29
21169315,resolution bandwidth,解析頻寬,,2022-09-29
21169316,resolution bin,分解度筐；析像度箱,,2022-09-29
21169317,resolution boundary,解析度邊界,,2022-09-29
21169318,resolution clock,解析度時鐘,,2022-09-29
21169319,resolution correction,解析度校正,,2022-09-29
21169320,resolution definition,清晰度,,2022-09-29
21169321,resolution dopant,解析度摻質,,2022-09-29
21169322,resolution enhanced,解析度提升,,2022-09-29
21169323,resolution enhancement,解析度提升,,2022-09-29
