ID,英文名稱,中文名稱,圖片,更新日期
3468240,dovetailing,鳩尾配合，楔形配合,,2018-03-21
3468241,dowel,木銷，銷，定縫銷，定位銷，鍵，定縫鍵,,2018-03-21
3468242,dowel pin,定位銷，合縫銷,,2018-03-21
3468243,down,向下，低落,,2018-03-21
3468244,down comer,下降管，下水管，迴流通道,,2018-03-21
3468245,down conductor,避雷線的垂直部分,,2018-03-21
3468246,down converter,降壓變換器,,2018-03-21
3468247,down draft,下向通風，向下氣流,,2018-03-21
3468248,down hole heat exchanger-technology,井下熱交換器技術,,2018-03-21
3468249,down lead,引下線,,2018-03-21
3468250,down lead(leading in wire),導下線，引入線,,2018-03-21
3468251,down line,下行線路,,2018-03-21
3468252,down pipe,下降管，泄水管，溢流管，回管，旁通管,,2018-03-21
3468253,down station,下局,,2018-03-21
3468254,down time,停機時間，停工時間，故障時間,,2018-03-21
3468255,down-draught ventilation,向下吹風的通風，下向式通風,,2018-03-21
3468256,down-run,向下吹風,,2018-03-21
3468257,down-stream,下游，順流,,2018-03-21
3468258,down-thrust,向下推力,,2018-03-21
3468259,downcomer,下降管，下水管,,2018-03-21
3468260,downhand welding,俯焊，平焊,,2018-03-21
3468261,downlight,下向光，下照燈,,2018-03-21
3468262,downscale protection,下限保護,,2018-03-21
3468263,downstream channel,下游通道，下游河道,,2018-03-21
3468264,downstream side,下游側,,2018-03-21
3468265,downward,向下的，下坡的,,2018-03-21
3468266,downward flux fraction(of a source),下半球光束比[照明器具的],,2018-03-21
3468267,downward flux [of a source],下半球光束,,2018-03-21
3468268,downward light output ratio (of a luminaire),下半球照明具效率,,2018-03-21
3468269,downwind,下風[的],,2018-03-21
3468270,dowse,浸，漬，急冷，淬滅，熄滅,,2018-03-21
3468271,dozen,一打(12個)，(複)許多，若干,,2018-03-21
3468272,draft,通風，吸入,,2018-03-21
3468273,draft (draught),通風，氣流，風壓，草案，草圖，圖紙，製圖，牽引，拉,,2018-03-21
3468274,draft equipment,通風設備,,2018-03-21
3468275,draft fan,[通風]風扇,,2018-03-21
3468276,draft head,風壓，吸出高差,,2018-03-21
3468277,draft tube,尾水管，吸出管，泄水管(水輪機的),,2018-03-21
3468278,drafter,制圖機，制圖者,,2018-03-21
3468279,drafting,製圖，繪圖，起草，牽引，通風,,2018-03-21
3468280,drafting instrument,製圖儀器,,2018-03-21
3468281,drafting machine,造圖機,,2018-03-21
3468282,draftsman,製圖員,,2018-03-21
3468283,drag,拖，拉，牽引，阻力，抗力，製動，減速，煞車,,2018-03-21
3468284,drag acceleration,負加速度，減速,,2018-03-21
3468285,drag bit,曳引鑽錐,,2018-03-21
3468286,drag bolt,拉緊螺栓,,2018-03-21
3468287,drag coefficient,阻力係數,,2018-03-21
3468288,drag effect,拖曳效應,,2018-03-21
3468289,drag rod,拉杆,,2018-03-21
3468290,drag torque,拖曳力矩，阻力矩,,2018-03-21
3468291,drag-cap generator,附蓋發電機,,2018-03-21
3468292,drag-cap motor,附蓋電動機,,2018-03-21
3468293,drag-cap servomotor,附蓋伺服電動機,,2018-03-21
3468294,drag-cup,托杯形的,,2018-03-21
3468295,drag-cup induction machine,杯形感應電機，空心感應電機,,2018-03-21
3468296,drag-cup rotor motor,[托]杯轉子電動機，空心轉子電動機,,2018-03-21
3468297,drag-cup tachogenerator,[托]杯形轉子測速發電機，空心轉子測速發電機,,2018-03-21
3468298,drag-cup tachometer,[托]杯形轉子測速表，空心轉子測速表,,2018-03-21
3468299,drag-link,拉杆，牽引杆,,2018-03-21
3468300,dragless aerial,無風壓天線,,2018-03-21
3468301,drain,汲極，洩流，洩流,,2018-03-21
3468302,drain cock,放水旋塞，放水龍頭,,2018-03-21
3468303,drain coil,排流線圈,,2018-03-21
3468304,drain current,汲極電流，吸極電流,,2018-03-21
3468305,drain drift region resistance,汲極漂移區電阻,,2018-03-21
3468306,drain hole,排洩孔,,2018-03-21
3468307,drain masking,汲[極]掩蔽,,2018-03-21
3468308,drain off,排泄，排出，放空,,2018-03-21
3468309,drain pipe,排水管，排流管,,2018-03-21
3468310,drain valve,排水閥，排流閥,,2018-03-21
3468311,drain water,排水，廢水,,2018-03-21
3468312,drain-body junction,汲極-基底接面,,2018-03-21
3468313,drainage,排流器，排水設備，排水設施，礦山抽水,,2018-03-21
3468314,drainage area,流域面積/集水區/集水面積,,2018-03-21
3468315,drainage basin,流域面積/集水區/集水面積,,2018-03-21
3468316,drainage coil,排流線圈,,2018-03-21
3468317,drainage lead,排流線,,2018-03-21
3468318,drainage pump,排水泵,,2018-03-21
3468319,draining transformer,抗流變壓器,,2018-03-21
3468320,draping,隔音，聲絕緣，隔音材料，吸音材料,,2018-03-21
3468321,draught,氣流，風壓，通風，草圖，圖案，草案，製圖，牽引，拉,,2018-03-21
3468322,draught control,牽引力控制，接力控制,,2018-03-21
3468323,draught head,吸出落差，吸出水頭,,2018-03-21
3468324,draught height,吸出高度,,2018-03-21
3468325,draught hole,通風孔,,2018-03-21
3468326,draught tube,通風管，吸出管，引流管,,2018-03-21
3468327,draughter,繪圖機，製圖員,,2018-03-21
3468328,draughter gauge,通風計，風壓表,,2018-03-21
3468329,draughting,製圖，繪圖，起草，牽引，通風,,2018-03-21
3468330,draughty,通風[良好]的,,2018-03-21
3468331,dravite,鎂電[氣]石,,2018-03-21
3468332,draw,牽引，引導，描圖，繪圖，吸進，抽出，拉制,,2018-03-21
3468333,draw a conclusion,作結論，推斷,,2018-03-21
3468334,draw bar,拉桿，導桿，聯合裝置,,2018-03-21
3468335,draw bar horsepower,牽引馬力，牽引功率,,2018-03-21
3468336,draw in,拉回，縮回，引入，內拉,,2018-03-21
3468337,draw linemen's tool bar,曳引桿,,2018-03-21
3468338,draw pit,拉纜坑,,2018-03-21
3468339,draw tongs,拉線鉗，拉線鋏,,2018-03-21
3468340,draw vice,拉線鉗，拉線虎鉗,,2018-03-21
3468341,draw-back collet,彈性夾套，內拉簧夾套,,2018-03-21
3468342,draw-in attachment,卡套，彈簧夾頭,,2018-03-21
3468343,draw-in bolt,拉緊螺栓,,2018-03-21
3468344,draw-in box,引入箱,,2018-03-21
3468345,draw-in winding,穿入式繞組，插入式繞組,,2018-03-21
3468346,draw-off period of reservoir,水庫洩降週期,,2018-03-21
3468347,draw-out metal-clad switchgear,抽出式金屬封閉開關設備,,2018-03-21
3468348,draw-out relay,抽出式繼電器,,2018-03-21
3468349,draw-out switchboard,抽出式開關板,,2018-03-21
3468350,draw-out type breaker,抽出型斷路器,,2018-03-21
3468351,drawability,壓延性能，可拉性,,2018-03-21
3468352,drawback,缺點，障礙，回火,,2018-03-21
3468353,drawbench,接線機，拔線機，拉床，拔管機,,2018-03-21
3468354,drawbridge circuit controller,吊橋式電控制器,,2018-03-21
3468355,drawbridge rail lock,吊橋式軌道鎖,,2018-03-21
3468356,drawer,抽屜，製圖人,,2018-03-21
3468357,drawing,拉，抽，牽引，拉制，回火，退火，繪圖，圖,,2018-03-21
3468358,drawing board,繪圖板,,2018-03-21
3468359,drawing fan,抽風機,,2018-03-21
3468360,drawing furnace,回火爐，退火爐,,2018-03-21
3468361,drawing in box,引入線匣,,2018-03-21
3468362,drawing machine,拉線機，繪圖機,,2018-03-21
3468363,drawing of site,工地平面圖,,2018-03-21
3468364,drawing paper,繪圖紙,,2018-03-21
3468365,drawing-in pit,拉纜坑,,2018-03-21
3468366,drawing-in wire,穿管線(拉線用),,2018-03-21
3468367,dredge,挖泥機,,2018-03-21
3468368,dress,修整，打磨，清理，壓平，校直，包扎,,2018-03-21
3468369,dresser,修整器，整形器,,2018-03-21
3468370,dressing,選礦,,2018-03-21
3468371,dressing of cable,電纜包扎,,2018-03-21
3468372,dressing stone,研磨石，研磨粉(換向器等的),,2018-03-21
3468373,drier,烘箱，乾燥機，乾燥劑,,2018-03-21
3468374,drift,漂移，偏差，偏移,,2018-03-21
3468375,drift base,漂移基板,,2018-03-21
3468376,drift carrier,漂移載體,,2018-03-21
3468377,drift compensating circuit,漂移補償電路,,2018-03-21
3468378,drift computer,偏差計算機,,2018-03-21
3468379,drift current,漂移電流,,2018-03-21
3468380,drift error,漂移誤差,,2018-03-21
3468381,drift factor,漂移因素,,2018-03-21
3468382,drift field,漂移(電)場,,2018-03-21
3468383,drift mining,斜坑採煤,,2018-03-21
3468384,drift mobility,漂移率，漂移動率,,2018-03-21
3468385,drift of zero,零點漂移,,2018-03-21
3468386,drift space,漂移空間,,2018-03-21
3468387,drift speed,漂移速率,,2018-03-21
3468388,drift stabilization,漂移補償,,2018-03-21
3468389,drift time,漂移時間,,2018-03-21
3468390,drift transistor,漂移電晶體,,2018-03-21
3468391,drift tube,漂移管,,2018-03-21
3468392,drift velocity,漂移速度,,2018-03-21
3468393,drift voltage,漂移電壓,,2018-03-21
3468394,drift-corrected amplifier,漂移修正放大器,,2018-03-21
3468395,driftmeter,偏移測量器，偏差計，漂移計,,2018-03-21
3468396,drill,鑽孔器，穿孔器，鑽頭，鑽床，鑽孔，穿孔,,2018-03-21
3468397,drill hole,鑿孔，鑽孔井,,2018-03-21
3468398,drill ship,鑽船,,2018-03-21
3468399,driller,鑽床，鑽工,,2018-03-21
3468400,drilling,鑽鑿,,2018-03-21
3468401,drilling attachment,鑽孔夾具,,2018-03-21
3468402,drilling fluid,鑽液,,2018-03-21
3468403,drilling mud,鑽泥,,2018-03-21
3468404,drilling rotary,旋鑽,,2018-03-21
3468405,drilling turbo,渦鑽,,2018-03-21
3468406,drimeter,濕度計，含水量測定器,,2018-03-21
3468407,drip,滴，滴水,,2018-03-21
3468408,drip annunciator,掉牌警報器,,2018-03-21
3468409,drip lubrication,滴油潤滑法,,2018-03-21
3468410,drip proof,防滴的，防水的,,2018-03-21
3468411,drip-proof,防滴的，防水的,,2018-03-21
3468412,drip-proof insulator,防滴式絕緣礙子,,2018-03-21
3468413,drip-proof luminaire,防滴照明器具,,2018-03-21
3468414,drip-proof machine,防滴式電機,,2018-03-21
3468415,drip-proof motor,防滴式電動機,,2018-03-21
3468416,drip-proof screen-protected machine,防滴網罩防護式電機,,2018-03-21
3468417,drip-tight,防滴的，不透水的,,2018-03-21
3468418,dripfeed,逐滴供給，滴油潤滑,,2018-03-21
3468419,dripping water,滴水,,2018-03-21
3468420,drive,傳動，驅動，驅動組,,2018-03-21
3468421,drive circuit,驅動電路,,2018-03-21
3468422,drive coil,勵磁線圈，激勵線圈,,2018-03-21
3468423,drive control power amplifier,驅動控制功率放大器,,2018-03-21
3468424,drive control relay,驅動控制電驛,,2018-03-21
3468425,drive element,驅動元件,,2018-03-21
3468426,drive end,傳動端，汽[輪機]端(汽輪發電機的),,2018-03-21
3468427,drive fit,打入配合，推入配合,,2018-03-21
3468428,drive gear,主動齒輪,,2018-03-21
3468429,drive in diffusion,驅入擴散,,2018-03-21
3468430,drive magnet,驅動磁鐵，勵磁磁鐵，激勵磁鐵,,2018-03-21
3468431,drive motor,驅動電動機，拖動電動機,,2018-03-21
3468432,drive point,驅動點，策動點,,2018-03-21
3468433,drive pulse,驅動脈波,,2018-03-21
3468434,drive rod,傳動杆,,2018-03-21
3468435,drive shaft,主動軸，驅動軸,,2018-03-21
3468436,drive signal,驅動信號，控制信號,,2018-03-21
3468437,drive stage,驅動級,,2018-03-21
3468438,drive strip,墊片(槽楔下的),,2018-03-21
3468439,drive system,驅動系統,,2018-03-21
3468440,drive winding,激勵繞組，勵磁線圈,,2018-03-21
3468441,drived number,導數,,2018-03-21
3468442,driven,從動的，被激勵的，受激的,,2018-03-21
3468443,driven antenna,被勵天線,,2018-03-21
3468444,driven disc,從動盤,,2018-03-21
3468445,driven element,被驅動元件,,2018-03-21
3468446,driven equipment,被驅動設備,,2018-03-21
3468447,driven response,驅動響應,,2018-03-21
3468448,driven sender,主控振盪器，主控發生器,,2018-03-21
3468449,driven shaft,從動軸,,2018-03-21
3468450,driver,激發器，驅動機，司機,,2018-03-21
3468451,driver circuit,驅動電路，主振盪線路,,2018-03-21
3468452,driver motor,拖動電動機,,2018-03-21
3468453,driver transistor,驅動電晶體,,2018-03-21
3468454,driving,激勵，傳動，驅動，主動的，驅動的,,2018-03-21
3468455,driving axle,主動軸，傳動軸,,2018-03-21
3468456,driving circuit,驅動電路,,2018-03-21
3468457,driving end,傳動端，驅動端,,2018-03-21
3468458,driving flow (in jet pump),驅流(噴射泵中),,2018-03-21
3468459,driving force,驅動力,,2018-03-21
3468460,driving function,策勵函數,,2018-03-21
3468461,driving gear,驅動裝置，傳動機構，傳動齒輪,,2018-03-21
3468462,driving machine,驅動機,,2018-03-21
3468463,driving magnet,驅動磁鐵，傳動磁鐵，激動電動機,,2018-03-21
