ID,英文名稱,中文名稱,圖片,更新日期
3656004,herringbone cross-bedding,魚骨狀交錯層理,,2019-01-10
3656005,herringbone crosslamination,魚骨狀交錯紋理,,2019-01-10
3656006,herringbone texture,魚骨狀組構,,2019-01-10
3656007,herschelite,鹼菱沸石,,2019-01-10
3656008,hervidero,泥火山,,2019-01-10
3656009,Hesperornis,黃昏鳥屬,,2019-01-10
3656010,hessite,蹄銀礦,,2019-01-10
3656011,hessonite,鈣鋁榴石,,2019-01-10
3656012,hetaerolite,鋅黑錳礦,,2019-01-10
3656013,hetairite,鋅錳礦,,2019-01-10
3656014,Heteractinellida,異射海綿綱,,2019-01-10
3656015,hetero-,異,,2019-01-10
3656016,heteroblastic,異變晶的,,2019-01-10
3656017,heteroblastic structure,異變晶構造,,2019-01-10
3656018,Heterocaninia,異犬齒珊瑚屬,,2019-01-10
3656019,heterocercal fin,歪尾[鰭],,2019-01-10
3656020,heterochronous,異時的,,2019-01-10
3656021,heterochronous convergence,異時趨同,,2019-01-10
3656022,heterochton druse,異基晶簇,,2019-01-10
3656023,heterodent dentition,異牙系；異齒系,,2019-01-10
3656024,Heterodonta,異牙目{瓣鰓類},,2019-01-10
3656025,heterogeneity,異質性；不均勻性,,2019-01-10
3656026,heterogeneous,異質的；不均勻的,,2019-01-10
3656027,heterogeneous equilibrium,多相平衡,,2019-01-10
3656028,heterogenite,水鈷礦,,2019-01-10
3656029,heterolite,鋅黑錳礦,,2019-01-10
3656030,heterolithic unconformity,異岩不整合,,2019-01-10
3656031,heteromesical deposit,異境沉積物,,2019-01-10
3656032,heteromorphic paragenesis,異像共生,,2019-01-10
3656033,heteromorphic rock,異像岩,,2019-01-10
3656034,heteromorphism,異像,,2019-01-10
3656035,heteromorphite,異硫銻鉛礦,,2019-01-10
3656036,Heteromyaria,異柱目,,2019-01-10
3656037,Heterophyllia,異型珊瑚屬；別珊瑚屬,,2019-01-10
3656038,heteropic,異[岩]相的,,2019-01-10
3656039,heteropic deposit,異相沉積物,,2019-01-10
3656040,heterosite,磷鐵礦,,2019-01-10
3656041,heterosporophyte,異孢植物,,2019-01-10
3656042,Heterostegina,異蓋蟲屬,,2019-01-10
3656043,Heterostraci,異甲目,,2019-01-10
3656044,heterotaxial deposit,異序沉積物,,2019-01-10
3656045,heterotaxy,異序,,2019-01-10
3656046,heterotopic,異區的,,2019-01-10
3656047,heterotopic deposit,異區沉積物,,2019-01-10
3656048,heterotrophic organism,異養生物,,2019-01-10
3656049,heulandite,片沸石,,2019-01-10
3656050,heumite,鹼長棕閃黑雲岩,,2019-01-10
3656051,hewettite,針釩鈣石,,2019-01-10
3656052,Hexaconus,六射放散蟲,,2019-01-10
3656053,hexacoral,六射珊瑚,,2019-01-10
3656054,Hexacoralla,六射珊瑚目,,2019-01-10
3656055,Hexacorallia,六射珊瑚綱,,2019-01-10
3656056,Hexacrinus,六角海百合屬；六海百合屬,,2019-01-10
3656057,hexactinellid spicule,六射海綿骨刺,,2019-01-10
3656058,Hexactinellida,六射海綿綱,,2019-01-10
3656059,hexad axis,六次對稱軸,,2019-01-10
3656060,hexagonal biprism,六方雙柱,,2019-01-10
3656061,hexagonal bipyramid,六方雙錐,,2019-01-10
3656062,hexagonal cross ripple mark,六邊交錯波痕,,2019-01-10
3656063,hexagonal dipyramidal class,六方雙錐晶族,,2019-01-10
3656064,hexagonal hemimorphic class,六方異極像晶族,,2019-01-10
3656065,hexagonal holohedral class,六方全面晶族；六方完面晶族,,2019-01-10
3656066,hexagonal ogdohedral class,六方八半面像晶族,,2019-01-10
3656067,hexagonal prism,六方柱,,2019-01-10
3656068,hexagonal prism of the first order,第一六方柱,,2019-01-10
3656069,hexagonal prism of the second order,第二六方柱,,2019-01-10
3656070,hexagonal prism of the third order,第三六方柱,,2019-01-10
3656071,hexagonal pyramid,六方錐,,2019-01-10
3656072,hexagonal pyramid of the first order,第一六方錐,,2019-01-10
3656073,hexagonal pyramid of the second order,第二六方錐,,2019-01-10
3656074,hexagonal pyramid of the third order,第三六方錐,,2019-01-10
3656075,hexagonal pyramidal hemihedral class,六方錐形半面像晶族,,2019-01-10
3656076,hexagonal pyramidal hemimorphic class,六方錐形異極像晶族,,2019-01-10
3656077,hexagonal rhobohedral tetartohedral class,六方菱形四分面體晶族,,2019-01-10
3656078,hexagonal rhombohedral hemihedral class,六方菱形半面像晶族,,2019-01-10
3656079,hexagonal rhombohedral hemimorphic class,六方菱形異極像晶族,,2019-01-10
3656080,hexagonal scaleonohedron,六方偏三角面體,,2019-01-10
3656081,hexagonal system,六方晶系,,2019-01-10
3656082,hexagonal trapezohedral hemihedral class,六方偏方半面像晶族,,2019-01-10
3656083,hexagonal trapezohedral tetartohedral class,六方偏方形四分面體晶族,,2019-01-10
3656084,hexagonal trapezohedron,六方偏方六面體；六方偏方面體,,2019-01-10
3656085,hexagonal trigonal hemihedral class,六方三方半面像晶族,,2019-01-10
3656086,hexagonal unit prism of the first order,第一六方單位柱,,2019-01-10
3656087,hexagonal zone,六方晶帶,,2019-01-10
3656088,Hexagonaria,六方珊瑚屬,,2019-01-10
3656089,hexahedrite,六面體[式]隕鐵,,2019-01-10
3656090,hexahedron,六面體,,2019-01-10
3656091,hexahydrite,六水瀉鹽,,2019-01-10
3656092,hexakisoctahedron,六八面體,,2019-01-10
3656093,hexakistetrahedron,六四面體,,2019-01-10
3656094,hexametric faces,六分稱面,,2019-01-10
3656095,hexasymmetric faces,六對稱面,,2019-01-10
3656096,hexatetrahedron,六四面體,,2019-01-10
3656097,hexoctahedron,六八面體,,2019-01-10
3656098,hextetrahedron,六四面體,,2019-01-10
3656099,hiatal,異粒的； 間斷的,,2019-01-10
3656100,hiatal fabric,異粒組構,,2019-01-10
3656101,hiatus,間斷；缺失,,2019-01-10
3656102,hibbenite,板狀磷鋅礦,,2019-01-10
3656103,hibschite,水榴石,,2019-01-10
3656104,hiddenite,翠綠鋰輝石,,2019-01-10
3656105,hielmite,鈣鈮鉭礦,,2019-01-10
3656106,hieratite,方氟矽鉀石,,2019-01-10
3656107,hieroglyph,層面印痕,,2019-01-10
3656108,higginsite,砷銅鈣石,,2019-01-10
3656109,high polar glacier,極區冰川,,2019-01-10
3656110,high tide,高潮；滿潮,,2019-01-10
3656111,high water,高水位；高潮,,2019-01-10
3656112,high-angle fault,高角度斷層,,2019-01-10
3656113,high-energy environment,高能環境,,2019-01-10
3656114,high-grade,富礦級；高品質的；高變質度的,,2019-01-10
3656115,high-grade ore,高品位礦,,2019-01-10
3656116,highland,高原山區；高地；山地,,2019-01-10
3656117,highland glacier,高原冰川；冰帽,,2019-01-10
3656118,highland ice,高原冰層,,2019-01-10
3656119,highland moor,高原沼地,,2019-01-10
3656120,high-latitude glacier,高緯冰川,,2019-01-10
3656121,high-level placer,高品位漂砂礦床,,2019-01-10
3656122,highmoor peat,高沼泥炭,,2019-01-10
3656123,high-oblique photograph,高傾航照,,2019-01-10
3656124,high-quartz,高溫石英,,2019-01-10
3656125,high-rank graywacke,高級雜砂岩；高級混濁砂岩,,2019-01-10
3656126,high-rank metamorphism,高度變質作用,,2019-01-10
3656127,high-speed layer,高速層,,2019-01-10
3656128,highstand,高水位期,,2019-01-10
3656129,high-volatile A bituminous coal,高揮份A級煙煤,,2019-01-10
3656130,high-volatile B bituminous coal,高揮份B級煙煤,,2019-01-10
3656131,high-volatile C bituminous coal,高揮份C級煙煤,,2019-01-10
3656132,high-water platform,高潮台地,,2019-01-10
3656133,highwoodite,雲輝二長岩,,2019-01-10
3656134,hilairite,鈉霞正長斑岩；三水鈉鋯石,,2019-01-10
3656135,hilgardite,氯硼鈣石,,2019-01-10
3656136,hill,丘陵； 小丘,,2019-01-10
3656137,hill peat,寒帶泥炭,,2019-01-10
3656138,hillebrandite,針矽鈣石,,2019-01-10
3656139,hillock,小丘,,2019-01-10
3656140,hillock moraine,丘狀冰磧,,2019-01-10
3656141,hillside spring,山腰泉,,2019-01-10
3656142,hillside waste,山腰岩屑,,2019-01-10
3656143,hillslope,山坡,,2019-01-10
3656144,Himalaya mountains,喜馬拉雅山,,2019-01-10
3656145,Himalayas,喜馬拉雅山脈,,2019-01-10
3656146,hinge,轉樞；鉸合線,,2019-01-10
3656147,hinge belt,樞紐帶,,2019-01-10
3656148,hinge fault,樞紐斷層,,2019-01-10
3656149,hinge line,樞紐線； 鉸合線,,2019-01-10
3656150,hinge plate,鉸合板,,2019-01-10
3656151,hinge surface,樞紐面,,2019-01-10
3656152,hinsdalite,磷鋁鉛鍶礬石,,2019-01-10
3656153,hinterland,腹地；內地,,2019-01-10
3656154,hintzeite,硼鉀鎂石,,2019-01-10
3656155,hiortdahlite,片榍石,,2019-01-10
3656156,Hipohippus,中新馬,,2019-01-10
3656157,hipotype,亞型,,2019-01-10
3656158,Hipparion,三趾馬屬,,2019-01-10
3656159,Hippomorpha,馬形亞目,,2019-01-10
3656160,Hippopotamus,河馬,,2019-01-10
3656161,Hippurites,馬尾蛤,,2019-01-10
3656162,Hippuritic facies,馬尾蛤相,,2019-01-10
3656163,hirnantite,綠泥鈉長角斑岩,,2019-01-10
3656164,hisingerite,水矽鐵石,,2019-01-10
3656165,histogram,直方圖,,2019-01-10
3656166,histometabasis,組織礦化[作用],,2019-01-10
3656167,historical geology,地史學；歷史地質學,,2019-01-10
3656168,hjelmite,鈣鈮鉭礦,,2019-01-10
3656169,hjortdahlite,片榍石,,2019-01-10
3656170,hodgkinsonite,褐鋅錳礦；矽錳鋅礦,,2019-01-10
3656171,hodograph,速端曲線,,2019-01-10
3656172,Hoeglundina,惠于龍蟲屬,,2019-01-10
3656173,hoelite,煙晶石；黃針晶,,2019-01-10
3656174,hoernesite,砷鎂石,,2019-01-10
3656175,hoevellite,鉀鹽,,2019-01-10
3656176,hoevillite,鉀鹽,,2019-01-10
3656177,hofmannite,晶蠟石,,2019-01-10
3656178,hogback,豬背嶺；豬脊嶺,,2019-01-10
3656179,hogbomite,鋁鎂鈦鐵礦,,2019-01-10
3656180,hogbomitite,黑鋁鎂鐵岩,,2019-01-10
3656181,hog-tooth spar,豬牙石{方解石},,2019-01-10
3656182,hohmannite,水鐵礬,,2019-01-10
3656183,hokutolite,北投石{鉛重晶石},,2019-01-10
3656184,Holanshania,賀蘭山蟲屬{三葉蟲},,2019-01-10
3656185,holarctic,全北極區的,,2019-01-10
3656186,Holaster,星海膽屬；金星海膽屬,,2019-01-10
3656187,holdenite,紅砷鋅錳礦,,2019-01-10
3656188,Hollinella,小荷爾蟲屬；小荷爾介蟲屬{介形類},,2019-01-10
3656189,hollow,凹地,,2019-01-10
3656190,Holmophyllum,侯氏珊瑚屬；侯氏泡沫珊瑚屬,,2019-01-10
3656191,holmoustite,鋰閃石,,2019-01-10
3656192,holo-,全,,2019-01-10
3656193,holoblast,全變晶,,2019-01-10
3656194,Holocene,全新世；全新統,,2019-01-10
3656195,Holocephali,全頭亞綱{軟骨魚類},,2019-01-10
3656196,Holochoanites,全領鸚鵡螺屬{頭足類},,2019-01-10
3656197,holocrystalline,全晶質,,2019-01-10
3656198,holocrystalline rocks,全晶質岩,,2019-01-10
3656199,holocrystalline-porphyritic,全晶斑狀,,2019-01-10
