ID,英文名稱,中文名稱,圖片,更新日期
1034034,sulfide zone,硫化礦帶,,2012-11-26
1034035,sulfo-acid,硫複酸,,2012-11-26
1034036,sulfo-ferrite,硫鐵鹽類,,2012-11-26
1034037,sulfo-salts,複硫鹽類,,2012-11-26
1034038,sulfur,硫,,2012-11-26
1034039,sulfur bacteria,硫黃細菌,,2012-11-26
1034040,sulfur ball,黃鐵礦球,,2012-11-26
1034041,sulfurite,單斜硫礦,,2012-11-26
1034042,sulphatapatite,硫磷灰石,,2012-11-26
1034043,sulphatic cancrinite,硫鈣霞石,,2012-11-26
1034044,sulphoborite,硫硼鎂石,,2012-11-26
1034045,sulphohalite,氟硫鹽,,2012-11-26
1034046,sulpho-salts,複硫鹽,,2012-11-26
1034047,sulphur(sulphureted)spring,硫黃泉,,2012-11-26
1034048,sulphurization,硫化作用,,2012-11-26
1034049,sulphyr pool,硫泉,,2012-11-26
1034050,sumacoite,磁鐵鹼玄岩,,2012-11-26
1034051,Sumatrina,蘇門答臘蟲,,2012-11-26
1034052,summer wood,堅木,,2012-11-26
1034053,summit,頂；山頂,,2012-11-26
1034054,summit concordance,峰頂平齊,,2012-11-26
1034055,summit level,峰頂面；切峰面,,2012-11-26
1034056,summit peneplain,峰頂準平面,,2012-11-26
1034057,summit plane,峰頂面,,2012-11-26
1034058,sump,坑底潭,,2012-11-26
1034059,sun ball,溶雪球,,2012-11-26
1034060,sun crack,乾裂；曬裂泥塊,,2012-11-26
1034061,sun crust,薄冰殼,,2012-11-26
1034062,sun cup,日曬冰窪,,2012-11-26
1034063,sun opal,火蛋白石,,2012-11-26
1034064,sun spot,黑子,,2012-11-26
1034065,sunken caldera,陷落火山石,,2012-11-26
1034066,sunken stream,沉溪；潛流；地下溪流,,2012-11-26
1034067,Sunosachus,孫氏鱷,,2012-11-26
1034068,sun-stone,日長石,,2012-11-26
1034069,super continent,超大陸,,2012-11-26
1034070,superanthracite,超無煙煤,,2012-11-26
1034071,supercapillary percolation,超毛細孔滲透,,2012-11-26
1034072,super-cooling,過冷,,2012-11-26
1034073,supercritical,超臨界溫度的,,2012-11-26
1034074,superface,頂面,,2012-11-26
1034075,superfacies,大岩相,,2012-11-26
1034076,superficial,表面的,,2012-11-26
1034077,superficial deposit,表生礦床；地面礦床,,2012-11-26
1034078,superficial oolith(or oolite),表面鮞石,,2012-11-26
1034079,superfluent lava flow,頂岩流,,2012-11-26
1034080,supergene,次生的,,2012-11-26
1034081,supergene enrichment,次生富化作用,,2012-11-26
1034082,supergene solution,次生液,,2012-11-26
1034083,supergene sulphide enrichment,次生富硫作用,,2012-11-26
1034084,superglacial,冰上的,,2012-11-26
1034085,superheating,過熱作用,,2012-11-26
1034086,superimposed drainage,疊置水系；積載水系,,2012-11-26
1034087,superimposed fan,上置扇,,2012-11-26
1034088,superimposed ice stream,上置冰川；積載冰川,,2012-11-26
1034089,superimposed river(superposed river),上〔層〕遺〔留〕河；疊置河,,2012-11-26
1034090,superimposed stream,疊置河,,2012-11-26
1034091,superimposed valley,遺傳谷；疊置谷,,2012-11-26
1034092,superimposition,重接；遺留,,2012-11-26
1034093,superincumbent bed,覆層；疊層,,2012-11-26
1034094,superindividual,超單晶,,2012-11-26
1034095,superinduced stream,疊置河,,2012-11-26
1034096,superlattice,超晶格,,2012-11-26
1034097,superposed fold,重複褶皺,,2012-11-26
1034098,superposed ripple mark,複波痕,,2012-11-26
1034099,superposed stream,疊置河；積載河,,2012-11-26
1034100,superposition,遺留,,2012-11-26
1034101,super-saline water,強鹼水,,2012-11-26
1034102,supersaturant solution,過飽和溶液,,2012-11-26
1034103,supersaturation,過飽和,,2012-11-26
1034104,supersaturation of magma,岩漿過飽和,,2012-11-26
1034105,superstratum,被覆層；上覆層,,2012-11-26
1034106,supersystem,超系,,2012-11-26
1034107,supertructure(suprastructure),上層構造,,2012-11-26
1034108,superzone,超帶,,2012-11-26
1034109,supplementary twin,互補雙晶,,2012-11-26
1034110,supplementary type,副型；次型,,2012-11-26
1034111,supraangulare,上隅骨,,2012-11-26
1034112,supracrustal,地表的,,2012-11-26
1034113,supragelisol,永凍土上的,,2012-11-26
1034114,supralittoral zone,上濱海帶,,2012-11-26
1034115,supraoccipital bone,上枕骨,,2012-11-26
1034116,Supraorbitalnidge,眉稜；眼骨上稜,,2012-11-26
1034117,suprasquamosal indentation,鱗骨上缺口,,2012-11-26
1034118,supratenuous fold,薄頂褶皺,,2012-11-26
1034119,surf beat,衝浪振盪,,2012-11-26
1034120,surf ripple,衝浪波痕；破浪漣痕,,2012-11-26
1034121,surf zone,衝浪帶,,2012-11-26
1034122,surf(breaker),衝浪,,2012-11-26
1034123,surface,面,,2012-11-26
1034124,surface anomaly,地表異常,,2012-11-26
1034125,surface flow,表流；逕流,,2012-11-26
1034126,surface geology,地面地質學,,2012-11-26
1034127,surface hoar,白霜,,2012-11-26
