ID,英文名稱,中文名稱,圖片,更新日期
21048635,bus interface synchron,匯流排介面同步,,2022-09-29
21048636,bus interrupt,匯流排中斷,,2022-09-29
21048637,bus interrupt signal,匯流排中斷信號,,2022-09-29
21048638,bus lead,匯流排引線,,2022-09-29
21048639,bus line,匯流線；母線；總線；公共汽車路線,,2022-09-29
21048640,bus line rack,排線放線架,,2022-09-29
21048641,bus master,總線主控﹝計算機的﹞；主匯流排,,2022-09-29
21048642,bus master control,匯流排主控,,2022-09-29
21048643,bus master request,匯流排主控器要求,,2022-09-29
21048644,bus mastering bus,匯流排主控匯流排,,2022-09-29
21048645,bus operating rate,公車出車率；公車運行率,,2022-09-29
21048646,bus parking area,大客車停車場,,2022-09-29
21048647,bus power control,匯流排電源控制,,2022-09-29
21048648,bus protection,匯流排保護；母線保護,,2022-09-29
21048649,bus protection relaying,匯流排保護電驛方式；匯流排保護繼電（方式）,,2022-09-29
21048650,bus protective relay,匯流排保護電驛；母線保護繼電器,,2022-09-29
21048651,bus protocol event,匯流排協定事件,,2022-09-29
21048652,bus reactor,匯流排電抗器；母線電抗器,,2022-09-29
21048653,bus regulation,匯流排電壓調整,,2022-09-29
21048654,bus regulator,匯流排電壓調節器；母線電壓調節器,,2022-09-29
21048655,bus ring,集電環,,2022-09-29
21048656,bus rod,圓條匯流排；圓條母線,,2022-09-29
21048657,bus run,匯流排通道,,2022-09-29
21048658,bus section breaker,匯流排分段斷路器；母線分段斷路器,,2022-09-29
21048659,bus sectionalization,匯流排分段,,2022-09-29
21048660,bus sectionalization reactor,匯流排分段電抗器,,2022-09-29
21048661,bus sectionalizing reactor,匯流排分段電抗器,,2022-09-29
21048662,bus separation,匯流排分離；母線分離,,2022-09-29
21048663,bus signal line,匯流排信號線,,2022-09-29
21048664,bus slave,總線受控﹝計算機的﹞,,2022-09-29
21048665,bus static,匯流排靜態,,2022-09-29
21048666,bus stop,公車站,,2022-09-29
21048667,bus structure,母線結構；匯流排結構,,2022-09-29
21048668,bus support,匯流排支撐；母線﹝絕緣﹞支撐,,2022-09-29
21048669,bus supporting,匯流排支援,,2022-09-29
21048670,bus supporting insulator,匯流排絕緣體,,2022-09-29
21048671,bus system architecture,匯流排系統架構,,2022-09-29
21048672,bus terminal circuit,匯流排終端電路,,2022-09-29
21048673,bus terminal fault,匯流排終端故障；母線終端故障,,2022-09-29
21048674,bus termination,匯流排終止,,2022-09-29
21048675,bus tie breaker,匯流排聯絡斷路器,,2022-09-29
21048676,bus tie breaker status lights,母線繫遮斷器情況燈,,2022-09-29
21048677,bus tie cell,匯流排連結隔室；母線連結隔室,,2022-09-29
21048678,bus tie circuit breaker,母線連絡斷路器,,2022-09-29
21048679,bus tie reactor protection,匯流排連結電抗器保護,,2022-09-29
21048680,bus tie switch,匯流排連絡開關；母線連絡開關,,2022-09-29
21048681,bus type current transformer,匯流排式比流器；母線式比流器,,2022-09-29
21048682,bus voltage regulator,匯流排電壓調整器,,2022-09-29
21048683,bus wire,匯流條；母線,,2022-09-29
21048684,busbar,匯流排；母線,,2022-09-29
21048685,busbar chamber,母線箱；母線室,,2022-09-29
21048686,busbar channel,母線通道；槽形母線,,2022-09-29
21048687,busbar clamp,母線夾,,2022-09-29
21048688,busbar corridor,母線［檢查］廊道,,2022-09-29
21048689,busbar cross section,母線截面,,2022-09-29
21048690,busbar current transformer,母線比流器,,2022-09-29
21048691,busbar disconnecting switch,母線隔離開關,,2022-09-29
21048692,busbar duct,母線導管；母線溝,,2022-09-29
21048693,busbar expansion joint,母線伸縮節,,2022-09-29
21048694,busbar fault,母線故障,,2022-09-29
21048695,busbar fitting,母線接頭,,2022-09-29
21048696,busbar flashover,母線閃絡,,2022-09-29
21048697,busbar frame,母線架,,2022-09-29
21048698,busbar grounding,母線接地；內線接地裝置,,2022-09-29
21048699,busbar group,母線絕緣子,,2022-09-29
21048700,busbar insulator,母線接頭,,2022-09-29
21048701,busbar joint,母線隔板,,2022-09-29
21048702,busbar partition,母線電壓互感器,,2022-09-29
21048703,busbar potential transformer,母線比壓器,,2022-09-29
21048704,busbar protection,匯流排保護,,2022-09-29
21048705,busbar room,母線段；母線室,,2022-09-29
21048706,busbar section,母線分段,,2022-09-29
21048707,busbar section disconnector,母線段隔離開關,,2022-09-29
21048708,busbar sectionalizing switch,母線分段隔離開關,,2022-09-29
21048709,busbar separator,匯流排分隔器；母線間隔墊,,2022-09-29
21048710,busbar setting,母線校正,,2022-09-29
21048711,busbar short circuit,母線短路,,2022-09-29
21048712,busbar support,母線支承,,2022-09-29
21048713,busbar support clamp,母線支承夾；母線固定夾具,,2022-09-29
21048714,busbar system,母線系統,,2022-09-29
21048715,busbar transformer,母線變壓器,,2022-09-29
21048716,busbar trunking system,母線幹線系統,,2022-09-29
21048717,busbar voltage,母線電壓,,2022-09-29
21048718,busbar wire,匯流條；母線,,2022-09-29
21048719,Busen cell,本生電池,,2022-09-29
21048720,Busen oxyhydrogen gas voltameter,本生氫氧電壓計,,2022-09-29
21048721,Busen photometer,本生光度計,,2022-09-29
21048722,Busen voltameter,本生電量計,,2022-09-29
21048723,bush,[絕緣]套管；墊圈；襯套,,2022-09-29
21048724,bushing,絕緣套管；軸套；軸襯,,2022-09-29
21048725,bushing current transformer{=BCT},套管式比流器,,2022-09-29
21048726,bushing flashover,套管閃絡,,2022-09-29
21048727,bushing insulator,絕緣套管；套管絕緣子,,2022-09-29
21048728,bushing knife,﹝刮﹞軸補﹝用的﹞刀,,2022-09-29
21048729,bushing mounting,襯套安裝,,2022-09-29
21048730,bushing potential tap,套管電壓分接頭,,2022-09-29
21048731,bushing terminal,套管式端頭；套管接頭,,2022-09-29
21048732,bushing test tap,套管試驗抽頭,,2022-09-29
21048733,bushing transformer,套管[電流]互感器,,2022-09-29
21048734,bushing type condenser,套管式電容器,,2022-09-29
21048735,bushing type current transformer,套管式比流器,,2022-09-29
21048736,Business,商業,,2022-09-29
21048737,business activity,企業活動,,2022-09-29
21048738,business administration,企業管理,,2022-09-29
21048739,business application,商業應用,,2022-09-29
21048740,business card,名片,,2022-09-29
21048741,business card CD,名片光碟,,2022-09-29
21048742,business card transaction,名片交易,,2022-09-29
21048743,business computer,商用計算機,,2022-09-29
21048744,business data processing,商業資料處理；商用數據處理,,2022-09-29
21048745,business driver,營運驅動因素；商用驅動力,,2022-09-29
21048746,business EDP system technique{=BEST},商業電子資料處理系統技術,,2022-09-29
21048747,business equipment manufacturies association{=BEMA},商品儀器廠品協會,,2022-09-29
21048748,business form intermediate,商業表格中間,,2022-09-29
21048749,business input output rerun{=BIOR},畢奧（編譯）程式,,2022-09-29
21048750,business logic,企業邏輯,,2022-09-29
21048751,business machine computer{=BISMAC},匹斯馬克（商用）計算機,,2022-09-29
21048752,business management data process,商業管理資料處理,,2022-09-29
21048753,Business Method,商業方法,,2022-09-29
21048754,business model,商業模式,,2022-09-29
21048755,business objective,企業目標,,2022-09-29
21048756,business practice,企業實務,,2022-09-29
21048757,Business Processes,企業流程,,2022-09-29
21048758,business promotion system,商業促進系統；商務推播系統,,2022-09-29
21048759,business relationship management{=BRM},營運關係管理,,2022-09-29
21048760,business system,商業系統；營業系統,,2022-09-29
21048761,business transaction,企業交易,,2022-09-29
21048762,business vehicle,營業用車；商務車,,2022-09-29
21048763,business vehicle plate,營業車輛牌照,,2022-09-29
21048764,business-machine receiving-timing{=BR},商業機器接收計時,,2022-09-29
21048765,business-machine transmitting-timing{=BT},商業機器發送計時,,2022-09-29
21048766,bus-kilometer,客車行駛里程,,2022-09-29
21048767,bussback,回輸,,2022-09-29
21048768,bussed supply,匯流排供電；母線供電,,2022-09-29
21048769,bussing,高壓線與匯流排間的連接,,2022-09-29
21048770,bustback,回輸,,2022-09-29
21048771,busy,在工作；在操作；在報行；占線,,2022-09-29
21048772,busy back,忙回[信號]；占線信號,,2022-09-29
21048773,busy back jack,忙音塞孔；占線測試塞孔,,2022-09-29
21048774,busy back signal,忙音信號,,2022-09-29
21048775,busy back tone,忙音；蜂音；占線音,,2022-09-29
21048776,busy buzz,忙蜂音；占線蜂音,,2022-09-29
21048777,busy contact,忙觸點,,2022-09-29
21048778,busy drop,占線吊牌,,2022-09-29
21048779,busy flash,占線閃光,,2022-09-29
21048780,busy hour,最忙鐘點；繁忙時間,,2022-09-29
21048781,busy hour call,忙時呼叫,,2022-09-29
21048782,busy hour for traffic handled,處理話務之忙時,,2022-09-29
21048783,busy indicator,占線指示器；占用指示器,,2022-09-29
21048784,busy jack,使忙插口,,2022-09-29
21048785,busy lamp,占線信號燈；忙燈（電話的）,,2022-09-29
21048786,busy line,占線；忙線,,2022-09-29
21048787,busy link,忙音接續片,,2022-09-29
21048788,busy report,占線報告,,2022-09-29
21048789,busy signal,占線信號,,2022-09-29
21048790,busy state,忙狀態,,2022-09-29
21048791,busy test,占線測試；忙碌狀態試驗,,2022-09-29
21048792,busy test relay,占線繼電器；占線測試繼電器,,2022-09-29
21048793,busy tone,忙音,,2022-09-29
21048794,busy tone signal,忙音信號,,2022-09-29
21048795,busy tone trunk,忙音中繼線,,2022-09-29
21048796,busy welding,對（頭）熔接,,2022-09-29
21048797,butadiene,丁二烯,,2022-09-29
21048798,butadiene nucleus,丁二烯核,,2022-09-29
21048799,butadiene rubber,聚丁二烯橡膠,,2022-09-29
21048800,butadiene thermosetting resin,丁二烯熱固性樹脂,,2022-09-29
21048801,butane,丁烷,,2022-09-29
21048802,butene,丁烯,,2022-09-29
21048803,Butler matrix,巴特勒矩陣,,2022-09-29
