ID,英文名稱,中文名稱,圖片,備註,更新日期
3365618,crude death rate,粗死亡率,,,2018-03-21
3365619,crude divorce rate,粗離婚率,,,2018-03-21
3365620,crude marriage rate,粗結婚率,,,2018-03-21
3365621,crude mortality rate,粗死亡率,,,2018-03-21
3365622,cult,崇拜；宗派；異教,,,2018-03-21
3365623,cult film,異派電影,,,2018-03-21
3365624,cult of the individual,個人崇拜；個體崇拜,,,2018-03-21
3365625,cultrue industry,文化工業,,,2018-03-21
3365626,cultural anthropology,文化人類學,,,2018-03-21
3365627,cultural bias,文化偏見,,,2018-03-21
3365628,cultural borrowing,文化借取,,,2018-03-21
3365629,cultural capital,文化資本,,,2018-03-21
3365630,cultural circle,文化圈,,,2018-03-21
3365631,cultural complex,文化叢,,,2018-03-21
3365632,cultural configuration,文化全貌,,,2018-03-21
3365633,cultural deprivation,文化剝奪,,,2018-03-21
3365634,cultural determinism,文化決定論,,,2018-03-21
3365635,cultural dope,文化傀儡,,,2018-03-21
3365636,cultural goods,文化財貨,,,2018-03-21
3365637,cultural immediacy,文化立即性；文化即刻性,,,2018-03-21
3365638,cultural imperialism,文化帝國主義,,,2018-03-21
3365639,cultural indicator,文化指標,,,2018-03-21
3365640,cultural industries,文化產業,,,2018-03-21
3365641,cultural intermediaries,文化中介者,,,2018-03-21
3365642,cultural lag,文化落差；文化內落差,,,2018-03-21
3365643,cultural logic of late capitalism,晚期資本主義的文化邏輯,,,2018-03-21
3365644,cultural materialism,文化唯物論,,,2018-03-21
3365645,cultural nationalism,文化民族主義；文化國族主義,,,2018-03-21
3365646,cultural parallelism,文化平行論,,,2018-03-21
3365647,cultural pattern,文化模式,,,2018-03-21
3365648,cultural pluralism,文化多元主義；文化多元論,,,2018-03-21
3365649,cultural production,文化生產,,,2018-03-21
3365650,cultural relativism,文化相對論；文化相對主義,,,2018-03-21
3365651,cultural reproduction,文化再生產,,,2018-03-21
3365652,cultural studies,文化研究,,,2018-03-21
3365653,cultural system,文化體系；文化系統,,,2018-03-21
3365654,cultural theory of risk,風險的文化理論,,,2018-03-21
3365655,cultural trait,文化特質,,,2018-03-21
3365656,cultural turn,文化轉向,,,2018-03-21
3365657,culture,文化,,,2018-03-21
3365658,culture industry,文化工業,,,2018-03-21
3365659,culture of poverty,貧窮文化,,,2018-03-21
3365660,culture pattern,文化模式,,,2018-03-21
3365661,culture shock,文化衝擊；文化震撼,,,2018-03-21
3365662,culture-bound syndrome,文化束縛症候群,,,2018-03-21
3365663,cumulative distribution,累積分配；累積分布,,,2018-03-21
3365664,cumulative percentage,累積百分比,,,2018-03-21
3365665,cyber community,賽博社群；模控社群,,,2018-03-21
3365666,cyberculture,網路文化,,,2018-03-21
3365667,cybernetic system,模控系統；自動操控系統,,,2018-03-21
3365668,cycle of poverty,貧窮循環,,,2018-03-21
3365669,cycle of protest,抗爭循環,,,2018-03-21
3365670,daughter preference,生女偏好,,,2018-03-21
3365671,de-bureaucratization,去科層化,,,2018-03-21
3365672,de-colonization,去殖民化,,,2018-03-21
3365673,de-criminalization,除罪化,,,2018-03-21
3365674,de-culturation,去文化,,,2018-03-21
3365675,de-defferentiation,去分化,,,2018-03-21
3365676,de-humanization,去人性化,,,2018-03-21
3365677,de-individualization,去個人化；去個體化,,,2018-03-21
3365678,de-institutionalization,去制度化；去機構化,,,2018-03-21
3365679,de-mobilization,解除動員；復員,,,2018-03-21
3365680,de-mystification,去神秘化,,,2018-03-21
3365681,de-mythologization,去神話化,,,2018-03-21
3365682,de-politicization,去政治化,,,2018-03-21
3365683,de-professionalization,去專業化,,,2018-03-21
3365684,de-regulation,解除管制,,,2018-03-21
3365685,de-schooling,反學校化教育；去學校化,,,2018-03-21
3365686,de-segregation,廢除種族隔離,,,2018-03-21
3365687,de-skilling,去技術化；去技能化,,,2018-03-21
3365688,de-socialization,去社會化,,,2018-03-21
3365689,de-stratification,去階層化,,,2018-03-21
3365690,death instinct,死亡本能,,,2018-03-21
3365691,death rate,死亡率,,,2018-03-21
3365692,decentralization,地方分權化；去中心化,,,2018-03-21
3365693,decoding,解碼,,,2018-03-21
3365694,decolonization,去殖民；解殖,,,2018-03-21
3365695,deconstruction,解構,,,2018-03-21
3365696,deductive method,演繹方法,,,2018-03-21
3365697,deep acting,深層表演,,,2018-03-21
3365698,deep structure,深層結構,,,2018-03-21
3365699,defence mechanism,自衛機轉；防衛機制,,,2018-03-21
3365700,defense mechanism,防衛機制；防衛機轉,,,2018-03-21
3365701,definition of situation,情境釋意；情境定義,,,2018-03-21
3365702,degradation ceremony,降黜儀式,,,2018-03-21
3365703,degree of freedom,自由度,,,2018-03-21
3365704,deindustrialization,去工業化,,,2018-03-21
3365705,deism,自然神論,,,2018-03-21
3365706,deity,神；神性,,,2018-03-21
3365707,deliberative democracy,審議民主,,,2018-03-21
3365708,democracy,民主,,,2018-03-21
3365709,democratic association,人群原則的結合,,,2018-03-21
3365710,democratization,民主化,,,2018-03-21
3365711,demogenic association,人群原則的結合,,,2018-03-21
3365712,demographic analysis,人口學分析,,,2018-03-21
3365713,demographic change,人口變遷,,,2018-03-21
3365714,demographic characteristics,人口特徵,,,2018-03-21
3365715,demographic composition,人口組合,,,2018-03-21
3365716,demographic evolutionism,人口演化論,,,2018-03-21
3365717,demographic indicator,人口指標,,,2018-03-21
3365718,demographic revolution,人口革命,,,2018-03-21
3365719,demographic statistics,人口統計,,,2018-03-21
3365720,demographic structure,人口結構,,,2018-03-21
3365721,demographic transition,人口轉型,,,2018-03-21
3365722,demography,人口學,,,2018-03-21
3365723,denationalization,去國族化,,,2018-03-21
3365724,denomination,教派,,,2018-03-21
3365725,denotation,直指；明示義；直接義,,,2018-03-21
3365726,density of population,人口密度,,,2018-03-21
3365727,dependency ratio,依賴比；扶養比,,,2018-03-21
3365728,dependency theory,依賴理論,,,2018-03-21
3365729,dependent development,依賴性發展,,,2018-03-21
3365730,dependent population,依賴人口；被扶養人口,,,2018-03-21
3365731,dependent variable,依變項；依變數,,,2018-03-21
3365732,depressed class,印度下層保留階級,,,2018-03-21
3365733,deprivation,剝奪,,,2018-03-21
3365734,derivation,衍理,,,2018-03-21
3365735,derivation (pareto),衍理,,,2018-03-21
3365736,derivative (pareto),衍論,,,2018-03-21
3365737,descriptive research,描述性研究,,,2018-03-21
3365738,descriptive sociology,描述社會學,,,2018-03-21
3365739,descriptive statistics,描述性統計,,,2018-03-21
3365740,descriptive study,描述性研究,,,2018-03-21
3365741,desegregation,反隔離,,,2018-03-21
3365742,desirability,可欲性,,,2018-03-21
3365743,deskilling,去技術化,,,2018-03-21
3365744,despotism,專制,,,2018-03-21
3365745,determinism,決定論,,,2018-03-21
3365746,detraditionalization,去傳統化,,,2018-03-21
3365747,developed countries,已開發國家,,,2018-03-21
3365748,developing countries,開發中國家,,,2018-03-21
3365749,development theory,發展理論,,,2018-03-21
3365750,developmentalism,開發主義,,,2018-03-21
3365751,deviance,偏差；越軌；逸脫,,,2018-03-21
3365752,deviation,偏差；離差,,,2018-03-21
3365753,deviation from mean,離均差,,,2018-03-21
3365754,df,自由度,,,2018-03-21
3365755,diachrony,貫時性；歷時性,,,2018-03-21
3365756,dialectic,辯證法；辯證,,,2018-03-21
3365757,dialectic method,辯證法,,,2018-03-21
3365758,dialectical materialism,辯證唯物論,,,2018-03-21
3365759,dialectics,辯證法,,,2018-03-21
3365760,diaspora,流亡；離散,,,2018-03-21
3365761,dictatorship,獨裁,,,2018-03-21
3365762,dictatorship of the proletariat,無產階級專政,,,2018-03-21
3365763,differencial association theory,差別交往論,,,2018-03-21
3365764,differential association theory,差別交往理論；差異結合理論,,,2018-03-21
3365765,differential birth rate,差別出生率,,,2018-03-21
3365766,differential migration,差別遷移,,,2018-03-21
3365767,differentiation,分化,,,2018-03-21
3365768,difficulty index,難度指標,,,2018-03-21
3365769,diffused religion,普化宗教；擴散式宗教,,,2018-03-21
3365770,diffuseness-specificity {Parsons},廣泛－特定,,,2018-03-21
3365771,diffusion of culture,文化傳播,,,2018-03-21
3365772,diffusionism,擴散論,,,2018-03-21
3365773,digital divide,數位落差,,,2018-03-21
3365774,DINK,頂客族,,,2018-03-21
3365775,DINKY,頂客族,,,2018-03-21
3365776,directive agent,導引因子,,,2018-03-21
3365777,disaster syndrome,災難症侯群,,,2018-03-21
3365778,discipline,規訓；紀律；學科,,,2018-03-21
3365779,discourse,論述,,,2018-03-21
3365780,discourse analysis,論述分析,,,2018-03-21
3365781,discrimination,歧視,,,2018-03-21
3365782,discrimination index,鑑別度指標,,,2018-03-21
3365783,discursive ethic,論述倫理,,,2018-03-21
3365784,disembeddedness,去鑲嵌,,,2018-03-21
3365785,disembedding,去鑲嵌,,,2018-03-21
3365786,disenchantment,除魅；除魅化,,,2018-03-21
3365787,disguised unemployment,隱藏性失業,,,2018-03-21
3365788,disorganized capitalism,解組的資本主義,,,2018-03-21
3365789,disposable income,可支配所得,,,2018-03-21
3365790,distanciation,遠距化,,,2018-03-21
3365791,distinction,秀異；區別,,,2018-03-21
3365792,distribution,分配；分布,,,2018-03-21
3365793,distributive justice,分配正義,,,2018-03-21
3365794,divergence theory,發散理論,,,2018-03-21
3365795,diversity,多樣性,,,2018-03-21
3365796,divided self,分裂的自我,,,2018-03-21
3365797,divine right,神權,,,2018-03-21
3365798,divine right of kings,君權神授,,,2018-03-21
3365799,division of labor,分工,,,2018-03-21
3365800,divorce,離婚,,,2018-03-21
3365801,divorce rate,離婚率,,,2018-03-21
3365802,documentary research,文件研究,,,2018-03-21
3365803,dogmatism,教條主義,,,2018-03-21
3365804,doing gender,做性別,,,2018-03-21
3365805,domain assumption,基礎假設；範疇假設,,,2018-03-21
3365806,domestic division of labor,家務分工,,,2018-03-21
3365807,domestic industry,國內產業；家庭式產業,,,2018-03-21
3365808,domestic institution,家族制度；家庭制度,,,2018-03-21
3365809,domestic labor,家務勞動,,,2018-03-21
3365810,domestic violence,家庭暴力,,,2018-03-21
3365811,domestication,馴化,,,2018-03-21
3365812,dominance hierarchy,支配層級,,,2018-03-21
3365813,dominant culture,優勢文化；宰制文化；支配文化,,,2018-03-21
3365814,dominant group,優勢團體；宰制團體；支配團體,,,2018-03-21
3365815,dominant ideology,主導的意識形態；宰制的意識形態；支配的意識形態,,,2018-03-21
3365816,dominant ideology thesis,主導意識形態論旨,,,2018-03-21
3365817,domination,宰制；支配,,,2018-03-21
3365818,double bind situation,雙面受縛,,,2018-03-21
3365819,double blind method,雙盲方法,,,2018-03-21
3365820,double burden,雙重負擔,,,2018-03-21
3365821,double consciousness,雙重意識,,,2018-03-21
3365822,double movement,雙重運動；雙向運動,,,2018-03-21
3365823,double-tailed test,雙尾檢定,,,2018-03-21
3365824,downward social mobility,向下社會流動,,,2018-03-21
3365825,doxa,多克薩；常識信念,,,2018-03-21
3365826,drag queens and drag kings,變裝女王和變裝國王,,,2018-03-21
3365827,dramaturgy,劇場論,,,2018-03-21
3365828,drive,驅力,,,2018-03-21
3365829,drop-out rate,中輟率；輟學率,,,2018-03-21
3365830,drug abuse,藥物濫用,,,2018-03-21
3365831,dual consciousness,二元意識,,,2018-03-21
3365832,dual economy,二元經濟；雙元經濟,,,2018-03-21
3365833,dual labor market,二元勞動市場；雙元勞動市場,,,2018-03-21
3365834,dual society,二元社會,,,2018-03-21
3365835,dual system,二元體系；雙元體系,,,2018-03-21
3365836,dual-career family,雙生涯家庭；雙職家庭,,,2018-03-21
3365837,dualism,二元論,,,2018-03-21
3365838,dummy variable,虛擬變數；虛擬變項,,,2018-03-21
3365839,duncan's multiple range test,鄧氏多距檢定,,,2018-03-21
3365840,durée,綿延,,,2018-03-21
3365841,dyad,二元體；二人組,,,2018-03-21
3365842,dynamic agent,動力因子,,,2018-03-21
3365843,dynamic equilibrium,動態均衡,,,2018-03-21
3365844,dynamic population,動態人口,,,2018-03-21
3365845,dynamic social impact theory,動態社會衝擊理論,,,2018-03-21
3365846,dysfunction,反功能,,,2018-03-21
3365847,earnings-related contribution,依所得比例繳保費,,,2018-03-21
3365848,eating disorder,飲食失調,,,2018-03-21
3365849,eco-Marxism,生態馬克思主義,,,2018-03-21
3365850,ecological fallacy,生態謬誤；以全蓋偏的謬誤,,,2018-03-21
3365851,ecological footprint,生態足跡,,,2018-03-21
3365852,ecological organization,生態組織；區位組織,,,2018-03-21
3365853,ecological process,生態過程；區位過程,,,2018-03-21
3365854,ecological segregation,生態隔離；區位隔離,,,2018-03-21
3365855,ecological sociology,生態社會學,,,2018-03-21
3365856,ecological structure,生態結構；區位結構,,,2018-03-21
3365857,ecological system,生態體系,,,2018-03-21
3365858,ecological triangle,生態三角形；區位三角形,,,2018-03-21
3365859,ecological unit,生態單位；區位單位,,,2018-03-21
3365860,economic capital,經濟資本,,,2018-03-21
3365861,economic cycle,景氣循環,,,2018-03-21
3365862,economic dependence,經濟依賴,,,2018-03-21
3365863,economic globalization,經濟全球化,,,2018-03-21
3365864,economic interpretation of history,經濟史觀,,,2018-03-21
3365865,economic man model,經濟人模型,,,2018-03-21
3365866,economic nationalism,經濟民族主義,,,2018-03-21
3365867,economic reductionism,經濟化約論,,,2018-03-21
3365868,economic sociology,經濟社會學,,,2018-03-21
3365869,economic union,經濟聯盟,,,2018-03-21
3365870,economically active population,經濟活動人口,,,2018-03-21
3365871,economically inactive population,非經濟活動人口,,,2018-03-21
3365872,economy world,經濟世界,,,2018-03-21
3365873,ecosphere,生態圈,,,2018-03-21
3365874,ecosystem,生態體系,,,2018-03-21
3365875,education system,教育體系；教育系統,,,2018-03-21
3365876,education voucher,教育券,,,2018-03-21
3365877,educational achievement,教育成就,,,2018-03-21
3365878,educational aspiration,教育抱負,,,2018-03-21
3365879,educational assessment,教育評鑑,,,2018-03-21
3365880,educational attainment,教育取得；教育程度,,,2018-03-21
3365881,educational determinism,教育決定論,,,2018-03-21
3365882,educational expansion,教育擴張,,,2018-03-21
3365883,educational inequality,教育不平等,,,2018-03-21
3365884,educational institution,教育制度,,,2018-03-21
3365885,educational investment,教育投資,,,2018-03-21
3365886,educational opportunity,教育機會,,,2018-03-21
3365887,educational priority area,教育優先區,,,2018-03-21
3365888,educational reform,教育改革,,,2018-03-21
3365889,educational resource,教育資源,,,2018-03-21
3365890,educational sociology,教育社會學,,,2018-03-21
3365891,educational system,教育體系,,,2018-03-21
3365892,egalitarian family,平權家庭,,,2018-03-21
3365893,egalitarianism,平等主義；平權主義,,,2018-03-21
3365894,ego,自我,,,2018-03-21
3365895,ego-alter theory,自我-他者理論,,,2018-03-21
3365896,ego-ideal,自我理想,,,2018-03-21
3365897,egocentricity,自我中心,,,2018-03-21
3365898,egocentrism,自我中心主義,,,2018-03-21
3365899,egoism,利己主義,,,2018-03-21
3365900,egoistic suicide,利己型自殺,,,2018-03-21
3365901,eigenvalue,特徵值,,,2018-03-21
3365902,eigenvector,特徵向量,,,2018-03-21
3365903,ekistics,人類環境生態學；人類群居學,,,2018-03-21
3365904,elaborated code,精緻符碼,,,2018-03-21
3365905,elasticity of employment,就業彈性,,,2018-03-21
3365906,elective affinity,選擇性親近,,,2018-03-21
3365907,electra complex,戀父情結,,,2018-03-21
3365908,elite,精英；菁英,,,2018-03-21
3365909,elite theory,精英理論；菁英理論,,,2018-03-21
3365910,emancipatory interest,解放旨趣,,,2018-03-21
3365911,embarrassment,困窘；尷尬；囧,,,2018-03-21
3365912,embeddedness,鑲嵌,,,2018-03-21
3365913,embodiment,身體化；具身化；體現；體化,,,2018-03-21
3365914,embourgeoisement,資產階級化,,,2018-03-21
3365915,emergence,茁生；湧生；突現,,,2018-03-21
3365916,emergent norm,新興規範,,,2018-03-21
3365917,emergent property,新興特質,,,2018-03-21
3365918,emic,主位,,,2018-03-21
3365919,emigrant,移出民；移民,,,2018-03-21
3365920,emigration,人口外移,,,2018-03-21
3365921,emigration rate,人口移出率,,,2018-03-21
3365922,emotion orientation,情感導向,,,2018-03-21
3365923,emotional labor,情緒勞動,,,2018-03-21
3365924,emotional mobilization,情緒動員,,,2018-03-21
3365925,empathy,同理,,,2018-03-21
3365926,emphasized femininity,誇大陰柔特質,,,2018-03-21
3365927,empirical knowledge,經驗知識,,,2018-03-21
3365928,empirical research,經驗研究；實徵研究,,,2021-03-26
3365929,empirical science,實徵科學；經驗科學,,,2018-03-21
3365930,empirical sociology,經驗社會學,,,2018-03-21
3365931,empiricism,經驗主義；經驗論,,,2018-03-21
3365932,employer class,僱主階級,,,2018-03-21
3365933,employment,就業,,,2018-03-21
3365934,employment office,職業介紹所；就業中心,,,2018-03-21
3365935,empowerment,賦權；培力；充權,,,2018-03-21
3365936,empty nest families,空巢家庭,,,2018-03-21
3365937,empty-nest period,空巢期,,,2018-03-21
3365938,enacted institution,創生的制度,,,2018-03-21
3365939,enclave development,圈圍發展；飛地發展,,,2018-03-21
3365940,enclave economy,圈圍經濟；飛地經濟,,,2018-03-21
3365941,encoding,編碼；製碼,,,2018-03-21
3365942,encounter,會面互動,,,2018-03-21
3365943,encounter group,會心團體,,,2018-03-21
3365944,encounter movement,會心運動　　,,,2018-03-21
3365945,enculturation,濡化,,,2018-03-21
3365946,endogamy,內婚；內婚制,,,2018-03-21
3365947,endogenous change,內發變遷,,,2018-03-21
3365948,endogenous variable,內生變項,,,2018-03-21
3365949,enlightenment,啟蒙運動,,,2018-03-21
3365950,enterpreneurship,企業家精神,,,2018-03-21
3365951,entitlement,法定應得權利,,,2018-03-21
3365952,entrepreneurship,企業精神；創業,,,2018-03-21
3365953,entropy,熵；能趨疲,,,2018-03-21
3365954,environmental justice,環境正義,,,2018-03-21
3365955,environmental movement,環境運動,,,2018-03-21
3365956,environmental sociology,環境社會學,,,2018-03-21
3365957,environmentalism,環境保護主義,,,2018-03-21
3365958,epidemological transition,流行病轉型,,,2018-03-21
3365959,episode analysis,事例分析,,,2018-03-21
3365960,episteme,知識域；知識型,,,2018-03-21
3365961,epistemological break,知識論斷裂,,,2018-03-21
3365962,epistemological rupture,知識論斷裂,,,2018-03-21
3365963,epistemology,知識論；認識論,,,2018-03-21
3365964,equal pay,同工同酬,,,2018-03-21
3365965,equal pay for equal work ,同工同酬,,,2018-03-21
3365966,equalitarianism,平等主義,,,2018-03-21
3365967,equality,平等,,,2018-03-21
3365968,equilibrium,均衡,,,2018-03-21
3365969,equilibrium theory,均衡理論,,,2018-03-21
3365970,ergonomics,人體工學；人因工程學,,,2018-03-21
3365971,eros,愛欲；性慾,,,2018-03-21
3365972,Eros love,情慾愛,,,2018-03-21
3365973,erotica,情色物,,,2018-03-21
3365974,error rate,誤差率,,,2018-03-21
3365975,error structure,誤差結構,,,2018-03-21
3365976,error sum of squares,誤差平方和,,,2018-03-21
3365977,error term,誤差項,,,2018-03-21
3365978,esprit de corps,團隊精神,,,2018-03-21
3365979,essentialism,本質主義；本質論,,,2018-03-21
3365980,estimate,估計值,,,2018-03-21
3365981,estimated error,估計誤差,,,2018-03-21
3365982,estimated population,估計人口；推估人口,,,2018-03-21
3365983,estimator,估計式,,,2018-03-21
3365984,estrangement,疏離；異化,,,2018-03-21
3365985,et cetera assumption,類推假定,,,2018-03-21
3365986,ethic of conviction,信念倫理；良心倫理；心志倫理,,,2018-03-21
3365987,ethic of responsibility,責任倫理,,,2018-03-21
3365988,ethnic cleansing,族群屠殺；族群清洗,,,2018-03-21
3365989,ethnic cleavage,族群分裂,,,2018-03-21
3365990,ethnic conflict,族群衝突,,,2018-03-21
3365991,ethnic diversity,族群多樣性；族群多元性,,,2018-03-21
3365992,ethnic enclave,族群聚居區；族裔群聚區,,,2018-03-21
3365993,ethnic group,族群；族裔團體,,,2018-03-21
3365994,ethnic identity,族群認同,,,2018-03-21
3365995,ethnic mosaic,族群拼盤；族群馬賽克,,,2018-03-21
3365996,ethnic nationalism,族群國族主義；族群民族主義,,,2018-03-21
3365997,ethnic segregation,族群隔離；族裔隔離,,,2018-03-21
3365998,ethnic stratification,族群階層化,,,2018-03-21
3365999,ethnicity,族群；族裔；族群特性；族群性；族裔特性,,,2018-03-21
3366000,ethnocentrism,種族中心主義；民族中心主義,,,2018-03-21
3366001,ethnogenic association,族群結合；族群原則的結合,,,2018-03-21
3366002,ethnography,民族誌,,,2018-03-21
3366003,ethnomethodology,俗民方法論；俗民方法學,,,2018-03-21
3366004,ethnoscapes,族裔景觀,,,2018-03-21
3366005,ethos,社會思潮；集團特質；意索,,,2018-03-21
3366006,etic,客位,,,2018-03-21
3366007,etiquette,禮節,,,2018-03-21
3366008,eudemics {dealey},利國學；優民學,,,2018-03-21
3366009,eugenics,優生[學],,,2018-03-21
3366010,eurocentrism,歐洲中心主義,,,2018-03-21
3366011,euthanasia,安樂死,,,2018-03-21
3366012,evaluation research,評估研究,,,2018-03-21
3366013,event,事件,,,2018-03-21
3366014,event history analysis,事件史分析,,,2018-03-21
3366015,everyday life,日常生活,,,2018-03-21
3366016,evolution,演化；進化,,,2018-03-21
3366017,evolution theory,演化論；進化論,,,2018-03-21
3366018,evolutionary theory,演化論；進化論,,,2018-03-21
3366019,ex post facto experiment,事後回溯實驗,,,2018-03-21
3366020,ex-role behavior,角色外行為,,,2018-03-21
3366021,exchange network theory,交換網絡理論,,,2018-03-21
3366022,exchange relation,交換關係,,,2018-03-21
3366023,exchange theory,交換理論；交換論,,,2018-03-21
3366024,exchange value,交換價值,,,2018-03-21
3366025,exogamy,外婚；外婚制,,,2018-03-21
3366026,exogenous change,外誘變遷,,,2018-03-21
3366027,exogenous variable,外生變項,,,2018-03-21
3366028,expansion,擴張,,,2018-03-21
3366029,expectation of life,預期壽命,,,2018-03-21
3366030,experiment group,實驗組,,,2018-03-21
3366031,experimental group,實驗組,,,2018-03-21
3366032,experimental method,實驗法,,,2018-03-21
3366033,expert system,專家系統,,,2018-03-21
3366034,explanatory research,解釋性研究；解釋型研究,,,2018-03-21
3366035,exploitation,剝削,,,2018-03-21
3366036,exploitation class,剝削階級,,,2018-03-21
3366037,exploratory research,探索性研究；探索型研究,,,2018-03-21
3366038,export-oriented industrialization,出口導向工業化,,,2018-03-21
3366039,expressive crowd,敘情群眾,,,2018-03-21
3366040,expressive identity,敘情認同,,,2018-03-21
3366041,expressive role,敍情角色,,,2018-03-21
3366042,extended case method,延伸個案法,,,2018-03-21
3366043,extended family,擴大家庭；大家庭；擴展式家庭,,,2018-03-21
3366044,external attribution,外部歸因,,,2018-03-21
3366045,external benefit,外溢效益,,,2018-03-21
3366046,external diseconomy,外部不經濟,,,2018-03-21
3366047,external economy,外部經濟,,,2018-03-21
3366048,external labor market,外部勞動市場,,,2018-03-21
3366049,external observation,外部觀察,,,2018-03-21
3366050,extreme case sampling,極端案例抽樣,,,2018-03-21
3366051,extreme poverty,赤貧,,,2018-03-21
3366052,extremism,極端主義,,,2018-03-21
3366053,f distribution,f分布,,,2018-03-21
3366054,f ratio,f比率,,,2018-03-21
3366055,f test,f檢驗,,,2018-03-21
3366056,fabian socialism,費邊社會主義,,,2018-03-21
3366057,fabianism,費邊主義,,,2018-03-21
3366058,face validity,表面效度,,,2018-03-21
3366059,face work,臉面工作；面子工夫,,,2018-03-21
3366060,face-to-face group,面對面團體,,,2018-03-21
3366061,faction,派系,,,2018-03-21
3366062,factional struggle,派系鬥爭,,,2018-03-21
3366063,factor analysis,因素分析,,,2018-03-21
3366064,factor endowment,生產要素秉賦,,,2018-03-21
3366065,factor loading,因素負荷,,,2018-03-21
3366066,factor matrix,因素矩陣,,,2018-03-21
3366067,factorial ecology,因素區位學,,,2018-03-21
3366068,factory system,工廠制,,,2018-03-21
3366069,fair trade,公平交易,,,2018-03-21
3366070,fallacy of misplaced concreteness,具體錯置謬誤,,,2018-03-21
3366071,false consciousness,錯誤意識；虛假意識,,,2018-03-21
3366072,falsifiability,可否證性；可證偽性,,,2018-03-21
3366073,falsification,否證,,,2018-03-21
3366074,familism,家庭主義；家族主義,,,2018-03-21
3366075,family,家庭,,,2018-03-21
3366076,family allowance,家庭津貼,,,2018-03-21
3366077,family history,家族史,,,2018-03-21
3366078,family life cycle,家庭生命周期,,,2018-03-21
3366079,family of orientation,生長家庭；原生家庭,,,2018-03-21
3366080,family of procreation,生育家庭,,,2018-03-21
3366081,family resemblance,語族類似,,,2018-03-21
3366082,family structure,家庭結構,,,2018-03-21
3366083,family tie,家庭聯繫,,,2018-03-21
3366084,family violence,家庭暴力,,,2018-03-21
3366085,fanaticism,狂熱；宗教狂,,,2018-03-21
3366086,fandom,迷行為；無政府[狀態],,,2018-03-21
3366087,fascism,法西斯主義,,,2018-03-21
3366088,fashion,時尚；流行,,,2018-03-21
3366089,fashion cycle,時尚周期,,,2018-03-21
3366090,fatalism,宿命論,,,2018-03-21
3366091,fatalistic suicide,宿命型自殺,,,2018-03-21
3366092,fatigue effect,問卷的疲勞效應,,,2018-03-21
3366093,favelas,棚戶區；棚屋；貧民窟,,,2018-03-21
3366094,feeling rules,情感規則,,,2018-03-21
3366095,female circumcision,女性閹割,,,2018-03-21
3366096,female genital cutting {=FGC},陰蒂割除,,,2018-03-21
3366097,female genital mutilation {=FGM},女陰殘割,,,2018-03-21
3366098,female masculinity,陰性陽剛特質,,,2018-03-21
3366099,female-headed family,女戶長家庭,,,2018-03-21
3366100,femininity,女性特質；陰柔氣質,,,2018-03-21
3366101,feminism,女性主義；女權主義,,,2018-03-21
3366102,feminist methodology,女性主義方法論,,,2018-03-21
3366103,feminist standpoint theory,女性主義立足點理論,,,2018-03-21
3366104,feminization,女性化,,,2018-03-21
3366105,feminization of labor,勞動女性化,,,2018-03-21
3366106,feminization of poverty,貧窮女性化,,,2018-03-21
3366107,fertility,生育數,,,2018-03-21
3366108,fertility control,生育控制,,,2018-03-21
3366109,fertility distribution,生育率分配,,,2018-03-21
3366110,fertility history,生育史,,,2018-03-21
3366111,fertility policy,生育政策,,,2018-03-21
3366112,fertility rate,生育率,,,2018-03-21
3366113,fertilization age,育齡,,,2018-03-21
3366114,fetish,物神,,,2018-03-21
3366115,fetishism,拜物教；戀物,,,2018-03-21
3366116,feudal mode of production,封建生產方式,,,2018-03-21
3366117,feudal society,封建社會,,,2018-03-21
3366118,feudal system,封建制度,,,2018-03-21
3366119,feudal-absolutist state,封建絕對國家,,,2018-03-21
3366120,feudalism,封建主義,,,2018-03-21
3366121,fiduciary institution,信托機構、託管制度,,,2018-03-21
3366122,field,場；場域；田野；學科領域,,,2018-03-21
3366123,field experiment,田野實驗；實地實驗,,,2018-03-21
3366124,field method,田野方法,,,2018-03-21
3366125,field observation,田野觀察,,,2018-03-21
3366126,field study,田野研究,,,2018-03-21
3366127,field work,田野工作,,,2018-03-21
3366128,fieldwork,田野工作,,,2018-03-21
3366129,figurational sociology,形態社會學,,,2018-03-21
3366130,filter question,過濾問題,,,2018-03-21
3366131,financial capitalism,金融資本主義,,,2018-03-21
3366132,First Nations,最初民族,,,2018-03-21
3366133,first world,第一世界,,,2018-03-21
3366134,fixed effect,固定效果；固定效應,,,2018-03-21
3366135,fixed effect model,固定效果模型；固定效應模型,,,2018-03-21
3366136,flâneur,漫遊者；遊步者,,,2018-03-21
3366137,flat organization,扁平化組織,,,2018-03-21
3366138,flexible specialization,彈性專業化；彈性分殊化；靈活專業化,,,2018-03-21
3366139,floater,浮游者,,,2018-03-21
3366140,floating population,流動人口,,,2018-03-21
3366141,floor effect,下限效果；下限效應；地板效應,,,2018-03-21
3366142,flows,流；流動,,,2018-03-21
3366143,fluid,流體,,,2018-03-21
3366144,focus group,焦點團體,,,2018-03-21
3366145,focused interview,焦點訪談,,,2018-03-21
3366146,folk culture,民俗文化；民間文化,,,2018-03-21
3366147,folk religion,民間宗教,,,2018-03-21
3366148,folk society,俗民社會,,,2018-03-21
3366149,folk-urban typology,城鄉類型,,,2018-03-21
3366150,folksonomy,俗民分類學,,,2018-03-21
