ID,英文名稱,中文名稱,圖片,更新日期
20794068,coolant temperature,冷卻液溫度,,2022-09-08
20794069,coolant temperature sensor,冷卻劑溫度感測器,,2022-09-08
20794070,cooler,冷卻器,,2022-09-08
20794071,Cooling,冷卻,,2022-09-08
20794072,cooling ability,冷卻能力,,2022-09-08
20794073,cooling air,冷卻空氣,,2022-09-08
20794074,cooling apparatus,冷卻設備；冷卻裝備,,2022-09-08
20794075,cooling arrangement,冷卻安置,,2022-09-08
20794076,cooling assembly,冷卻組合,,2022-09-08
20794077,cooling bags,冷卻袋,,2022-09-08
20794078,cooling circulation water system,冷卻循環水系統,,2022-09-08
20794079,cooling component,冷卻組件,,2022-09-08
20794080,cooling crystallization,冷卻結晶,,2022-09-08
20794081,cooling cube,冷卻方塊,,2022-09-08
20794082,cooling demand,冷卻需求,,2022-09-08
20794083,cooling device,冷卻裝置,,2022-09-08
20794084,cooling effect,冷卻效應,,2022-09-08
20794085,Cooling Efficiency,冷卻效率,,2022-09-08
20794086,cooling electronic water pump,冷卻電子式水幫浦,,2022-09-08
20794087,cooling equipment{=CE},冷卻設備,,2022-09-08
20794088,cooling fan,冷卻風扇,,2022-09-08
20794089,cooling fan test,散熱風扇檢驗,,2022-09-08
20794090,cooling fin,冷卻散熱片,,2022-09-08
20794091,cooling flat,冷卻平面,,2022-09-08
20794092,cooling fluid flow,冷卻流體,,2022-09-08
20794093,cooling follow,冷卻跟隨,,2022-09-08
20794094,cooling growth,降溫成長,,2022-09-08
20794095,cooling integrated circuit chip,冷卻積體電路晶片,,2022-09-08
20794096,cooling jacket,冷卻套管,,2022-09-08
20794097,cooling liquid,冷卻液,,2022-09-08
20794098,cooling liquid circulate,冷卻液循環,,2022-09-08
20794099,cooling loop,冷卻環路,,2022-09-08
20794100,cooling means,冷卻方法,,2022-09-08
20794101,cooling mechanism,冷卻機構,,2022-09-08
20794102,cooling medium,冷卻介質,,2022-09-08
20794103,cooling module,冷卻模組,,2022-09-08
20794104,Cooling of atoms,原子冷卻,,2022-09-08
20794105,Cooling of molecules,分子冷卻,,2022-09-08
20794106,cooling particle trap,冷卻粒子陷阱,,2022-09-08
20794107,cooling passage,冷卻液通道,,2022-09-08
20794108,cooling path,冷卻路徑,,2022-09-08
20794109,cooling performance,冷卻性能,,2022-09-08
20794110,cooling pipe,冷卻管,,2022-09-08
20794111,cooling plate,冷卻盤,,2022-09-08
20794112,cooling process,冷卻處理；冷卻過程,,2022-09-08
20794113,cooling rate,冷卻速率,,2022-09-08
20794114,cooling station,冷卻站,,2022-09-08
20794115,cooling structure,冷卻結構,,2022-09-08
20794116,cooling surface,冷卻表面,,2022-09-08
20794117,cooling system,冷卻系統,,2022-09-08
20794118,cooling system pressurization test,冷卻系統加壓試驗,,2022-09-08
20794119,cooling temperature,冷卻溫度,,2022-09-08
20794120,cooling temperature control apparatus,冷卻溫度控制裝備,,2022-09-08
20794121,cooling time,冷卻時間,,2022-09-08
20794122,cooling tower,冷卻塔,,2022-09-08
20794123,cooling tower effluent,冷卻塔流出物,,2022-09-08
20794124,cooling transformer,冷卻變壓器,,2022-09-08
20794125,cooling unit,冷卻單元,,2022-09-08
20794126,cooling water,冷卻水,,2022-09-08
20794127,cooling water cycling,冷卻水循環,,2022-09-08
20794128,cooling water sprinkling,冷卻水噴灑,,2022-09-08
20794129,cooling water supply line,冷卻水供給線路,,2022-09-08
20794130,COOLMOS,（一種低導通電阻之）功率電晶體,,2022-09-08
20794131,CoolMOS model,高壓電率電晶體模組,,2022-09-08
20794132,CoolMOS parameter extraction,CoolMOS 功率電晶體參數擷取,,2022-09-08
20794133,cooperated robot,合作式機器人,,2022-09-08
20794134,cooperating element,合作元件,,2022-09-08
20794135,cooperating open system,合作開放系統,,2022-09-08
20794136,cooperative  network,合作式網路,,2022-09-08
20794137,cooperative communication,合作式通信,,2022-09-08
20794138,cooperative design of multi-robot arm,多機器手臂之協同設計,,2022-09-08
20794139,cooperative formation control,合作式維持控制,,2022-09-08
20794140,cooperative fusion,合作式融合,,2022-09-08
20794141,cooperative game,合作賽局；合作博弈,,2022-09-08
20794142,cooperative hospital,合作醫院,,2022-09-08
20794143,cooperative networks,合作式網路,,2022-09-08
20794144,Cooperative sensing,合作式感測,,2022-09-08
20794145,cooperative spectrum sensing,合作式頻譜感測,,2022-09-08
20794146,cooperatively controlling,協調地控制,,2022-09-08
20794147,Coord of Ben. Priority,統籌津貼優先權,,2022-09-08
20794148,coordinate axes,座標軸,,2022-09-08
20794149,coordinate axis,坐標軸,,2022-09-08
20794150,coordinate bond,配位鍵,,2022-09-08
20794151,coordinate compound,配位化合物,,2022-09-08
20794152,coordinate computing,坐標計算,,2022-09-08
20794153,coordinate control,協調控制,,2022-09-08
20794154,coordinate conversion,座標轉換,,2022-09-08
20794155,coordinate conversion computer,坐標轉換電腦,,2022-09-08
20794156,coordinate data base,座標資料庫,,2022-09-08
20794157,coordinate data conversion,坐標資料轉換,,2022-09-08
20794158,coordinate detection,坐標檢測,,2022-09-08
20794159,coordinate distance,坐標距離,,2022-09-08
20794160,Coordinate generation,坐標產生,,2022-09-08
20794161,coordinate graphics,坐標圖學,,2022-09-08
20794162,coordinate input,坐標輸入法,,2022-09-08
20794163,coordinate input interface,座標輸入介面,,2022-09-08
20794164,coordinate iteration,座標疊代,,2022-09-08
20794165,coordinate measuring,座標量測,,2022-09-08
20794166,coordinate orthogonal,坐標正交,,2022-09-08
20794167,coordinate pair,座標對,,2022-09-08
20794168,coordinate positioning effect,坐標對位效應,,2022-09-08
20794169,coordinate positioning mechanism,座標定位機構,,2022-09-08
20794170,coordinate positioning system,坐標定位系統,,2022-09-08
20794171,coordinate reading system,坐標讀取系統,,2022-09-08
20794172,coordinate rotation,坐標旋轉,,2022-09-08
20794173,coordinate rotation digital computer{=CORDIC},坐標旋轉數位電腦,,2022-09-08
20794174,coordinate shift,座標位移,,2022-09-08
20794175,coordinate transform,坐標變換,,2022-09-08
20794176,coordinate transformation,坐標變換,,2022-09-08
20794177,coordinate value,坐標值,,2022-09-08
20794178,coordinated beamforming,協調式波束成形,,2022-09-08
20794179,coordinated cluster tool energy delivery system,協調叢集工具能量傳送系統,,2022-09-08
20794180,coordinated multipoint,多點協調,,2022-09-08
20794181,coordinated multi-point transmission{=CoMP},協合式多點傳輸,,2022-09-08
20794182,coordinated universal time{=CUT},協調世界時間,,2022-09-08
20794183,co-ordinated universal time{=CUT},協調世界時間,,2022-09-08
