ID,英文名稱,中文名稱,圖片,更新日期
1058664,route planning,路由規劃,,2012-11-26
1058665,route selection system,路由選擇制,,2012-11-26
1058674,routing control,路由控制,,2012-11-26
1058675,Routing Control Center (RCC),路由控制中心,,2012-11-26
1058676,Routing Label,路由標籤,,2012-11-26
1058677,routing， adptive,適應性路由法,,2012-11-26
1058681,routing， broadcast,廣播式路由法,,2012-11-26
1058682,routing， delta,差量路由法,,2012-11-26
1058684,routing， flooding,氾濫式路由法,,2012-11-26
1058689,routing， multidestnation,多目地路由法,,2012-11-26
1058690,Rowland configuration,羅蘭組態,,2012-11-26
1058691,RPC (Remote Procedure Call),長途程序呼叫,,2012-11-26
1058692,RPS (Revoltuions Per Second),每秒鐘轉數，轉/秒,,2012-11-26
1058693,RQ， continous,連續性RQ,,2012-11-26
1058694,RR (Remote Release),遠端釋放,,2012-11-26
1058695,RS 232C,一種非同步數據傳輸標準介面,,2012-11-26
1058696,RS-232,一種非同步數據傳輸標準介面,,2012-11-26
1058697,RS-422,一種非同步數據傳輸標準介面,,2012-11-26
1058698,RS-423,一種非同步數據傳輸標準介面,,2012-11-26
1058699,RS-449,一種非同步數據傳輸標準介面,,2012-11-26
1058700,Rske demodulator,雷克解調器,,2012-11-26
1058701,RT (Receiver-Transmitter),接收機-發射機,,2012-11-26
1058702,RT (Receive-Transmit),收-發,,2012-11-26
1058703,RTS (Reliable Transfer Service),可靠轉送服務,,2012-11-26
1058704,ruby laser,紅寶石雷射,,2012-11-26
1058708,run length,掃描長度，數據串連續0或1的長度,,2012-11-26
1058709,run length coding,掃描長度編碼(法),,2012-11-26
1058710,run length encoding,掃描長度編碼(法),,2012-11-26
1058711,rural automatic exchange,鄉村自動電話交換,,2012-11-26
1058712,rural telephone,鄉村電話,,2012-11-26
1058713,rural telephone system,鄉村電話系統,,2012-11-26
1058714,RZ (Reutrn-to-Zero),歸零，歸零制,,2012-11-26
1058715,S (south),南，南方，南的，南方的,,2012-11-26
1058716,S band,S 頻帶(1.55-3.96Hz或2-4GHz),,2012-11-26
1058717,S parameter,S 參數(散射參數),,2012-11-26
1058718,S/D (Signal-to-Distortion ratio),信號失真比,,2012-11-26
1058719,S/I (Signal to Interference ratio),信號干擾比,,2012-11-26
1058720,S/N (Signal-to-Nosie ratio),信號雜訊比,,2012-11-26
