ID,英文名稱,中文名稱,圖片,更新日期
20301441,data collection satellite,資料收集衛星,,2022-08-12
20301442,data collection station,資料收集站,,2022-08-12
20301443,data collection system,資料收集系統,,2022-08-12
20301444,data collection terminal,資料收集終端機,,2022-08-12
20301445,data collection{=DC},資料收集,,2022-08-12
20301446,data collector,資料收集器,,2022-08-12
20301447,data collision,資料碰撞,,2022-08-12
20301448,data command,資料命令,,2022-08-12
20301449,data common,資料公用,,2022-08-12
20301450,data communication adapter,數據通訊配接器,,2022-08-12
20301451,data communication addressing,數據通信定址；數據通信定址法,,2022-08-12
20301452,data communication architecture,數據通訊架構,,2022-08-12
20301453,data communication channel{=DCC},數據通訊通道,,2022-08-12
20301454,data communication configuration,數據通訊組態,,2022-08-12
20301455,data communication control,數據通訊控制（器）,,2022-08-12
20301456,data communication control procedure,數據通訊控制程序,,2022-08-12
20301457,data communication control unit,數據通訊控制單元,,2022-08-12
20301458,data communication equipment{=DCE},資料通訊設備,,2022-08-12
20301459,data communication exchange,資料通信交換,,2022-08-12
20301460,data communication facility,數據通訊設施,,2022-08-12
20301461,data communication I/O exchange,數據通訊輸入輸出交換,,2022-08-12
20301462,data communication input/output,數據通訊輸入輸出,,2022-08-12
20301463,data communication interface,數據通訊介面,,2022-08-12
20301464,data communication interface card,數據通訊介面卡,,2022-08-12
20301465,data communication line,數據通訊線路,,2022-08-12
20301466,data communication monitor,數據通訊監視器,,2022-08-12
20301467,data communication multiplexer,數據通訊多工器,,2022-08-12
20301468,data communication network,數據通訊網路,,2022-08-12
20301469,data communication network architecture{=DCNA},數據通訊網路架構,,2022-08-12
20301470,data communication network facilities{=DCNF},數據通訊網路設施,,2022-08-12
20301471,data communication operating system{=DACOS},數據通訊作業系統,,2022-08-12
20301472,data communication output selector{=DCOS},數據通訊輸出選擇器,,2022-08-12
20301473,data communication processing environment,數據通訊處理環境,,2022-08-12
20301474,data communication processor,數據通訊處理機,,2022-08-12
20301475,data communication program communication block,數據通訊程式通訊塊,,2022-08-12
20301476,data communication protocol,數據通訊協定,,2022-08-12
20301477,data communication read{=DCR},數據通訊讀出,,2022-08-12
20301478,data communication service,數據通訊服務,,2022-08-12
20301479,data communication station,數據通訊站,,2022-08-12
20301480,data communication system{=DCS},數據通訊系統,,2022-08-12
20301481,data communication terminal,數據通訊終端機,,2022-08-12
20301482,data communication to disc control{=DC-DC},數據通訊至磁碟控制,,2022-08-12
20301483,data communication user,數據通訊用戶,,2022-08-12
20301484,data communication{=DACOM},資料通訊；數據通訊,,2022-08-12
20301485,data communications,資料通信；資料通訊,,2022-08-12
20301486,Data Communications ALGOL,教据通信 ALGOL 語言,,2022-08-12
20301487,data communications buffer,數據通訊緩衝區,,2022-08-12
20301488,data communications channel,數據通信通道,,2022-08-12
