ID,英文名稱,中文名稱,圖片,更新日期
3508243,supersede,替代，更選,,2018-03-21
3508244,supersilent motor,超靜音電動機,,2018-03-21
3508245,superskill,高超技能,,2018-03-21
3508246,supersolar,太陽上的,,2018-03-21
3508247,supersonic,超聲波的，超音頻的,,2018-03-21
3508248,supersonic boom,超音爆發，音爆,,2018-03-21
3508249,supersonic crack detector,超聲波探傷器,,2018-03-21
3508250,supersonic diffusor,超音速擴散段,,2018-03-21
3508251,supersonic flaw detector,超聲波探傷器,,2018-03-21
3508252,supersonic flow,超音速流，超聲波流,,2018-03-21
3508253,supersonic frequency,超音頻,,2018-03-21
3508254,supersonic generator,超聲波產生器,,2018-03-21
3508255,supersonic light valve,超音光閥,,2018-03-21
3508256,supersonic oscillations,超聲波振盪，超聲波振動,,2018-03-21
3508257,supersonic reception,超音頻接收,,2018-03-21
3508258,supersonic signal,超音頻信號，超同步信號,,2018-03-21
3508259,supersonic sounding,超音波測聲法，超聲探測法,,2018-03-21
3508260,supersonic speed,超音速率,,2018-03-21
3508261,supersonic telegraphy,超音頻電報,,2018-03-21
3508262,supersonic testing,超聲波檢驗，超聲波探傷,,2018-03-21
3508263,supersonic velocity,超聲速，超音速,,2018-03-21
3508264,supersonic wave,超聲波,,2018-03-21
3508265,supersonics,超聲學，超聲波，超音速,,2018-03-21
3508266,supersound,超聲,,2018-03-21
3508267,superspeed,超高速,,2018-03-21
3508268,superstabilizer,超穩定器，超穩定劑,,2018-03-21
3508269,superstainless,超級不鏽鋼,,2018-03-21
3508270,superstaion,特大功率電台，特大型發電廠,,2018-03-21
3508271,superstratum,上層，覆蓋層,,2018-03-21
3508272,superstructure,上部結構，上層建築,,2018-03-21
3508273,supersynchronous,超同步的,,2018-03-21
3508274,supersynchronous motor,超同步電動機(定子旋轉起動式同步電動機),,2018-03-21
3508275,supersynchronous oscillation,超同步振盪,,2018-03-21
3508276,supersynchronous speed,超同步速率,,2018-03-21
3508277,supertensio,超高壓,,2018-03-21
3508278,supertension line,超高壓線路,,2018-03-21
3508279,supertension network,超高壓電力網路,,2018-03-21
3508280,superterranean,架空的，天上的，地表的,,2018-03-21
3508281,supertonic,音階上的第二音，超音速的，超音頻的，超聲波的,,2018-03-21
3508282,superturnstile antenna,三層繞桿式[電視]天線，超繞桿式[電視]天線，蝙蝠天線,,2018-03-21
3508283,supervised circuit,監視電路,,2018-03-21
3508284,supervision,監視，監督檢查，管理，操縱,,2018-03-21
3508285,supervisor,管理程序，管理器，管理機，監控裝置,,2018-03-21
3508286,supervisor control,遙控監督，監視控制系統,,2018-03-21
3508287,supervisor's desk,監控台，監視操作台,,2018-03-21
3508288,supervisory,監視,,2018-03-21
3508289,supervisory channel,監視通道,,2018-03-21
3508290,supervisory circuit,監控電路,,2018-03-21
3508291,supervisory control,監督控制，監控,,2018-03-21
3508292,supervisory control and data acquisition (SCADA),監控及資料擷取,,2018-03-21
3508293,supervisory control relay,監控繼電器，監控電驛,,2018-03-21
3508294,supervisory control system,監督控制系統，監控系統,,2018-03-21
3508295,supervisory device,監視裝置,,2018-03-21
3508296,supervisory equipment,監視設備,,2018-03-21
3508297,supervisory function,監視功能,,2018-03-21
3508298,supervisory instruction,監視指令,,2018-03-21
3508299,supervisory lamp,監視燈,,2018-03-21
3508300,supervisory operation,監視操作,,2018-03-21
3508301,supervisory panel,監視盤，監視面板,,2018-03-21
3508302,supervisory program,監視程式,,2018-03-21
3508303,supervisory relay,監視繼電器,,2018-03-21
3508304,supervisory routine,監視常式,,2018-03-21
3508305,supervisory signal,監視信號，監控信號,,2018-03-21
3508306,supervisory system,監視系統,,2018-03-21
3508307,supervisory work,監視工作，管理工作,,2018-03-21
3508308,supervoltage,超高壓,,2018-03-21
3508309,supervoltage transmission,超高壓輸電,,2018-03-21
3508310,superwide band oscilloscope,超寬頻示波器,,2018-03-21
3508311,supperssed-zero instrument,無零位儀表,,2018-03-21
3508312,supplement,補充，補遺，附件，補碼(計算機)，補角,,2018-03-21
3508313,supplemental energy bids,補充電能標單,,2018-03-21
3508314,supplemental facilities,電話附件,,2018-03-21
3508315,supplemental fuel,輔助點火；補助燃料,,2018-03-21
3508316,supplementary air,補助空氣，額外空氣,,2018-03-21
3508317,supplementary angle,補角,,2018-03-21
3508318,supplementary contact,附加觸點，輔助接點,,2018-03-21
3508319,supplementary control action,輔助控制作用，追加控制作用,,2018-03-21
3508320,supplementary lighting,輔助照明,,2018-03-21
3508321,supplementary loss,附加損失,,2018-03-21
3508322,supplementary maintenance,輔助維護,,2018-03-21
3508323,supplementary peg count,補充統計,,2018-03-21
3508324,supplementary relay,輔助繼電器，中間繼電器,,2018-03-21
3508325,supplementary standard illuminants,輔助標準照明,,2018-03-21
3508326,supplementary subroutine,輔助次常式,,2018-03-21
3508327,supply,供給，供應，電源,,2018-03-21
3508328,supply area,供電區域，供電範圍,,2018-03-21
3508329,supply bay,電源架,,2018-03-21
3508330,supply cell,饋電間隔，供電間隔，電源間隔,,2018-03-21
3508331,supply circuit,饋電電路，電源電路,,2018-03-21
3508332,supply current,饋電電流，供電電流,,2018-03-21
3508333,supply district,供電區，供電範圍,,2018-03-21
3508334,supply frequency,電源頻率,,2018-03-21
3508335,supply header,給料集流管，加料集流管,,2018-03-21
3508336,supply lead,饋電線，電源線,,2018-03-21
3508337,supply line,饋電線路，供電線路，電源線,,2018-03-21
3508338,supply main,饋電幹線，給閥總管,,2018-03-21
3508339,supply meter,供電電表，電源電表,,2018-03-21
3508340,supply network,供電網路,,2018-03-21
3508341,supply of heat,供熱,,2018-03-21
3508342,supply of power,動力供應，供電,,2018-03-21
3508343,supply of water,供水,,2018-03-21
3508344,supply point,供電點,,2018-03-21
3508345,supply pressure,供應源壓力,,2018-03-21
3508346,supply security,安全供應,,2018-03-21
3508347,supply side,饋電側，電源側,,2018-03-21
3508348,supply source,電源,,2018-03-21
3508349,supply tank,供應儲箱，貯槽，供水箱,,2018-03-21
3508350,supply terminals,供電點，饋供終端,,2018-03-21
3508351,supply transformer,供電變壓器，電源變壓器,,2018-03-21
3508352,supply unit,電源裝置,,2018-03-21
3508353,supply voltage,電源電壓，供電電壓,,2018-03-21
3508354,supply waveform,供電波形,,2018-03-21
3508355,supply wire,電源線,,2018-03-21
3508356,supplying cell,供電電池,,2018-03-21
3508357,support,架，支柱，燈絲支撐體,,2018-03-21
3508358,support arm,支臂,,2018-03-21
3508359,support bar,支桿,,2018-03-21
3508360,support beam,支撐梁，支臂],,2018-03-21
3508361,support bracket,支架，托架,,2018-03-21
3508362,support hyperplane,支持超平面(雙曲平面),,2018-03-21
3508363,support insulator,支持絕緣體，支持礙子,,2018-03-21
3508364,support of motor,電動機支架,,2018-03-21
3508365,support ring,支撐環，綁環，端箍(電機繞組的),,2018-03-21
3508366,support-ring insulation,端箍絕緣(電機繞組的),,2018-03-21
3508367,supported cable,支撐電纜,,2018-03-21
3508368,supporting hyperplane,支撐超平面(數學的),,2018-03-21
3508369,supporting material,補強材料,,2018-03-21
3508370,supporting mechanism,支撐機構，承重裝置，支援機制,,2018-03-21
3508371,supporting rack,支持架,,2018-03-21
3508372,supporting ring,支持環，綁環，端箍(電機繞組的),,2018-03-21
3508373,supporting spring,托片，托簧,,2018-03-21
3508374,suppose,猜想，想象，假定,,2018-03-21
3508375,supposition,假定,,2018-03-21
3508376,suppress,壓制，抑制，遏止，禁止發行,,2018-03-21
3508377,suppress corona,防電暈，抑制電暈,,2018-03-21
3508378,suppressed carrier,遏止載波,,2018-03-21
3508379,suppressed output,抑制輸出,,2018-03-21
3508380,suppressed zero,無零點,,2018-03-21
3508381,suppressed-zero meter,無零點儀表,,2018-03-21
3508382,suppressed-zero scale,無零點刻度,,2018-03-21
3508383,suppression,抑制，遏止，封鎖，消除，禁止發行,,2018-03-21
3508384,suppression of harmonics,諧波抑制,,2018-03-21
3508385,suppressor,抑制器，消除器,,2018-03-21
3508386,suppressor choke,降低干擾扼流圈，抑制扼圈,,2018-03-21
3508387,suppressor current,抑制電流,,2018-03-21
3508388,suppressor grid,抑制柵(極),,2018-03-21
3508389,suppressor grid amplitude modulation,遏止柵極振幅調變,,2018-03-21
3508390,suppressor grid modulation,抑制柵極調變,,2018-03-21
3508391,suppressor harmonics,諧波抑制器,,2018-03-21
3508392,suppressor impulse,抑制脈衝,,2018-03-21
3508393,supra-acorstic frequency,超音頻，超聲頻,,2018-03-21
3508394,supra-acoustic telegraphy,超音頻電報,,2018-03-21
3508395,supra-conductor,超電導體,,2018-03-21
3508396,supraconductivity,超電導率,,2018-03-21
3508397,supradyne reception,超外差接收法,,2018-03-21
3508398,supreme,最高的，極度的，終極的,,2018-03-21
3508399,supremum,上限(數學的),,2018-03-21
3508400,suprtpotential,過電壓[的],,2018-03-21
3508401,supurious wave,無效波,,2018-03-21
3508402,suraight joint,無分支連接，直線接頭,,2018-03-21
3508403,surcharge,充電過度,,2018-03-21
3508404,surd number,不盡根數,,2018-03-21
3508405,surface,面，表面,,2018-03-21
3508406,surface accuracy,表面準確度,,2018-03-21
3508407,surface action,表面作用,,2018-03-21
3508408,surface arcing,表面電弧,,2018-03-21
3508409,surface area,表面積,,2018-03-21
3508410,surface barrier,表面障壁，表面障層，面障,,2018-03-21
3508411,surface barrier diode,表面障壁二極體,,2018-03-21
3508412,surface barrier transistor,表面障壁電晶體，面障電晶體,,2018-03-21
3508413,surface breakdown,表面擊穿,,2018-03-21
3508414,surface charge,表面電荷,,2018-03-21
3508415,surface colour,表面色,,2018-03-21
3508416,surface concentration,表面濃度,,2018-03-21
3508417,surface condition factor,[導線]表面條件因數,,2018-03-21
3508418,surface conductance,表面電導,,2018-03-21
3508419,surface conductivity,表面導電性，面電導率,,2018-03-21
3508420,surface contact,表面接觸,,2018-03-21
3508421,surface contact system,表面接觸系統,,2018-03-21
3508422,surface cooler,表面冷卻器,,2018-03-21
3508423,surface cooling,表面冷卻,,2018-03-21
3508424,surface coordinates,曲面坐標,,2018-03-21
3508425,surface creepage,沿面漏電,,2018-03-21
3508426,surface creeping distance,沿面漏電距離,,2018-03-21
3508427,surface crystallization,表面結晶,,2018-03-21
3508428,surface current,表面電流,,2018-03-21
3508429,surface damage,表面損壞,,2018-03-21
3508430,surface density,表面密度,,2018-03-21
3508431,surface deviation,表面偏差,,2018-03-21
3508432,surface discharge,沿面放電，表面放電,,2018-03-21
3508433,surface distortion,表面失真,,2018-03-21
3508434,surface distribution,表面分布,,2018-03-21
3508435,surface duct,表面導管,,2018-03-21
3508436,surface earthing,表面接地,,2018-03-21
3508437,surface effect,表面效應,,2018-03-21
3508438,surface emission,發射面,,2018-03-21
3508439,surface energy,表面能,,2018-03-21
3508440,surface etching,表面蝕刻,,2018-03-21
3508441,surface feed heater,表面式給水加熱器,,2018-03-21
3508442,surface field,表面場,,2018-03-21
3508443,surface field-effect transistor,表面場效電晶體,,2018-03-21
