ID,英文名稱,中文名稱,圖片,更新日期
20774031,(electromagnetic) compatibility margin{=EMCM},（電磁）相容性餘裕,,2022-09-08
20774032,(electromagnetic) disturbance level{=EMDL},（電磁）擾動位準,,2022-09-08
20774033,(electromagnetic) emission{=EME},（電磁）發射,,2022-09-08
20774034,(electromagnetic) radiation{=EMR},（電磁）輻射,,2022-09-08
20774035,(electromagnetic) susceptibility{=EMS},（電磁）感受力,,2022-09-08
20774036,(of postal matter) return receipt,回執,,2022-09-08
20774037,(radiation) test site{=RTS},（輻射）試驗場地,,2022-09-08
20774038,(total) harmonic factor{=THF},（總）諧波因數,,2022-09-08
20774039,[Chinese Medicine] wrinkled giant hyssop,藿香；（中醫）皺紋巨牛膝,,2022-09-08
20774040,[Computer] bitmap,位圖,,2022-09-08
20774041,[falling] out of synchronism,失調,,2022-09-08
20774042,[Mathematics] isosceles,等腰,,2022-09-08
20774043,[Medicine]  set a broken bone,接骨,,2022-09-08
20774044,[Medicine] rheometry,血流計,,2022-09-08
20774045,[of a screw or bolt] to be stripped,滑牙,,2022-09-08
20774046,<to> click,點選,,2022-09-08
20774047,<to> display,顯示,,2022-09-08
20774048,<to> expand,擴充,,2022-09-08
20774049,<to> fill,填充,,2022-09-08
20774050,<to> iconize,圖符化,,2022-09-08
20774051,<to> maximize,最大化,,2022-09-08
20774052,<to> minimize,最小化,,2022-09-08
20774053,<to> mirror,鏡像,,2022-09-08
20774054,<to> obscure,模糊,,2022-09-08
20774055,<to> occlude,阻隔,,2022-09-08
20774056,<to> resize,調整大小,,2022-09-08
20774057,<to> shrink,收縮,,2022-09-08
20774058,<to> stow,裝載,,2022-09-08
20774059,<to> stretch,伸展,,2022-09-08
20774060,"1,1,1,2-tetrafluoroethane{=R-134a}","1,1,1,2-四氟乙烷",,2022-09-08
20774061,10's complement,10補數,,2022-09-08
20774062,150 Ω to 50 Ω adapter,150 Ω 對 50 Ω 配接器,,2022-09-08
20774063,1-butene ligand,1-丁烯配位,,2022-09-08
20774064,1's complement,1補數,,2022-09-08
20774065,2 dimension{=2D},二維,,2022-09-08
20774066,24 hours,24小時,,2022-09-08
20774067,2D bar,二維條,,2022-09-08
20774068,2D bar code,二維條碼,,2022-09-08
20774069,2-D data,二維資料,,2022-09-08
20774070,2D data compression,二維資料壓縮,,2022-09-08
20774071,2D DCT,二維離散餘弦轉換,,2022-09-08
20774072,2D grating,二維光柵化,,2022-09-08
20774073,2D grid,二維網格,,2022-09-08
20774074,2D image compression,二維影像壓縮,,2022-09-08
20774075,2D image process,二維影像處理,,2022-09-08
20774076,2D measurement system,二維量測系統；2D 量測系統,,2022-09-08
20774077,2D photonic crystal,二維光子晶體,,2022-09-08
20774078,2D shape,二維形狀,,2022-09-08
20774079,2-D symbol,二維符號,,2022-09-08
20774080,2D-material,二維材料,,2022-09-08
20774081,2-hydroxypropyl methacrylate,甲基丙烯酸 2 羥丙酯,,2022-09-08
20774082,2-methoxyethanol organic solvent,二甲氧基乙醇有機溶劑,,2022-09-08
20774083,2nd-order parabolic interpolation,2 階拋物線內插法,,2022-09-08
20774084,2's complement,2補數,,2022-09-08
20774085,3 dimension{=3D},三維,,2022-09-08
20774086,3 dimensional cavity,三維腔,,2022-09-08
20774087,316L stainless steel,316L 不銹鋼,,2022-09-08
20774088,32 bit application,32 位元應用；32 位元應用軟體,,2022-09-08
20774089,360 videos,360 全景影片,,2022-09-08
20774090,360-degree videos,三百六十度視訊,,2022-09-08
20774091,38 GHz patch antenna array,38 GHz 貼片天線陣列,,2022-09-08
20774092,3D AMOLED display,三維顯示器,,2022-09-08
20774093,3D array,三度空間陣列,,2022-09-08
20774094,3D browser,三度空間瀏覽器,,2022-09-08
20774095,3D drawing system,三維繪圖系統；3D 繪圖系統,,2022-09-08
20774096,3D emerging memory,三維陣列新興記憶體,,2022-09-08
20774097,3D finite element method,有限元素法,,2022-09-08
20774098,3D gantry control,3D 龍門機構控制,,2022-09-08
20774099,3D heterogeneous integration,3D 異質積體,,2022-09-08
20774100,3D human organ model,三維人體模型,,2022-09-08
20774101,3D human pose,三維人體骨架,,2022-09-08
20774102,3D IC,三維積體電路,,2022-09-08
20774103,3D image processing,三度空間影像處理,,2022-09-08
20774104,3D integrated circuit{=3D-IC},三維積體電路,,2022-09-08
20774105,3D interaction,三維互動,,2022-09-08
20774106,3D Interactive Optimizer,三維互動式優化器,,2022-09-08
20774107,3D LiDAR,三維光學雷達,,2022-09-08
20774108,3D measurement,三維量測,,2022-09-08
20774109,3D memories,三維記憶體,,2022-09-08
20774110,3D Memory,三維記憶體,,2022-09-08
20774111,3D MIMO,三維多輸入多輸出,,2022-09-08
20774112,3D Modeling,三維建模,,2022-09-08
20774113,3D multi-core processors,三維多核心處理器,,2022-09-08
20774114,3D NAND FLASH,三維快閃記憶體,,2022-09-08
20774115,3D Network-on-Chip,三維晶片網路,,2022-09-08
20774116,3D object tracking,三維物體追蹤,,2022-09-08
20774117,3D perception,三維感知,,2022-09-08
20774118,3D Point Cloud,三維點雲,,2022-09-08
20774119,3D point cloud matching,三維點雲比對,,2022-09-08
20774120,3D Pose Estimation,三維姿態估測,,2022-09-08
20774121,3D pose recognition,三維姿態辨識,,2022-09-08
20774122,3D print,三維列印；3D 列印,,2022-09-08
20774123,3D printer,三維列印機；3D 列印機,,2022-09-08
20774124,3D printing,三維列印；3D 列印,,2022-09-08
20774125,3D radar,立體雷達,,2022-09-08
20774126,3D reconstruction,3D 重建,,2022-09-08
20774127,3D scanning,3D 掃描,,2022-09-08
20774128,3D sensor image,三維感測影像,,2022-09-08
20774129,3D simulation,3D 模擬,,2022-09-08
20774130,3D SoC,三維系統單晶片,,2022-09-08
20774131,3D Stereoscopic Image,3D 立體影像；3D 立體圖像,,2022-09-08
20774132,3D structure,三維結構,,2022-09-08
20774133,3D Tag Volume,三維標籤體,,2022-09-08
20774134,3D Video Coding,三維視訊編碼,,2022-09-08
20774135,3D view synthesis,三維視點合成,,2022-09-08
20774136,3D Virtual reality,三維虛擬實境,,2022-09-08
20774137,3D Visual Image,三維視覺影像,,2022-09-08
20774138,3dB hybrid couplers,3dB 混成耦合器,,2022-09-08
20774139,3-dimensional comb,三度空間梳,,2022-09-08
20774140,3-dimensional matching,三維匹配,,2022-09-08
20774141,3D-stack,三維推疊；3D 推疊,,2022-09-08
20774142,3GPP Long Term Evolution,3GPP 長期演進技術,,2022-09-08
20774143,3GPP-LTE,3GPP 長期演進技術,,2022-09-08
20774144,3PF,三光子螢光,,2022-09-08
20774145,3-phase rectifier,三相整流器,,2022-09-08
20774146,3-points Flexural Test,三點抗折試驗,,2022-09-08
20774147,3rd generation mobile communications,第三代行動通訊,,2022-09-08
20774148,3rd Generation Partnership Project{=3GPP},第三代合作夥伴計畫,,2022-09-08
20774149,3-stage balancing charge strategy,三階段平衡充電策略,,2022-09-08
20774150,3-way pipe,三通管,,2022-09-08
20774151,3x3  Symmetric Demodulation,3x3  對稱式解調,,2022-09-08
20774152,3X3 coupler,3X3 耦合器,,2022-09-08
