ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
1246210,mid-level outlet,中孔 ；中間出口,,中孔,2012-11-26
1246211,medium head hydropower station,中水頭水電站,,中水头水电站,2012-11-26
1246212,neutral conductor,中性導體,,中性导体,2012-11-26
1246213,neutral point,中性點,,中性点,2012-11-26
1246214,neutral point displacement,中性點位移,,中性点位移,2012-11-26
1246215,neutral point displacement voltage,中性點位移電壓,,中性点位移电压,2012-11-26
1246216,solidly earthed [neutral] system,中性點直接接地系統,,中性点直接接地系统,2012-11-26
1246217,impedance earthed [neutral] system,中性點阻抗接地系統,,中性点阻抗接地系统,2012-11-26
1246218,intermediate level radioactive waste,中間能階放射性廢物,,中放废物,2012-11-26
1246219,hollow fiber permeator,中空纖維滲透器,,中空纤维渗透器,2012-11-26
1246220,middle-impedance type busbar differential protection,中阻抗型母線差動保護,,中阻抗型母线差动保护,2012-11-26
1246221,medium grade coal,中級煤炭；中品位煤,,中品位煤,2012-11-26
1246222,medium hydropower station,中型水電站,,中型水电站,2012-11-26
1246223,medium-profile layout,中型佈置,,中型布置,2012-11-26
1246224,moderate energy neutron,中能中子,,中能中子,2012-11-26
1246225,medium speed mill,中速磨煤機,,中速磨煤机,2012-11-26
1246226,middling coal,中等煤炭,,中煤,2012-11-26
1246227,medium pressure units,中壓機組,,中压机组,2012-11-26
1246228,start-up through intermediate pressure cylinder,中壓缸起動,,中压缸启动,2012-11-26
1246229,intermediate-voltage winding,中壓線圈,,中压绕组,2012-11-26
1246230,intermediate pressure admission parts,中壓進汽部分,,中压进汽部分,2012-11-26
1246231,medium pressure boiler,中壓鍋爐,,中压锅炉,2012-11-26
1246232,medium-sized coal,中塊煤,,中块煤,2012-11-26
1246233,medium temperature separator,中溫分離器,,中温分离器,2012-11-26
1246234,reheating steam turbine,再熱汽輪機,,中间再热式汽轮机,2012-11-26
1246235,intermediate cooling circuit,中間冷卻迴路,,中间冷却回路,2012-11-26
1246236,intercooler,中間冷卻器,,中间冷却器,2012-11-26
1246237,storage pulverizing system with exhaust air used as primary air,中間儲倉式乏氣送粉系統,,中间储仓式乏气送粉系统,2012-11-26
1246238,storage pulverizing system with hot air used as primary air,中間儲倉式熱風送粉系統,,中间储仓式热风送粉系统,2012-11-26
1246239,intermediate heat exchanger,中間熱交換器,,中间热交换器,2012-11-26
1246240,intermediate state information,中間狀態信息,,中间状态信息,2012-11-26
1246241,auxiliary relay,輔助電驛（器）,,中间继电器,2012-11-26
1246242,intermediate load operation,中間負載運轉,,中间负荷运行,2012-11-26
1246243,flood season-dry season price,汛期-乾旱期價格；豐沽電價,,丰枯电价,2012-11-26
1246244,interchange price,交換價格,,互供电价,2012-11-26
1246245,reciprocal two-port network,互易二埠網路,,互易二端口网络,2012-11-26
1246246,reciprocity,互易性,,互易性,2012-11-26
1246247,coefficient of mutual inductance,互感係數,,互感系数,2012-11-26
1246248,instrument transformer,儀器用互感器；儀器用變比器,,互感器,2012-11-26
1246249,burden of instrument transformer,儀器互用感應之負載（電普）；儀器用變比器（之）負載,,互感器负荷,2012-11-26
1246250,rated burden of instrument transformer,儀器用變比器額定負載,,互感器额定负荷,2012-11-26
1246251,mutual induction,互感應,,互感应,2012-11-26
1246252,mutual induced EMF,互感電動勢,,互感电动势,2012-11-26
1246253,interconnection,互連；互通；互接,,互联,2012-11-26
1246254,interconnected power systems,互連電力系統,,互联电力系统,2012-11-26
1246255,economic dispatching of interconnected power systems,互聯電力系統經濟調度,,互联电力系统经济调度,2012-11-26
1246256,interconnected operation,中間接操作；互連操作,,互联运行,2012-11-26
1246257,dielectric loss factor,介質損耗係數,,介质损耗因数,2012-11-26
1246258,medium atomized oil nozzle,介質霧化噴油嘴,,介质雾化喷油嘴,2012-11-26
1246259,heat flow density of fuel element surface,燃料元件表面熱流密度,,元件表面热流密度,2012-11-26
1246260,permissive protection,允許式保護,,允许式保护,2012-11-26
1246261,permissive mode pilot protection,允許式模組副線保護,,允许式纵联保护,2012-11-26
1246262,permissible operation with frequency and voltage deviated from rated value,允許的頻率和電壓偏離額定值運轉,,允许的频率和电压偏离额定值运行,2012-11-26
1246263,permissible number of starting times for generator,發電機允許起動次數,,允许启动次数,2012-11-26
1246264,moisture content of SF6,六氟化硫含水量,,六氟化硫含水量,2012-11-26
1246265,SF6 fuse,六氟化硫熔斷器,,六氟化硫熔断器,2012-11-26
1246266,"sulfur hexafluoride circuit-breaker, SF6 circuit-breaker",SF6斷路器；六氟化硫斷路器,,六氟化硫断路器,2012-11-26
1246267,SF6 gas insulated transformer,六氟化硫絕緣變壓器,,六氟化硫绝缘变压器,2012-11-26
1246268,six-pulse bridge,六脈動橋,,六脉动桥,2012-11-26
1246269,harmonics in public supply network,公用供電網路諧波,,公用电网谐波,2012-11-26
1246270,point of common coupling,共用耦合點,,公共连接点,2012-11-26
1246271,public exposure,公眾照射；公眾暴露,,公众照射,2012-11-26
1246272,public exposure,公眾照射；公眾暴露,,公众暴露,2012-11-26
1246273,public information,公開信息,,公开信息,2012-11-26
1246274,redundant thyristor level,冗餘閘流體等級,,冗余晶闸管级,2012-11-26
1246275,branch joint,分支連接；三通接頭；分支接頭；分支套管,,分支接头,2012-11-26
1246276,diversion structure,分水建築物,,分水建筑物,2012-11-26
1246277,distributed circuit,分布參數電路,,分布参数电路,2012-11-26
1246278,open-close time,分-合時間,,分-合时间,2012-11-26
1246279,sequential bidding,循序競價,,分次竞价,2012-11-26
1246280,separate network operation,分網運轉,,分网运行,2012-11-26
1246281,coal sample for general analysis,煤樣 一般分析,,分析煤样,2012-11-26
1246282,sectionalizer,分段器,,分段器,2012-11-26
1246283,sequence closing,依序關閉,,分段关闭,2012-11-26
1246284,section circuit-breaker,分段斷路器,,分段断路器,2012-11-26
1246285,flood diversion sluice,洪水換向水閘；分洪閘,,分洪闸,2012-11-26
1246286,delivery point,供電端,,分界点,2012-11-26
1246287,separated phase layout,分相佈置,,分相布置,2012-11-26
1246288,phase segregated protection,分相保護,,分相保护,2012-11-26
1246289,individual phase control,分相控制,,分相控制,2012-11-26
1246290,distributor box,配電箱；分線箱,,分配箱,2012-11-26
1246291,commissioning of individual equipment and subsystem,單獨設備與次系統試運,,分部试运,2012-11-26
1246292,separate-wall lock chamber,分離牆閘室,,分离式闸室,2012-11-26
1246293,stage diversion,分期導流,,分期导流,2012-11-26
1246294,conductor bundle,束導體,,分裂导线,2012-11-26
1246295,split tower erection,分裂塔裝配,,分解组立杆塔,2012-11-26
1246296,shunt release,並聯脫扣器,,分励脱扣器,2012-11-26
1246297,rated voltage ratio,額定電壓比,,分压比,2012-11-26
1246298,multi-level intake,分層式進水口,,分层式进水口,2012-11-26
1246299,separate footing foundation,分離式底座,,分开式基础,2012-11-26
1246300,partial coal sample,部分煤樣,,分样,2012-11-26
1246301,staged combustion,分級燃燒,,分级燃烧,2012-11-26
1246302,non-uniform insulated winding,不均勻絕緣繞組,,分级绝缘绕组,2012-11-26
1246303,opening,孔；孔道；開口；通路,,分闸,2012-11-26
1246304,opening position,開度位置,,分闸位置,2012-11-26
1246305,opening speed,分閘速率,,分闸速度,2012-11-26
1246306,opening time,斷開時間；斷電時間,,分闸时间,2012-11-26
1246307,breaking overvoltage,斷路過電壓,,分闸过电压,2012-11-26
1246308,tripping of unit and remote tripping of unit,機組跳脫及遠程機組跳脫,,切机和远方切机,2012-11-26
1246309,fossil fuel,化石燃料,,化石燃料,2019-10-17
1246310,chemical stabilization,化學穩定性,,化学加固,2012-11-26
1246311,chemical and volume control system,化學與體積控制系統,,化学和容积控制系统,2012-11-26
1246312,instrument for chemical supervision,化學監視儀表,,化学监督仪表,2012-11-26
1246313,chemical shimming control,化學補償控制,,化学补偿控制,2012-11-26
1246314,chemistry conversion technology,化學轉換技術,,化学转换技术,2012-11-26
1246315,current matching transformer,中間式電流互感器；匹配式電流互感器；電流匹配互感器,,匹配式电流互感器,2012-11-26
1246316,voltage matching transformer,電壓匹配變壓器,,匹配式电压互感器,2012-11-26
1246317,up-and-down test,升降試驗,,升降法,2012-11-26
1246318,ship lift,升船機,,升船机,2012-11-26
1246319,sublimation,昇華,,升华,2012-11-26
1246320,raising pressure,升壓,,升压,2012-11-26
1246321,rate of pressure rise,升壓速度,,升压速度,2012-11-26
1246322,step-up transformer,升壓變壓器,,升压变压器,2012-11-26
1246323,temperature rise rate,升溫率；升溫速度,,升温速度,2012-11-26
1246324,raise-bore machine,提高鑽孔機,,反井钻机,2012-11-26
1246325,peak working reverse voltage,反向工作峰值電壓,,反向工作峰值电压,2012-11-26
1246326,non-repetitive peak reverse voltage,反向不重複峰值電壓,,反向不重复峰值电压,2012-11-26
1246327,returning wave,反向行波,,反向行波,2012-11-26
1246328,reverse blocking state,反向閉鎖狀態；反向關斷狀態,,反向阻断状态,2012-11-26
1246329,reverse blocking interval,反向閉鎖期間；反向關斷期間,,反向阻断间隔,2012-11-26
1246330,repetitive peak reverse voltage,重複尖峰反向電壓,,反向重复峰值电压,2012-11-26
1246331,reverse breakdown,反向擊穿,,反向击穿,2012-11-26
1246332,reverse current,逆電流；反流；倒流；反向電流,,反向电流,2012-11-26
1246333,reverse voltage,反向電壓,,反向电压,2012-11-26
1246334,reverse flow cleaning,逆流清除,,反吹式布袋清灰,2012-11-26
1246335,anti-accident measure,反事故措施,,反事故措施,2012-11-26
1246336,backwashing,反洗,,反洗,2012-11-26
1246337,opposite phase,反相,,反相,2012-11-26
1246338,reflection coefficient,反射係數,,反射系数,2012-11-26
1246339,reflected wave,反射波,,反射波,2012-11-26
1246340,reflectivity,反射性；反射能力；反射比,,反射率,2012-11-26
1246341,reflector,反射器,,反射层,2012-11-26
1246342,reflector economy,反射體經濟性,,反射层节省,2012-11-26
1246343,reaction hydroturbine,反擊式水輪機,,反击式水轮机,2012-11-26
1246344,risk of flashback,閃回的風險,,反击率,2012-11-26
1246345,reaction steam turbine,反動式汽輪機,,反动式汽轮机,2012-11-26
1246346,reaction turbine,反動式汽輪機；反作用式水輪機；反動式（渦）輪機,,反动式透平,2012-11-26
1246347,degree of reaction,反動度,,反动度,2012-11-26
1246348,reaction stage,反動級,,反动级,2012-11-26
1246349,reactivity,反應性；反應度；電抗性；活動性,,反应性,2012-11-26
1246350,reactor power coefficient,反應性功率係數,,反应性功率系数,2012-11-26
1246351,reactivity coefficient,反應度係數,,反应性系数,2012-11-26
1246352,reactivity void coefficient,反應性空泡係數,,反应性空泡系数,2012-11-26
1246353,reactivity control,反應度控制,,反应性控制,2012-11-26
1246354,reactivity control approach,反應性控制方法,,反应性控制方法,2012-11-26
1246355,reactivity meter,反應度計,,反应性仪,2012-11-26
1246356,reactivity pressure coefficient,反應性壓力係數,,反应性压力系数,2012-11-26
1246357,reactivity temperature coefficient,反應度溫度係數,,反应性温度系数,2012-11-26
1246358,polar crane in reactor building,反應器廠房環形吊車,,反应堆厂房环形吊车,2012-11-26
1246359,reactor hydraulic experiment,反應器水力實驗,,反应堆水力实验,2012-11-26
1246360,reactor main control room,反應器主控制室,,反应堆主控制室,2012-11-26
1246361,reactor power burst,反應器功率猝增,,反应堆功率猝增,2012-11-26
1246362,reactor proper,反應器本體,,反应堆本体,2012-11-26
1246363,reactor self-stability,反應器自穩定性,,反应堆自稳定性,2012-11-26
1246364,reactor cold start-up,反應器冷起動,,反应堆冷[态]启动,2012-11-26
1246365,material for reactor coolant,反應器冷卻劑材料,,反应堆冷却剂材料,2012-11-26
1246366,activity surveillance of reactor coolant,反應器冷卻劑活度監測,,反应堆冷却剂活度监测,2012-11-26
1246367,material for nuclear reactor,核反應器材料,,反应堆材料,2012-11-26
1246368,irradiation effect of reactor material,反應器材料輻射效應,,反应堆材料辐照效应,2012-11-26
1246369,sampling system of reactor,反應器取樣系統,,反应堆取样系统,2012-11-26
1246370,reactor physical start-up,反應器物理起動,,反应堆物理启动,2012-11-26
1246371,reactor physics experiment,反應器物理實驗,,反应堆物理实验,2012-11-26
1246372,reactor physics calculation,反應器物理計算,,反应堆物理计算,2012-11-26
1246373,reactor protection system,反應器保護系統,,反应堆保护系统,2012-11-26
1246374,reactor shielding material,反應器屏蔽材料,,反应堆屏蔽材料,2012-11-26
1246375,cooling rate of reactor,反應器冷卻速率,,反应堆降温速率,2012-11-26
1246376,reactor double period,反應器倍增週期,,反应堆倍增周期,2012-11-26
1246377,reactor nuclear design,反應器核設計,,反应堆核设计,2012-11-26
1246378,reactor trip system,反應器跳脫系統,,反应堆停堆系统,2012-11-26
1246379,vibration monitoring device of reactor internal,反應器內部振動監視裝置,,反应堆堆内构件振动监测装置,2012-11-26
1246380,material for reactor control,反應器控制材料,,反应堆控制材料,2012-11-26
1246381,reactor super-criticality,反應器超臨界,,反应堆超临界,2012-11-26
1246382,reactor noise,反應器雜訊,,反应堆噪声,2012-11-26
1246383,reactor integral mock-up hydraulic test,反應器整體水力模擬試驗,,反应堆整体水力模拟试验,2012-11-26
1246384,performance requirement for reactor fuel,反應器燃料性能需求,,反应堆燃料性能要求,2012-11-26
1246385,reactor criticality,反應器臨界狀態,,反应堆临界,2012-11-26
1246386,reactor critical equation,反應器臨界方程式,,反应堆临界方程,2012-11-26
1246387,reactor transfer function,反應器轉換函數,,反应堆传递函数,2012-11-26
1246388,heat transfer in reactor,反應器內熱轉換,,反应堆内热传输,2012-11-26
1246389,reactor kinetics,反應器動態學,,反应堆动态学,2012-11-26
1246390,water level measurement of reactor pressure vessel,反應器壓力容器水位測量,,反应堆压力容器水位测量,2012-11-26
1246391,material for reactor pressure vessel,反應器壓力容器材料,,反应堆压力容器材料,2012-11-26
1246392,reactor start-up,反應器起動,,反应堆启动,2012-11-26
1246393,reactor lattice,反應器格子,,反应堆栅格,2012-11-26
1246394,reactor hot start-up,反應器熱起動,,反应堆热[态]启动,2012-11-26
1246395,reactor thermal analysis,反應器熱分析,,反应堆热工分析,2012-11-26
1246396,reactor thermo-hydraulics,反應器熱流體力學,,反应堆热工流体力学,2012-11-26
1246397,reactor thermal experiment,反應器熱實驗,,反应堆热工实验,2012-11-26
1246398,structural mechanics in reactor technology,反應堆結構力學,,反应堆结构力学,2012-11-26
1246399,structural material for reactor,反應器結構材料,,反应堆结构材料,2012-11-26
1246400,fracture mechanics in reactor structure,反應器結構斷裂力學,,反应堆结构断裂力学,2012-11-26
1246401,thermal shock in reactor structure,反應器結構熱衝擊,,反应堆结构热冲击,2012-11-26
1246402,thermal stress in reactor structure,反應器結構熱應力,,反应堆结构热应力,2012-11-26
1246403,heat release in reactor,反應器釋熱,,反应堆释热,2012-11-26
1246404,inverse time protection,反時限保護,,反时限保护,2012-11-26
1246405,inverse time relay,反時限繼電器,,反时限继电器,2012-11-26
1246406,back electromotive force,反電動勢,,反电动势,2012-11-26
1246407,natural water,天然水,,天然水,2012-11-26
1246408,natural gas,天然氣,,天然气,2012-11-26
1246409,natural barrier,天然屏障,,天然屏障,2012-11-26
1246410,natural aggregate,天然聚合,,天然骨料,2012-11-26
1246411,natural radiation source,天然輻射源,,天然辐射源,2012-11-26
1246412,solar reflectivity,太陽能反射率,,太阳[能]反射率,2012-11-26
1246413,solar absorptivity,太陽（能）吸收率,,太阳[能]吸收率,2012-11-26
1246414,solar transmission rate,太陽能透射率,,太阳[能]透射率,2012-11-26
1246415,solar pool power generation,太陽池發電,,太阳池发电,2012-11-26
1246416,solar energy,太陽能,,太阳能,2012-11-26
1246417,solar photovoltaic conversion efficiency,太陽能光電轉換效率,,太阳能光电转换效率,2012-11-26
1246418,solar energy collection,太陽能採集；太陽能收集,,太阳能收集,2012-11-26
1246419,solar energy utilization,太陽能利用,,太阳能利用,2012-11-26
1246420,solar cooling,太陽能冷卻,,太阳能制冷,2012-11-26
1246421,solar roof,太陽能屋頂,,太阳能屋顶,2012-11-26
1246422,solar magnetic fluid power generation,太陽能磁流體發電,,太阳能磁流体发电,2012-11-26
1246423,solar distillation,太陽能蒸餾,,太阳能蒸馏,2012-11-26
1246424,solar energy storage,太陽能儲存,,太阳能储存,2012-11-26
1246425,solar temperature difference power generation,太陽能溫差發電,,太阳能温差发电,2012-11-26
1246426,solar lamp,太陽能燈,,太阳能灯具,2012-11-26
1246427,solar water heater,太陽能熱水器,,太阳能热水器,2012-11-26
1246428,solar thermoionic power generation,太陽能熱離子發電,,太阳能热离子发电,2012-11-26
1246429,solar cell,太陽能電池,,太阳能电池,2012-11-26
1246430,solar cell panel,太陽能電池板,,太阳能电池板,2012-11-26
1246431,solar cell module,太陽能電池模組,,太阳能电池组件,2012-11-26
1246432,solar thermal power generation,太陽熱發電,,太阳热发电,2012-11-26
1246433,solar radiation,太陽輻射,,太阳辐射,2012-11-26
1246434,orifice flow,孔口 流,,孔口出流,2012-11-26
1246435,pore water,孔隙水,,孔隙水,2012-11-26
1246436,scale effect,尺度效應,,尺度效应,2012-11-26
1246437,babbitt bearing shoe,鎢金瓦；巴氏合金瓦,,巴氏合金瓦,2012-11-26
1246438,diversion tunnel,引水隧洞,,引水隧洞,2012-11-26
1246439,arcing ring,消弧環；環形消弧器,,引弧环,2012-11-26
1246440,earth dam with central core,心牆土壩,,心墙土坝,2012-11-26
1246441,heart current factor,心臟電流因數,,心脏电流系数,2012-11-26
1246442,glove box,手套箱；套手工作箱,,手套箱,2012-11-26
1246443,manual shutdown,手動關機,,手动停堆,2012-11-26
1246444,manual tripping device,手動跳脫裝置,,手动跳闸装置,2012-11-26
1246445,suspension and support,支吊架,,支吊架,2012-11-26
1246446,type of supports,支承方式,,支承方式,2012-11-26
1246447,supported boiler structure,支承式鍋爐構架,,支承式锅炉构架,2012-11-26
1246448,journal bearing,軸頸軸承,,支承轴承,2012-11-26
1246449,supporting insulator,支持絕緣子,,支持绝缘子,2012-11-26
1246450,support type current transformer,支柱式電流互感器,,支柱式电流互感器,2012-11-26
1246451,branch,分支；支流；支線；支路,,支路,2012-11-26
1246452,branch impedance matrix,分路阻抗矩陣,,支路阻抗矩阵,2012-11-26
1246453,buttress dam,支墩壩,,支墩坝,2012-11-26
1246454,supporting arm,支臂,,支臂,2012-11-26
1246455,branch line,分支線；支線；支路,,支线,2012-11-26
1246456,Venturi scrubber,文丘裡除塵器,,文丘里除尘器,2012-11-26
1246457,Venturi flow measuring element,文丘裡測風裝置,,文丘里测风装置,2012-11-26
1246458,direction comparison protection system,方向比較式縱聯保護,,方向比较式纵联保护,2012-11-26
1246459,directional current protection,方向電流保護,,方向电流保护,2012-11-26
1246460,directional relay,方向電驛；測向電驛；定向電驛,,方向继电器,2012-11-26
1246461,duration of peak value of rectangular impulse current,方波衝擊電流峰值持續時間,,方波冲击电流峰值持续时间,2012-11-26
1246462,square wave voltage generator,方波電壓產生器,,方波电压发生器,2012-11-26
1246463,daily [average] load ratio,日（平均）負荷率,,日[平均]负荷率,2012-11-26
1246464,daily [minimum] load ratio,日（最小）負荷率,,日[最小]负荷率,2012-11-26
1246465,maximum daily load,日最大負載,,日最大负荷,2012-11-26
1246466,daily maximum load utilization hours,日最大負荷利用時,,日最大负荷利用小时,2013-05-03
1246467,minimum daily load,每日最小負載,,日最小负荷,2012-11-26
1246468,daily regulation,日調節,,日调节,2012-11-26
1246469,daily load curve,日負載曲線,,日负荷曲线,2012-11-26
1246470,monthly [peak] load curve,月（最大）負載曲線,,月[最大]负荷曲线,2012-11-26
1246471,wood scrap separator,木屑分離器,,木屑分离器,2012-11-26
1246472,wood block separator,木塊分離器,,木块分离器,2012-11-26
1246473,underreach,欠範圍,,欠范围,2012-11-26
1246474,permissive underreach distance protection,欠範圍允許式測距保護,,欠范围允许式距离保护,2012-11-26
1246475,underreach pilot protection,欠範圍引導保護,,欠范围式纵联保护,2012-11-26
1246476,under excitation operation,欠勵磁運轉；欠勵磁運行,,欠励磁运行,2012-11-26
1246477,subcooled boiling,欠熱沸騰,,欠热沸腾,2012-11-26
1246478,grout stop,止漿片,,止浆片,2012-11-26
1246479,specific power,功率比度,,比功率,2012-11-26
1246480,specific volume,比容積；體積度,,比体积,2012-11-26
1246481,bit error rate,位元誤差率,,比特差错率,2012-11-26
1246482,specific internal energy,比內能,,比内能,2012-11-26
1246483,specific heat,比熱,,比热,2012-11-26
1246484,kerma,克馬,,比释动能,2012-11-26
1246485,gross head,總落差；總水頭,,毛水头,2012-11-26
1246486,water and steam quality monitoring instrument,水、汽品質監測儀錶,,水、汽品质监测仪表,2012-11-26
1246487,hydraulic machinery,水力機械,,水力机械,2012-11-26
1246488,water erosion,水侵蝕,,水力侵蚀,2012-11-26
1246489,hydraulic ash handling,水力除灰,,水力除灰,2012-11-26
1246490,hydraulic deviation,水力偏差,,水力偏差,2012-11-26
1246491,hydraulic fill dam,水力沖填壩,,水力冲填坝,2012-11-26
1246492,hydropower plant,水力發電廠,,水力发电厂,2012-11-26
1246493,"hydropower station, hydropower project",水力發電站 ；水力發電樞紐,,水力发电站,2012-11-26
1246494,hydraulic excavation,水力開挖,,水力开挖,2012-11-26
1246495,hydraulic monitor system,水力監測系統,,水力监测系统,2012-11-26
1246496,underwater non-dispersing concrete,水下不分散混凝土,,水下不分散混凝土,2012-11-26
1246497,underwater concrete construction,水下混凝土施工,,水下混凝土施工,2012-11-26
1246498,underwater blasting,水下爆破,,水下爆破,2012-11-26
1246499,water and soil conservation,水土保持,,水土保持,2012-11-26
1246500,soil erosion,土壤侵蝕,,水土流失,2012-11-26
1246501,hydraulic structure,水工建築物,,水工建筑物,2012-11-26
1246502,on-line monitoring of hydraulic structure,水工建築物線上監測,,水工建筑物在线监测,2012-11-26
1246503,hydraulic model test,水力學模型試驗；水工模型試驗,,水工模型试验,2012-11-26
1246504,hydraulic structural model test,水工結構模型試驗,,水工结构模型试验,2012-11-26
1246505,earth dam by dumping soil into water,水中填土壩,,水中填土坝,2012-11-26
1246506,hydrological survey,水文勘測,,水文勘测,2012-11-26
1246507,hydrology,水文學,,水文学,2012-11-26
1246508,hydrological computation,水文計算,,水文计算,2012-11-26
1246509,hydrological investigation,水文調查,,水文调查,2012-11-26
1246510,hydrological forecasting,水文預測,,水文预报,2012-11-26
1246511,bucket,水斗，水桶，存儲桶，吊桶，戽斗，葉片(沖擊式水輪機的)，桶形電極(速調管的),,水斗,2012-11-26
1246512,Pelton turbine,佩爾頓水輪機,,水斗式水轮机,2012-11-26
1246513,water to water cooler,水-水冷卻器,,水-水冷却器,2012-11-26
1246514,horizontal configuration,水平配置,,水平排列,2012-11-26
1246515,center rotating disconnector,中心旋轉式隔離開關,,水平旋转式隔离开关,2012-11-26
1246516,spirally wound tube,纏繞管,,水平围绕管圈,2012-11-26
1246517,horizontal gas pass,水平煙道,,水平烟道,2012-11-26
1246518,horizontal axis rotor,水平軸轉子,,水平轴风轮,2012-11-26
1246519,water pollution,水污染,,水污染,2012-11-26
1246520,water ash ratio,水灰比,,水灰比,2012-11-26
1246521,water level,水位,,水位,2012-11-26
1246522,water-level-discharge relation curve,水位流量關係曲線,,水位流量关系曲线,2012-11-26
1246523,water level indicator,水位計,,水位计,2012-11-26
1246524,water flow test for inner water cooling system,內部水冷系統水流通試驗,,水冷系统水流通试验,2012-11-26
1246525,water-cooled cyclone separator,水冷旋風分離器,,水冷旋风分离器,2012-11-26
1246526,water cooled wall,水冷壁,,水冷壁,2012-11-26
1246527,cooling water system for water cooled generator,水冷卻發電機的冷卻水系統,,水冷却系统,2012-11-26
1246528,protection of loss of cooling water supply for water cooled generator,水冷發電機冷卻水供應斷水保護,,水冷发电机断水保护,2012-11-26
1246529,water leakage from water cooled stator winding,水冷電機定子繞組漏水,,水冷电机定子绕组漏水,2012-11-26
1246530,water leakage from water cooled rotor,水冷轉子漏水,,水冷转子漏水,2012-11-26
1246531,water and steam sampling,水汽取樣,,水汽取样,2012-11-26
1246532,cooling water system trouble,冷卻水系統故障,,水系统故障,2012-11-26
1246533,water body,水體,,水体,2012-11-26
1246534,water body thermal pollution,水體熱污染,,水体热污染,2012-11-26
1246535,water sampling,水取樣,,水取样,2012-11-26
1246536,water sampler,水取樣器,,水取样器,2012-11-26
1246537,hydration heat of cement,水泥水化熱,,水泥水化热,2012-11-26
1246538,cement grouting,水泥灌漿,,水泥灌浆,2012-11-26
1246539,cement grout,水泥砂漿,,水泥浆液,2012-11-26
1246540,phase diagram of water,水的相圖,,水的相图,2012-11-26
1246541,scale,標尺；比例尺；刻度尺；音階；標度,,水垢,2012-11-26
1246542,scale analysis,水垢分析,,水垢分析,2012-11-26
1246543,water chamber,水室,,水室,2012-11-26
1246544,starting mode of pumping,水泵起動模式,,水泵启动,2012-11-26
1246545,water jet,射水；噴水；射水機,,水射流,2012-11-26
1246546,water circulation calculation,水循環計算,,水循环计算,2012-11-26
1246547,water circulation test,水循環試驗,,水循环试验,2012-11-26
1246548,water balance,水平衡,,水量平衡,2012-11-26
1246549,water source,水源,,水源,2012-11-26
1246550,pipe cooling,管冷（卻）,,水管冷却,2012-11-26
1246551,steam,蒸汽；水蒸汽,,水蒸气,2012-11-26
1246552,steam table,水蒸汽表,,水蒸气表,2012-11-26
1246553,water film scrubber,水膜除塵器,,水膜除尘器,2012-11-26
1246554,water critical point,水臨界點,,水临界点,2012-11-26
1246555,water induction,水衝擊,,水冲击,2012-11-26
1246556,water hammer model test,水錘試驗；水擊模型試驗,,水击模型试验,2012-11-26
1246557,water management,水務管理,,水务管理,2012-11-26
1246558,hydrodynamic property,流體動力特性,,水动力特性,2012-11-26
1246559,water pressure pulsation,水壓脈動,,水压脉动,2012-11-26
1246560,hydrostatic test,靜水力試驗,,水压试验,2012-11-26
1246561,sluicing-siltation earth dam,洩水淤積土壩；水墜壩,,水坠坝,2012-11-26
1246562,cushion pool,消力池；緩衝池,,水垫塘,2012-11-26
1246563,sequence control of water treatment system,水處理系統順序控制,,水处理系统顺序控制,2012-11-26
1246564,water head,水頭,,水头,2012-11-26
1246565,head loss,水頭損失；壓頭損失,,水头损失,2012-11-26
1246566,reservoir,油箱；水庫；儲存器,,水库,2012-11-26
1246567,reservoir initial filling,水庫初期蓄水,,水库初期蓄水,2012-11-26
1246568,reservoir sedimentation,水庫淤積,,水库淤积,2012-11-26
1246569,reservoir inundation,水庫淹沒,,水库淹没,2012-11-26
1246570,reservoir triggered seismicity,水庫誘發地震；水庫觸發地震,,水库触发地震,2012-11-26
1246571,reservoir dispatching,水庫調度,,水库调度,2012-11-26
1246572,reservoir operation chart,水庫運轉圖,,水库调度图,2012-11-26
1246573,water-hydrogen-hydrogen cooled generator,水氫氫冷發電機,,水氢氢冷发电机,2012-11-26
1246574,water ring vacuum pump,水環式真空泵,,水环式真空泵,2012-11-26
1246575,water environment capacity,水環境容量,,水环境容量,2012-11-26
1246576,oil-pressure system of hydropower plant,水力發電廠油系統,,水电厂油系统,2012-11-26
1246577,cost of hydropower engineering,水電工程成本,,水电工程造价,2012-11-26
1246578,short-term economical operation among the units at hydropower station,水力電廠內短期經濟運轉,,水电站厂内短期经济运行,2012-11-26
1246579,annual operation cost of hydropower station,水電廠年營運成本,,水电站年运行费,2012-11-26
1246580,tailwater level of hydropower station,水電站尾水位,,水电站尾水位,2012-11-26
1246581,management information system of hydropower station,水力發電廠管理資訊系統,,水电站管理信息系统,2012-11-26
1246582,investment per kilowatt-hour of hydropower station,水電站單位電能投資,,水电站单位电能投资,2012-11-26
1246583,economic indices of hydropower station,水電站經濟指標,,水电站经济指标,2012-11-26
1246584,economic benefit of hydropower station,水電站經濟效益,,水电站经济效益,2012-11-26
1246585,economic evaluation of hydropower station,水電站經濟評估,,水电站经济评价,2012-11-26
1246586,cascade development of hydropower,水力發電梯級開發,,水电梯级开发,2012-11-26
1246587,water quality,水質,,水质,2012-11-26
1246588,water quality analysis,水質分析,,水质分析,2012-11-26
1246589,water quality monitoring,水質監測,,水质监测,2012-11-26
1246590,water resources,水資源,,水资源,2012-11-26
