ID,英文名稱,中文名稱,圖片,更新日期
20784048,bootstrap capacitor,自舉電容器,,2022-09-08
20784049,bootstrap circuit,靴帶式電路,,2022-09-08
20784050,bootstrap loader,開機程式載入器,,2022-09-08
20784051,Bootstraped,自舉的,,2022-09-08
20784052,Bootstrapped switch,靴帶式開關,,2022-09-08
20784053,bootstrapping techniques,靴帶技術,,2022-09-08
20784054,borage oil,琉璃苣油,,2022-09-08
20784055,borate lithium,硼酸鹽鋰,,2022-09-08
20784056,border,邊界,,2022-09-08
20784057,border area,邊區,,2022-09-08
20784058,border district,邊區,,2022-09-08
20784059,border gateway protocol{=BGP},邊界閘道器協定,,2022-09-08
20784060,border punched card,邊孔卡,,2022-09-08
20784061,border traps,邊緣陷阱,,2022-09-08
20784062,borderline personality disorder{=BPD},邊緣性人格障礙,,2022-09-08
20784063,bore,缸徑,,2022-09-08
20784064,bore center,內徑中心,,2022-09-08
20784065,bore diameter,孔徑,,2022-09-08
20784066,bore hole,孔洞；鑽孔,,2022-09-08
20784067,bore sight,視軸,,2022-09-08
20784068,bore wall,孔壁,,2022-09-08
20784069,borehole cylinder,孔圓筒,,2022-09-08
20784070,borehole jack,鑽孔千斤頂,,2022-09-08
20784071,borehole shear,鑽孔剪力,,2022-09-08
20784072,borehole shear test,鑽孔剪力試驗,,2022-09-08
20784073,boreless press-riveted workpiece,無孔擠壓鉚合工件,,2022-09-08
20784074,boresight,瞄準線；視軸,,2022-09-08
20784075,boresight location,準向位置,,2022-09-08
20784076,boresight shift,準向移位,,2022-09-08
20784077,bore-to-stroke ratio,缸徑衝程比,,2022-09-08
20784078,Boric acids,硼酸,,2022-09-08
20784079,boring,搪缸,,2022-09-08
20784080,boring device,穿孔裝置,,2022-09-08
20784081,boring machine,搪缸機,,2022-09-08
20784082,boring tool,穿孔工具,,2022-09-08
20784083,borinic acid,硼酸,,2022-09-08
20784084,Boron,硼,,2022-09-08
20784085,Boron acceptor,硼受體,,2022-09-08
20784086,boron acid,硼酸,,2022-09-08
20784087,boron arsenide,砷化硼,,2022-09-08
20784088,boron carbide part,碳化硼部件,,2022-09-08
20784089,boron complex,硼複合物,,2022-09-08
20784090,Boron compounds,硼化合物,,2022-09-08
20784091,boron contamination,硼污染,,2022-09-08
20784092,Boron diffusion,硼擴散,,2022-09-08
20784093,boron dopant,硼摻雜,,2022-09-08
20784094,boron doped,硼摻雜,,2022-09-08
20784095,boron doped epitaxial Si,硼參雜矽磊晶,,2022-09-08
20784096,boron doping,硼摻雜,,2022-09-08
20784097,boron gas,硼氣體,,2022-09-08
20784098,Boron implant,硼布植,,2022-09-08
20784099,boron ion,硼離子,,2022-09-08
20784100,boron ion implantation,硼離子植入,,2022-09-08
20784101,boron materials/devices,硼材料/元件,,2022-09-08
20784102,boron neutron,硼中子,,2022-09-08
20784103,boron nitride,硼氮化物,,2022-09-08
20784104,boron nitride electrostatic,氮化硼靜電,,2022-09-08
20784105,boron oxide,氧化硼,,2022-09-08
20784106,Boron penetration,硼穿透,,2022-09-08
20784107,boron penetration effect,硼穿透效應,,2022-09-08
20784108,boron phosphorosilicate glass,硼磷矽玻璃,,2022-09-08
20784109,boron phosphorous,硼磷,,2022-09-08
20784110,boron phosphorus complex,硼磷錯合物,,2022-09-08
20784111,boron precursor,硼前驅物,,2022-09-08
20784112,boron trichloride{=BCl3},三氯化硼,,2022-09-08
20784113,boron trifluoride,三氟化硼,,2022-09-08
20784114,boron trifluoride counter,三氟化硼計數器,,2022-09-08
20784115,boron-based magnet alloy,硼系磁性合金,,2022-09-08
20784116,boronic acid,硼酸,,2022-09-08
20784117,boronphosphorus silicate glass,硼磷矽酸鹽玻璃,,2022-09-08
20784118,borophosphosilicate glass layer,硼磷矽玻璃層,,2022-09-08
20784119,Borophosphosilicate glass{=BPSG},硼磷矽酸鹽玻璃,,2022-09-08
20784120,bosses,凸出物,,2022-09-08
20784121,bot,機器人程式,,2022-09-08
20784122,BOTDR,布里淵散射光時域反射計,,2022-09-08
20784123,both way communication,雙向通信,,2022-09-08
20784124,botnet,殭屍網路,,2022-09-08
20784125,bottle body,瓶體；瓶身,,2022-09-08
20784126,bottle cage,水壺架,,2022-09-08
20784127,bottle glass holder,置杯架,,2022-09-08
20784128,bottle sprayer,容器噴灑器,,2022-09-08
20784129,bottle thermostat,瓶恆溫裝置；瓶恆溫器,,2022-09-08
20784130,bottleneck analysis,瓶頸分析,,2022-09-08
20784131,bottleneck channel identifier,瓶頸頻道識別符,,2022-09-08
20784132,bottleneck processing node,瓶頸處理節點,,2022-09-08
20784133,bottleneck resource,瓶頸資源,,2022-09-08
20784134,bottom,底部,,2022-09-08
20784135,bottom anti reflective coating,底部抗反射塗層；底部抗反射被覆,,2022-09-08
20784136,bottom anti-reflection,底部抗反射,,2022-09-08
20784137,bottom antireflective coating{=BARC},底層抗反射塗膜,,2022-09-08
20784138,bottom ash,底灰,,2022-09-08
20784139,bottom bracket,底部托架,,2022-09-08
20784140,bottom case,底盒,,2022-09-08
20784141,bottom chassis,底部底盤,,2022-09-08
20784142,bottom conductive covers,底導電蓋,,2022-09-08
20784143,bottom cover tape,底蓋膠帶,,2022-09-08
20784144,Bottom Dead Center,下死點,,2022-09-08
20784145,Bottom Delta,底部距離,,2022-09-08
20784146,bottom electrode,底電極；底部電極,,2022-09-08
20784147,bottom electrode plate,底部電極板,,2022-09-08
20784148,bottom emitting VCSEL,底發射垂直空腔面射型雷射,,2022-09-08
20784149,bottom end,下端,,2022-09-08
20784150,bottom face,底部表面,,2022-09-08
20784151,bottom gate,底閘極,,2022-09-08
20784152,bottom glass substrate,底玻璃基板,,2022-09-08
20784153,bottom layer dependence,底層依存性,,2022-09-08
20784154,bottom layer liquid,底層液,,2022-09-08
20784155,bottom lighting module,背光模組；底光模組,,2022-09-08
20784156,bottom metal,底金屬,,2022-09-08
20784157,Bottom oxide,底氧化物,,2022-09-08
20784158,bottom oxide layer,底部氧化物層,,2022-09-08
20784159,bottom photoresist layer,下光阻層,,2022-09-08
20784160,bottom plate,底盤；底板,,2022-09-08
20784161,Bottom potential,底位能,,2022-09-08
20784162,bottom ring,下環；底環,,2022-09-08
20784163,bottom sealing layer,底密封層,,2022-09-08
20784164,bottom seat,底座,,2022-09-08
20784165,bottom shelves,底架,,2022-09-08
20784166,bottom surface diameter,底面直徑,,2022-09-08
20784167,bottom up,向上；由底向上,,2022-09-08
20784168,bottom upward,底部向上,,2022-09-08
20784169,bottom view,仰視圖,,2022-09-08
20784170,boulevard,林蔭大道,,2022-09-08
20784171,bounce response,彈跳響應,,2022-09-08
20784172,bounce time,彈跳時間,,2022-09-08
20784173,BounceKeysTM,彈性按鍵（商標名）,,2022-09-08
20784174,Bound states,束縛態,,2022-09-08
