ID,英文名稱,中文名稱,圖片,更新日期
989450,test analysis and fixed,試驗分析及解決問題,,2012-11-26
989451,test and evaluation master plan (TEMP),試驗評估主計畫,,2012-11-26
989452,testbed,測試台,,2012-11-26
989453,test certificate,試驗證書,,2012-11-26
989454,test chamber,試驗艙,,2012-11-26
989455,test chart,試驗圖,,2012-11-26
989456,test data,試驗數據,,2012-11-26
989457,test equipment,試驗裝備,,2012-11-26
989458,test failure and resolution report,測試失效及解決報告,,2012-11-26
989459,test fire,試火,,2012-11-26
989461,test flight,試飛,,2012-11-26
989465,test hop,試飛,,2012-11-26
989466,test information sheet,測試資料表,,2012-11-26
989467,testing constant,試驗常數,,2012-11-26
989468,testing device,試驗裝置,,2012-11-26
989469,testing fueltank,試驗燃油箱,,2012-11-26
989470,testing result,試驗結果,,2012-11-26
989471,testing room,試驗室,,2012-11-26
989472,test load,試驗負載,,2012-11-26
989473,test; measurement; and diagnostic equipment,試驗量測及診斷裝備,,2012-11-26
989474,test model,試驗模型,,2012-11-26
989475,test pilot,試飛員,,2012-11-26
989476,test point,試驗點,,2012-11-26
989477,test pressure,試驗壓力,,2012-11-26
989478,test procedure,試驗程序,,2012-11-26
989479,test program set,測試程式組,,2012-11-26
989480,test replaceable unit,測試更換單元,,2012-11-26
989481,test report,試驗報告,,2012-11-26
989482,test requirement data,測試需求資料,,2012-11-26
989483,test run,試運轉,,2012-11-26
989484,test sample,試標,,2012-11-26
989485,test section,風洞測試區,,2012-11-26
989486,test specimen,試片;試件,,2012-11-26
989487,test stand,測試台,,2012-11-26
989488,test station,測試站,,2012-11-26
989489,test tube,試管,,2012-11-26
989490,test valve,試驗閥,,2012-11-26
989491,test voltage,試驗電壓,,2012-11-26
989492,tetanus immunization,破傷風預防注射,,2012-11-26
989493,tetrachloride,四氯化物,,2012-11-26
989494,tetraethyl lead,防爆震液（四乙基鉛）,,2012-11-26
989495,tetraethyl pyrophosphate (TEPP),四乙焦磷酸鹽,,2012-11-26
989496,tetrode,四極管,,2012-11-26
989497,text (TXT),本文,,2012-11-26
989498,Thallium scintigraphy,鉈閃爍檢查;核子醫學檢查,,2012-11-26
989499,theodolite,經緯儀,,2012-11-26
989500,theoretical aerodynamics,理論空氣動力學,,2012-11-26
989501,theoretical best gliding angle,理論最佳下滑角,,2012-11-26
989502,theoretical ceiling,理論升限,,2012-11-26
989503,theoretical discharge,理論流量,,2012-11-26
989504,theoretical efficiency,理論效率,,2012-11-26
989505,theoretical engine cycle,理論發動機循環,,2012-11-26
989506,theoretical maximum horsepower,理論最大馬力,,2012-11-26
989507,theoretical size,理論尺寸,,2012-11-26
989508,theoretical thrust,理論推力,,2012-11-26
989509,theoretical thrust coefficient,理論推力係數,,2012-11-26
989510,therapeutic oxygen,治療用氧氣,,2012-11-26
989511,therapy,治療,,2012-11-26
