ID,英文名稱,中文名稱,圖片,更新日期
20361970,outcome-based reward,結果基礎獎酬,,
20361971,outcoming signal,輸出信號；出局信號,,2022-08-12
20361972,outconnection,（流程圖線）外連接,,2022-08-12
20361973,outcue,尾接字,,2022-08-12
20361974,out degree,外度數,,
20361975,outdent,凸排,,2022-08-12
20361976,outdiffusion,外擴散,,2022-08-12
20361977,outdoor advertising,戶外廣告,,2022-08-12
20361978,outdoor antenna,室外天線,,2022-08-12
20361979,outdoor unit of home satellite receiving systems,家用衛星接收系統之室外單元,,2022-08-12
20361980,outer bevel,外斜角,,2022-08-12
20361981,outer code,外碼,,2022-08-12
20361982,outer computer,外部計算機,,2022-08-12
20361983,outer control limit,外控制極限,,2022-08-12
20361984,outer face,外面,,2022-08-12
20361985,outer former,外面版,,2022-08-12
20361986,outer hilite,在外高亮度；外部高亮度,,2022-08-12
20361987,outer join,外結合,,2022-08-12
20361988,outer language,外語言,,2022-08-12
20361989,outer lead bonding,外引線銲接,,2022-08-12
20361990,outer level memory,外層記憶體,,2022-08-12
20361991,outer loop,外層循環；外層迴路,,2022-08-12
20361992,outer macro instruction,外部巨集指令,,2022-08-12
20361993,outer margin,外邊界,,2022-08-12
20361994,outer orbit,外層軌道,,2022-08-12
20361995,outer planar graph,外部平面圖,,2022-08-12
20361996,outer scale liquid in glass thermometer,外標式玻璃液體溫度計,,
20361997,outer shadow,在外陰影；外部陰影,,2022-08-12
20361998,outer space,外層空間,,2022-08-12
20361999,outer stop,外停,,2022-08-12
20362000,outer style,在外樣式；外部樣式,,2022-08-12
20362001,outer track,外磁軌,,2022-08-12
20362002,outer type,外部類型,,2022-08-12
20362003,outer width,在外寬度；外部寬度,,2022-08-12
20362004,outer shell electron,外層電子,,
20362005,outer space communication,外太空通訊,,
20362006,outfile,外部檔案,,2022-08-12
20362007,outflow,流出量；流出,,2022-08-12
20362008,outgasing test,漏氣測試,,2022-08-12
20362009,outgassing,出氣,,2022-08-12
20362010,outgoing,外送；寄出信件,,2022-08-12
20362011,outgoing access,外向存取,,2022-08-12
20362012,outgoing broadcast channel,輸出廣播通道,,2022-08-12
20362013,outgoing call,外向呼叫,,2022-08-12
20362014,outgoing call barring,去話限制；發話限制,,2022-08-12
20362015,outgoing calls barred,禁止對外呼叫,,2022-08-12
20362016,outgoing carrier,輸出載波,,2022-08-12
20362017,outgoing code,輸出碼,,2022-08-12
20362018,outgoing connection pending,去訊連接擱置,,2022-08-12
20362019,outgoing control,輸出控制,,2022-08-12
20362020,outgoing control class,輸出控制級,,2022-08-12
20362021,outgoing disconnection pending,去訊切斷連接擱置,,2022-08-12
20362022,outgoing event,輸出事件,,2022-08-12
20362023,outgoing frame,外向框,,2022-08-12
20362024,outgoing group,輸出組,,2022-08-12
20362025,outgoing half echo control,去訊半回音控制,,2022-08-12
20362026,outgoing half echo control device request indicator,去訊半回音控制裝置請求指示符,,2022-08-12
20362027,outgoing half echo control device response indicator,去訊半回音控制裝置回應指示符,,2022-08-12
20362028,outgoing interface,輸出介面,,2022-08-12
20362029,outgoing international exchange operator,去訊國際交換機值機員,,2022-08-12
20362030,outgoing link,外向鏈路；呼出鏈路,,2022-08-12
20362031,outgoing network,輸出網路；發信網路,,2022-08-12
20362032,outgoing position,去話台,,2022-08-12
20362033,outgoing primary switch frame,去話主開關框架；去話初級接線器架；出局初級接線器架,,2022-08-12
20362034,outgoing quality level{=OQL},輸出品質等級,,2022-08-12
20362035,outgoing record,輸出記錄；發信記錄,,2022-08-12
20362036,outgoing recovery pending,去訊復原擱置,,2022-08-12
20362037,outgoing route,輸出路線,,2022-08-12
20362038,outgoing routine test,輸出常式測試,,2022-08-12
20362039,outgoing toll circuit{=OGTC},去話長途電路；出局長途電路,,2022-08-12
20362040,outgoing transmission,外向傳輸,,2022-08-12
20362041,outgoing trunk{=OGT},外向中繼線,,2022-08-12
20362042,outgoing unit,輸出裝置,,2022-08-12
20362043,outgoing wide area telephone service,輸出廣域電話服務,,
20362044,outheader subgroup,輸出首部子群,,2022-08-12
20362045,outlet,出口；插座；輸出；風口；引出線；電源插座,,2022-08-12
20362046,outlet line,出口線,,2022-08-12
20362047,outlier,離群值,,2022-08-12
20362048,Outlier Cost,寬限費用,,2022-08-12
20362049,Outlier Days,寬限天數,,2022-08-12
20362050,Outlier Reimbursement,寬限退款,,2022-08-12
20362051,Outlier Type,寬限型式,,2022-08-12
20362052,outline,外形；輪廓；綱要；框,,2022-08-12
20362053,outline flowchart,綱要流程圖,,2022-08-12
20362054,outline font,輪廓字型,,2022-08-12
20362055,outline half tone,輪廓半色調,,
20362056,outline input,外形輸入,,2022-08-12
20362057,outline letter,外形字母,,2022-08-12
20362058,outline numbering,外形編號；外線編號,,2022-08-12
20362059,outline recognition,輪廓辨識,,2022-08-12
20362060,outline representation,輪廓表示法,,2022-08-12
20362061,outline utility,輪廓公用程式,,2022-08-12
20362062,outlined font,輪廓字型,,2022-08-12
20362063,outlining,格線；畫格線,,2022-08-12
20362064,Outlook,Outlook 軟體,,2022-08-12
20362065,outmessage subgroup,輸出訊息子群,,2022-08-12
20362066,out of frame second,失框秒,,
20362068,out of band channel,帶外通道,,
20362069,out of band discovery,帶外發現,,
20362070,out of band emission,帶外發射,,
20362071,out of band signal,帶外信號,,
20362073,out of band signalling,帶外信令,,
20362076,out of memory exception,記憶體不足例外狀況,,
20362077,out of order commit,亂序提交,,
20362078,out of order execution,亂序執行,,
20362080,out of process,跨進程；進程外,,
20362081,out of process component,跨進程組件；進程外組件,,
20362082,out of process debugging,跨進程偵錯；進程外偵錯,,
20362085,out only,限輸出；僅限輸出,,
20362086,outpatient,門診病患,,2022-08-12
20362087,outphase,不同相；異相,,2022-08-12
20362088,out point,輸出點,,
20362089,outpulsing,輸出脈衝（過程）,,2022-08-12
20362090,output,輸出的；輸出；產出；輸出設備；輸出過程；輸出資料,,2022-08-12
20362091,output (adjective),輸出(形容詞),,2022-08-12
20362092,output (data),輸出(資料),,2022-08-12
20362093,output (process),輸出(過程),,2022-08-12
20362094,output address register{=OAR},輸出位址暫存器,,2022-08-12
20362095,output alarm,輸出警報,,2022-08-12
20362096,output alphabet,輸出字符,,2022-08-12
20362097,output amplifier{=OA},輸出放大器,,2022-08-12
20362098,output amplitude,輸出振幅,,2022-08-12
20362099,output analysis,輸出分析,,2022-08-12
20362100,output aperture,輸出孔徑,,2022-08-12
20362101,output area,輸出區；輸出（緩衝）區,,2022-08-12
20362102,output assertion,輸出判定,,2022-08-12
20362103,output attribute,輸出屬性,,2022-08-12
20362104,output block,輸出塊；輸出信息組；輸出區；輸出緩衝區,,2022-08-12
20362105,output block feedback,輸出緩衝區回饋,,2022-08-12
20362106,output blocking factor,輸出成塊因子,,2022-08-12
